SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority,Area sqkm,latitude,longitude,dist_to_0,dist_to_1,dist_to_2,dist_to_3,dist_to_4,dist_to_5,dist_to_6,dist_to_7,dist_to_8,dist_to_9,dist_to_10,dist_to_11,dist_to_12,dist_to_13,dist_to_14,dist_to_15,nearest_employment_center_km,nearest_center_name,employment_accessibility_score,accessibility_category,estimated_pt_quality,state_code,pt_multiplier,public_transport_score,estimated_weekly_transport_cost,transport_to_income_ratio,housing_transport_burden,severe_combined_burden,optimal_location_score,new_dwellings,new_total_public_housing,new_public_housing_rate,new_public_housing_gap
30102155106,250,686,414,57,1.9,0.3644314868804664,1,0,Moderate Stress (30-50%),164,158,103.79746835443038,1,0,84,41,0.0,164,164,0.0,1,29.3,30.3,0.0,0.0,0.6555337262606418,0.293,1.0,26.04067452521284,25.86,Moderate (25-50),Moderate (25-50),33.01228159790438,Moderate Priority,0.877,-26.99,148.51,807.382009537328,1248.4503279097398,449.56755372999487,1291.6808456813835,3196.122152679473,1770.35500922337,2449.296202246363,923.7857454504168,795.5228440633222,731.5503589390344,857.7638807031369,1299.9687458733388,495.57742178081855,453.7296989675176,876.8697674798296,1154.653147180147,449.56755372999487,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2915451895043732,0.6559766763848396,1,26.50614079895219,50,50,121.95121951219512,114
30102155113,260,733,446,59,1.9,0.354706684856753,1,0,Moderate Stress (30-50%),223,228,97.80701754385966,1,0,149,76,0.0,223,223,0.0,1,15.4,31.0,0.0,0.0,0.6941715782580222,0.154,1.0,25.42343156516045,23.08,Moderate (25-50),Low (0-25),32.53451997380485,Moderate Priority,0.837,-27.02,148.48,805.1381073215624,1244.47663983301,452.0713085874381,1287.218335594206,3192.2720086164973,1766.8621575458385,2448.9977341889507,920.642879520557,793.2005632178847,729.7736530572594,855.3058119454049,1295.9338279414703,497.639218145726,456.92391713609805,879.5394273029525,1157.134921547061,452.0713085874381,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2728512960436562,0.6275579809004093,1,26.267259986902424,50,50,65.78947368421053,173
30102155114,270,758,455,58,1.9,0.3562005277044855,1,0,Moderate Stress (30-50%),248,262,94.65648854961832,1,0,163,78,0.0,248,248,0.0,1,11.7,32.3,0.0,0.0,0.710543549443353,0.1169999999999999,1.0,25.38087098886706,22.34,Moderate (25-50),Low (0-25),32.63865487884741,Moderate Priority,1.589,-27.01,148.49,805.8841573918054,1245.8008671980847,451.23354264852605,1288.7057673973625,3193.5550826497106,1768.0260351075378,2449.096179502156,921.6893838904098,793.9727553426792,730.363488517199,856.1234939494308,1297.2785157330509,496.9486372705671,455.8569736196978,878.6478157321334,1156.3062315208806,451.23354264852605,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2638522427440633,0.6200527704485488,1,26.319327439423702,50,50,64.1025641025641,198
30102155122,260,696,441,59,1.8,0.3735632183908046,1,0,Moderate Stress (30-50%),182,175,104.0,1,0,52,29,0.0,182,182,0.0,1,20.6,32.5,0.0,0.0,0.6673215455140799,0.206,1.0,25.4064309102816,24.12,Moderate (25-50),Low (0-25),32.24221872953504,Moderate Priority,2.3395,-27.03,148.47,804.3939812395087,1243.152748963126,452.9122311382444,1285.7309754659218,3190.989242362713,1765.698687195969,2448.9003330215014,919.597497458538,792.4302795303262,729.1862246846932,854.4898101678062,1294.5894259387635,498.3330952958559,457.9930433992568,880.4327564867449,1157.965039114912,452.9122311382444,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2873563218390804,0.6609195402298851,1,26.12110936476752,50,50,172.41379310344826,132
30102155124,250,710,444,59,1.9,0.352112676056338,1,0,Moderate Stress (30-50%),252,238,105.88235294117648,1,0,113,61,0.0,252,252,0.0,1,18.8,24.2,0.0,0.0,0.7131630648330058,0.188,1.0,26.14326129666012,23.76,Moderate (25-50),Low (0-25),33.732196463654226,Moderate Priority,3.2492,-27.01,148.49,805.8841573918054,1245.8008671980847,451.23354264852605,1288.7057673973625,3193.5550826497106,1768.0260351075378,2449.096179502156,921.6893838904098,793.9727553426792,730.363488517199,856.1234939494308,1297.2785157330509,496.9486372705671,455.8569736196978,878.6478157321334,1156.3062315208806,451.23354264852605,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2816901408450704,0.6338028169014085,1,26.866098231827117,50,50,81.9672131147541,202
30202102740,250,587,544,56,1.3,0.4258943781942078,1,0,Moderate Stress (30-50%),192,177,108.47457627118644,1,0,308,158,0.0,192,192,0.0,1,22.9,36.0,0.0,0.0,0.6738703339882122,0.2289999999999999,1.0,25.76740667976425,24.58,Moderate (25-50),Low (0-25),32.813072691552065,Moderate Priority,0.1169,-32.35,148.15,331.2063661569135,673.063968368101,717.6117325698671,928.8897565525318,3028.5261721817674,1173.338746328463,2828.8578476674998,338.23700301951266,311.55197561220047,346.0630081613696,343.8313780876616,730.747258903575,697.515817038726,792.296961261837,1461.7121431494588,1732.3957912919743,311.55197561220047,8,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.3407155025553662,0.766609880749574,1,26.406536345776036,50,50,31.645569620253166,142
30204104539,213,609,508,77,1.3,0.3497536945812808,1,0,Moderate Stress (30-50%),298,224,133.03571428571428,1,0,24,12,0.0,298,298,0.0,1,19.2,8.9,0.0,0.0,0.7432874918140144,0.192,1.0,26.78574983628029,23.84,Moderate (25-50),Low (0-25),34.93292468893255,Moderate Priority,0.1792,-32.06,148.44,327.3917691350987,713.8204853142522,675.3931032354612,966.0133147069904,3060.162796779737,1207.3303049517622,2823.8932866078912,363.7918591299991,308.5058879068703,327.92420501284346,348.34596030474944,771.9142002816428,655.6446480548435,750.0878698589238,1432.6073374226166,1704.8558085859545,308.5058879068703,8,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.3284072249589491,0.6781609195402298,1,27.46646234446628,50,50,416.6666666666667,248
30204104545,245,773,462,78,1.6,0.3169469598965071,1,0,Moderate Stress (30-50%),321,326,98.46625766871163,1,0,28,16,0.0,321,321,0.0,1,5.6,5.1,0.0,0.0,0.7583497053045186,0.0559999999999999,1.0,25.726994106090373,21.12,Moderate (25-50),Low (0-25),33.60128880157171,Moderate Priority,0.2409,-32.1,148.4,327.60803135924664,708.1881282737993,681.2198853367745,960.8598981919372,3055.775482825914,1202.6146857216047,2824.533206103807,360.0866982432136,308.5952969948663,330.1755607083287,347.4319200984269,766.2281837115709,661.4219430692119,755.9125048372345,1436.5781332239874,1708.6135872105226,308.5952969948663,8,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.258732212160414,0.5756791720569211,1,26.800644400785856,50,50,312.5,271
30303106030,250,725,592,53,1.3,0.3448275862068966,1,0,Moderate Stress (30-50%),201,214,93.92523364485982,1,0,383,195,0.0,201,201,0.0,1,18.9,43.3,0.0,0.0,0.6797642436149313,0.1889999999999999,1.0,25.48528487229863,23.78,Moderate (25-50),Low (0-25),32.47704125736739,Moderate Priority,0.1437,-26.95,153.55,801.3342920828067,1450.772720550821,77.68568084984628,1676.2968707596867,3672.964042058139,1858.8038311978053,2862.3948410114763,1017.1049859182652,801.4735627450098,686.2070357210666,869.3304815170363,1512.252811463586,119.53098014161009,58.42693297825346,1097.45126679559,1372.6805024680623,58.42693297825346,13,9.157306702174656,Poor (>60km),50.0,3,1.0,50.0,166.85386595650692,0.2301432633882854,0.574970849595182,1,28.985712639336093,50,50,25.64102564102564,151
30602114603,325,747,571,51,1.7,0.4350736278447122,1,0,Moderate Stress (30-50%),466,522,89.272030651341,1,79,484,244,32.37704918032787,466,387,0.1695278969957081,1,8.2,35.6,0.0,0.0,0.8015717092337917,0.0819999999999999,0.8920765027322404,25.77219921199824,19.481530054644807,Moderate (25-50),Low (0-25),35.17603096181305,Moderate Priority,0.6617,-32.12,148.38,327.75365881787104,705.3732002132672,684.1328547590022,958.2870305825855,3053.5846411907028,1200.2600687410768,2824.858557307182,358.2545497630831,308.6799538697674,331.3326034490072,347.00947632813643,763.3860893701848,664.3103660681835,758.8245048190769,1438.568862937762,1710.497446786992,308.6799538697674,8,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2677376171352075,0.7028112449799198,1,27.588015480906524,50,129,52.86885245901639,337
30702118109,225,718,416,53,2.2,0.3133704735376044,1,0,Moderate Stress (30-50%),191,208,91.82692307692308,1,0,35,16,0.0,191,191,0.0,1,20.1,33.5,0.0,0.0,0.673215455140799,0.201,1.0,25.474309102815983,24.020000000000003,Moderate (25-50),Low (0-25),32.39618729535036,Moderate Priority,1952.0251,-26.66,148.84,833.1695888277812,1292.3542196425308,424.0464786888876,1340.810380749587,3238.653931481586,1809.0132479295264,2453.1988686960685,958.9974416940436,822.1617641495608,752.4816119401133,885.7665516374832,1344.5173423236329,474.9669668110396,420.02149233612136,848.5670905440425,1128.2270929223955,420.02149233612136,13,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2785515320334262,0.5919220055710306,1,26.19809364767518,50,50,312.5,141
30903123501,410,961,554,73,1.8,0.4266389177939646,1,0,Moderate Stress (30-50%),336,497,67.6056338028169,1,0,83,44,0.0,336,336,0.0,1,5.7,18.0,0.0,0.0,0.768172888015717,0.057,1.0,25.933457760314344,21.14,Moderate (25-50),Low (0-25),33.98856974459725,Moderate Priority,0.2816,-27.24,153.26,762.7386501778013,1408.2896867550464,34.51265409021566,1634.2227923883138,3635.824369123792,1819.9552347572585,2853.850944507531,976.2077988307846,762.390360610287,648.2795999981245,830.4970596225792,1469.6671572694115,87.45942118112532,68.34574583333959,1104.4041913794156,1381.6683239476758,34.51265409021566,2,17.74367295489217,Limited (40-60km),65.48734590978434,3,1.0,65.48734590978434,95.7942893157548,0.0996818827427209,0.5263208005366855,1,35.41485594072314,50,50,113.63636363636364,286
30903123708,340,612,478,73,1.3,0.5555555555555556,1,1,Severe Stress (50%+),451,335,134.62686567164178,1,0,135,68,0.0,451,451,0.0,1,14.1,16.7,0.0,0.0,0.8434839554682384,0.141,1.0,28.279679109364768,22.82,Moderate (25-50),Low (0-25),38.02639030779306,Moderate Priority,0.275,-27.17,153.33,772.0130757446886,1418.5385486643056,44.92901590157664,1644.365880930431,3644.7671520661374,1829.3173794354711,2855.8449346488173,986.0622195437636,771.7865439249967,657.3783794470526,839.8342866761569,1479.9412736158909,94.4011186783885,63.44208157222969,1102.5634208985175,1379.3694502157612,44.92901590157664,2,12.53549204921168,Limited (40-60km),55.07098409842336,3,1.0,55.07098409842336,132.25155565551825,0.2160973131626115,0.7716528687181671,1,33.7880395883447,50,50,73.52941176470588,401
30903123833,390,1113,702,50,1.7,0.3504043126684636,1,0,Moderate Stress (30-50%),380,620,61.29032258064516,1,72,740,370,19.45945945945946,380,308,0.1894736842105263,1,7.3,53.9,0.0,0.0,0.7498362802881466,0.073,0.9351351351351352,25.078076957114288,20.162702702702703,Moderate (25-50),Low (0-25),33.256319191490114,Moderate Priority,0.1506,-27.22,153.28,765.3856618639097,1411.2175618966296,37.48843641846824,1637.1199767405462,3638.378010875877,1822.6291387409776,2854.416208093864,979.0221906580758,765.0724353585786,650.875427683013,833.1623891402375,1472.6022802608811,89.3744333310472,66.81518280103315,1103.867779502477,1381.003159000873,37.48843641846824,2,16.25578179076588,Limited (40-60km),62.51156358153176,3,1.0,62.51156358153176,106.20952746463884,0.0954263499233053,0.4458306625917689,0,34.007206849281175,50,122,32.972972972972975,258
30903124014,504,875,558,74,1.6,0.576,1,1,Severe Stress (50%+),300,368,81.52173913043478,1,0,98,51,0.0,300,300,0.0,1,5.8,22.5,0.0,0.0,0.7445972495088409,0.0579999999999999,1.0,25.47194499017682,21.16,Moderate (25-50),Low (0-25),33.106695481335954,Moderate Priority,0.2502,-27.11,153.39,779.9842463645003,1427.3261713625254,53.85976303790222,1653.0664687469732,3652.4435788064006,1837.3497876455924,2857.5887283815355,994.5177840872104,779.8599672906895,665.2065703940916,847.8564426980929,1488.7502938682846,100.825258598285,60.36931700383462,1101.0675801758418,1377.4642586665022,53.85976303790222,2,9.614023696209776,Poor (>60km),50.0,3,1.0,50.0,157.71952607580442,0.1802508869437764,0.7562508869437764,1,29.437554849530912,50,50,98.0392156862745,250
30906124840,310,782,586,49,1.7,0.3964194373401534,1,0,Moderate Stress (30-50%),216,267,80.89887640449437,1,0,229,116,0.0,216,216,0.0,1,12.8,43.7,0.0,0.0,0.6895874263261297,0.128,1.0,25.0717485265226,22.56,Moderate (25-50),Low (0-25),31.99632220039293,Moderate Priority,0.2292,-27.15,148.35,795.6163619842911,1227.2926289927057,463.24296536046256,1267.8882765878018,3175.6201798635234,1751.7690481009324,2447.812989442535,907.1417534254216,783.3376388685614,722.32680722331,844.8304886552166,1278.4791530055595,506.9115268020991,470.98714534859926,891.2846916860217,1168.0366131450796,463.24296536046256,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2557544757033248,0.6521739130434783,1,25.998161100196462,50,50,43.103448275862064,166
30910156225,300,938,640,30,1.9,0.3198294243070362,1,0,Moderate Stress (30-50%),215,283,75.97173144876325,1,0,487,245,0.0,215,215,0.0,1,14.1,63.1,0.0,0.0,0.6889325474787165,0.141,1.0,25.18865094957433,22.82,Moderate (25-50),Low (0-25),32.15343680419122,Moderate Priority,0.056,-26.4,148.6,867.4681268604193,1314.2246938180645,454.4824168528668,1345.340393168351,3225.257323597552,1836.3588588391783,2416.804222753554,988.801172964744,856.1511783445422,788.1949171508812,919.2472714178108,1365.483673257247,507.5247264838406,445.2398173852507,814.7584952400427,1093.7418780395114,445.2398173852507,13,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2132196162046908,0.533049040511727,1,26.07671840209561,50,50,20.408163265306122,165
31001127215,294,807,600,51,1.8,0.3643122676579926,1,0,Moderate Stress (30-50%),253,301,84.0531561461794,1,0,265,134,0.0,253,253,0.0,1,12.2,44.3,0.0,0.0,0.7138179436804192,0.122,1.0,25.496358873608383,22.44,Moderate (25-50),Low (0-25),32.83308185985593,Moderate Priority,0.4004,-31.8,153.7,327.193318817894,1039.9970664648215,485.8904032447751,1443.176944734773,3554.433514202183,1353.9031714589332,3174.0738589570087,573.6303752353156,337.3805078701182,219.54257688706747,392.0326217066826,1104.5916374705928,421.67565276057337,575.9378007250747,1555.0810751486397,1837.402748396167,219.54257688706747,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2478314745972738,0.6121437422552665,1,26.416540929927965,50,50,37.3134328358209,203
31003129339,283,626,550,57,1.6,0.4520766773162939,1,0,Moderate Stress (30-50%),250,238,105.0420168067227,1,0,308,150,0.0,250,250,0.0,1,9.3,32.2,0.0,0.0,0.7118533071381794,0.093,1.0,25.167066142763588,21.860000000000003,Moderate (25-50),Low (0-25),32.35242567125081,Moderate Priority,0.161,-31.56,153.94,362.1502708686321,1074.7764866857283,463.33864209516247,1473.162123906435,3581.718843293391,1387.312388644085,3176.076413557213,608.498971715151,372.1717470492917,253.6624146743595,427.0728473772103,1139.3624106044692,397.4260759911372,552.5126035124898,1542.5040191223388,1824.6030537212084,253.6624146743595,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.3194888178913738,0.7715654952076677,1,26.176212835625407,50,50,33.33333333333333,200
31101130521,215,703,493,55,1.8,0.3058321479374111,1,0,Moderate Stress (30-50%),223,229,97.37991266375546,1,0,178,88,0.0,223,223,0.0,1,17.6,36.5,0.0,0.0,0.6941715782580222,0.176,1.0,25.643431565160448,23.520000000000003,Moderate (25-50),Low (0-25),32.84251997380484,Moderate Priority,4.7603,-27.54,152.96,723.3208284779894,1364.4076493920277,10.107220401907217,1590.8477916186832,3597.6595986353027,1779.944032024624,2845.8003513293834,934.1076411467968,722.4186487842215,609.7355591799939,790.7650280703688,1425.6731799782308,68.43596322072113,99.52553237416872,1113.445684514221,1392.4386667654285,10.107220401907217,2,74.46389799046392,Good (10-20km),89.89277959809279,3,1.0,89.89277959809279,50.16083060286083,0.0713525328632444,0.3771846808006555,0,56.73898530366016,50,50,56.81818181818182,173
31102130617,285,742,573,45,1.6,0.3840970350404312,1,0,Moderate Stress (30-50%),258,280,92.14285714285714,1,0,395,196,0.0,258,258,0.0,1,14.8,42.4,0.0,0.0,0.7170923379174853,0.148,1.0,25.821846758349707,22.96,Moderate (25-50),Low (0-25),33.32150884086444,Moderate Priority,0.1573,-27.48,148.02,772.9812687602405,1183.9408369144169,493.7389367008379,1218.8754237449034,3133.588973144895,1713.7749854902113,2445.5989915611503,873.7764544899227,759.8283166490573,705.329850586683,819.5827733960591,1234.399065617302,532.7404719587533,508.1251111662325,922.323385527019,1196.7456141614805,493.7389367008379,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2695417789757412,0.6536388140161724,1,26.66075442043222,50,50,25.510204081632654,208
31102130719,315,794,480,72,1.9,0.3967254408060453,1,0,Moderate Stress (30-50%),408,445,91.68539325842696,1,20,104,53,37.735849056603776,408,388,0.0490196078431372,1,13.4,17.7,0.0,0.0,0.802226588081205,0.134,0.8742138364779874,26.12667012640397,20.16427672955975,Moderate (25-50),Low (0-25),35.85746569299774,Moderate Priority,0.3446,-27.46,148.04,774.2880729868617,1186.5567831087296,491.81081572004,1221.8435788626766,3136.1264032385143,1716.0643002244483,2445.700747362081,875.7598081777669,761.188315264379,706.2797389751611,821.0559518249187,1237.0609230022178,531.0877241044747,505.8215352585456,920.3946232296332,1194.9648183356112,491.81081572004,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2518891687657431,0.6486146095717884,1,27.92873284649887,50,70,132.0754716981132,338
31102130904,270,661,479,77,1.4,0.4084720121028744,1,0,Moderate Stress (30-50%),131,132,99.24242424242424,1,0,20,12,0.0,131,131,0.0,1,33.3,7.7,0.0,0.0,0.6339227242960053,0.3329999999999999,1.0,26.008454485920108,26.66,Moderate (25-50),Moderate (25-50),32.7510635232482,Moderate Priority,0.1588,-27.51,147.99,771.0372504361902,1180.0197759528396,496.6490649173543,1214.4237615618435,3129.7852594612805,1710.344309212623,2445.454205179279,870.8111676075579,757.8044820314524,703.9248811055131,817.3872167081324,1230.4086907313722,535.2395314497762,511.59217003949146,925.227600594187,1199.4264133946297,496.6490649173543,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.302571860816944,0.7110438729198185,1,26.3755317616241,50,50,416.6666666666667,81
31103131318,260,670,485,66,1.4,0.3880597014925373,1,0,Moderate Stress (30-50%),342,301,113.62126245847176,1,0,261,132,0.0,342,342,0.0,1,8.6,24.6,0.0,0.0,0.7721021611001965,0.086,1.0,26.30204322200393,21.72,Moderate (25-50),Low (0-25),34.54388212180747,Moderate Priority,0.1845,-27.37,153.13,745.5898787934219,1389.2657852351824,15.177374390773354,1615.4077127624903,3619.253946128425,1802.594456264864,2850.263616854383,957.9373113563428,745.008149709114,631.484077388562,813.2215493572935,1450.5955018294349,76.66602946471689,80.30555801822226,1108.0940513914268,1386.1537204604897,15.177374390773354,2,49.645251218453296,Moderate (20-40km),84.82262560922665,3,1.0,84.82262560922665,57.76606158616003,0.086218002367403,0.4742777038599403,0,49.13004154828505,50,50,37.878787878787875,292
31105132336,250,634,505,78,1.4,0.3943217665615142,1,0,Moderate Stress (30-50%),274,221,123.98190045248867,1,0,20,11,0.0,274,274,0.0,1,6.5,7.1,0.0,0.0,0.7275703994760969,0.065,1.0,25.20140798952194,21.3,Moderate (25-50),Low (0-25),32.557675180091685,Moderate Priority,0.1889,-27.29,153.21,756.1311898404309,1400.9713031762917,27.074385727582097,1626.982798381149,3629.4453215593594,1813.273977467754,2852.4533696048934,969.1759217254488,755.694262113315,641.8037101600936,823.8424546681556,1462.3305396283288,82.9439586206937,72.56786481896904,1105.7817721639742,1383.3603456538317,27.074385727582097,2,25.85122854483581,Moderate (20-40km),72.9256142724179,3,1.0,72.9256142724179,75.61157859137315,0.1192611649706201,0.5135829315321343,1,38.61932900798016,50,50,454.54545454545456,224
31105132806,350,651,503,75,1.5,0.5376344086021505,1,1,Severe Stress (50%+),326,285,114.3859649122807,1,0,67,35,0.0,326,326,0.0,1,10.2,13.4,0.0,0.0,0.7616240995415848,0.102,1.0,26.2524819908317,22.040000000000003,Moderate (25-50),Low (0-25),34.36971578258022,Moderate Priority,0.3464,-27.29,153.21,756.1311898404309,1400.9713031762917,27.074385727582097,1626.982798381149,3629.4453215593594,1813.273977467754,2852.4533696048934,969.1759217254488,755.694262113315,641.8037101600936,823.8424546681556,1462.3305396283288,82.9439586206937,72.56786481896904,1105.7817721639742,1383.3603456538317,27.074385727582097,2,25.85122854483581,Moderate (20-40km),72.9256142724179,3,1.0,72.9256142724179,75.61157859137315,0.1161468181127083,0.6537812267148588,1,39.52534930922443,50,50,142.85714285714286,276
31301136205,355,691,486,68,1.6,0.5137481910274964,1,1,Severe Stress (50%+),405,374,108.28877005347594,1,0,152,76,0.0,405,405,0.0,1,8.9,23.6,0.0,0.0,0.8133595284872298,0.089,1.0,27.1571905697446,21.78,Moderate (25-50),Low (0-25),36.153662082514735,Moderate Priority,0.6671,-26.9,153.6,808.0330009857543,1458.1035776966244,85.13438768064094,1683.5648231688342,3679.39146697637,1865.5183070645671,2863.9431656820398,1024.174805825045,808.2520162316406,692.8053161449466,876.0645935529203,1519.600841764702,125.72957492422718,59.79663006250402,1096.4330215066152,1371.2746881457315,59.79663006250402,13,9.0203369937496,Poor (>60km),50.0,3,1.0,50.0,169.59326012500804,0.2454316354920521,0.7591798265195485,1,30.782932139382247,50,50,65.78947368421053,355
31301136217,270,793,510,61,1.9,0.3404791929382093,1,0,Moderate Stress (30-50%),264,277,95.30685920577618,1,0,171,88,0.0,264,264,0.0,1,6.5,37.4,0.0,0.0,0.7210216110019646,0.065,1.0,25.070432220039297,21.3,Moderate (25-50),Low (0-25),32.308821218074655,Moderate Priority,0.2945,-26.88,153.62,810.7159413014778,1461.0364248331005,88.11428113655269,1686.473114447284,3681.964392729408,1868.2054266782795,2864.568670400124,1027.004207709466,810.9665174617936,695.4491921879072,878.7612732998807,1522.5405168574364,128.2459293130218,60.59407645923662,1096.0407132234338,1370.724308503804,60.59407645923662,13,8.940592354076339,Poor (>60km),50.0,3,1.0,50.0,171.18815291847324,0.2158740894306093,0.5563532823688186,1,28.83658831526023,50,50,56.81818181818182,214
31301136234,353,1004,527,70,2.1,0.351593625498008,1,0,Moderate Stress (30-50%),316,491,64.35845213849288,1,0,66,35,0.0,316,316,0.0,1,7.4,21.7,0.0,0.0,0.7550753110674525,0.074,1.0,25.841506221349054,21.48,Moderate (25-50),Low (0-25),33.7288618205632,Moderate Priority,21.31,-26.91,153.59,806.6922672556217,1456.6372620487318,83.6445288620953,1682.1109148455891,3678.105422644442,1864.1750315228812,2863.631735985276,1022.7604194408254,806.8954302725355,691.4843493556451,874.7169005808163,1518.131103322345,124.4789954439604,59.45021618323734,1096.6323904777232,1371.552440203906,59.45021618323734,13,9.054978381676266,Poor (>60km),50.0,3,1.0,50.0,168.90043236647466,0.1682275222773652,0.5198211477753731,1,29.58092442478448,50,50,142.85714285714286,266
31301136318,310,626,481,68,1.6,0.4952076677316294,1,0,Moderate Stress (30-50%),252,241,104.56431535269712,1,12,147,73,16.43835616438356,252,240,0.0476190476190476,1,14.9,23.7,0.0,0.0,0.7053045186640472,0.149,0.9452054794520548,25.048145167801493,21.88410958904109,Moderate (25-50),Low (0-25),32.668393627042015,Moderate Priority,0.1897,-26.87,153.63,812.0581436344293,1462.5029561832232,89.60431567878364,1687.9274967976378,3683.25127359934,1869.549270175442,2864.882744898615,1028.4192219404697,812.3244289010187,696.7720947952122,880.1102566725274,1524.0104534039835,129.5114130034001,61.04375073665062,1095.8477765871228,1370.4516832593636,61.04375073665062,13,8.895624926334937,Poor (>60km),50.0,3,1.0,50.0,172.08750147330124,0.2749001620979253,0.7701078298295547,1,29.002884291421488,50,62,84.93150684931507,190
31301136336,330,836,504,62,1.9,0.3947368421052631,1,0,Moderate Stress (30-50%),295,341,86.51026392961877,1,0,233,120,0.0,295,295,0.0,1,8.5,31.9,0.0,0.0,0.7413228552717748,0.085,1.0,25.676457105435496,21.700000000000003,Moderate (25-50),Low (0-25),33.36026850032744,Moderate Priority,0.288,-26.89,153.61,809.3742263786585,1459.5699653145243,86.62430512160283,1685.0188898036986,3680.6777904299374,1866.8617722122972,2864.2554772406697,1025.58940212667,809.609045935362,694.1269315339854,877.4127183612601,1521.0706462937258,126.98526894803436,60.17813634900401,1096.2357953072687,1370.998643854888,60.17813634900401,13,8.982186365099599,Poor (>60km),50.0,3,1.0,50.0,170.356272698008,0.2037754458110143,0.5985122879162774,1,29.3747901596936,50,50,41.66666666666667,245
31301136345,213,677,455,76,1.5,0.3146233382570162,1,0,Moderate Stress (30-50%),321,268,119.77611940298507,1,0,33,15,0.0,321,321,0.0,1,5.3,4.5,0.0,0.0,0.7583497053045186,0.053,1.0,25.696994106090376,21.06,Moderate (25-50),Low (0-25),33.55928880157171,Moderate Priority,0.9327,-26.9,153.6,808.0330009857543,1458.1035776966244,85.13438768064094,1683.5648231688342,3679.39146697637,1865.5183070645671,2863.9431656820398,1024.174805825045,808.2520162316406,692.8053161449466,876.0645935529203,1519.600841764702,125.72957492422718,59.79663006250402,1096.4330215066152,1371.2746881457315,59.79663006250402,13,9.0203369937496,Poor (>60km),50.0,3,1.0,50.0,169.59326012500804,0.2505070312038523,0.5651303694608686,1,29.48574549891073,50,50,333.33333333333337,271
31301136354,173,533,452,79,1.3,0.324577861163227,1,0,Moderate Stress (30-50%),403,286,140.9090909090909,1,55,240,121,45.45454545454545,403,348,0.1364764267990074,1,12.5,3.2,0.0,0.0,0.7760314341846758,0.125,0.8484848484848485,25.255477168542,19.46969696969697,Moderate (25-50),Low (0-25),34.63313389295708,Moderate Priority,0.5101,-26.91,153.59,806.6922672556217,1456.6372620487318,83.6445288620953,1682.1109148455891,3678.105422644442,1864.1750315228812,2863.631735985276,1022.7604194408254,806.8954302725355,691.4843493556451,874.7169005808163,1518.131103322345,124.4789954439604,59.45021618323734,1096.6323904777232,1371.552440203906,59.45021618323734,13,9.054978381676266,Poor (>60km),50.0,3,1.0,50.0,168.90043236647466,0.3168863646650556,0.6414642258282827,1,30.03306046098142,50,105,86.77685950413223,298
31302157211,270,765,508,38,1.9,0.3529411764705882,1,0,Moderate Stress (30-50%),177,173,102.3121387283237,1,13,263,136,9.558823529411764,177,164,0.0734463276836158,1,24.7,43.2,0.0,0.0,0.6555337262606418,0.247,0.9681372549019608,25.262047074232445,24.302745098039217,Moderate (25-50),Low (0-25),32.24083061751223,Moderate Priority,0.764,-26.84,148.66,818.8565615697736,1268.3633793702727,437.4924374466816,1314.0029913640612,3215.414099950389,1787.8736218623894,2450.9294217379334,939.6482974228804,807.3869882314365,740.7536839823634,870.2768448854043,1320.1812627557506,485.72704381248553,438.0688682255142,863.7585988095856,1142.440099183997,437.4924374466816,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.261437908496732,0.6143790849673203,1,26.120415308756115,50,63,46.32352941176471,114
