SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority,Area sqkm,latitude,longitude,dist_to_0,dist_to_1,dist_to_2,dist_to_3,dist_to_4,dist_to_5,dist_to_6,dist_to_7,dist_to_8,dist_to_9,dist_to_10,dist_to_11,dist_to_12,dist_to_13,dist_to_14,dist_to_15,nearest_employment_center_km,nearest_center_name,employment_accessibility_score,accessibility_category,estimated_pt_quality,state_code,pt_multiplier,public_transport_score,estimated_weekly_transport_cost,transport_to_income_ratio,housing_transport_burden,severe_combined_burden,optimal_location_score
21005144301,446,900,833,56,1.2,0.4955555555555556,1,0,Moderate Stress (30-50%),0,4,0.0,0,0,3,3,0.0,0,0,0.0,0,0.0,53.8,0.0,0.0,0.5481335952848723,0.0,1.0,20.962671905697448,20.0,Low (0-25),Low (0-25),24.82907662082515,Low Priority,2.5784,-42.64,144.86,1121.0533348137735,536.7424336889383,1841.0612076141429,1014.0022491404924,2808.65366120474,203.20160440440088,3617.286748243474,897.4028449164626,1117.5513688539277,1238.3511801405612,1052.502681236272,501.05359640427986,1798.7883221183886,1927.606995361526,2606.343019736596,2861.415250113152,203.20160440440088,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2222222222222222,0.7177777777777778,1,23.914538310412574
10704114602,305,704,478,27,2.4,0.4332386363636363,1,0,Moderate Stress (30-50%),122,149,81.87919463087249,1,123,259,128,96.09375,122,-1,1.0081967213114753,0,15.9,50.3,0.0,0.0,0.547478716437459,0.159,0.6796875,19.336449328749183,16.77375,Low (0-25),Low (0-25),25.74894122462344,Moderate Priority,0.1869,-33.13,142.37,823.4666876037783,571.2149928676747,1200.0211783821394,400.76203086102123,2481.8334302218254,1167.5584852373383,2579.2441155071842,665.8905650180237,803.9010360766562,877.3986381822934,800.5884141587944,586.4417921107798,1198.3092516695656,1256.797994435093,1604.4092458700827,1834.6833648143918,400.76203086102123,3,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2840909090909091,0.7173295454545454,1,24.87447061231172
21402138467,330,739,532,54,1.9,0.4465493910690122,1,0,Moderate Stress (30-50%),145,153,94.77124183006536,1,0,118,59,0.0,145,145,0.0,1,12.4,36.6,0.0,0.0,0.6430910281597905,0.124,1.0,24.10182056319581,22.48,Low (0-25),Low (0-25),30.17345907007204,Moderate Priority,0.1859,-42.18,140.32,1326.0114977441233,626.015460790777,2000.118898252474,820.0196265779856,2437.9337204116478,579.2839541857742,3429.0576711482086,1081.6657627040126,1317.4651920016681,1439.3579488767223,1260.7802412297308,564.4426979266464,1968.8276145387917,2080.190993242283,2621.2172589762536,2856.5517736353613,564.4426979266464,11,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.2706359945872801,0.7171853856562923,1,26.58672953503602
30404110017,433,883,562,77,1.9,0.4903737259343148,1,0,Moderate Stress (30-50%),113,124,91.12903225806453,1,0,49,26,0.0,113,113,0.0,1,4.3,21.6,0.0,0.0,0.6221349050425671,0.043,1.0,22.872698100851345,20.86,Low (0-25),Low (0-25),28.24312639161755,Moderate Priority,0.1065,-32.480000000000004,148.02,334.574820727567,654.8559715778795,736.5180059743118,912.4366075252811,3014.4749608086995,1158.2541358435292,2831.3274488674474,327.86183119983275,314.69089334154,355.46456776404466,343.41826890819743,712.3377387071686,716.2741797899597,811.2031945803905,1474.990669514149,1744.959125562743,314.69089334154,8,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.22650056625141562,0.7168742921857304,1,24.121563195808776
50201102726,190,545,403,71,1.5,0.3486238532110092,1,0,Moderate Stress (30-50%),95,83,114.4578313253012,1,52,155,77,67.53246753246754,95,43,0.5473684210526316,1,15.4,9.8,0.0,0.0,0.5762933857236411,0.154,0.7748917748917749,20.81478546339057,18.577835497835498,Low (0-25),Low (0-25),27.15471575706546,Moderate Priority,0.1302,-37.29,116.21,3169.8508927487624,2525.3677807244794,3599.759617207445,2023.692124703245,594.5845243962807,2702.7196980317503,3121.2014927454065,2944.26583828057,3153.1913409298527,3252.5308185682593,3124.2759065236705,2468.453924606322,3605.440809643953,3645.7060333264944,3579.7666700756954,3673.39480411915,594.5845243962807,4,0.0,Poor (>60km),50.0,5,0.85,42.5,200.0,0.3669724770642202,0.7155963302752294,1,22.07735787853273
31004129934,250,629,492,78,1.3,0.397456279809221,1,0,Moderate Stress (30-50%),171,136,125.73529411764706,1,0,7,4,0.0,171,171,0.0,1,7.7,6.6,0.0,0.0,0.6601178781925344,0.077,1.0,23.97235756385069,21.54,Low (0-25),Low (0-25),30.162479371316305,Moderate Priority,0.263,-31.61,148.89,331.8521610467525,777.3994394825911,609.7647844936932,1024.6537263973037,3110.0287233609984,1260.9436105076268,2817.688545531528,408.79191175346796,314.80086848923037,308.8611367578335,364.7399507870552,836.0411394343544,590.6139716780574,684.5048855683593,1388.9546824680467,1663.5231171619469,308.8611367578335,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.3179650238473768,0.7154213036565977,1,25.081239685658154
10201103924,229,600,528,75,1.3,0.3816666666666666,1,0,Moderate Stress (30-50%),163,146,111.64383561643837,1,0,27,14,0.0,163,163,0.0,1,5.9,7.6,0.0,0.0,0.6548788474132285,0.059,1.0,23.68757694826457,21.180000000000003,Low (0-25),Low (0-25),29.711396201702687,Moderate Priority,0.0536,-38.21,147.29,597.5216428939033,208.56114186328767,1308.1908420339582,857.0094979583868,2928.2573915995335,519.5233085867546,3293.3636145206383,364.6131241521053,591.6654293130264,713.8935406341064,530.0656345545851,256.0315162666538,1267.4714983106696,1394.2557273006244,2107.7510731569632,2372.0832099783993,208.56114186328767,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.3333333333333333,0.7149999999999999,1,26.855698100851342
30503112619,335,588,337,21,1.4,0.5697278911564626,1,1,Severe Stress (50%+),65,63,103.1746031746032,1,6,121,58,10.344827586206897,65,59,0.0923076923076923,1,21.0,54.2,0.0,0.0,0.5867714472822528,0.21,0.9655172413793104,23.490601359438163,23.51034482758621,Low (0-25),Low (0-25),29.09938396224285,Moderate Priority,0.0222,-27.26,153.24,760.0939292710801,1405.362109425016,31.53713802700812,1631.326284822339,3633.27188206938,1817.282130123115,2853.2892420584953,973.3943416354068,759.7103535396058,645.6868817860606,827.8337145803515,1466.7323060131191,85.60459787486485,69.96993731603267,1104.9489647415348,1382.340147886381,31.53713802700812,2,19.23143098649594,Limited (40-60km),68.46286197299187,3,1.0,68.46286197299187,85.37998309452841,0.14520405288185104,0.7149319440383136,1,34.01169367166858
10401108001,360,784,549,61,2.0,0.4591836734693877,1,0,Moderate Stress (30-50%),197,216,91.20370370370372,1,0,38,23,0.0,197,197,0.0,1,3.5,37.1,0.0,0.0,0.6771447282252783,0.035,1.0,23.892894564505568,20.700000000000003,Low (0-25),Low (0-25),30.221499672560576,Moderate Priority,0.8356,-37.74,147.76,530.9888556614819,245.94322696305485,1243.3353377017536,877.505667561094,2966.1859733660585,572.9493818630191,3273.801045470617,299.59056277187443,525.2186629747587,647.4108751004452,463.5197288189972,301.4393959525723,1201.9918871665639,1329.7566181347072,2057.0250427175374,2323.3322854067055,245.94322696305485,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.25510204081632654,0.7142857142857142,1,27.110749836280288
30102101224,235,609,475,69,1.6,0.3858784893267651,1,0,Moderate Stress (30-50%),148,126,117.46031746031748,1,0,177,92,0.0,148,148,0.0,1,8.2,23.6,0.0,0.0,0.6450556647020301,0.0819999999999999,1.0,23.72111329404061,21.64,Low (0-25),Low (0-25),29.660115258677145,Moderate Priority,0.5669,-27.41,148.09,777.5925590760171,1193.1032570214256,487.03325261273665,1229.265291825546,3142.4756306476743,1721.7952348642516,2445.9734462849965,880.740689457482,764.6257119200219,708.700519524033,824.771780300645,1243.7211438304048,527.0031373978421,500.0905467294712,915.5988389632768,1190.535420688927,487.03325261273665,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.3284072249589491,0.7142857142857142,1,24.830057629338572
30906125009,350,770,494,69,2.0,0.4545454545454545,1,0,Moderate Stress (30-50%),173,179,96.64804469273744,1,0,52,28,0.0,173,173,0.0,1,7.8,27.6,0.0,0.0,0.6614276358873609,0.078,1.0,24.00855271774721,21.56,Low (0-25),Low (0-25),30.226250163719715,Moderate Priority,0.3841,-26.96,148.54,809.6430930439778,1252.4270208788328,447.09270374347994,1296.1439985088396,3199.9750574877658,1773.8515080036018,2449.6040654230455,926.9386172638167,797.8621603409333,733.348581566611,860.2369506359871,1304.0062170101382,493.54567990992325,450.5555615808718,874.2157153296425,1152.1843091258006,447.09270374347994,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2597402597402597,0.7142857142857142,1,25.113125081859856
50403130005,350,770,502,75,1.8,0.4545454545454545,1,0,Moderate Stress (30-50%),173,193,89.63730569948186,1,0,29,16,0.0,173,173,0.0,1,7.2,27.0,0.0,0.0,0.6614276358873609,0.072,1.0,23.94855271774722,21.44,Low (0-25),Low (0-25),30.14225016371972,Moderate Priority,0.16,-37.5,116.0,3186.8905852954945,2539.6055657549314,3620.9748796330214,2042.624114667125,617.2076782372807,2710.746440364206,3150.8179895754956,2960.473156505169,3170.323014114482,3270.222051269136,3140.899892927503,2482.3650636617012,3626.2172133281583,3667.395296560881,3606.583575338454,3701.139514880769,617.2076782372807,4,0.0,Poor (>60km),50.0,5,0.85,42.5,200.0,0.2597402597402597,0.7142857142857142,1,23.57112508185986
30902123311,450,911,557,52,2.0,0.4939626783754116,1,0,Moderate Stress (30-50%),153,165,92.72727272727272,1,3,100,52,5.769230769230769,153,150,0.0196078431372549,1,7.0,46.4,0.0,0.0,0.6463654223968566,0.07,0.9807692307692308,23.43500075562944,21.01538461538461,Low (0-25),Low (0-25),29.46496297415747,Moderate Priority,0.1044,-27.24,148.26,789.2206579485859,1215.430360637328,471.2691934232283,1254.5131267411932,3164.1228616457956,1741.3610617362572,2447.0962323298168,897.910103501289,776.7044645923012,717.4158202795832,837.7499216130299,1266.4242749384955,513.640715079456,480.92178579333637,899.5798110262714,1175.7215210142194,471.2691934232283,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.21953896816684962,0.7135016465422612,1,24.732481487078736
11103122403,116,443,418,56,1.3,0.2618510158013544,0,0,Affordable (<30%),335,226,148.23008849557522,1,396,428,213,185.9154929577465,0,-396,0.0,0,46.9,16.1,0.0,0.0,0.2888015717092338,0.469,0.3802816901408451,14.268848335593129,16.985633802816903,Low (0-25),Low (0-25),19.061586485514265,Low Priority,0.0639,-33.32,147.18,378.13402996563514,538.3489186383235,858.3891383265735,809.435758072915,2925.7167120555455,1063.334505081674,2850.8858529250574,282.1676487351208,358.22483226406445,430.7024812602182,364.2296204750949,594.1721506313505,837.2802297414955,933.1250849690604,1563.9271971881824,1829.1438665557075,282.1676487351208,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.45146726862302483,0.7133182844243793,1,21.530793242757134
60203110016,210,575,408,51,2.3,0.3652173913043478,1,0,Moderate Stress (30-50%),53,53,100.0,1,0,13,5,0.0,53,53,0.0,1,17.8,38.5,0.0,0.0,0.5828421741977734,0.178,1.0,23.436843483955467,23.56,Low (0-25),Low (0-25),28.64000261951539,Moderate Priority,272.5713,-47.49,147.01,1554.832642647516,1088.8015704996617,2286.780913926374,1561.6951174879882,3142.7401971896306,512.9764926877382,4175.5775003759745,1368.9175447096472,1556.8496969194491,1668.2717001678534,1488.0898575050503,1060.6187474987125,2235.080068373327,2376.9413495934186,3139.192767621282,3401.2557913957135,512.9764926877382,5,0.0,Poor (>60km),50.0,6,0.7,35.0,200.0,0.34782608695652173,0.7130434782608696,1,21.320001309757693
11703164232,110,435,382,61,1.2,0.2528735632183908,0,0,Affordable (<30%),594,392,151.53061224489795,1,692,712,357,193.8375350140056,0,-692,0.0,0,42.1,12.4,0.0,0.0,0.0949574328749181,0.421,0.353874883286648,9.647897490364844,15.49749766573296,Low (0-25),Low (0-25),10.917881982393482,Low Priority,0.0285,-33.13,147.37,365.3276226478884,564.5027348369673,830.8677742000899,832.178255109838,2945.476651824749,1084.3904836138609,2845.920396507073,288.77306906960183,345.24472335334815,411.86156098088964,356.1346293571375,620.7664882399641,809.9428049122113,905.5854530157712,1543.3634287064524,1809.668437051921,288.77306906960183,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.45977011494252873,0.7126436781609196,1,17.45894099119674
31602141911,380,814,519,56,2.0,0.4668304668304668,1,0,Moderate Stress (30-50%),122,147,82.99319727891157,1,36,130,66,54.54545454545454,122,86,0.2950819672131147,1,5.5,43.8,0.0,0.0,0.6044531761624099,0.055,0.8181818181818182,20.82088170506638,17.46363636363637,Low (0-25),Low (0-25),27.01194796689885,Moderate Priority,0.2078,-32.44,148.06,333.43184043004095,660.4540957713289,730.7019704174309,917.4860943724523,3018.7896823130386,1162.8851376236748,2830.551528214851,330.9763624286685,313.6110291949754,352.4944064319091,343.43844022741473,717.9991280057363,710.5031794081009,805.3869109375548,1470.8901459230249,1741.0794583296968,313.6110291949754,8,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2457002457002457,0.7125307125307125,1,23.505973983449422
10804116414,330,745,552,65,1.6,0.4429530201342282,1,0,Moderate Stress (30-50%),140,134,104.4776119402985,1,0,50,22,0.0,140,140,0.0,1,12.8,34.7,0.0,0.0,0.6398166339227243,0.128,1.0,24.076332678454488,22.56,Low (0-25),Low (0-25),30.10503208906352,Moderate Priority,6.4643,-37.91,142.59,896.5437408662757,208.5988287110801,1514.8043858475799,487.06582293818343,2515.5289559900566,682.8196929368612,3059.9625980902806,652.7332191217014,883.637524945744,999.5017254513984,839.4413740454379,157.45139056700762,1490.1901048917011,1590.6099015787229,2113.8849633332366,2354.8262262924327,157.45139056700762,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2684563758389262,0.7114093959731544,1,27.05251604453176
11701163411,130,464,387,58,1.5,0.2801724137931034,0,0,Affordable (<30%),284,193,147.1502590673575,1,320,349,180,177.77777777777777,0,-320,0.0,0,17.6,15.4,0.0,0.0,0.3385723641126391,0.176,0.4074074074074074,12.60552135632686,11.66814814814815,Low (0-25),Low (0-25),16.95937946590992,Low Priority,0.0565,-33.24,147.26,372.55753341091014,549.344725485882,846.804409873375,818.9678535055626,2934.013580253104,1072.1686359143102,2848.756863397733,284.65178171586075,352.56569433655335,422.66232980872076,360.59737225571894,605.3590738194349,825.7722306959436,921.5322375881152,1555.2387775599047,1820.9142631351874,284.65178171586075,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.43103448275862066,0.7112068965517241,1,20.47968973295496
11201123615,280,675,509,67,1.5,0.4148148148148148,1,0,Moderate Stress (30-50%),221,203,108.86699507389162,1,0,114,57,0.0,221,221,0.0,1,7.6,27.3,0.0,0.0,0.6928618205631958,0.076,1.0,24.61723641126392,21.52,Low (0-25),Low (0-25),31.39274918140144,Moderate Priority,1.0694,-38.2,147.3,596.1076213410324,209.19995735174038,1306.8096214067627,857.391299988413,2929.048882777373,520.6308305360291,3292.930870452513,363.2245049452639,590.2528500524069,712.4803641570132,528.6514921603095,256.8962947138774,1266.0778703036879,1392.8817276822092,2106.660645777011,2371.0348036983705,209.19995735174038,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2962962962962963,0.711111111111111,1,27.69637459070072
30805153417,120,450,249,37,1.3,0.2666666666666666,0,0,Affordable (<30%),0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,33.3,75.0,0.0,0.0,0.5481335952848723,0.3329999999999999,1.0,24.292671905697446,26.66,Low (0-25),Moderate (25-50),29.491076620825147,Moderate Priority,2.4817,-32.18,153.32,271.9900804740247,985.0781898189962,524.5215089420763,1396.3750005060813,3511.70313111267,1301.1734766335594,3171.8787092691955,518.5759929846632,282.5364410997653,166.46074048720112,336.6348429167236,1049.6856220405768,463.00175004396283,615.3964723277032,1576.5537898860691,1859.0056589354613,166.46074048720112,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.4444444444444444,0.711111111111111,1,24.745538310412574
31106133506,120,450,999,65,1.0,0.2666666666666666,0,0,Affordable (<30%),0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,50.0,0.0,0.0,0.5481335952848723,0.0,1.0,20.962671905697448,20.0,Low (0-25),Low (0-25),24.82907662082515,Low Priority,1.0815,-27.19,148.31,792.7537154757699,1222.0169872086863,466.7816619093347,1261.9430332401535,3170.5071225629285,1747.1390873801452,2447.483977702646,903.026943963021,780.3695643391407,720.1191450262572,841.6659793661662,1273.1184452974267,509.8717729920773,475.3833049298031,894.9551704375067,1171.4384126659954,466.7816619093347,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.4444444444444444,0.711111111111111,1,22.414538310412574
31605143816,280,675,526,73,1.7,0.4148148148148148,1,0,Moderate Stress (30-50%),209,187,111.76470588235294,1,0,140,70,0.0,209,209,0.0,1,1.0,21.3,0.0,0.0,0.685003274394237,0.01,1.0,23.80006548788474,20.200000000000003,Low (0-25),Low (0-25),30.17012442698101,Moderate Priority,0.1744,-32.19,153.31,270.5401652463609,983.63554316462,525.5804818989383,1395.155099731506,3510.586597949404,1299.7887473103108,3171.8370966427474,517.1299891335249,281.09808072852854,165.08707130522532,335.1784142322237,1048.2432922290793,464.1304721293203,616.4697639224155,1577.1440323178467,1859.595812780381,165.08707130522532,9,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.2962962962962963,0.711111111111111,1,25.085062213490502
31102130904,270,661,479,77,1.4,0.4084720121028744,1,0,Moderate Stress (30-50%),131,132,99.24242424242424,1,0,20,12,0.0,131,131,0.0,1,33.3,7.7,0.0,0.0,0.6339227242960053,0.3329999999999999,1.0,26.008454485920108,26.66,Moderate (25-50),Moderate (25-50),32.7510635232482,Moderate Priority,0.1588,-27.51,147.99,771.0372504361902,1180.0197759528396,496.6490649173543,1214.4237615618435,3129.7852594612805,1710.3443092126233,2445.454205179279,870.8111676075579,757.8044820314524,703.9248811055131,817.3872167081324,1230.4086907313722,535.2395314497762,511.59217003949146,925.227600594187,1199.4264133946297,496.6490649173543,2,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.30257186081694404,0.7110438729198185,1,26.3755317616241
11103123105,288,687,541,69,2.0,0.4192139737991266,1,0,Moderate Stress (30-50%),51,75,68.0,1,0,60,28,0.0,51,51,0.0,1,3.9,20.6,0.0,0.0,0.581532416502947,0.039,1.0,22.02064833005894,20.78,Low (0-25),Low (0-25),26.644231827111987,Moderate Priority,2.3105,-33.2,147.3,369.86849708183195,554.8516606409293,841.01029099035,823.7579594203536,2938.1746467364987,1076.6030165673674,2847.7132271159653,286.05722638310124,349.84035632470574,418.6996783149508,358.9022767126546,610.958436047909,820.0168634005445,915.7342897586441,1550.910835895589,1816.8154380269966,286.05722638310124,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.29112081513828236,0.710334788937409,1,25.322115913555994
20606113606,138,476,454,59,1.5,0.2899159663865546,0,0,Affordable (<30%),274,240,114.16666666666666,1,267,382,192,139.0625,0,-267,0.0,0,5.2,33.0,0.0,0.0,0.3732809430255402,0.052,0.5364583333333333,13.350202193844138,11.769166666666669,Low (0-25),Low (0-25),17.05850916830386,Low Priority,0.03,-42.69,139.81,1394.7415755779443,696.3081477256203,2070.5112863712147,869.3485012781728,2418.860254387512,613.6120490217703,3470.3844228207,1150.824152611643,1386.4015209910833,1508.4020605485653,1329.2534882295272,634.863254033671,2039.0695991587997,2150.643252854319,2687.229938951462,2921.0026887526215,613.6120490217703,5,0.0,Poor (>60km),50.0,2,1.15,57.49999999999999,200.0,0.42016806722689076,0.7100840336134453,1,20.02925458415193
40202103206,495,979,545,63,2.2,0.5056179775280899,1,1,Severe Stress (50%+),135,205,65.85365853658537,1,0,6,3,0.0,135,135,0.0,1,1.7,40.4,0.0,0.0,0.6365422396856582,0.017,1.0,22.90084479371317,20.340000000000003,Low (0-25),Low (0-25),28.42660510805501,Moderate Priority,0.369,-40.19,133.81,1693.0421036480116,998.5553561445143,2260.7686511707075,721.2656479217507,1850.1311626424172,1162.7813157338376,3096.6974587541413,1451.1276460585282,1679.2846222903588,1792.171059769326,1637.5973504659607,936.8494625703034,2246.413701371559,2327.4986781928324,2637.7604303801904,2832.921604760215,721.2656479217507,3,0.0,Poor (>60km),50.0,4,0.9,45.0,200.0,0.20429009193054137,0.7099080694586313,1,23.213302554027507
12504158811,250,634,502,67,1.8,0.3943217665615142,1,0,Moderate Stress (30-50%),173,166,104.21686746987952,1,36,207,105,34.285714285714285,173,137,0.2080924855491329,1,6.7,25.4,0.0,0.0,0.6378519973804846,0.067,0.8857142857142857,22.28418280475255,19.054285714285715,Low (0-25),Low (0-25),28.71923304331556,Moderate Priority,0.2241,-32.74,142.76,794.9452436665792,598.5011483062203,1147.3678456716386,454.6912652528757,2521.729969307648,1196.4880100443702,2560.2164930895146,651.398651855091,775.1155167037507,842.9076756121499,776.1747569914178,618.772098862341,1147.022080039106,1202.9879460135155,1552.4606143927388,1785.1568617230148,454.6912652528757,3,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.31545741324921134,0.7097791798107256,1,26.359616521657777
31302157229,250,634,480,43,1.6,0.3943217665615142,1,0,Moderate Stress (30-50%),316,291,108.59106529209622,1,77,478,244,31.557377049180328,316,239,0.2436708860759493,1,15.8,30.3,0.0,0.0,0.704649639816634,0.158,0.894808743169399,24.62108022802667,21.056174863387984,Low (0-25),Low (0-25),32.56792128570969,Moderate Priority,0.1759,-26.76,148.74,825.1461955906475,1279.013405337406,431.36985340161084,1325.9146081589913,3225.7309635891174,1797.2534086734404,2451.8964029736258,948.2066269217772,813.8826766328448,745.8756775203263,877.0986283073958,1330.9865809706457,480.79755282531744,429.941714662757,856.9320739272678,1136.0625655318627,429.941714662757,13,0.0,Poor (>60km),50.0,3,1.0,50.0,200.0,0.31545741324921134,0.7097791798107256,1,26.283960642854844
40504112721,105,430,282,23,2.7,0.2441860465116279,0,0,Affordable (<30%),46,49,93.87755102040816,1,44,80,41,107.31707317073172,0,-44,0.0,0,60.0,16.1,0.0,0.0,0.5193189259986902,0.6,0.6422764227642276,22.80914274761608,24.84552845528455,Low (0-25),Low (0-25),30.70322487900713,Moderate Priority,10.7123,-35.34,133.66,1612.35347863569,1045.365847178419,2030.636635773171,451.56252407034447,1687.6787131831566,1444.0174561899955,2559.4609470124165,1402.310946556151,1594.5648389740911,1686.8576294546258,1573.1936060242983,1002.7043799728053,2032.8727959884172,2081.5924844119036,2205.870234827982,2374.11903892542,451.56252407034447,3,0.0,Poor (>60km),50.0,4,0.9,45.0,200.0,0.46511627906976744,0.7093023255813953,1,24.351612439503565
10804116232,295,698,488,62,1.8,0.4226361031518624,1,0,Moderate Stress (30-50%),278,269,103.3457249070632,1,9,128,67,13.432835820895525,278,269,0.0323741007194244,1,9.4,31.0,0.0,0.0,0.7242960052390308,0.094,0.9552238805970148,24.978158910750764,20.9844776119403,Low (0-25),Low (0-25),32.66014372147123,Moderate Priority,1.4573,-37.93,142.57,899.1268994601388,210.44869517419946,1517.6272161579361,487.2431154700178,2514.0679116160404,681.9833833530637,3061.2168288282396,655.25568394463,886.2405816369212,1002.1493905380231,841.9710167899643,158.79932640792896,1492.9995880008842,1593.4389462610727,2116.4327622848737,2357.2848118487086,158.79932640792896,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.28653295128939826,0.7091690544412607,1,28.330071860735615
10202105718,540,1044,591,61,2.0,0.5172413793103449,1,1,Severe Stress (50%+),257,363,70.79889807162535,1,0,102,51,0.0,257,257,0.0,1,5.0,42.0,0.0,0.0,0.7164374590700721,0.05,1.0,24.828749181401445,21.000000000000004,Low (0-25),Low (0-25),31.92462344466273,Moderate Priority,1.3134,-37.97,142.53,904.2956569988007,214.21007831010988,1523.271855622491,487.64964474634525,2511.155473502292,680.3403664284626,3063.7333587412654,660.3060117869235,891.4488961350215,1007.4458425725753,847.0339118090217,161.6074410842284,1498.6175560964673,1599.096039398817,2121.530932178677,2362.2050696895103,161.6074410842284,11,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.19157088122605365,0.7088122605363985,1,27.962311722331364
11501129403,462,934,657,79,1.7,0.4946466809421841,1,0,Moderate Stress (30-50%),132,218,60.550458715596335,1,0,19,12,0.0,132,132,0.0,1,3.1,17.9,0.0,0.0,0.6345776031434185,0.031,1.0,23.00155206286837,20.62,Low (0-25),Low (0-25),28.547948919449897,Moderate Priority,1.0586,-32.62,147.88,339.3025447115235,635.2942117900267,756.8651473915282,894.8577152353713,2999.435081432823,1142.1202668347523,2834.15520437937,317.5405353567802,319.24885779312496,366.3709189094229,344.0950853431658,692.5451754364246,736.4668445769356,831.5529427604177,1489.4441194510412,1758.6345037644357,317.5405353567802,7,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.21413276231263384,0.708779443254818,1,26.273974459724947
50201102504,250,635,501,55,1.5,0.3937007874015748,1,0,Moderate Stress (30-50%),322,290,111.03448275862068,1,28,341,175,16.0,322,294,0.0869565217391304,1,15.3,36.1,0.0,0.0,0.7406679764243614,0.153,0.9466666666666668,25.810026195153903,21.993333333333336,Moderate (25-50),Low (0-25),34.074049770792406,Moderate Priority,0.3152,-37.31,116.19,3171.470851832301,2526.717393543844,3601.7796725969347,2025.4887161113713,596.7099213145221,2703.476617651081,3124.022792486136,2945.8055221766776,3154.820047178974,3254.2132858923483,3125.855992933555,2469.7720034168115,3607.418928833082,3647.771465042317,3582.322107306223,3676.0389039500214,596.7099213145221,4,0.0,Poor (>60km),50.0,5,0.85,42.5,200.0,0.31496062992125984,0.7086614173228347,1,25.537024885396203
11401128006,365,798,494,61,2.0,0.4573934837092732,1,0,Moderate Stress (30-50%),280,337,83.08605341246292,1,0,126,60,0.0,280,280,0.0,1,6.3,35.1,0.0,0.0,0.7314996725605762,0.063,1.0,25.25999345121153,21.26,Moderate (25-50),Low (0-25),32.6789875573019,Moderate Priority,4.6713,-37.69,147.81,523.902252811814,250.66253907516202,1236.4443322321763,879.9858029167344,2970.3074300231383,578.7826591223006,3271.8140260695145,292.71194310182506,518.1437081909904,640.330974468866,456.43071278532074,306.7523562954354,1195.0293136989353,1322.9056102546751,2051.6937170059077,2318.2107899704156,250.66253907516202,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2506265664160401,0.7080200501253133,1,28.33949377865095
10201102919,430,890,537,69,1.9,0.4831460674157303,1,0,Moderate Stress (30-50%),142,179,79.3296089385475,1,0,12,8,0.0,142,142,0.0,1,4.6,24.9,0.0,0.0,0.6411263916175508,0.046,1.0,23.28252783235101,20.92,Low (0-25),Low (0-25),29.00680288146693,Moderate Priority,0.3238,-38.26,147.24,604.5907032143607,205.48708749254513,1315.0976841499087,855.1366844394403,2924.3101748059125,514.0067499588937,3295.538020432977,371.5587020534961,598.7275002637447,720.9585070490498,537.1352084915945,251.78583380380437,1274.4398366384853,1401.1266956643003,2113.2102476081077,2377.332314199111,205.48708749254513,1,0.0,Poor (>60km),50.0,1,1.2,60.0,200.0,0.2247191011235955,0.7078651685393258,1,26.503401440733462
