SAL_CODE_2021,Suburb_Name,Median_mortgage_repay_monthly,Median_rent_weekly,Manager_Concentration_Pct,Manager_Plus_Professional_Pct,Median_tot_prsnl_inc_weekly,Total_Population,Total_Employed
SAL31547,Kingsthorpe,1517,310,9.325396825396826,19.841269841269842,787,2159,1008
SAL31548,Kingston (Qld),1309,315,5.411124546553809,13.784764207980654,522,10506,3308
SAL31554,Kippa-Ring,1583,350,8.573596358118362,21.29489124936773,625,9745,3954
SAL31556,Kirkwood,1777,350,9.090909090909092,26.950925181013673,990,2513,1243
SAL31558,Kirwan,1450,325,8.828202581926515,25.521350546176762,809,20780,10070
SAL31560,Kleinton,1925,408,14.338575393154487,36.262719703977794,1045,2205,1081
SAL31568,Koongal,1300,260,5.820660723649711,17.19979024646041,716,4252,1907
SAL31582,Kuluin,1733,450,10.125588697017267,25.19623233908948,697,2700,1274
SAL31588,Kuraby,2100,400,11.705852926463232,41.9959979989995,740,8737,3998
SAL31589,Kuranda,1595,260,11.012145748987855,34.17004048582996,600,3273,1235
SAL31601,Labrador,1517,380,10.071075774003132,28.454403083965786,654,18643,8301
SAL31606,Laidley,1155,300,7.241379310344828,18.70689655172414,495,3809,1160
SAL31629,Lammermoor,1916,400,11.666666666666666,33.095238095238095,967,2551,1260
SAL31631,Landsborough (Qld),1799,390,9.304467987102717,22.84661446338093,725,4446,2171
SAL31647,Lawnton,1517,320,8.041697691734921,23.34326135517498,747,5905,2686
SAL31650,Leichhardt (Qld),1200,280,5.8902275769745644,15.39491298527443,580,4471,1494
SAL31667,Little Mountain,2000,461,10.680008168266285,28.425566673473558,705,11068,4897
SAL31677,Logan Central,1300,280,3.268348623853211,10.77981651376147,475,6210,1744
SAL31678,Logan Reserve,1733,390,8.471337579617835,21.17834394904459,854,7016,3140
SAL31679,Logan Village,2058,455,10.188527878058563,24.187725631768952,756,5316,2493
SAL31680,Loganholme,1668,395,10.263315380011969,25.04488330341113,815,6764,3342
SAL31681,Loganlea,1450,340,6.299212598425196,17.5748031496063,582,8716,3175
SAL31685,Longreach (Qld),1185,200,16.57559198542805,32.96903460837887,974,3124,1647
SAL31686,Lota,2167,415,17.17579250720461,42.65129682997118,930,3518,1735
SAL31700,Lowood,1300,295,9.163059163059163,18.253968253968253,552,4082,1386
SAL31706,Lutwyche,1820,395,11.315701372614663,44.928021426180116,1071,4610,2987
SAL31721,Macgregor (Qld),1950,430,8.259795270031768,32.403812213201554,634,5980,2833
SAL31724,Mackay,1387,270,8.006535947712418,26.96078431372549,835,4026,1836
SAL31726,Mackenzie (Brisbane - Qld),2192,500,16.9195751138088,48.406676783004556,1084,2336,1318
SAL31735,Main Beach,2091,500,21.166306695464364,48.11015118790497,938,3998,1852
SAL31739,Maleny,1625,390,15.24008350730689,40.36186499652053,618,3959,1437
SAL31747,Mango Hill,2000,400,11.450878334417697,34.35263500325309,959,14921,7685
SAL31748,Manly (Qld),2200,403,20.77097505668934,46.34920634920635,986,4273,2205
SAL31749,Manly West,2053,430,15.572715572715573,39.35006435006435,897,12436,6216
SAL31751,Manoora (Qld),1100,270,8.846487424111015,23.503902862098872,629,6175,2306
SAL31752,Mansfield (Qld),2126,430,10.781544256120528,39.57156308851224,784,8851,4248
SAL31755,Manunda,1300,259,7.319304666056725,23.14730100640439,648,5191,2186
SAL31761,Marcoola,1733,406,11.11111111111111,31.907308377896616,768,3355,1683
SAL31763,Mareeba,1495,285,12.492444086238162,25.206528309490228,689,11825,4963
SAL31764,Margate (Qld),1733,320,11.446345256609643,31.259720062208395,687,7575,3215
SAL31766,Marian,1941,400,8.89628924833492,20.456707897240722,1006,4224,2102
SAL31772,Maroochydore,1733,410,12.5892482150357,33.08483830323394,771,20629,9524
SAL31775,Marsden,1457,350,5.29688972667295,13.232799245994345,628,14795,5305
SAL31778,Maryborough (Qld),1008,250,7.585779247622984,20.235634559735427,496,15287,4838
SAL31785,Maudsland,2167,540,13.628034814475493,33.394411360513054,971,8073,4366
SAL31790,McDowall,2167,470,14.580831131395627,46.504924333413406,1059,7612,4163
SAL31795,Meadowbrook,1653,385,9.541420118343195,25.3698224852071,678,3069,1352
SAL31807,Meridan Plains,1850,460,9.697256385998108,29.47019867549669,777,4589,2114
SAL31809,Meringandan West,1650,400,10.1010101010101,27.972027972027973,972,2488,1287
SAL31811,Mermaid Beach,1820,460,16.088041751758567,42.72747901066485,1021,7329,4407
SAL31812,Mermaid Waters,2167,450,14.706331045003814,38.03203661327231,816,13088,6555
SAL31813,Merrimac,1733,463,10.163389642758238,29.57629465522016,788,7212,3611
SAL31819,Miami,2000,470,14.612421762156957,40.03370245546461,919,7445,4154
SAL31822,Middle Park (Qld),1950,450,15.396264512872287,47.652700656234224,864,3845,1981
SAL31823,Middle Ridge,1950,420,13.69480156512018,46.1151481274455,907,7595,3578
SAL31847,Milton (Qld),1950,435,13.161527841693509,55.22319374137138,1183,3144,2173
SAL31858,Minyama,2145,473,16.28092577813248,36.312849162011176,790,2726,1253
SAL31866,Mitchelton,2167,400,15.048137295939723,47.76056927584764,1030,9244,4778
SAL31869,Moffat Beach,2167,400,12.54932912391476,40.331491712707184,782,2691,1267
SAL31871,Moggill,2167,460,16.383734701934465,48.79589419660482,1003,5029,2533
SAL31873,Molendinar,1850,450,10.41139240506329,30.727848101265824,703,6450,3160
SAL31895,Mooloolaba,1762,400,13.522089333658775,35.61142299243349,843,8202,4097
SAL31896,Mooloolah Valley,1996,420,10.207612456747404,31.66089965397924,768,3629,1734
SAL31909,Mooroobool,1517,330,10.427560750538296,29.990772070132266,734,7136,3251
SAL31910,Moorooka,2000,360,12.42900100233879,47.327096558636825,973,10783,5986
SAL31912,Moranbah,1300,111,8.231062209056285,20.482437579348286,1553,9425,4726
SAL31913,Morayfield,1560,345,8.640962537599126,19.07756813417191,708,24898,10971
SAL31922,Morningside,2132,430,15.936856554564171,49.087165408373366,1202,11755,7285
SAL31950,Mount Coolum,1863,450,12.791208791208792,37.84615384615385,808,4545,2275
SAL31952,Mount Cotton,2100,475,15.541525012141816,35.866925692083534,1114,7302,4118
SAL31968,Mount Gravatt,2001,380,13.49819680577022,47.861926841834105,938,3733,1941
SAL31969,Mount Gravatt East,2041,400,13.313432835820896,45.223880597014926,946,12428,6700
SAL31984,Mount Lofty,1733,340,12.570548999486917,49.153412006157005,965,3825,1949
SAL31985,Mount Louisa,1626,350,11.206543967280163,30.32719836400818,945,9227,4890
SAL31986,Mount Low,1733,370,9.67741935483871,24.24557752341311,1052,5488,2883
SAL32009,Mount Ommaney,2316,540,21.308576480990276,54.818744473916894,853,2503,1131
SAL32014,Mount Pleasant (Mackay - Qld),1668,390,9.416628387689482,29.903536977491964,853,4694,2177
SAL32020,Mount Sheridan (Qld),1542,390,10.314995563442768,29.547471162378,857,8678,4508
SAL32037,Mount Warren Park,1600,340,9.161490683229815,22.47670807453416,735,5736,2576
SAL32041,Mountain Creek (Qld),1950,500,11.400444585582726,32.264210860590666,857,11950,6298
SAL32050,Mudgeeraba,1993,500,12.255797610681658,34.16725228390724,776,14578,7115
SAL32051,Mudjimba,2045,460,11.965192168237854,31.327048585931834,831,2664,1379
SAL32064,Mundingburra,1413,270,9.876543209876543,35.80246913580247,727,3594,1539
SAL32080,Munruben,1950,460,10.501672240802677,22.34113712374582,820,2753,1495
SAL32081,Murarrie,2167,450,15.452389020670958,43.341240257539816,1120,4946,2951
SAL32089,Murrumba Downs,1863,360,13.333333333333334,31.977715877437323,857,10795,5385
SAL32099,Nambour,1560,340,8.109640831758034,23.19470699432892,641,12145,5290
SAL32100,Nanango,1000,220,8.12133072407045,23.18982387475538,472,3679,1022
SAL32107,Narangba,1900,415,11.860313922169592,28.22513234884369,889,20910,10767
SAL32117,Nerang,1733,390,10.042627883650953,24.485957873620862,704,17048,7976
SAL32126,New Auckland,1612,300,7.578124999999999,21.6015625,860,5266,2560
SAL32127,New Beith,2289,550,12.58148631029987,28.78096479791395,1035,5642,3068
SAL32129,New Farm,2264,405,18.058063619947216,59.61939158216419,1226,12197,7199
SAL32135,Newmarket,2167,383,13.590939373750832,51.3657561625583,1038,5083,3002
SAL32136,Newport (Qld),2470,530,19.677525501809807,43.33662388943731,1009,5964,3039
SAL32137,Newstead (Qld),2000,490,19.67705595193391,60.664663912880215,1536,7496,5326
SAL32139,Newtown (Toowoomba - Qld),1254,289,7.898858805101812,24.90490042515104,688,10039,4469
SAL32148,Ningi,1733,370,9.72658000896459,21.918422232182877,635,5349,2231
SAL32149,Nirimba (Qld),1842,510,9.766277128547578,29.883138564273793,953,2229,1198
SAL32160,Noosa Heads,2167,550,19.79881115683585,44.8559670781893,909,5120,2187
SAL32162,Noosaville,1991,490,17.999426769848096,38.86500429922614,749,8716,3489
SAL32163,Norman Gardens,1625,300,8.698213233850382,28.98095425093265,836,10534,5093
SAL32164,Norman Park,2600,450,19.396244354647017,55.83551224150226,1306,6842,4207
SAL32168,North Booval,1300,295,10.884353741496598,22.193877551020407,637,3041,1176
SAL32175,North Ipswich,1300,300,9.571788413098236,26.498740554156168,693,4527,1985
SAL32178,North Lakes,1950,420,12.708083061609749,34.27149476574567,885,23030,11654
SAL32179,North Mackay,1448,300,5.980528511821975,21.7663421418637,786,6194,2876
SAL32186,North Toowoomba,1408,285,8.805870580386925,33.3555703802535,718,3332,1499
SAL32187,North Ward,1744,285,13.738250180766451,46.746203904555315,997,5073,2766
SAL32188,Northgate (Qld),2100,360,12.228937077852827,41.41485958051902,998,4876,2813
SAL32193,Nudgee,2167,488,15.243648479800084,45.23115368596418,1126,4377,2401
SAL32197,Nundah,1733,375,12.543381259295986,42.50123946455132,1061,13098,8068
SAL32209,Oakey,1238,265,8.56269113149847,16.15698267074414,651,4756,1962
SAL32226,Oonoonba,1430,320,8.256880733944955,27.522935779816514,931,2050,1199
SAL32227,Ooralea,1820,440,8.726534753932015,27.600202942668695,996,3691,1971
SAL32234,Ormeau,1950,445,11.98944325750911,27.56063843156969,863,15938,7957
SAL32235,Ormeau Hills,2076,450,13.541666666666666,32.458333333333336,988,4521,2400
SAL32236,Ormiston,2000,450,17.313915857605178,42.006472491909385,811,6379,3090
SAL32241,Oxenford,1800,435,11.0586011342155,27.67800882167612,808,12273,6348
SAL32243,Oxley (Qld),1993,400,11.60545645330535,45.77124868835257,969,9100,4765
SAL32247,Pacific Paradise,1600,400,7.926829268292683,21.254355400696863,654,2675,1148
SAL32248,Pacific Pines,1980,470,10.181776346065348,28.612517257248044,836,16664,8692
SAL32250,Paddington (Qld),2708,470,18.131276901004302,61.459827833572454,1283,9063,5576
SAL32255,Pallara,2100,460,10.521371535932362,37.435415688116485,990,3861,2129
SAL32257,Palm Beach (Qld),2093,445,14.23442205235117,39.413944869122076,873,16349,8634
SAL32258,Palm Cove,1733,365,18.48013816925734,39.46459412780656,797,2450,1158
SAL32264,Palmview,2000,510,11.004308916141863,33.145508783559826,1001,5236,3017
SAL32265,Palmwoods (Qld),1878,430,12.930751558910403,32.45815556284871,746,6357,3047
SAL32269,Paradise Point,2253,450,19.911082883455062,40.10797078437599,843,7062,3149
SAL32270,Park Avenue,1300,260,7.332155477031802,19.081272084805654,697,5292,2264
SAL32271,Park Ridge,1733,370,7.841552142279709,19.293990838049044,764,8455,3711
SAL32273,Parkhurst,1842,360,9.681449094316052,27.545284197376642,981,3043,1601
SAL32274,Parkinson,1950,450,12.267593397046046,34.891398783666375,845,11148,5755
SAL32278,Parkwood (Qld),1894,538,9.512140788594342,31.721987079527736,736,8837,4489
SAL32279,Parramatta Park,1300,290,7.28476821192053,25.165562913907287,758,3621,1812
SAL32280,Parrearra,2000,490,14.868804664723031,38.921282798833815,773,4661,2058
SAL32294,Pelican Waters,2200,540,15.554787417905288,36.22537158658832,671,7393,2893
SAL32298,Peregian Beach,2167,500,17.0926517571885,44.72843450479233,881,4972,2504
SAL32299,Peregian Springs,2100,530,13.6415655756466,35.82055390249485,813,9532,4369
SAL32303,Petrie,1725,360,10.290418477018065,29.384861651040477,811,8722,4373
SAL32307,Pialba,1300,310,8.87035633055345,27.824109173616375,529,4151,1319
SAL32317,Pimlico (Qld),1354,240,8.838821490467938,31.109185441941072,738,2557,1154
SAL32318,Pimpama,1978,440,10.274687065368568,26.23435326842837,856,24601,11504
SAL32336,Pittsworth,1300,275,12.311015118790497,23.254139668826493,651,3300,1389
SAL32344,Point Vernon,1300,340,8.519934462042599,28.509011469142546,534,5718,1831
SAL32345,Pomona (Qld),1733,420,12.539936102236421,31.389776357827476,643,2931,1252
SAL32352,Port Douglas,1474,350,13.1811105345096,24.961079398028023,824,3650,1927
SAL32368,Proserpine,1300,260,9.579288025889968,21.618122977346278,668,3614,1545
SAL32371,Pullenvale,3033,685,24.672364672364672,62.39316239316239,1198,3276,1755
SAL32381,Raceview,1349,315,7.526621490803485,20.7405614714424,728,9699,4132
SAL32384,Railway Estate,1430,300,10.81081081081081,32.49835201054713,877,2871,1517
SAL32390,Rangeville,1586,340,12.857142857142856,43.86699507389162,834,8668,4060
SAL32393,Rasmussen,1343,263,7.805133577789418,18.543740178103718,722,4669,1909
SAL32400,Red Hill (Brisbane - Qld),2700,430,15.881231272132935,55.35276491419232,1121,5834,3671
SAL32403,Redbank (Qld),1500,350,4.62478184991274,15.18324607329843,690,2931,1146
SAL32405,Redbank Plains,1473,350,6.266947875866224,16.57125640253088,747,24349,9957
SAL32406,Redcliffe (Qld),1610,335,10.626836434867776,28.67286973555338,626,10460,4084
SAL32410,Redland Bay,2080,465,13.40303065899213,29.33161047809233,835,17056,8513
SAL32411,Redlynch,1842,440,11.664320900774102,37.28008444757213,1005,10571,5684
SAL32414,Reedy Creek (Qld),2167,450,14.641173389209012,38.370874803562074,865,7412,3818
SAL32416,Regency Downs,1517,368,9.842154131847725,19.220055710306408,660,2623,1077
SAL32417,Regents Park (Qld),1625,380,8.446069469835466,20.09140767824497,798,11103,5470
SAL32423,Richlands (Qld),1517,370,7.41263678079774,26.403106247793858,832,5621,2833
SAL32433,Ripley,1718,375,9.753034742570113,27.626622017580576,1011,4288,2389
SAL32438,Riverhills,1820,410,12.79748540637629,39.06600808262236,974,4121,2227
SAL32444,Robertson (Qld),1950,415,11.368110236220472,38.139763779527556,656,4749,2032
SAL32445,Robina,2000,540,12.488328664799253,36.103330220977284,772,25659,12852
SAL32447,Rochedale,2600,600,16.21550591327201,53.088042049934295,973,7633,3805
SAL32448,Rochedale South,1800,395,10.87269396833704,35.6012037158184,840,15228,7643
SAL32455,Rockville,1250,280,7.753796962430055,18.94484412470024,614,3204,1251
SAL32458,Rocky Point (Weipa - Qld),2063,530,8.650519031141869,24.653979238754324,1576,2214,1156
SAL32464,Roma,1300,250,11.828883146712604,27.820844099913867,957,6838,3483
SAL32473,Rosenthal Heights,1400,338,12.113821138211382,25.528455284552848,754,2664,1230
SAL32475,Rosewood (Qld),1349,295,7.364016736401674,17.322175732217573,636,3263,1195
SAL32483,Rothwell,1676,380,8.925016589250166,23.921698739216986,647,7538,3014
SAL32490,Runaway Bay,2000,435,16.730425911757205,36.41928079571538,727,9308,3921
SAL32491,Runcorn,1600,400,8.55440488012484,31.905234785075898,737,14199,7049
SAL32495,Rural View,1907,420,8.70279146141215,26.76518883415435,1065,5657,3045
SAL32504,Salisbury (Qld),2000,400,11.549986379733044,42.44075183873604,959,6790,3671
SAL32505,Samford Valley,2600,660,19.85065339141257,52.14685749844431,1029,3208,1607
SAL32508,Sandgate (Qld),2167,294,16.688978134761268,47.47880410531013,774,4926,2241
SAL32511,Sandstone Point,1560,400,10.76158940397351,26.903973509933778,510,4094,1208
SAL32518,Sarina,1733,300,7.943731899048408,16.590815059991726,710,5619,2417
SAL32524,Scarborough (Qld),1907,350,13.740458015267176,36.81933842239186,712,9178,3930
SAL32525,Scarness,1244,300,6.994171523730225,27.060782681099084,546,3646,1201
SAL32537,Seven Hills (Qld),2700,450,19.4621372965322,56.26326963906582,1143,2732,1413
SAL32539,Seventeen Mile Rocks,2156,425,15.970350404312669,51.41509433962265,1137,2699,1484
SAL32544,Shailer Park,1993,410,12.294332723948811,33.912248628884825,925,12182,6564
SAL32554,Sherwood (Qld),2197,390,16.78765880217786,55.08166969147006,1057,6082,3306
SAL32560,Silkstone,1383,305,8.883405305367058,24.42936458975941,705,3830,1621
SAL32573,Sinnamon Park,2167,460,16.54809774203526,52.95391277451284,902,6590,3233
SAL32574,Sippy Downs,1889,460,9.559089266353451,27.123238164076618,669,11544,5534
SAL32576,Slacks Creek,1430,310,7.0541480377545955,19.05116741182315,622,10408,4026
SAL32577,Slade Point,1517,300,8.089171974522293,21.528662420382165,781,3450,1570
SAL32579,Smithfield (Qld),1755,420,11.640830652237497,32.4363849078678,816,6664,3419
SAL32587,South Brisbane,1950,470,12.854343566296539,50.45068582625735,883,14292,7655
SAL32589,South Gladstone,1430,240,9.58634274458306,25.93565331582403,712,3476,1523
SAL32594,South Mackay,1500,290,7.117224880382775,20.394736842105264,791,6918,3344
SAL32595,South Maclean,1950,470,11.224489795918368,23.098330241187384,782,2232,1078
SAL32598,South Ripley,1900,390,12.104539202200826,31.08665749656121,1104,4069,2181
SAL32601,South Toowoomba,1405,290,9.182156133828997,34.721189591078065,763,5512,2690
SAL32602,South Townsville,1517,300,13.14935064935065,34.74025974025974,914,2424,1232
SAL32611,Southport (Qld),1647,410,9.943148857176007,30.95486715396218,666,36786,17238
SAL32612,Southside,1387,285,8.456486042692939,22.57799671592775,585,6312,2436
SAL32623,Spring Hill (Qld),1700,410,9.827586206896552,44.50738916256158,945,6593,4060
SAL32624,Spring Mountain (Qld),2000,445,10.700757575757576,37.75252525252525,1085,6085,3168
SAL32627,Springfield (Ipswich - Qld),1733,385,8.837453971593897,28.406102051551812,919,7322,3802
SAL32630,Springfield Lakes,1800,410,11.736566915118479,34.29747469128935,994,17211,8989
SAL32635,Springwood (Qld),1733,380,11.749842072015161,33.754474626237105,791,9710,4749
SAL32639,St George (Qld),1224,210,19.298245614035086,33.33333333333333,776,3130,1482
SAL32645,St Lucia,2000,410,9.78890023833844,49.50629894450119,548,12220,5874
SAL32649,Stafford,2000,360,12.643678160919542,43.33066025126971,965,6978,3741
SAL32650,Stafford Heights,2167,415,13.647711511789181,43.57836338418863,929,6992,3605
SAL32655,Stanthorpe,1200,250,12.337011033099298,26.429287863590773,564,5286,1994
SAL32672,Stones Corner,1733,400,13.329040566645203,50.740502253702516,1091,2336,1553
SAL32680,Strathpine,1603,370,8.187599364069953,23.1120826709062,740,10647,5032
SAL32681,Stretton,2167,550,16.5,45.27272727272727,708,4686,2200
SAL32694,Sunnybank,2000,400,9.013732833957553,29.662921348314608,627,8892,4005
SAL32695,Sunnybank Hills,1853,410,10.556043680180746,34.517384209865696,670,18085,7967
SAL32697,Sunrise Beach,2167,508,16.418703506907544,40.38257173219979,841,3687,1882
SAL32698,Sunset,1500,349,5.682859761686526,20.07332722273144,1184,2137,1091
SAL32700,Sunshine Beach,2167,495,16.83937823834197,43.005181347150256,902,2480,1158
SAL32702,Surfers Paradise,1606,410,13.631674998016347,31.5480441164802,775,26412,12603
SAL32705,Svensson Heights,1213,265,8.37173579109063,25.038402457757297,574,3334,1302
SAL32717,Taigum,1680,395,9.199766355140188,29.380841121495326,713,7801,3424
SAL32724,Tallai,2167,550,14.004914004914005,38.62407862407862,780,4465,2035
