rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component
315,50302129612,81.30295640751496,99.4922708751051,Very High,466,667,2125,425,26.743095530690127,93.43266741886241,84.93150684931507,0.0,67.68071383714747,51.072961373390555,16.09442060085837,46.56652360515021,22.317596566523605,2.4,0,26.000980151923553,93.68169398907102,97.53801894087421,67.68071383714747,75.894006728413,65.88547058092831
316,11903137425,81.29296217869346,99.49065390336978,Very High,455,704,1605,500,32.38875234460902,97.03988849804207,89.14728682170544,0.0,65.59893101486841,38.24175824175824,26.153846153846157,84.3956043956044,83.2967032967033,2.6,100,31.704647553704156,97.30357856857256,94.86567610938813,65.59893101486841,99.91361049964695,50.30019460891887
317,20703116520,81.11613509347784,99.48903693163443,Very High,430,446,1562,346,4.002005044951814,91.53945709165725,83.28173374613003,0.0,88.7545686209711,24.651162790697676,18.372093023255815,41.86046511627907,43.48837209302325,2.6,0,3.0262190639549127,91.78078768492601,71.58453134224115,88.7545686209711,83.5876562694688,50.30019460891887
318,11703164508,81.09510659148019,99.4874199598991,Very High,945,714,2060,540,34.067977491753446,98.65766244109643,92.40806642941874,0.0,65.52680165375654,68.67724867724868,12.16931216931217,85.71428571428571,82.01058201058201,2.8,0,33.40112717471208,98.92792882846861,99.67323250380399,65.52680165375654,99.91527183619222,34.117013788248926
319,30909154038,81.09247615502878,99.48580298816377,Very High,1241,703,1312,430,32.20926848198694,91.79000464591492,83.4862385321101,0.0,60.50903427732884,44.802578565672846,31.26510878323932,39.726027397260275,25.7856567284448,1.9,100,31.523319447847754,92.03235372517659,97.83235912828742,60.50903427732883,73.95522698010551,92.55848619104799
320,11902157401,81.08600857340258,99.48418601642844,Very High,362,594,1329,350,17.387297070047218,88.91617442091989,81.25,0.0,72.5977928276537,44.47513812154696,8.011049723756907,62.98342541436463,73.20441988950276,2.7,0,16.54904843584089,89.1468412634946,93.14287139661926,72.5977928276537,98.07617228059974,42.114198169848024
321,12403146259,81.02641686429,99.48256904469311,Very High,69,508,824,423,9.347713601966237,92.08452246631713,83.72093023255815,0.0,83.90121260978579,50.72463768115942,31.88405797101449,37.68115942028986,40.57971014492754,4.0,100,8.426856162705217,92.32806877249101,98.87751623444115,83.90121260978579,80.49009428084895,0.4339364829613679
322,20703116512,80.98826492822934,99.48095207295776,Very High,576,661,1548,450,25.936226634758423,91.73027145417136,83.44226579520696,0.0,66.78655724674108,40.97222222222222,21.52777777777778,55.03472222222222,54.166666666666664,2.5,0,25.18582046883934,91.97237771558042,95.05691408426112,66.78655724674108,92.19171823732194,58.33712889735414
323,11904138103,80.96099844226197,99.47933510122243,Very High,339,550,1187,360,12.719908156005433,81.50594013406783,76.2589928057554,0.0,69.87278318273277,37.46312684365782,12.979351032448378,63.12684365781711,61.6519174041298,2.3,100,11.833700890304662,81.70648407303744,89.40458472258022,69.87278318273277,96.13406985920173,72.84998550784645
324,11902166011,80.96066068395194,99.47771812948709,Very High,383,606,1343,370,18.768999417890175,88.20435388597598,80.72727272727272,0.0,70.48717901551296,38.1201044386423,12.010443864229766,66.0574412532637,69.45169712793734,2.5,0,17.944948133627378,88.43212714914034,89.57586743050994,70.48717901551296,97.97649208788471,58.33712889735414
325,60105102723,80.94850878158016,99.47610115775176,Very High,510,644,1241,300,23.800206972382124,86.6886241454835,79.66903073286052,0.0,63.88238325514357,43.13725490196079,15.686274509803921,34.90196078431372,30.0,1.8,0,23.02785265049416,86.91023590563773,94.70353956547409,63.88238325514357,73.59056360842298,95.18198004223427
326,21001122818,80.91310653219628,99.47448418601643,Very High,9,612,725,286,19.479658495569495,99.72539324351231,100.0,0.0,81.3370905823736,44.44444444444444,0.0,0.0,0.0,1.2,100,18.6629094176264,100.0,89.88517406813061,81.3370905823736,0.0,99.73831311332863
327,11903166518,80.82304130921379,99.4728672142811,Very High,430,735,1724,450,37.88403078714184,97.75004977765978,90.3409090909091,0.0,60.76023527532546,46.74418604651163,15.348837209302326,80.0,83.48837209302326,2.5,0,37.256391407334796,98.01662668266026,96.14613907158122,60.760235275325456,99.8421730282012,58.33712889735414
328,90102100203,80.79887923662406,99.47125024254576,Very High,14,612,0,0,19.479658495569495,99.72539324351231,100.0,0.0,81.3370905823736,57.14285714285714,0.0,0.0,78.57142857142857,0.0,0,18.6629094176264,100.0,97.07239604553129,81.3370905823736,80.62798521410474,0.0
329,50302129712,80.79530185772897,99.46963327081043,Very High,924,726,1683,390,36.33497186469181,89.50189155107188,81.69209431345354,0.0,54.04352385485403,55.519480519480524,27.164502164502164,55.1948051948052,42.2077922077922,1.6,0,35.69141550273626,89.73493935759029,99.15106968545511,54.04352385485402,88.22776924035387,98.09283259492359
330,12503148131,80.76351895445045,99.46801629907509,Very High,646,593,1044,340,17.27168359097083,83.31950620561493,77.42616033755274,0.0,67.09517536610284,38.39009287925697,13.93188854489164,63.77708978328174,70.89783281733746,2.3,100,16.432246998284736,83.52742236438758,90.72163234083597,67.09517536610284,97.85687585662667,72.84998550784645
331,30503112627,80.76098578377618,99.46639932733976,Very High,381,788,1363,382,47.777472349783324,98.68421052631578,92.50814332247556,0.0,51.7030941850165,48.29396325459317,18.11023622047244,58.53018372703412,53.018372703412076,1.9,0,47.25149064771706,98.95458483273356,97.13226184636109,51.7030941850165,92.82801013415293,92.55848619104799
332,12602172320,80.73093283156919,99.46478235560441,Very High,441,722,1367,350,35.487678675376756,93.5181190681622,85.0,0.0,58.932076846628,42.17687074829932,6.122448979591836,73.69614512471655,80.49886621315193,2.1,0,34.83541615617087,93.76749300279887,90.61853012829575,58.932076846628,99.58300452714208,84.26649000041407
333,50603112429,80.69385314376441,99.4631653838691,Very High,245,565,1531,355,14.141226311364077,86.70936483706113,79.6875,0.0,73.66143745066705,40.816326530612244,19.183673469387756,54.69387755102041,49.38775510204081,2.7,0,13.269623458302702,86.93106090896976,94.3834238249258,73.66143745066705,90.65415126469244,42.114198169848024
334,70104103811,80.64897651192545,99.46154841213377,Very High,3,649,1125,0,24.284490007114677,99.72539324351231,100.0,0.0,76.48288818100139,100.0,0.0,0.0,0.0,2.0,0,23.51711181899861,100.0,99.96092093556945,76.48288818100139,0.0,88.8973541468262
335,12503171431,80.56949398350785,99.45993144039842,Very High,452,691,1529,430,30.310135178837072,93.38040087608681,84.88372093023256,0.0,64.02454292317215,49.336283185840706,13.053097345132745,71.23893805309734,76.10619469026548,2.6,0,29.604672057502246,93.62921498067439,96.67495364557783,64.02454292317215,99.17763841010093,50.30019460891887
336,12503148132,80.5458384254046,99.45831446866309,Very High,302,632,1345,0,22.134726084988035,85.18699807526382,78.66108786610879,0.0,64.05724714933106,42.384105960264904,11.589403973509933,66.88741721854305,69.86754966887418,2.3,0,21.345258515069837,85.40250566440089,92.86266618995754,64.05724714933106,98.14760975204551,72.84998550784645
337,20703116352,80.54229845114924,99.45669749692775,Very High,321,665,1444,379,26.488422482375007,86.93585318908875,79.85611510791367,0.0,61.414779673363036,54.20560747663551,11.838006230529595,73.83177570093457,77.57009345794393,2.4,0,25.743690271992158,87.1584699453552,97.76251569398599,61.41477967336304,99.44179092079578,65.88547058092831
338,30503112610,80.52338480315116,99.45508052519241,Very High,529,647,1257,350,24.187471702994632,92.28778124377779,83.91959798994975,0.0,69.11305717850081,34.593572778827976,15.500945179584122,39.130434782608695,30.812854442344044,2.2,0,23.419096626643796,92.5321538051446,87.61692539224573,69.11305717850081,76.52199194251776,78.9756117759099
339,40101100134,80.52119010964964,99.45346355345708,Very High,761,740,1198,360,38.88089386197529,91.96754496581934,83.61408882082695,0.0,53.947118244918,43.62680683311432,20.49934296977661,55.05913272010512,47.174770039421816,1.6,100,38.26349750878052,92.21061575369852,95.97651930256345,53.947118244918,90.04693275740333,98.09283259492359
340,30501110706,80.51083310564967,99.45184658172175,Very High,409,665,1281,328,26.488422482375007,92.62295081967213,84.24242424242424,0.0,67.12499558699758,41.075794621026894,13.202933985330073,40.09779951100245,30.317848410757946,2.3,0,25.743690271992158,92.86868585898974,92.5059657933466,67.12499558699758,76.7529177223076,72.84998550784645
341,30503112623,80.48289461265577,99.45022960998642,Very High,182,749,1478,405,40.532630489619045,95.87011349306431,87.5,0.0,56.196842222026476,39.56043956043956,21.978021978021978,46.15384615384615,43.40659340659341,1.9,0,39.932206158621256,96.12904838064773,94.4383008090198,56.196842222026476,85.29218756489595,92.55848619104799
342,21205132253,80.4185536587236,99.44861263825109,Very High,935,740,1385,460,38.88089386197529,92.4122253932435,84.02985074626865,0.0,54.393606316356085,45.775401069518715,11.97860962566845,69.94652406417113,67.59358288770053,2.0,100,38.26349750878052,92.6571038251366,95.06772318718872,54.39360631635608,98.25559662748682,88.8973541468262
343,11903137410,80.41659377687066,99.44699566651575,Very High,363,715,1660,410,34.24503589677252,97.4082431804606,89.72602739726028,0.0,64.09342572698927,42.69972451790633,12.947658402203857,68.87052341597796,75.75757575757575,2.6,0,33.58000490075961,97.67343062774889,93.61680898652189,64.09342572698927,98.9865847073971,50.30019460891887
344,99999949999,80.39812235873227,99.44537869478042,Very High,11,0,0,0,1.0065649052454562,99.72539324351231,100.0,0.0,100.0,36.36363636363637,0.0,0.0,45.45454545454545,0.0,0,0.0,100.0,78.20552262012656,100.0,58.467417037006285,0.0
345,20604150502,80.39160849353004,99.44376172304507,Very High,474,802,1217,326,49.696009313757195,96.60848211322758,88.5286783042394,0.0,47.68067742273342,64.55696202531645,13.924050632911392,64.55696202531645,55.48523206751055,1.6,0,49.18974107653353,96.87041849926695,99.41381403354148,47.68067742273342,95.10071852805582,98.09283259492359
346,11903166401,80.38379222576889,99.44214475130974,Very High,394,689,1625,418,29.939848651445573,96.1613128028141,87.89808917197452,0.0,67.19085068741433,46.7005076142132,14.974619289340103,75.38071065989847,82.74111675126903,2.8,0,29.2305807400147,96.42143142742903,96.08128445401559,67.19085068741433,99.71757278730739,34.117013788248926
347,11903166412,80.38331837848713,99.44052777957441,Very High,475,754,1596,500,41.3969018821551,96.97019977434127,89.02439024390245,0.0,56.42824839352832,49.684210526315795,21.894736842105264,83.36842105263158,85.05263157894737,2.4,100,40.80535816384872,97.23360655737704,97.87060672326203,56.42824839352832,99.92191718237322,65.88547058092831
348,21204131012,80.36736445293317,99.43891080783908,Very High,558,684,1364,331,29.124894896837205,92.74573571381164,84.34579439252336,0.0,64.58471675448092,46.774193548387096,12.724014336917563,68.10035842293907,72.93906810035843,2.6,0,28.407253124234256,92.99196987871518,95.6771902984144,64.58471675448092,98.64601071562072,50.30019460891887
349,11901157208,80.34276148950333,99.43729383610375,Very High,998,710,1392,450,33.39531724985447,92.69595805402535,84.3108504398827,0.0,60.220434696333015,48.79759519038076,11.52304609218437,58.21643286573146,69.93987975951904,2.4,100,32.72155517438536,92.94198987071837,96.20434193349908,60.220434696333015,96.84678323711425,65.88547058092831
350,20702115747,80.28364008991858,99.43567686436842,Very High,490,707,1368,436,32.90618329991592,91.29969469701997,83.08457711442786,0.0,59.31265540014493,43.87755102040816,7.551020408163265,66.53061224489795,67.3469387755102,2.2,100,32.22739524626317,91.5400506464081,92.47769583184363,59.31265540014493,97.76217967354737,78.9756117759099
351,11703164605,80.2758585640967,99.43405989263307,Very High,390,769,1663,480,44.2023478429597,97.4920355744342,89.86486486486487,0.0,54.11793283176806,55.12820512820513,11.282051282051283,57.692307692307686,54.35897435897436,2.2,0,43.639630809442124,97.75756364121018,97.90053962367693,54.11793283176806,92.98251443286124,78.9756117759099
352,11703164521,80.23098544013592,99.43244292089774,Very High,1109,739,2143,560,38.67877239505854,98.5647441428287,92.1406411582213,0.0,60.775333622166585,71.68620378719567,14.96844003606853,83.31830477908025,71.05500450856627,2.7,0,38.05929919137466,98.83463281354125,99.85615578411728,60.775333622166585,99.5896498733231,42.114198169848024
353,20604150622,80.22827028404299,99.43082594916241,Very High,308,807,1365,336,50.9515878662441,97.86785690582067,90.57971014492753,0.0,47.67669167732728,60.064935064935064,17.20779220779221,58.76623376623377,51.298701298701296,1.6,0,50.458221024258755,98.13491270158603,99.08787800680145,47.67669167732728,92.39938530547826,98.09283259492359
354,21303134805,80.2225964659231,99.42920897742708,Very High,300,744,1381,293,39.61419054394929,93.72801486692772,85.20179372197309,0.0,54.97391303218972,50.33333333333333,14.000000000000002,62.33333333333333,67.0,2.2,0,39.004329004329,93.97824203651872,97.12727302962526,54.97391303218973,97.05611164181585,78.9756117759099
355,30403109618,80.18113987074531,99.42759200569175,Very High,726,705,1495,425,32.563385292025096,97.07473285989248,89.21739130434783,0.0,65.4574896742275,31.54269972451791,16.115702479338843,37.46556473829201,28.37465564738292,1.9,0,31.881074899942824,97.33856457417033,83.99171856421856,65.4574896742275,74.16455538480707,92.55848619104799
356,40101100140,80.1320754603658,99.4259750339564,Very High,365,777,1206,395,45.7449388784684,96.30317913320502,88.05970149253731,0.0,51.36580208233623,43.013698630136986,20.0,54.794520547945204,46.02739726027397,1.6,100,45.19807236788368,96.56387445021991,95.61399861976072,51.36580208233623,89.56680649582589,98.09283259492359
357,30909154036,80.10324268079171,99.42435806222107,Very High,458,670,1182,500,27.172401526421318,85.79262626933033,79.09319899244332,0.0,59.57589838360171,38.864628820960704,16.375545851528383,65.93886462882097,51.52838427947598,2.0,100,26.434697378093603,86.01059576169531,92.05697228712305,59.57589838360171,94.46110395813432,88.8973541468262
358,12504171918,80.1015913485,99.42274109048573,Very High,344,725,1424,340,35.97923808291831,94.56676843432668,86.10038610038609,0.0,59.488378707162894,45.93023255813954,9.593023255813954,69.76744186046511,68.6046511627907,2.4,0,35.33202646410193,94.82040517126482,94.54140302156001,59.488378707162894,98.3370021182041,65.88547058092831
359,21205156809,80.04823325627828,99.4211241187504,Very High,477,704,1649,401,32.38875234460902,96.28077918630119,88.04071246819338,0.0,64.8367358929172,53.03983228511531,20.964360587002094,72.53668763102725,67.9245283018868,2.8,0,31.704647553704156,96.54138344662135,98.41605068637806,64.8367358929172,98.58454126344644,34.117013788248926
360,11902165926,80.0460461429833,99.41950714701507,Very High,421,653,1735,480,24.68630748334519,95.49346253401474,87.06293706293707,0.0,71.82780824613715,46.080760095011875,9.501187648456057,67.93349168646081,73.87173396674585,3.0,0,23.923058074001467,95.75086632013861,94.60293176130176,71.82780824613715,98.73572288906425,20.193780795826257
361,11902165907,80.04545702657622,99.41789017527974,Very High,462,674,1534,410,27.662343962227542,90.04695692573173,82.07282913165265,0.0,63.35254634566985,51.515151515151516,12.987012987012985,79.004329004329,82.90043290043289,2.6,0,26.929674099485425,90.28222044515528,97.27527459278784,63.35254634566985,99.80894629729617,50.30019460891887
