rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component,state_code,state,state_name
84,21205156701,90.87050721800092,99.86579134596728,Very High,349,597,1163,330,17.71069141711403,98.54151456826176,92.0754716981132,0.0,81.93554306611912,47.27793696275072,29.22636103151863,62.17765042979943,54.15472779369628,2.1,0,16.875765743690273,98.8113088098094,98.11505874331706,81.93554306611912,94.15957137517132,84.26649000041407,2,VIC,Victoria
85,30501111013,90.83382078993908,99.86417437423194,Very High,811,527,1625,460,10.770648729060216,95.81784695028873,87.42857142857143,0.0,86.21215705500859,33.66214549938348,26.75709001233046,60.66584463625154,53.144266337854496,2.0,0,9.864412317242504,96.0765693722511,92.0469946536514,86.21215705500859,93.46596336752918,88.8973541468262,3,QLD,Queensland
86,21205156721,90.80154585661244,99.8625574024966,Very High,600,559,1066,345,13.555074057305475,97.4596800955731,89.7872340425532,0.0,85.04762829818655,44.333333333333336,29.666666666666668,67.33333333333333,61.83333333333333,2.3,100,12.677448337825696,97.72507663601225,97.55132245216974,85.04762829818655,97.03285293018232,72.84998550784645,2,VIC,Victoria
87,20604150420,90.61307460382707,99.86094043076127,Very High,636,642,1100,340,23.508343574154324,98.1018119068162,91.06529209621992,0.0,75.6368284590109,56.60377358490566,31.289308176100626,86.32075471698113,83.17610062893081,1.8,100,22.73299028016009,98.369818739171,99.49197216240265,75.6368284590109,99.9352078747352,95.18198004223429,2,VIC,Victoria
88,20804119556,90.5693225978705,99.85932345902594,Very High,287,645,1011,401,23.93522411228252,98.85179531426296,93.08943089430896,0.0,75.95859373313485,48.08362369337979,28.9198606271777,69.68641114982579,70.73170731707317,1.7,100,23.164257126521274,99.12285085965613,98.2397791617125,75.95859373313485,98.57955725381068,96.97486646515672,2,VIC,Victoria
89,20703116526,90.53905893917644,99.8577064872906,Very High,533,320,1199,386,2.395543625897419,98.9289506869317,93.29268292682929,0.0,97.79706903483806,19.69981238273921,40.1500938086304,36.21013133208256,30.76923076923077,2.2,100,1.4032508372131012,99.20031987205115,84.20956356168257,97.79706903483806,74.80084728163807,78.9756117759099,2,VIC,Victoria
90,20803119201,90.52414712568373,99.85608951555528,Very High,26,0,0,486,1.0065649052454562,99.72539324351231,100.0,0.0,100.0,11.538461538461538,76.92307692307693,76.92307692307693,76.92307692307693,3.0,100,0.0,100.0,94.19384878896474,100.0,99.56306848859909,20.193780795826257,2,VIC,Victoria
91,40101100135,90.46591325814138,99.85447254381994,Very High,390,557,1093,420,13.36912230774206,93.56125970664368,85.02994011976048,0.0,81.32122312391714,43.07692307692308,27.43589743589744,72.56410256410255,63.33333333333333,2.0,100,12.489585885812298,93.81080900972944,96.95266444387168,81.32122312391714,98.03962287660424,88.8973541468262,4,SA,South Australia
92,31701144609,90.4053008420718,99.8528555720846,Very High,450,665,850,120,26.488422482375007,99.19692042211456,94.52380952380952,0.0,73.72568864310847,49.77777777777778,39.77777777777778,85.77777777777777,80.22222222222221,1.5,0,25.74369027199216,99.46937891510062,99.23421663105208,73.72568864310847,99.87789176392408,98.84559645563328,3,QLD,Queensland
93,30403109601,90.39198640203068,99.85123860034926,Very High,612,580,1242,450,15.880279412715868,97.93256786354284,90.68441064638785,0.0,83.17334093071912,41.50326797385621,20.424836601307188,54.248366013071895,45.26143790849673,2.0,100,15.026545781262762,98.19988671198188,95.05358820643724,83.17334093071912,88.98201603189767,88.8973541468262,3,QLD,Queensland
94,30302105805,90.38225249612442,99.84962162861392,Very High,912,434,2402,400,3.5654226764116164,97.93588637419526,90.69767441860463,0.0,95.61806801415676,35.526315789473685,34.10087719298245,55.5921052631579,50.10964912280702,2.7,0,2.585150698358245,98.203218712515,95.45269354530264,95.61806801415676,91.10852680981849,42.11419816984802,3,QLD,Queensland
95,20604111721,90.3513322681827,99.8480046568786,Very High,244,463,505,181,5.098311881508312,88.0176876617774,80.59701492537313,0.0,84.11091138158801,40.57377049180328,13.114754098360656,71.31147540983606,56.9672131147541,1.3,100,4.133790737564323,88.24470211915234,92.12016396577673,84.11091138158801,96.8808406362919,99.57682911680676,2,VIC,Victoria
96,40101100155,90.3131558370292,99.84638768514328,Very High,712,520,914,445,10.2192613673113,90.30663038428354,82.26351351351352,0.0,81.23559017951261,40.16853932584269,28.651685393258425,64.04494382022472,58.14606741573034,1.7,100,9.307359307359306,90.54294948687192,96.17607197199612,81.23559017951261,95.57752211654277,96.97486646515672,4,SA,South Australia
97,30403109605,90.29678888004769,99.84477071340793,Very High,498,591,1278,400,17.02347842959705,99.42257914647908,98.04878048780488,0.0,83.51446348684246,42.971887550200805,29.91967871485944,51.20481927710844,48.39357429718876,2.2,100,16.18149146451033,99.6959549513528,97.25365638693263,83.51446348684246,89.01358142625743,78.9756117759099,3,QLD,Queensland
98,31701144804,90.24977537062551,99.8431537416726,Very High,105,289,1125,250,2.3219714119397192,99.72539324351231,100.0,0.0,98.67107735032263,30.47619047619048,19.047619047619047,53.333333333333336,41.90476190476191,2.5,0,1.3289226496773667,100.0,84.53466811896666,98.67107735032263,87.47518378535531,58.33712889735414,3,QLD,Queensland
99,20604150430,90.21932999400045,99.84153676993726,Very High,398,637,1553,322,22.761302632429985,98.77381031393112,92.78688524590164,0.0,77.0662755480998,49.246231155778894,19.34673366834171,60.80402010050251,52.01005025125628,1.7,0,21.97827329902801,99.0445488471278,97.48813077351603,77.0662755480998,93.19931885201645,96.97486646515672,2,VIC,Victoria
100,30503112628,90.1955488839084,99.83991979820192,Very High,507,606,1006,390,18.76899941789017,96.82252605030862,88.83928571428571,0.0,79.14038440002582,39.8422090729783,28.402366863905325,62.52465483234714,53.4516765285996,1.8,100,17.944948133627378,97.0853325336532,96.03139628665744,79.14038440002582,94.07567387963616,95.18198004223429,3,QLD,Queensland
101,20604150433,90.10760611594462,99.8383028264666,Very High,286,623,1177,328,20.88804087704547,95.04131545762262,86.56716417910447,0.0,75.21111795419053,59.09090909090909,21.67832167832168,82.51748251748252,78.32167832167832,1.7,0,20.085763293310464,95.296881247501,99.2525089590834,75.21111795419053,99.78568758566266,96.97486646515672,2,VIC,Victoria
102,20604150405,90.07156169449121,99.83668585473126,Very High,501,647,1049,340,24.187471702994632,97.3393840844229,89.6328293736501,0.0,74.18519499004286,50.29940119760479,35.12974051896208,78.0439121756487,67.86427145708582,1.6,100,23.4190966266438,97.60429161668664,98.99475342773285,74.18519499004286,99.0812808904764,98.0928325949236,2,VIC,Victoria
103,20604111740,90.04119885271055,99.83506888299593,Very High,315,594,1050,312,17.387297070047218,95.61624742815424,87.2,0.0,79.32510190402316,44.44444444444444,13.333333333333334,57.14285714285714,62.85714285714285,1.7,0,16.54904843584089,95.87415033986404,94.75924801902404,79.32510190402316,95.0899198405117,96.97486646515672,2,VIC,Victoria
104,30303106522,90.03864501533913,99.8334519112606,Very High,380,425,1187,457,3.297813854213828,98.3407446737904,91.61676646706589,0.0,96.29493065144275,26.31578947368421,35.26315789473684,38.42105263157895,30.789473684210527,2.4,100,2.3147921261128803,98.60972277755565,89.39627002802052,96.29493065144275,76.06346305602858,65.88547058092831,3,QLD,Queensland
105,12702151716,89.99925117576663,99.83183493952524,Very High,4,0,575,500,1.0065649052454562,99.72539324351231,100.0,0.0,100.0,100.0,0.0,100.0,100.0,5.0,100,0.0,100.0,99.96092093556943,100.0,99.98172529800225,0.1084841207403419,1,NSW,New South Wales
106,80105105307,89.8990635645764,99.83021796778992,Very High,821,277,75,301,2.2912489489683723,99.4441494657198,99.21752738654148,0.0,98.41972844938638,10.596833130328868,45.43239951278928,39.82947624847747,37.75883069427528,1.0,100,1.2978845054316754,99.71761295481808,69.90995185791851,98.41972844938638,80.17028699588819,100.0,8,ACT,Australian Capital Territory
107,11802156423,89.89417020459305,99.8286009960546,Very High,240,529,1458,455,10.914559213504948,94.06235481515895,85.56149732620321,0.0,84.30413957099509,34.583333333333336,26.666666666666668,52.91666666666666,44.16666666666666,1.9,100,10.00980151923548,94.31394109023056,92.68722613474796,84.30413957099509,88.12975038418406,92.558486191048,1,NSW,New South Wales
108,11703164614,89.79934216646846,99.82698402431926,Very High,350,651,1115,359,24.31602095595369,96.92705913585982,88.95522388059702,0.0,73.64132379393254,62.0,28.857142857142858,87.42857142857143,74.85714285714286,1.8,100,23.548966756513927,97.19029055044648,99.78631234981584,73.64132379393254,99.81559164347718,95.18198004223429,1,NSW,New South Wales
109,20703116347,89.61584443943298,99.82536705258391,Very High,3,250,450,0,2.1829118427009893,99.72539324351231,100.0,0.0,98.81156579269786,100.0,0.0,100.0,100.0,4.0,0,1.1884342073021317,100.0,99.96092093556943,98.81156579269786,99.98172529800225,0.4339364829613679,2,VIC,Victoria
110,80110114601,89.59083733381944,99.82375008084858,Very High,7,75,900,0,2.0309164995795874,99.72539324351231,100.0,0.0,98.96512292738709,85.71428571428571,0.0,57.14285714285714,100.0,6.0,0,1.0348770726129215,100.0,99.93015656569855,98.96512292738709,99.685176724675,0.0198749534180779,8,ACT,Australian Capital Territory
111,20604111746,89.57914132972472,99.82213310911324,Very High,567,543,1149,351,12.092523122695816,92.23302581801288,83.87096774193549,0.0,81.27730648327126,40.917107583774246,22.22222222222222,49.029982363315696,43.738977072310405,1.6,100,11.19986931307686,92.47717579634812,95.19493801395208,81.27730648327126,86.52489928147195,98.0928325949236,2,VIC,Victoria
112,30503112621,89.48603897355831,99.82051613737792,Very High,175,597,1204,320,17.71069141711403,98.8260768567067,93.006993006993,0.0,82.22126211183416,43.42857142857143,18.285714285714285,48.57142857142857,41.71428571428572,2.1,0,16.875765743690273,99.09702785552444,95.4477047285668,82.22126211183416,85.55467873904556,84.26649000041407,3,QLD,Queensland
113,20604111749,89.46243666673169,99.81889916564258,Very High,421,679,1043,372,28.397257615936876,99.1869648901573,94.50261780104712,0.0,71.78724373192811,56.53206650831354,33.966745843230406,69.35866983372921,56.53206650831354,1.5,100,27.67213918157314,99.45938291350126,99.56846735235182,71.78724373192811,96.41317439880385,98.84559645563328,2,VIC,Victoria
114,20604150413,89.44127364795949,99.81728219390725,Very High,585,622,1486,400,20.76191708168941,98.33576690781176,91.6044776119403,0.0,78.64638123350676,56.75213675213675,29.57264957264957,84.44444444444444,79.65811965811966,2.3,0,19.958343543249203,98.60472477675596,99.41713991136535,78.64638123350676,99.85047971092744,72.84998550784645,2,VIC,Victoria
115,20703116350,89.37742139928947,99.81566522217192,Very High,517,594,972,335,17.387297070047218,92.23302581801288,83.87096774193549,0.0,75.92812736050723,53.9651837524178,19.72920696324952,68.66537717601547,66.92456479690522,1.8,100,16.54904843584089,92.47717579634812,98.45596122026458,75.92812736050723,97.98812144370146,95.18198004223429,2,VIC,Victoria
116,40101100147,89.35528876591334,99.81404825043658,Very High,1014,581,870,347,15.979723174438911,92.21643326475078,83.85481852315394,0.0,77.33350444025606,45.46351084812624,25.93688362919132,59.6646942800789,51.18343195266272,1.6,100,15.127011353426449,92.46051579368252,97.38336562206388,77.33350444025606,92.6436017776301,98.0928325949236,4,SA,South Australia
117,21103126605,89.33575069172294,99.81243127870124,Very High,5,399,399,225,2.879826660629972,99.72539324351231,100.0,0.0,98.10748999428245,160.0,0.0,0.0,0.0,1.0,100,1.8925100057175528,100.0,99.99251677489627,98.10748999428245,0.0,100.0,2,VIC,Victoria
118,40101100154,89.26244060072331,99.81081430696592,Very High,237,630,1292,430,21.86307483345191,96.5935488152917,88.51674641148325,0.0,75.78460852039156,42.616033755274266,27.004219409282697,61.60337552742617,51.47679324894515,1.7,100,21.070815976476357,96.85542449686793,96.73814532423152,75.78460852039156,93.27490966482536,96.97486646515672,4,SA,South Australia
119,31601141630,89.19207270194629,99.80919733523058,Very High,319,383,949,196,2.728639803376237,99.097365102542,93.9068100358423,0.0,97.62964923480908,17.24137931034483,43.573667711598745,20.689655172413797,11.912225705329153,1.5,0,1.739769664297966,99.36941889910705,83.13696796348187,97.62964923480908,44.47480998463264,98.84559645563328,3,QLD,Queensland
120,50607114608,89.06526655007227,99.80758036349523,Very High,264,369,553,172,2.6445572731388656,93.2742085352094,84.78260869565217,0.0,91.86776779935742,23.10606060606061,29.545454545454547,42.80303030303031,35.60606060606061,1.8,100,1.6548231642571267,93.52259096361456,81.23622878713552,91.86776779935742,80.55903974747685,95.18198004223429,5,WA,Western Australia
121,12101168405,89.03226088705786,99.80596339175992,Very High,135,254,0,0,2.196656102451329,99.72539324351231,100.0,0.0,98.79768030711426,37.03703703703704,48.888888888888886,82.96296296296296,68.14814814814815,0.0,0,1.2023196928857307,100.0,98.04022649227984,98.79768030711426,99.43016156497904,0.0,1,NSW,New South Wales
122,20604150519,88.99977680532271,99.8043464200246,Very High,49,687,985,260,29.64636828148244,99.72539324351231,100.0,0.0,71.06591521685861,71.42857142857143,26.53061224489796,61.224489795918366,46.93877551020408,1.3,0,28.934084783141383,100.0,99.92766215733069,71.06591521685861,91.87108028408856,99.57682911680676,2,VIC,Victoria
123,11802156420,88.87379765600812,99.80272944828924,Very High,413,644,1309,401,23.800206972382124,98.46601845091922,91.89944134078212,0.0,75.70765314718676,46.00484261501211,20.581113801452787,62.71186440677966,55.932203389830505,2.0,100,23.02785265049416,98.73550579768091,96.80050553342925,75.70765314718676,94.7593138680068,88.8973541468262,1,NSW,New South Wales
124,11703133133,88.86534478771785,99.80111247655393,Very High,548,579,1357,373,15.760623504301144,95.30098891617442,86.8421052631579,0.0,80.65194991185916,39.416058394160586,21.532846715328464,54.56204379562044,43.613138686131386,2.0,0,14.905660377358489,95.55761028921764,94.26036634544232,80.65194991185916,88.48693774141297,88.8973541468262,1,NSW,New South Wales
125,30403109602,88.74613231302918,99.79949550481858,Very High,304,420,1412,400,3.1797749175344414,99.35786818875688,96.1977186311787,0.0,97.4354406322091,29.276315789473685,29.276315789473685,56.9078947368421,43.75,2.8,0,2.195540308747856,99.63098094095696,89.35137067739818,97.4354406322091,89.49536902438011,34.117013788248926,3,QLD,Queensland
126,21205156711,88.73104520850691,99.79787853308324,Very High,206,570,1199,396,14.64976392212664,98.90738036769098,93.24324324324324,0.0,85.39527544369004,39.80582524271845,31.55339805825243,68.93203883495146,66.01941747572816,2.6,100,13.783386424895856,99.17866186858588,96.5834920054212,85.39527544369004,97.90007060680315,50.30019460891887,2,VIC,Victoria
127,20504109412,88.6956606264065,99.7962615613479,Very High,64,350,1875,175,2.530560765797814,99.72539324351231,100.0,0.0,98.46034468675978,14.0625,60.9375,14.0625,7.8125,2.0,0,1.539655313240219,100.0,89.9758042388313,98.46034468675978,28.50853511650122,88.8973541468262,2,VIC,Victoria
128,11802156501,88.58279324897113,99.79464458961256,Very High,324,601,1550,530,18.188506564905246,96.93535541249088,88.96797153024912,0.0,79.84012998574156,43.20987654320987,22.22222222222222,66.66666666666666,64.81481481481481,2.3,100,17.358490566037737,97.19862055177929,96.12784674354988,79.84012998574156,97.41994434522574,72.84998550784645,1,NSW,New South Wales
129,20604150429,88.53453511758781,99.79302761787724,Very High,172,659,933,291,25.669426298428306,96.06175748324152,87.75510204081633,0.0,71.40519272157184,48.837209302325576,22.67441860465116,72.67441860465115,66.27906976744185,1.6,100,24.9162786898636,96.32147141143544,97.77415626636956,71.40519272157184,98.41674627237612,98.0928325949236,2,VIC,Victoria
130,20604150317,88.45014264632569,99.79141064614193,Very High,146,661,974,260,25.936226634758423,97.2348509988717,89.43089430894308,0.0,72.31351313105404,54.10958904109589,17.123287671232877,58.21917808219178,44.52054794520548,1.4,0,25.18582046883934,97.49933359989338,98.25474561191996,72.31351313105404,90.21140507538314,99.30686099954453,2,VIC,Victoria
131,21205156715,88.44465120574557,99.78979367440655,Very High,535,556,1375,381,13.275337947092686,98.24948563084888,91.4027149321267,0.0,86.12325489635887,51.58878504672897,24.67289719626168,66.35514018691589,62.24299065420561,2.7,0,12.39483786653598,98.51809276289484,98.47092767047204,86.12325489635887,96.9464634298293,42.11419816984802,2,VIC,Victoria
132,20604150605,88.41332197239078,99.78817670267124,Very High,510,665,1515,390,26.488422482375007,98.89161744209198,93.20987654320987,0.0,73.41914459406141,53.13725490196079,23.33333333333333,48.8235294117647,44.50980392156863,1.8,0,25.74369027199216,99.16283486605356,98.60396278342716,73.41914459406141,86.73007434481042,95.18198004223429,2,VIC,Victoria
133,50301103524,88.39651721975295,99.7865597309359,Very High,627,281,1292,320,2.298525321777376,99.41926063582665,97.95918367346938,0.0,98.3873873059614,15.151515151515152,34.609250398724086,39.71291866028708,29.02711323763955,1.7,0,1.3052356448582867,99.69262295081968,66.90917859132446,98.3873873059614,75.82256925696723,96.97486646515672,5,WA,Western Australia
134,20604111738,88.31979761487324,99.78494275920056,Very High,362,659,1708,425,25.669426298428306,99.40432733789076,97.20496894409938,0.0,74.76135025855703,56.62983425414365,22.92817679558011,63.53591160220995,58.28729281767956,2.2,0,24.9162786898636,99.67762894842063,99.01470869467612,74.76135025855703,95.50442330855174,78.9756117759099,2,VIC,Victoria
135,21205156720,88.24805303182022,99.78332578746524,Very High,1077,655,1260,421,25.10510316279672,96.89719253998804,88.9261744966443,0.0,72.81414555798199,48.653667595171775,25.998142989786444,69.35933147632312,65.18105849582173,2.0,100,24.346156987666426,97.1603025456484,98.06184469813502,72.81414555798199,97.8386011546289,88.8973541468262,2,VIC,Victoria
136,12003167812,88.21803525811585,99.7817088157299,Very High,1624,628,1353,600,21.58495569497445,96.84409636954936,88.88065233506302,0.0,76.3171514453926,54.67980295566503,20.8128078817734,83.00492610837439,87.5615763546798,2.3,100,20.789839091725888,97.10699053711848,98.6471991951376,76.3171514453926,99.94185322091622,72.84998550784645,1,NSW,New South Wales
137,21303134820,88.1931787862702,99.78009184399455,Very High,385,474,1786,323,6.073345837914753,91.7178270392248,83.43373493975903,0.0,86.84103929285102,34.54545454545455,20.0,43.37662337662337,35.58441558441559,2.1,0,5.1188434207302125,91.95988271358124,89.98744481121489,86.84103929285102,80.81322423890019,84.26649000041407,2,VIC,Victoria
138,30403109607,88.19021388542421,99.77847487225924,Very High,319,588,1528,400,16.70978591294224,97.0797106258711,89.21933085501858,0.0,81.47898689907356,40.12539184952978,28.213166144200624,52.35109717868338,43.260188087774296,2.3,0,15.864575675896427,97.34356257497,96.09957678204692,81.47898689907356,87.61141338206586,72.84998550784645,3,QLD,Queensland
139,20604112402,88.10379221939532,99.7768579005239,Very High,356,621,1968,410,20.63902722980402,99.02767637884118,93.65558912386706,0.0,79.46525592164507,36.79775280898877,27.808988764044944,38.48314606741573,28.93258426966292,1.9,0,19.834190966266437,99.2994468879115,94.53142538808838,79.46525592164507,75.07330647505917,92.558486191048,2,VIC,Victoria
140,20604111735,88.06018810200962,99.77524092878856,Very High,302,669,1014,275,27.00827889528491,97.7533682883122,90.34749034749036,0.0,71.75107033883333,52.980132450331126,26.490066225165563,54.3046357615894,43.70860927152318,1.7,0,26.268888344360043,98.01995868319338,98.8101672085076,71.75107033883333,88.44291232296382,96.97486646515672,2,VIC,Victoria
141,60105103217,87.84587440478823,99.77362395705325,Very High,411,627,1633,388,21.453172498544724,98.46601845091922,91.89944134078212,0.0,78.07880400890367,41.84914841849148,18.49148418491484,43.55231143552312,36.496350364963504,2.0,0,20.65670178877726,98.73550579768091,94.75259626337628,78.07880400890367,81.30082651493126,88.8973541468262,6,TAS,Tasmania
142,30303106525,87.82701997077156,99.7720069853179,Very High,404,561,1240,450,13.744259750339562,91.70870113493064,83.42857142857143,0.0,79.08214174919758,39.85148514851485,23.26732673267327,64.85148514851485,65.34653465346535,2.2,100,12.868577962917582,91.95071971211516,94.94882305498508,79.08214174919758,97.20895460397892,78.9756117759099,3,QLD,Queensland
143,20604150432,87.8012532554071,99.77039001358256,Very High,756,696,966,350,31.049091261884744,98.43366297205814,91.82608695652172,0.0,68.35179768654493,54.4973544973545,29.365079365079367,61.37566137566137,54.23280423280424,1.5,100,30.351221105938087,98.703018792483,99.16603613566257,68.35179768654493,93.96602566764962,98.84559645563328,2,VIC,Victoria
144,11802156508,87.72530283643889,99.76877304184724,Very High,544,663,1383,420,26.203835456956213,97.55259839384084,89.95433789954338,0.0,72.3621936098549,51.10294117647059,23.52941176470588,66.91176470588235,63.41911764705882,2.1,100,25.456179041084702,97.8183726509396,98.3029708403662,72.3621936098549,97.23387465215764,84.26649000041407,1,NSW,New South Wales
145,20703116354,87.48404107522175,99.7671560701119,Very High,358,482,758,254,6.848683785007438,83.80981615450985,77.77777777777779,0.0,78.11757727685695,39.3854748603352,18.71508379888268,59.21787709497208,53.63128491620112,1.5,100,5.902148166299109,84.01972544315606,93.33743524931612,78.11757727685695,93.21011753956056,98.84559645563328,2,VIC,Victoria
146,20604150320,87.38279317981562,99.76553909837656,Very High,520,694,1341,301,30.754802406053944,98.55478861087144,92.11136890951276,0.0,68.77072845614674,48.84615384615385,22.30769230769231,63.07692307692307,47.30769230769231,1.6,0,30.05390835579515,98.82463681194189,97.72260516009946,68.77072845614674,92.49408148855754,98.0928325949236,2,VIC,Victoria
147,40101100158,87.3524354115085,99.76392212664122,Very High,647,608,985,400,19.013970635793285,90.34977102276498,82.2992700729927,0.0,72.39382899947918,44.20401854714065,23.95672333848532,64.45131375579598,56.87789799072643,1.7,100,18.192436494323285,90.58626549380249,96.7581005911748,72.39382899947918,95.39643643311044,96.97486646515672,4,SA,South Australia
148,12003157604,87.28172351449663,99.76230515490587,Very High,13,724,849,220,35.63886553263049,99.72539324351231,100.0,0.0,65.01184350240953,84.61538461538461,0.0,53.84615384615385,69.23076923076923,1.2,0,34.98815649759046,100.0,99.92516774896276,65.01184350240953,95.72455040079744,99.73831311332864,1,NSW,New South Wales
149,12003168032,87.27330286052747,99.76068818317056,Very High,465,680,1447,340,28.54844447319061,98.88829893143956,93.19899244332494,0.0,71.33462334252772,46.45161290322581,32.47311827956989,81.72043010752688,75.48387096774194,2.2,0,27.82487952299273,99.15950286552044,98.26306030647964,71.33462334252772,99.68933006603812,78.9756117759099,1,NSW,New South Wales
150,20604150505,87.26141235856907,99.75907121143524,Very High,592,712,1329,391,33.74862557402496,99.12391318776132,94.11764705882352,0.0,66.31758107016117,59.96621621621622,29.72972972972973,81.08108108108108,75.16891891891892,1.9,0,33.07849383321081,99.39607490337198,99.67655838162788,66.31758107016117,99.65859533995098,92.558486191048,2,VIC,Victoria
151,20604150311,87.23805164327858,99.7574542396999,Very High,254,708,1148,321,33.065455015846325,97.89606424636624,90.625,0.0,65.77493118573855,62.20472440944882,24.40944881889764,69.29133858267717,64.1732283464567,1.6,0,32.38830352037899,98.16323470611756,99.64995135903683,65.77493118573855,97.70569423100883,98.0928325949236,2,VIC,Victoria
152,60201104114,87.2316537045016,99.75583726796457,Very High,642,498,1286,197,8.710626738244615,91.0765248556448,82.897384305835,0.0,83.53275054431384,45.794392523364486,28.34890965732087,53.58255451713395,49.68847352024922,2.5,0,7.783223066241933,91.31597361055576,97.707638709892,83.53275054431384,90.37172405199982,58.33712889735414,6,TAS,Tasmania
153,20703116312,87.17830033119677,99.75422029622922,Very High,777,599,1166,378,17.971023866502815,90.31658591624078,82.27060653188181,0.0,73.41417231196223,47.23294723294723,15.315315315315312,72.97297297297297,75.93307593307593,2.0,100,17.13877317650903,90.55294548847128,96.3323882297184,73.41417231196223,99.27565726627073,88.8973541468262,2,VIC,Victoria
154,11703163805,87.10077015377357,99.75260332449388,Very High,381,52,0,0,2.022831640902917,99.72539324351231,100.0,0.0,98.97329086008332,16.010498687664043,57.21784776902887,82.1522309711286,70.07874015748031,0.0,0,1.026709139916687,100.0,90.0464791425887,98.97329086008332,99.48498567097228,0.0,1,NSW,New South Wales
155,20703116335,87.08715493491351,99.75098635275856,Very High,520,652,1168,330,24.451038095854084,93.77945178204024,85.26077097505669,0.0,70.34451681224105,51.34615384615384,13.076923076923078,68.46153846153847,66.92307692307692,1.9,0,23.685371232541044,94.0298880447821,97.24035287563711,70.34451681224105,97.96154005897743,92.558486191048,2,VIC,Victoria
156,12504148923,87.06086176163866,99.74936938102324,Very High,553,572,1397,342,14.897160597632752,92.43379571248424,84.05466970387245,0.0,78.64543666320125,39.24050632911392,18.625678119349008,59.13200723327306,57.86618444846293,2.2,0,14.033325165400631,92.67876182860188,93.21437776983264,78.64543666320125,94.31989035178802,78.9756117759099,1,NSW,New South Wales
157,11802156504,87.04072309620246,99.74775240928788,Very High,350,642,1578,463,23.508343574154324,94.71361253069622,86.24161073825503,0.0,72.23485591469529,46.85714285714286,27.142857142857142,67.71428571428572,57.71428571428572,2.1,0,22.73299028016009,94.96784619485538,97.83069618937547,72.23485591469529,96.29023549445527,84.26649000041407,1,NSW,New South Wales
158,20604150319,86.93493330847718,99.74613543755255,Very High,365,709,973,231,33.22068430243839,97.54181323422048,89.9390243902439,0.0,65.2624158210603,61.09589041095891,20.0,67.12328767123287,59.17808219178082,1.4,0,32.54512782814669,97.807543649207,99.36392586618332,65.2624158210603,96.50288657224738,99.30686099954453,2,VIC,Victoria
159,21205156725,86.86568567560967,99.74451846581722,Very High,143,264,0,0,2.23465493823168,99.39934957191213,97.16312056737588,0.0,98.4319219710629,20.27972027972028,51.048951048951054,66.43356643356644,61.53846153846154,0.0,0,1.2407089765580332,99.67263094762096,91.1273894353491,98.4319219710629,96.81770984757236,0.0,2,VIC,Victoria
160,21202145606,86.84549501024692,99.74290149408188,Very High,14,350,1062,381,2.530560765797814,99.72539324351231,100.0,0.0,98.46034468675978,50.0,0.0,21.428571428571427,35.714285714285715,3.0,100,1.539655313240219,100.0,94.1406347437827,98.46034468675978,68.29837604352701,20.193780795826257,2,VIC,Victoria
161,11703163902,86.8035561113154,99.74128452234656,Very High,449,719,1391,400,34.95003557337818,99.19360191146214,94.5137157107232,0.0,65.17379828269624,54.78841870824054,30.066815144766142,69.26503340757239,62.3608017817372,1.8,0,34.292248631871274,99.46604691456751,99.24585720343563,65.17379828269624,97.43157370104248,95.18198004223429,1,NSW,New South Wales
162,12102140347,86.77933671775737,99.73966755061122,Very High,3,483,900,471,6.947319060862816,99.72539324351231,100.0,0.0,93.99820305480682,100.0,0.0,0.0,0.0,2.0,100,6.001796945193171,100.0,99.96092093556943,93.99820305480682,0.0,88.8973541468262,1,NSW,New South Wales
163,60105102908,86.7168529581077,99.73805057887589,Very High,332,258,1125,448,2.218485220878339,99.19526116678834,94.52054794520548,0.0,98.2433398036685,23.49397590361446,36.44578313253012,40.36144578313253,37.34939759036144,2.9,100,1.224373111165564,99.46771291483408,86.87858051534478,98.2433398036685,80.22178842879096,26.69703117883317,6,TAS,Tasmania
164,11703164523,86.69043545879978,99.73643360714055,Very High,427,670,1720,450,27.17240152642132,98.56225525983938,92.13483146067416,0.0,72.3974364350478,75.17564402810304,12.177985948477753,81.73302107728337,74.00468384074942,2.4,0,26.434697378093603,98.8321338131414,99.89606631800382,72.3974364350478,99.6394899696806,65.88547058092831,1,NSW,New South Wales
165,50301103506,86.6841786605205,99.7348166354052,Very High,421,623,1625,420,20.88804087704547,98.86672861219884,93.125,0.0,79.05208156874471,43.705463182897866,20.19002375296912,59.85748218527316,53.20665083135392,2.5,0,20.085763293310464,99.13784486205518,95.93827170758884,79.05208156874471,93.2699256551896,58.33712889735414,5,WA,Western Australia
166,30403109617,86.6394147412809,99.73319966366988,Very High,362,636,1600,400,22.6335618653386,98.43947036569988,91.83673469387756,0.0,76.85962983098845,37.569060773480665,27.6243093922652,43.37016574585636,40.88397790055249,2.2,0,21.84921996242751,98.70884979341596,94.89727194871496,76.85962983098845,83.10337666652823,78.9756117759099,3,QLD,Queensland
