rank,SA1_CODE_2021,state,total_population,gentrification_risk_score,gentrification_risk_percentile,cbd_proximity_score,coastal_score,school_access_score,public_transport_score,parks_score,composite_amenity_index,amenity_percentile,amenity_category,premium_opportunity_score,premium_percentile
421,20604150512,VIC,808,78.98659491489619,99.32087187115968,70.0,63.98371519780176,40.284029674378466,38.38459503695009,19.195114559340528,47.62977915768455,80.72491478925929,Very High,63.30818703629037,99.44135007066257
426,30403109603,QLD,566,78.89211833074646,99.312787012483,69.92992992992993,79.38982502929647,39.90801976632257,32.636526610430096,23.816947508788942,49.10423396906734,89.69989192784105,Very High,63.9981761499069,99.53944633801646
429,30403109711,QLD,371,78.82887458872223,99.30793609727702,69.92992992992993,79.38982502929647,38.934936692999635,36.512772745963346,23.816947508788942,49.87867888828606,94.37359714024441,Very High,64.35377673850414,99.57436195860005
436,30303106527,QLD,472,78.78007441991404,99.29661729512968,69.85985985985985,79.59186972158241,36.007732532280016,32.878588294512376,23.877560916474724,48.40657314075763,85.5199933494056,Very High,63.59332378033584,99.48790423144068
450,50603112751,WA,374,78.56274881681567,99.273979690835,69.92992992992993,68.98573564472461,38.821343761410034,37.63140154223362,20.695720693417382,48.10682007104419,83.75259788843627,Very High,63.334784443929934,99.45132596225787
460,30909154113,QLD,838,78.4514204842538,99.25780997348166,69.85985985985985,78.36747888632965,34.66441462807449,31.435922928400647,23.510243665898894,47.538487005514305,80.0980962673539,Very High,62.99495374488406,99.40144650428132
474,30805153401,QLD,12,78.30444599142504,99.23517236918698,69.92992992992993,78.57760536630703,39.902119129020484,32.06346958991328,23.573281609892106,48.80140675219477,87.8759664144983,Very High,63.5529263718099,99.4812536370438
475,30501110541,QLD,472,78.27137935112361,99.23355539745164,70.0,79.19182123085626,39.90921625120324,38.49887579149239,23.75754636925688,50.548967338130716,97.25995510848782,Very High,64.41017334462717,99.58267520159613
482,11703164514,NSW,644,78.15121293539568,99.22223659530432,69.08908908908909,66.76493766291499,40.07207292461911,38.47164855433574,20.029481298874497,47.92376184004844,82.61534624657078,Very High,63.03748738772206,99.40975974727742
487,60105103123,TAS,330,78.1184889020606,99.21415173662764,70.0,89.99191821230856,39.15711595910645,32.84559492122274,26.997575463692566,51.09124597352715,98.04306259871977,Very High,64.60486743779387,99.60262698478677
488,30909154140,QLD,439,78.09776846468203,99.21253476489233,69.85985985985985,78.36747888632965,34.26193496697315,32.223902163608216,23.510243665898894,47.65498588209593,80.88785435198271,Very High,62.87637717338898,99.36819353229694
491,30403109611,QLD,376,78.05713575158892,99.20768384968632,69.92992992992993,79.38982502929647,39.47275911972649,29.487709509234794,23.816947508788942,48.22997756444929,84.45922354310417,Very High,63.14355665801911,99.42306093607117
494,30501110712,QLD,225,77.99699015725014,99.2028329344803,70.0,79.19182123085626,36.95402566634581,32.27295121265727,23.75754636925688,48.40144807645044,85.485077728822,Very High,63.19921911685029,99.42804888186882
496,10102100924,NSW,18,77.97624492551053,99.19959899100964,70.0,70.0,39.906619129020484,38.79046737315456,21.0,48.82894066909274,88.04888186881703,Very High,63.40259279730164,99.45963920525396
499,11703164526,NSW,661,77.96071187338823,99.19474807580364,69.08908908908909,66.76493766291499,39.94607694924819,38.2220081357334,20.029481298874497,47.83615254032368,82.08163604622163,Very High,62.89843220685596,99.37151882949539
507,60201104008,TAS,52,77.90844825263054,99.18181230192096,70.0,89.79795530771406,39.32767793009593,36.290550035544825,26.939386592314218,51.94877437990963,99.05561559564387,Very High,64.92861131627008,99.63587995677113
509,30303106528,QLD,505,77.8689084215525,99.1785783584503,69.85985985985985,79.59186972158241,35.279005584691475,32.31090432936284,23.877560916474724,48.11890675995254,83.81245323800815,Very High,62.99390759075252,99.3997838556821
