SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state,tod_category,car_dep_category,transit_category,investment_priority
50701114847,507011148,50701,214,174,40,0,0.8130841121495327,0.1869158878504672,0.0,457,12044,0.5538489837211441,61606,0.5318932172952066,81.30841121495327,90.44612250177867,89.91979820192742,66.11057734299939,84.25221861120032,4.366780452776697,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50701115206,507011152,50701,347,300,32,0,0.8645533141210374,0.0922190201729106,0.0,748,5157,0.5253667481662592,61606,0.5318932172952066,86.45533141210375,99.09934674341892,84.69980919733524,78.48250546055527,89.10014897338975,5.059541048796375,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115207,507011152,50701,233,200,22,6,0.8583690987124464,0.0944206008583691,0.0257510729613733,662,5157,0.5253667481662592,61606,0.5318932172952066,85.83690987124464,93.383351659013,84.69980919733524,77.73213726537604,87.06294501220641,4.682679068976568,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115209,507011152,50701,286,252,24,6,0.8811188811188811,0.0839160839160839,0.0209790209790209,634,5157,0.5253667481662592,61606,0.5318932172952066,88.11188811188812,97.58586119914624,84.69980919733524,80.71788351508631,89.53226379547479,4.986676637662324,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115212,507011152,50701,297,278,15,0,0.936026936026936,0.0505050505050505,0.0,688,5157,0.5253667481662592,61606,0.5318932172952066,93.6026936026936,98.0086993079361,84.69980919733524,88.8752848348808,92.6711775564134,5.332632960432668,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701115216,507011152,50701,273,258,11,0,0.945054945054945,0.0402930402930402,0.0,703,5157,0.5253667481662592,61606,0.5318932172952066,94.5054945054945,96.94715736368929,84.69980919733524,90.69758080747091,92.89606493151872,5.304714474168946,WA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
50701115218,507011152,50701,276,241,32,0,0.8731884057971014,0.1159420289855072,0.0,592,5157,0.5253667481662592,61606,0.5318932172952066,87.31884057971014,97.13957700019404,84.69980919733524,77.19491703423651,88.72886287483297,4.910826880402713,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115219,507011152,50701,223,202,10,3,0.905829596412556,0.0448430493273542,0.0134529147982062,521,5157,0.5253667481662592,61606,0.5318932172952066,90.5829596412556,91.99194748075804,84.69980919733524,86.52094351384504,89.42282429158121,4.9020291590794525,WA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
50701115220,507011152,50701,209,186,20,0,0.8899521531100478,0.0956937799043062,0.0,477,5157,0.5253667481662592,61606,0.5318932172952066,88.99521531100478,89.51151283875558,84.69980919733524,80.47892676449713,87.43939449194534,4.758669859872962,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115221,507011152,50701,261,229,27,0,0.8773946360153256,0.1034482758620689,0.0,565,5157,0.5253667481662592,61606,0.5318932172952066,87.73946360153256,96.16858547312592,84.69980919733524,78.66296736689127,88.75261965870698,4.885635599085407,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115222,507011152,50701,264,241,15,3,0.9128787878787878,0.0568181818181818,0.0113636363636363,624,5157,0.5253667481662592,61606,0.5318932172952066,91.28787878787878,96.38687665739604,84.69980919733524,86.10106749311295,90.98128310114868,5.093617000237423,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701115308,507011153,50701,287,238,46,3,0.8292682926829268,0.1602787456445993,0.0104529616724738,659,4371,0.5140538633423497,61606,0.5318932172952066,82.92682926829268,97.62790246426492,81.49739667550611,69.63542109288689,85.72212389098647,4.696113568893224,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115310,507011153,50701,229,184,42,0,0.8034934497816594,0.1834061135371179,0.0,509,4371,0.5140538633423497,61606,0.5318932172952066,80.34934497816593,92.89987711014813,81.49739667550611,65.61278389046738,82.87045884845877,4.36946110411296,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50701115318,507011153,50701,283,235,48,0,0.8303886925795053,0.1696113074204947,0.0,714,4371,0.5140538633423497,61606,0.5318932172952066,83.03886925795054,97.46297134726083,81.49739667550611,68.95453807639001,85.6493722500987,4.690844332041992,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115319,507011153,50701,223,203,17,0,0.9103139013452914,0.0762331838565022,0.0,433,4371,0.5140538633423497,61606,0.5318932172952066,91.03139013452916,91.99194748075804,81.49739667550611,84.0917774336906,88.71879737650936,4.926296630164004,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
50701115320,507011153,50701,219,186,29,4,0.8493150684931506,0.1324200913242009,0.0182648401826484,582,4371,0.5140538633423497,61606,0.5318932172952066,84.93150684931507,91.33707392794774,81.49739667550611,73.68486895602678,85.04169114881425,4.580889148956801,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115403,507011154,50701,223,193,24,3,0.8654708520179372,0.1076233183856502,0.0134529147982062,596,5528,0.4880374326829699,61606,0.5318932172952066,86.54708520179372,91.99194748075804,72.30208265959511,77.23260069577108,84.40009492644104,4.683621919318487,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50701115404,507011154,50701,263,228,28,0,0.8669201520912547,0.1064638783269961,0.0,688,5528,0.4880374326829699,61606,0.5318932172952066,86.69201520912547,96.31087898583532,72.30208265959511,77.46244704997903,85.77673101631771,4.833902644552699,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115407,507011154,50701,230,196,22,4,0.8521739130434782,0.0956521739130434,0.017391304347826,558,5528,0.4880374326829699,61606,0.5318932172952066,85.21739130434783,93.04702153806352,72.30208265959511,77.06616257088847,84.16809577216605,4.637886396792484,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50701115408,507011154,50701,230,197,30,3,0.8565217391304348,0.1304347826086956,0.0130434782608695,613,5528,0.4880374326829699,61606,0.5318932172952066,85.65217391304348,93.04702153806352,72.30208265959511,74.48015122873346,84.08340768142882,4.661549082490406,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50701115410,507011154,50701,242,219,20,0,0.9049586776859504,0.0826446280991735,0.0,621,5528,0.4880374326829699,61606,0.5318932172952066,90.49586776859503,94.45782937714247,72.30208265959511,83.01687043234752,87.29779949573454,4.97099362021314,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
50701115411,507011154,50701,239,195,30,14,0.8158995815899581,0.1255230125523012,0.0585774058577405,650,5528,0.4880374326829699,61606,0.5318932172952066,81.58995815899581,94.14817928982602,72.30208265959511,71.34854081686245,82.4757076641514,4.4716510044003694,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50701115413,507011154,50701,258,218,17,7,0.8449612403100775,0.065891472868217,0.0271317829457364,711,5528,0.4880374326829699,61606,0.5318932172952066,84.49612403100775,95.95918763340016,72.30208265959511,78.92854996694909,84.93947743103708,4.695304331203484,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50701115414,507011154,50701,291,232,38,14,0.7972508591065293,0.1305841924398625,0.0481099656357388,670,5528,0.4880374326829699,61606,0.5318932172952066,79.72508591065292,97.77908932151868,72.30208265959511,69.31424994981165,82.61560268761696,4.525796845794644,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50701115418,507011154,50701,217,189,23,5,0.8709677419354839,0.1059907834101382,0.0230414746543778,522,5528,0.4880374326829699,61606,0.5318932172952066,87.09677419354838,90.97163831576223,72.30208265959511,77.8653188642783,84.37714959049487,4.689721506300174,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50701115421,507011154,50701,329,285,26,0,0.8662613981762918,0.0790273556231003,0.0,798,5528,0.4880374326829699,61606,0.5318932172952066,86.62613981762918,98.80182394411746,72.30208265959511,79.78030506000499,86.72945014820642,5.023530111006838,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50701115805,507011158,50701,322,284,28,3,0.8819875776397516,0.0869565217391304,0.0093167701863354,662,2132,0.5699010959636461,61606,0.5318932172952066,88.19875776397515,98.65710497380503,91.16041976586249,80.52930056710775,91.16164860761484,5.095817577003833,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115807,507011158,50701,219,190,14,12,0.867579908675799,0.0639269406392694,0.0547945205479452,537,2132,0.5699010959636461,61606,0.5318932172952066,86.7579908675799,91.33707392794774,91.16041976586249,81.21181793540585,88.45758427212937,4.679402894095657,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115808,507011158,50701,294,246,30,12,0.8367346938775511,0.1020408163265306,0.0408163265306122,639,2132,0.5699010959636461,61606,0.5318932172952066,83.6734693877551,97.89793674406572,91.16041976586249,75.13536026655561,88.58438875814981,4.758489583876177,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115810,507011158,50701,257,221,22,8,0.8599221789883269,0.0856031128404669,0.0311284046692607,547,2132,0.5699010959636461,61606,0.5318932172952066,85.99221789883269,95.87106267382444,91.16041976586249,78.6310163666369,89.2533915515166,4.775113106099912,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115910,507011159,50701,236,212,24,0,0.8983050847457628,0.1016949152542373,0.0,504,6147,0.5243538343427451,61606,0.5318932172952066,89.83050847457628,93.78112670590518,84.40430761270292,80.6952025280092,89.01692317694358,4.911986228477322,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115916,507011159,50701,269,240,24,0,0.8921933085501859,0.0892193308550185,0.0,583,6147,0.5243538343427451,61606,0.5318932172952066,89.21933085501858,96.71350494793352,84.40430761270292,81.25924185680132,89.70856953460822,4.9948746102587736,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115918,507011159,50701,230,201,17,3,0.8739130434782608,0.0739130434782608,0.0130434782608695,519,6147,0.5243538343427451,61606,0.5318932172952066,87.39130434782608,93.04702153806352,84.40430761270292,80.93194706994329,87.8446844300844,4.7561998252820885,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701115919,507011159,50701,318,260,38,7,0.8176100628930818,0.1194968553459119,0.0220125786163522,705,6147,0.5243538343427451,61606,0.5318932172952066,81.76100628930818,98.55442726861136,84.40430761270292,71.99082314781853,86.35067453362912,4.713678260138552,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115920,507011159,50701,289,249,30,10,0.8615916955017301,0.1038062283737024,0.0346020761245674,604,6147,0.5243538343427451,61606,0.5318932172952066,86.159169550173,97.70794256516396,84.40430761270292,77.2153111193592,88.3784432240949,4.885122317723701,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701115924,507011159,50701,234,212,22,0,0.905982905982906,0.094017094017094,0.0,510,6147,0.5243538343427451,61606,0.5318932172952066,90.5982905982906,93.52402819998706,84.40430761270292,82.0805025933231,89.38543648118525,4.946291149566503,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701116001,507011160,50701,264,249,12,0,0.9431818181818182,0.0454545454545454,0.0,568,5528,0.4905928292509762,61606,0.5318932172952066,94.31818181818184,96.38687665739604,73.30622210723757,90.0309917355372,90.3076793194928,5.262699722237005,WA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
50701116002,507011160,50701,275,242,25,8,0.88,0.0909090909090909,0.029090909090909,656,5528,0.4905928292509762,61606,0.5318932172952066,88.0,97.074089644913,73.30622210723757,80.0,86.98347131492142,4.945952761831092,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50701116011,507011160,50701,221,188,16,0,0.8506787330316742,0.0723981900452488,0.0,565,5528,0.4905928292509762,61606,0.5318932172952066,85.06787330316742,91.67825496410322,73.30622210723757,78.90911324501955,84.08278155644742,4.595942750189993,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50701116013,507011160,50701,262,225,22,6,0.8587786259541985,0.0839694656488549,0.0229007633587786,599,5528,0.4905928292509762,61606,0.5318932172952066,85.87786259541986,96.23730677187764,73.30622210723757,78.66674436221666,85.75025592740042,4.785246783358768,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50701116014,507011160,50701,295,264,25,0,0.8949152542372881,0.0847457627118644,0.0,725,5528,0.4905928292509762,61606,0.5318932172952066,89.49152542372882,97.93836103744906,73.30622210723757,81.90749784544671,88.03011268671844,5.092389477767973,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50701116017,507011160,50701,225,184,30,7,0.8177777777777778,0.1333333333333333,0.0311111111111111,539,5528,0.4905928292509762,61606,0.5318932172952066,81.77777777777779,92.2967466528685,73.30622210723757,70.87407407407407,82.14878693582659,4.432793066071559,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50701116020,507011160,50701,212,199,10,0,0.9386792452830188,0.0471698113207547,0.0,564,5528,0.4905928292509762,61606,0.5318932172952066,93.86792452830188,90.09119720587285,73.30622210723757,89.44019223923104,88.17979261845323,5.032533683849885,WA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
50701116023,507011160,50701,713,627,60,10,0.879382889200561,0.0841514726507713,0.0140252454417952,1690,5528,0.4905928292509762,61606,0.5318932172952066,87.9382889200561,99.9385550740573,73.30622210723757,80.53815240504436,87.87194175219159,5.778322044020924,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50701116102,507011161,50701,222,175,43,0,0.7882882882882883,0.1936936936936936,0.0,478,9727,0.5572934570872007,61606,0.5318932172952066,78.82882882882883,91.8359097082983,90.38548606170365,63.56018180342505,83.51541983670425,4.262410180205049,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50701116103,507011161,50701,253,204,39,7,0.8063241106719368,0.1541501976284585,0.0276679841897233,557,9727,0.5572934570872007,61606,0.5318932172952066,80.63241106719367,95.53149860940432,90.38548606170365,68.20290896592667,85.80980211863216,4.464886128346962,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116106,507011161,50701,233,167,60,0,0.7167381974248928,0.2575107296137339,0.0,484,9727,0.5572934570872007,61606,0.5318932172952066,71.67381974248927,93.383351659013,90.38548606170365,53.217042126397615,80.0833348196801,3.9100370225954335,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50701116108,507011161,50701,301,254,37,4,0.8438538205980066,0.1229235880398671,0.0132890365448504,643,9727,0.5572934570872007,61606,0.5318932172952066,84.38538205980066,98.13239764568915,90.38548606170365,74.01242811889493,88.67221214185723,4.818765655857863,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116114,507011161,50701,260,196,56,4,0.7538461538461538,0.2153846153846154,0.0153846153846153,459,9727,0.5572934570872007,61606,0.5318932172952066,75.38461538461539,96.0982472026389,90.38548606170365,59.14792899408285,82.97521042638684,4.194792307058646,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50701116115,507011161,50701,270,212,46,3,0.7851851851851852,0.1703703703703703,0.0111111111111111,563,9727,0.5572934570872007,61606,0.5318932172952066,78.51851851851852,96.7773753314792,90.38548606170365,65.14128943758574,85.03184616295047,4.39870070380184,WA,Extreme (85-100),High (70-80%),Moderate (10-20%),Priority 1
50701116117,507011161,50701,258,218,36,0,0.8449612403100775,0.1395348837209302,0.0,562,9727,0.5572934570872007,61606,0.5318932172952066,84.49612403100775,95.95918763340016,90.38548606170365,72.70596718947178,87.93389983371105,4.695304331203484,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116121,507011161,50701,226,186,30,7,0.8230088495575221,0.1327433628318584,0.0309734513274336,454,9727,0.5572934570872007,61606,0.5318932172952066,82.30088495575221,92.45763534053424,90.38548606170365,71.37598872268775,85.87234066907067,4.464781872794429,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116122,507011161,50701,245,183,51,4,0.746938775510204,0.2081632653061224,0.0163265306122449,508,9727,0.5572934570872007,61606,0.5318932172952066,74.6938775510204,94.79739344156263,90.38548606170365,59.14535610162432,82.30840187538011,4.1121455962270295,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50701116125,507011161,50701,219,195,24,0,0.8904109589041096,0.1095890410958904,0.0,452,9727,0.5572934570872007,61606,0.5318932172952066,89.04109589041096,91.33707392794774,90.38548606170365,79.28316757365359,89.02297450425479,4.802545075519227,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116127,507011161,50701,318,256,50,0,0.8050314465408805,0.1572327044025157,0.0,682,9727,0.5572934570872007,61606,0.5318932172952066,80.50314465408806,98.55442726861136,90.38548606170365,67.84541750721887,86.62922500528124,4.641160133059498,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116128,507011161,50701,279,225,48,3,0.8064516129032258,0.1720430107526881,0.010752688172043,548,9727,0.5572934570872007,61606,0.5318932172952066,80.64516129032258,97.29561477265378,90.38548606170365,66.77072493929933,86.20091865419582,4.544185163846168,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116130,507011161,50701,268,211,52,0,0.7873134328358209,0.1940298507462686,0.0,601,9727,0.5572934570872007,61606,0.5318932172952066,78.73134328358209,96.65286850785849,90.38548606170365,63.45511249721542,84.91100632785265,4.404791421999955,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50701116133,507011161,50701,251,210,33,0,0.8366533864541833,0.1314741035856573,0.0,543,9727,0.5572934570872007,61606,0.5318932172952066,83.66533864541833,95.37950326628292,90.38548606170365,72.6655132458215,87.42363497497509,4.626215571224697,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116134,507011161,50701,215,196,16,0,0.9116279069767442,0.0744186046511627,0.0,520,9727,0.5572934570872007,61606,0.5318932172952066,91.16279069767442,90.62479787853307,90.38548606170365,84.37858301784749,90.16751115675515,4.900253804214402,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701116136,507011161,50701,240,200,35,0,0.8333333333333334,0.1458333333333333,0.0,528,9727,0.5572934570872007,61606,0.5318932172952066,83.33333333333334,94.2516654808874,90.38548606170365,71.18055555555556,86.80398574549584,4.570664111242213,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116137,507011161,50701,214,162,52,0,0.7570093457943925,0.2429906542056074,0.0,402,9727,0.5572934570872007,61606,0.5318932172952066,75.70093457943925,90.44612250177867,90.38548606170365,57.30631496200541,81.22193929085057,4.065623180171408,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50701116138,507011161,50701,223,163,57,0,0.7309417040358744,0.2556053811659193,0.0,492,9727,0.5572934570872007,61606,0.5318932172952066,73.09417040358744,91.99194748075804,90.38548606170365,54.41090711657181,80.3534403296603,3.955597786781935,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50701116141,507011161,50701,327,258,65,0,0.7889908256880734,0.1987767584097859,0.0,590,9727,0.5572934570872007,61606,0.5318932172952066,78.89908256880734,98.76059116486644,90.38548606170365,63.21577869427377,85.58648545875097,4.570634590101252,WA,Extreme (85-100),High (70-80%),Moderate (10-20%),Priority 1
50701116142,507011161,50701,229,176,46,4,0.7685589519650655,0.2008733624454148,0.0174672489082969,481,9727,0.5572934570872007,61606,0.5318932172952066,76.85589519650655,92.89987711014813,90.38548606170365,61.41759310463188,82.83117773445097,4.179484534368919,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50701116145,507011161,50701,291,237,39,0,0.8144329896907216,0.134020618556701,0.0,684,9727,0.5572934570872007,61606,0.5318932172952066,81.44329896907216,97.77908932151868,90.38548606170365,70.52821766393879,87.04096536281907,4.6233355709195285,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116146,507011161,50701,215,192,23,0,0.8930232558139535,0.1069767441860465,0.0,445,9727,0.5572934570872007,61606,0.5318932172952066,89.30232558139535,90.62479787853307,90.38548606170365,79.74905354245539,88.96037216270433,4.8002486245365565,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116147,507011161,50701,259,224,35,0,0.8648648648648649,0.1351351351351351,0.0,500,9727,0.5572934570872007,61606,0.5318932172952066,86.48648648648648,96.03114287562254,90.38548606170365,74.7991234477721,88.9609470143993,4.809238167364781,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116302,507011163,50701,399,347,33,7,0.8696741854636592,0.0827067669172932,0.0175438596491228,895,3962,0.5191980081247543,61606,0.5318932172952066,86.96741854636592,99.54724791410646,83.13700601513486,79.77462453125295,89.25600544893058,5.210622049740525,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701116303,507011163,50701,329,299,30,0,0.9088145896656536,0.0911854103343465,0.0,805,3962,0.5191980081247543,61606,0.5318932172952066,90.88145896656536,98.80182394411746,83.13700601513486,82.59439583891502,90.87997155677986,5.270300011196648,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701116305,507011163,50701,227,208,9,3,0.9162995594713657,0.039647577092511,0.013215859030837,506,3962,0.5191980081247543,61606,0.5318932172952066,91.62995594713657,92.59912036737596,83.13700601513486,87.99705020473908,89.8588247125683,4.974907008028739,WA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
50701116306,507011163,50701,223,203,11,0,0.9103139013452914,0.0493273542600896,0.0,461,3962,0.5191980081247543,61606,0.5318932172952066,91.03139013452916,91.99194748075804,83.13700601513486,86.5410525045748,89.29164675152353,4.926296630164004,WA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
50701116307,507011163,50701,202,172,19,4,0.8514851485148515,0.094059405940594,0.0198019801980198,490,3962,0.5191980081247543,61606,0.5318932172952066,85.14851485148515,87.97700666192355,83.13700601513486,77.13949612783061,84.79385875498116,4.524115982154393,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
50701116309,507011163,50701,232,195,24,5,0.8405172413793104,0.1034482758620689,0.021551724137931,470,3962,0.5191980081247543,61606,0.5318932172952066,84.05172413793103,93.2677381799366,83.13700601513486,75.35671819262782,85.76408413144316,4.581691803643585,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701116311,507011163,50701,280,244,28,4,0.8714285714285714,0.1,0.0142857142857142,672,3962,0.5191980081247543,61606,0.5318932172952066,87.14285714285714,97.33280512256646,83.13700601513486,78.42857142857143,88.5272427397969,4.913423354705121,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50701125902,507011259,50701,222,196,20,0,0.8828828828828829,0.09009009009009,0.0,482,5634,0.5562796208530806,61606,0.5318932172952066,88.28828828828829,91.8359097082983,90.1522378888817,80.33438844249655,88.92997464983081,4.773899401829654,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701125907,507011259,50701,281,250,31,0,0.8896797153024911,0.1103202846975089,0.0,607,5634,0.5562796208530806,61606,0.5318932172952066,88.96797153024912,97.3732294159498,90.1522378888817,79.15299958207217,90.74490497286814,5.019490276635333,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701125908,507011259,50701,269,233,17,7,0.8661710037174721,0.0631970260223048,0.0260223048327137,624,5634,0.5562796208530806,61606,0.5318932172952066,86.61710037174721,96.71350494793352,90.1522378888817,81.14315722557731,89.80565493341301,4.849190767459559,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701125911,507011259,50701,354,307,42,0,0.867231638418079,0.1186440677966101,0.0,861,5634,0.5562796208530806,61606,0.5318932172952066,86.7231638418079,99.19879050514196,90.1522378888817,76.43397491142392,90.12274775718448,5.092486331550713,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701125912,507011259,50701,284,255,17,3,0.897887323943662,0.0598591549295774,0.0105633802816901,712,5634,0.5562796208530806,61606,0.5318932172952066,89.7887323943662,97.50177866890888,90.1522378888817,84.41405475104146,91.63787961129964,5.075298383691923,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50701125913,507011259,50701,225,182,32,7,0.8088888888888889,0.1422222222222222,0.0311111111111111,474,5634,0.5562796208530806,61606,0.5318932172952066,80.88888888888889,92.2967466528685,90.1522378888817,69.38469135802468,85.01349626499491,4.384610532744694,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701125920,507011259,50701,295,245,38,0,0.8305084745762712,0.1288135593220339,0.0,495,5634,0.5562796208530806,61606,0.5318932172952066,83.05084745762711,97.93836103744906,90.1522378888817,72.35277219189888,87.86757209125179,4.725891750201338,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701125921,507011259,50701,216,199,17,0,0.9212962962962964,0.0787037037037037,0.0,417,5634,0.5562796208530806,61606,0.5318932172952066,92.12962962962963,90.80023931181684,90.1522378888817,84.87868655692729,90.61023987886595,4.956479506271072,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701125925,507011259,50701,225,204,21,0,0.9066666666666666,0.0933333333333333,0.0,512,5634,0.5562796208530806,61606,0.5318932172952066,90.66666666666666,92.2967466528685,90.1522378888817,82.20444444444443,90.206582684748,4.914618399340206,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701125926,507011259,50701,222,196,23,0,0.8828828828828829,0.1036036036036036,0.0,416,5634,0.5562796208530806,61606,0.5318932172952066,88.28828828828829,91.8359097082983,90.1522378888817,79.14130346562779,88.81066615214394,4.773899401829654,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50701126002,507011260,50701,249,227,19,0,0.9116465863453816,0.0763052208835341,0.0,546,1367,0.5588716271463614,61606,0.5318932172952066,91.16465863453816,95.17899877110148,90.46310070499968,84.20831922065773,91.53301514821142,5.033620997408554,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50701126004,507011260,50701,284,245,27,5,0.8626760563380281,0.0950704225352112,0.0176056338028169,586,1367,0.5588716271463614,61606,0.5318932172952066,86.26760563380282,97.50177866890888,90.46310070499968,78.06610791509621,89.65680678670336,4.876267074527533,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50702116409,507021164,50702,215,183,25,7,0.8511627906976744,0.1162790697674418,0.0325581395348837,592,4020,0.5141322419746771,20712,0.5189676772738662,85.11627906976744,90.62479787853307,79.32580363495245,75.2190373174689,84.62101545020428,4.575236970261406,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50702116410,507021164,50702,272,204,52,12,0.75,0.1911764705882352,0.0441176470588235,654,4020,0.5141322419746771,20712,0.5189676772738662,75.0,96.8929888105556,79.32580363495245,60.66176470588236,80.9992338407454,4.20710384638872,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116412,507021164,50702,213,185,13,15,0.8685446009389671,0.0610328638497652,0.0704225352112676,529,4020,0.5141322419746771,20712,0.5189676772738662,86.85446009389672,90.2690640967596,79.32580363495245,81.55348365624104,85.84301235920117,4.660589496615223,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50702116416,507021164,50702,236,199,28,9,0.8432203389830508,0.1186440677966101,0.0381355932203389,631,4020,0.5141322419746771,20712,0.5189676772738662,84.32203389830508,93.78112670590518,79.32580363495245,74.31772479172652,85.16008477725673,4.610779525787675,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
