SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score
30901122709,309011227,30901,445,332,37,64,0.7460674157303371,0.08314606741573034,0.14382022471910114,911,7678,0.5485461170250768,34101,0.5135692771084337,74.6067415730337,99.73562512127288,84.87080395834681,68.40348440853428,83.57789339811814,4.551249195664408
30901122912,309011229,30901,386,331,25,24,0.8575129533678757,0.06476683937823834,0.06217616580310881,823,4149,0.5572867696440564,34101,0.5135692771084337,85.75129533678756,99.4728672142811,85.85392277342993,80.19745496523397,89.33290835020873,5.109426355940046
30902123408,309021234,30902,313,276,12,25,0.8817891373801917,0.038338658146964855,0.07987220447284345,735,8630,0.5278610312557342,28710,0.499208847003182,88.17891373801918,98.44689864821163,75.39292413168619,84.79825250844655,88.36404516685306,5.069752281503763
30902123415,309021234,30902,510,456,25,13,0.8941176470588236,0.049019607843137254,0.025490196078431372,1220,8630,0.5278610312557342,28710,0.499208847003182,89.41176470588236,99.83587736886359,75.39292413168619,85.02883506343714,89.29693742569296,5.576048104182136
30905124505,309051245,30905,322,308,6,3,0.9565217391304348,0.018633540372670808,0.009316770186335404,853,4563,0.5179341657207719,17940,0.49787694613271166,95.65217391304348,98.65710497380505,71.76160985705971,93.86983526870105,91.59730655564096,5.526450048299933
30905124510,309051245,30905,417,377,21,12,0.9040767386091128,0.050359712230215826,0.02877697841726619,1091,4563,0.5179341657207719,17940,0.49787694613271166,90.40767386091127,99.6369898454175,71.76160985705971,85.85476942187258,88.99196541158896,5.456538369452837
30905124513,309051245,30905,432,412,8,7,0.9537037037037037,0.018518518518518517,0.016203703703703703,1171,4563,0.5179341657207719,17940,0.49787694613271166,95.37037037037037,99.68711596921285,71.76160985705971,93.6042524005487,91.7670301503788,5.789685055409782
30906124909,309061249,30906,319,300,10,6,0.9404388714733543,0.03134796238244514,0.018808777429467086,769,9551,0.521684509504042,34607,0.4965991275398921,94.04388714733543,98.58434124571502,72.33199663669879,91.09580291074184,90.76883685106262,5.42475328758035
30906124933,309061249,30906,339,314,16,0,0.9262536873156342,0.0471976401179941,0.0,767,9551,0.521684509504042,34607,0.4965991275398921,92.62536873156341,98.97403143393053,72.33199663669879,88.25366991237459,90.03412324138174,5.399082371473761
30906124942,309061249,30906,318,297,12,0,0.9339622641509434,0.03773584905660377,0.0,759,9551,0.521684509504042,34607,0.4965991275398921,93.39622641509435,98.55442726861135,72.33199663669879,89.87184051263796,90.3784021252247,5.384470935619808
30907125406,309071254,30907,344,322,5,4,0.936046511627907,0.014534883720930232,0.011627906976744186,880,2378,0.5161710440633818,77856,0.49256620819678354,93.6046511627907,99.04922061962357,70.03145010025224,92.24411844240129,90.38732851529393,5.469829367104936
30907125650,309071256,30907,322,303,10,0,0.9409937888198758,0.031055900621118012,0.0,763,9426,0.5260044642857142,77856,0.49256620819678354,94.09937888198758,98.65710497380505,72.49611926783521,91.17703792291965,90.85381069079556,5.436734950113245
30907155308,309071553,30907,358,336,7,4,0.9385474860335196,0.019553072625698324,0.0111731843575419,943,6271,0.5279063894267194,77856,0.49256620819678354,93.85474860335195,99.23517236918698,72.95048832546408,92.01959988764396,91.1045088059541,5.521777437240396
30908126225,309081262,30908,430,376,26,16,0.8744186046511628,0.06046511627906977,0.037209302325581395,999,8591,0.5163170863633632,26921,0.49943416878466873,87.44186046511628,99.68064808227152,72.62143457732358,82.15467820443483,87.62069334663616,5.304317771811649
30908126233,309081262,30908,313,281,11,12,0.8977635782747604,0.03514376996805112,0.038338658146964855,777,8591,0.5163170863633632,26921,0.49943416878466873,89.77635782747603,98.44689864821163,72.62143457732358,86.62127815941777,88.6310274568604,5.1615956199368025
31001127514,310011275,31001,303,248,42,0,0.8184818481848185,0.13861386138613863,0.0,885,4479,0.522149685241315,33112,0.42067817712899086,81.84818481848185,98.18494922708751,47.042558696073996,70.50289187334575,78.65355962206837,4.679283399170769
31001127516,310011275,31001,325,269,33,8,0.8276923076923077,0.10153846153846154,0.024615384615384615,864,4479,0.522149685241315,33112,0.42067817712899086,82.76923076923077,98.72097535735075,47.042558696073996,74.36497041420118,79.56899369553244,4.789770447961983
31003128906,310031289,31003,728,685,15,12,0.9409340659340659,0.020604395604395604,0.016483516483516484,1802,3593,0.5367493277561995,52529,0.45317608896327416,94.0934065934066,99.94340598926331,59.831188150831125,92.15466882019079,88.80208894632696,6.202330365969686
31004130455,310041304,31004,308,266,33,3,0.8636363636363636,0.10714285714285714,0.00974025974025974,766,12249,0.5206579954093343,49049,0.4662363833387198,86.36363636363636,98.32562576806157,60.64695039130716,77.11038961038962,83.88357131517341,4.951522011866235
31104156805,311041568,31104,369,332,4,7,0.8997289972899729,0.01084010840108401,0.018970189701897018,788,5373,0.5345736742612676,29683,0.4815698108309809,89.97289972899729,99.3669555656167,70.45307548024061,88.9975837427751,88.78962003160956,5.320550129734161
31104156811,311041568,31104,334,313,7,6,0.937125748502994,0.020958083832335328,0.017964071856287425,773,5373,0.5345736742612676,29683,0.4815698108309809,93.7125748502994,98.91016105038484,70.45307548024061,91.74853885044283,90.42354723632762,5.448571426530676
31202134406,312021344,31202,325,316,9,0,0.9723076923076923,0.027692307692307693,0.0,715,6977,0.517006298629122,58954,0.4844565333508641,97.23076923076923,98.72097535735075,67.33797943211952,94.53822485207101,91.43001867114393,5.626644838498091
31202134409,312021344,31202,381,368,3,4,0.9658792650918635,0.007874015748031496,0.010498687664041995,968,6977,0.517006298629122,58954,0.4844565333508641,96.58792650918635,99.44942112411876,67.33797943211952,95.82739165478331,91.5203319928124,5.742558488102938
31202134410,312021344,31202,305,290,6,4,0.9508196721311475,0.019672131147540985,0.013114754098360656,677,6977,0.517006298629122,58954,0.4844565333508641,95.08196721311475,98.23345837914754,67.33797943211952,93.21150228433217,90.29157051384728,5.442097310053083
31202134432,312021344,31202,336,318,12,0,0.9464285714285714,0.03571428571428571,0.0,949,6977,0.517006298629122,58954,0.4844565333508641,94.64285714285714,98.93279865467952,67.33797943211952,91.26275510204081,90.13085385017469,5.508292773369199
31202134435,312021344,31202,323,310,4,5,0.9597523219814241,0.01238390092879257,0.015479876160990712,731,6977,0.517006298629122,58954,0.4844565333508641,95.97523219814241,98.67570014876141,67.33797943211952,94.78668443098275,90.93906725340756,5.548082012060749
31203135905,312031359,31203,973,141,139,462,0.144912641315519,0.14285714285714285,0.4748201438848921,1759,7967,0.5485781174688426,12067,0.5160807458728937,14.491264131551901,99.98383028264666,85.71809714766187,12.421083541330201,54.17738252108016,0.9972034879893088
31203135928,312031359,31203,721,658,25,18,0.912621359223301,0.03467406380027739,0.024965325936199722,1727,7967,0.5485781174688426,12067,0.5160807458728937,91.2621359223301,99.94017204579264,85.71809714766187,88.09770679880964,92.44029609208319,6.006896728698307
31203135930,312031359,31203,362,332,11,3,0.9171270718232044,0.03038674033149171,0.008287292817679558,928,7967,0.5485781174688426,12067,0.5160807458728937,91.71270718232044,99.28125606364401,85.71809714766187,88.92585696407313,92.50566481796106,5.405916411535719
31302136418,313021364,31302,302,291,3,0,0.9635761589403974,0.009933774834437087,0.0,726,3496,0.5250826073896064,33574,0.42079536766641185,96.35761589403974,98.15907767932217,47.80900329862234,95.40042103416516,87.09261242455352,5.505616709944459
31401138213,314011382,31401,362,335,17,10,0.925414364640884,0.04696132596685083,0.027624309392265192,872,8780,0.5350396099939062,48196,0.5367874724344552,92.5414364640884,99.28125606364401,88.16538386908996,88.19556790085772,93.25358496863232,5.454765053808632
31401138326,314011383,31401,308,274,24,3,0.8896103896103896,0.07792207792207792,0.00974025974025974,838,10841,0.5519014407167948,48196,0.5367874724344552,88.96103896103897,98.32562576806157,90.98336136084342,82.02900995108787,91.48167658211153,5.100439967110333
31401138329,314011383,31401,743,670,45,5,0.901749663526245,0.06056527590847914,0.006729475100942127,1710,10841,0.5519014407167948,48196,0.5367874724344552,90.1749663526245,99.94825690446932,90.98336136084342,84.71349463543997,92.72248534810328,5.962405778382465
31401138341,314011383,31401,543,498,17,7,0.9171270718232044,0.03130755064456722,0.01289134438305709,1326,10841,0.5519014407167948,48196,0.5367874724344552,91.71270718232044,99.87306771877627,90.98336136084342,88.84140695745958,93.7278161564757,5.776936878331969
31401138342,314011383,31401,351,326,17,0,0.9287749287749287,0.04843304843304843,0.0,926,10841,0.5519014407167948,48196,0.5367874724344552,92.87749287749287,99.15189832481728,90.98336136084342,88.37915276661715,93.93115419727273,5.445993627478574
31401138634,314011386,31401,589,515,38,11,0.8743633276740238,0.06451612903225806,0.01867572156196944,1342,13299,0.5469913215152388,48196,0.5367874724344552,87.43633276740238,99.90379018174762,90.33091326563611,81.7952790404732,91.19138071865979,5.578545172331713
31402138901,314021389,31402,321,287,29,0,0.8940809968847352,0.09034267912772585,0.0,781,11930,0.5166962622894019,43987,0.4994946799450393,89.40809968847351,98.63365888364271,72.8761076256387,81.33073242689804,88.06163230829976,5.162916802402633
31402138913,314021389,31402,313,267,24,6,0.853035143769968,0.07667731629392971,0.019169329073482427,777,11930,0.5166962622894019,43987,0.4994946799450393,85.3035143769968,98.44689864821163,72.8761076256387,78.76266982412804,86.10696385280275,4.904434272324292
31402138933,314021389,31402,309,275,18,7,0.889967637540453,0.05825242718446602,0.022653721682847898,732,11930,0.5166962622894019,43987,0.4994946799450393,88.9967637540453,98.34907185822391,72.8761076256387,83.81248625380965,88.059897209594,5.105363695167566
31402157826,314021578,31402,317,275,26,4,0.8675078864353313,0.08201892744479496,0.012618296529968454,911,7688,0.5152469673614369,43987,0.4994946799450393,86.75078864353313,98.530981178449,72.47388590647435,79.63558200400044,86.71794519264286,4.998625016607409
