SAL_CODE,Suburb_Name,Top_Non_Australia_Country,Top_Non_Australia_Count,Australia_Count,Total_Population,Percentage_Non_Aus,SAL_CODE_2021,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,Total_Population_G01,Tertiary_Total,Tertiary_Percentage,Unemployment_Rate
SAL11326,Dunmore (NSW),England,11,382,413,2.663438256658596,SAL11326,41,877,2214,2.7,318,54,31.952662721893493,3.2
SAL13421,Rosedale (NSW),England,11,249,281,3.9145907473309607,SAL13421,53,780,1531,2.4,225,60,41.95804195804196,3.3
SAL11060,Copmanhurst,England,11,406,431,2.5522041763341066,SAL11060,50,436,974,2.3,344,9,5.806451612903226,16.2
SAL10023,Akolele,England,11,206,217,5.0691244239631335,SAL10023,43,435,778,2.4,165,29,30.208333333333332,11.1
SAL12183,Kitchener,England,11,951,979,1.1235955056179776,SAL12183,37,600,1962,3.1,679,41,15.413533834586465,5.4
SAL12554,McKellars Park,England,11,251,273,4.029304029304029,SAL12554,39,846,1390,2.2,210,22,22.0,4.0
SAL10502,Bootawa,England,11,221,243,4.526748971193416,SAL10502,57,582,1204,2.3,174,32,30.76923076923077,4.8
SAL11941,Hopkins Creek,England,11,174,192,5.729166666666666,SAL11941,46,486,1375,3.1,139,28,40.57971014492754,4.7
SAL12076,Kapooka,India,11,564,608,1.8092105263157896,SAL12076,23,938,2386,3.4,395,35,21.875,1.7
SAL13822,Teven,England,11,385,413,2.663438256658596,SAL13822,46,759,1825,2.8,306,61,35.88235294117647,6.9
SAL10059,Angourie,New_Zealand,11,251,276,3.985507246376811,SAL10059,58,687,1437,2.3,192,59,45.73643410852713,5.6
SAL12390,Long Point (Campbelltown - NSW),England,10,197,223,4.484304932735426,SAL12390,54,900,1775,2.6,173,29,27.884615384615387,1.1
SAL13146,Palmers Channel,England,10,157,171,5.847953216374268,SAL13146,52,774,1199,2.4,115,9,16.071428571428573,6.6
SAL12242,Laffing Waters,New_Zealand,10,131,141,7.092198581560284,SAL12242,41,1281,2285,3.0,98,21,36.206896551724135,0.0
SAL11339,Durren Durren,New_Zealand,10,120,137,7.2992700729927,SAL11339,44,833,2250,3.2,96,5,8.064516129032258,2.2
SAL12239,Lacmalac,New_Zealand,10,189,208,4.807692307692308,SAL12239,48,1162,2750,2.6,146,18,21.686746987951807,0.0
SAL14188,Warrell Creek,New_Zealand,10,340,354,2.824858757062147,SAL14188,52,579,1258,2.5,265,20,15.151515151515152,6.8
SAL12130,Kielvale,England,10,336,355,2.8169014084507045,SAL12130,45,638,1531,2.6,251,30,22.22222222222222,3.1
SAL10189,Bar Point,England,10,107,127,7.874015748031496,SAL10189,52,674,1125,1.7,122,31,34.44444444444444,9.5
SAL11139,Crystal Creek (NSW),New_Zealand,10,336,349,2.865329512893983,SAL11139,47,674,1210,2.6,263,37,26.056338028169012,4.6
SAL13367,Reserve Creek,England,10,230,252,3.968253968253968,SAL13367,41,713,1403,2.8,201,25,24.509803921568626,5.1
SAL11501,Fawcetts Plain,New_Zealand,10,214,230,4.3478260869565215,SAL11501,42,745,1718,2.9,155,14,21.875,4.7
SAL13849,The Pinnacles,England,10,101,114,8.771929824561402,SAL13849,57,444,1437,2.4,87,10,22.727272727272727,12.5
SAL12173,Kinvara,England,10,221,234,4.273504273504273,SAL12173,50,820,1812,2.3,193,41,35.96491228070175,3.7
SAL12381,Loftville,New_Zealand,10,342,373,2.680965147453083,SAL12381,54,497,570,1.3,265,14,12.173913043478262,21.7
SAL11125,Croom,New_Zealand,10,137,152,6.578947368421052,SAL11125,38,787,1718,3.0,112,16,29.629629629629626,0.0
SAL13066,Oakey Park,England,10,404,425,2.3529411764705883,SAL13066,48,572,1037,2.2,305,25,20.0,7.7
SAL13440,Round Mountain,England,10,174,190,5.263157894736842,SAL13440,50,640,1375,2.6,148,24,35.82089552238806,1.4
SAL10056,Angledale,England,10,207,220,4.545454545454546,SAL10056,50,680,1474,2.5,167,13,14.285714285714285,1.2
SAL10783,Cams Wharf,England,10,203,226,4.424778761061947,SAL10783,56,774,1385,2.1,182,32,32.323232323232325,5.6
SAL12432,Luskintyre,England,10,287,297,3.3670033670033668,SAL12432,40,958,2536,3.2,216,30,27.77777777777778,1.7
SAL12768,Mount Elliot (NSW),England,10,197,217,4.6082949308755765,SAL12768,48,838,2583,3.0,169,49,53.84615384615385,3.4
SAL12687,Mondrook,England,10,207,217,4.6082949308755765,SAL12687,52,601,1388,2.6,167,27,33.75,7.2
SAL12826,Mulgrave (NSW),China,10,92,106,9.433962264150944,SAL12826,40,956,1812,2.6,78,7,22.58064516129032,2.0
SAL13703,Summer Hill Creek,England,10,298,314,3.1847133757961785,SAL13703,40,966,2562,3.0,234,55,40.14598540145985,0.7
SAL11496,Farrants Hill,England,9,132,156,5.769230769230769,SAL11496,51,575,1375,2.4,131,24,29.629629629629626,3.8
SAL13347,Red Rock,New_Zealand,9,530,561,1.6042780748663104,SAL13347,55,583,1148,2.2,412,78,32.63598326359833,3.1
SAL12629,Millers Forest,England,9,494,513,1.7543859649122806,SAL12629,47,781,1971,2.9,357,32,18.07909604519774,4.7
SAL10300,Berambing,England,9,135,144,6.25,SAL10300,47,870,2035,2.6,104,29,43.28358208955223,0.0
SAL12236,Kynnumboon,England,9,143,161,5.590062111801243,SAL12236,54,667,1187,2.5,109,15,23.4375,6.3
SAL14312,Willawarrin,England,9,228,245,3.673469387755103,SAL14312,50,464,845,2.4,183,6,8.0,5.6
SAL12382,Logans Crossing,England,9,181,190,4.736842105263158,SAL12382,57,556,1416,2.4,162,28,29.78723404255319,3.3
SAL10302,Bergalia,England,9,233,252,3.571428571428571,SAL10302,51,725,1541,2.7,180,37,36.633663366336634,5.7
SAL11670,Glengarrie,England,9,96,111,8.108108108108109,SAL11670,51,490,1041,2.1,102,16,23.18840579710145,2.9
SAL13859,The Whiteman,England,9,210,219,4.10958904109589,SAL13859,44,640,1770,2.7,158,21,26.25,5.0
SAL14246,Werai,England,9,119,128,7.03125,SAL14246,61,900,1937,2.2,98,33,47.82608695652174,0.0
SAL14446,Wrights Beach,England,9,154,173,5.202312138728324,SAL14446,49,840,1680,2.2,137,18,21.686746987951807,7.4
SAL13145,Palmdale (NSW),England,9,118,130,6.923076923076923,SAL13145,54,774,2156,2.6,95,31,52.54237288135594,2.7
SAL10574,Brisbane Grove,India,9,165,174,5.172413793103448,SAL10574,47,890,2291,2.7,147,15,19.736842105263158,3.8
SAL11969,Huonbrook,England,9,87,106,8.49056603773585,SAL11969,52,471,725,2.1,99,20,32.25806451612903,6.5
SAL10946,Cobaki,England,9,255,271,3.321033210332104,SAL10946,46,718,1906,2.8,203,36,34.285714285714285,5.4
SAL11729,Gosforth,England,9,94,103,8.737864077669903,SAL11729,51,680,1416,3.3,82,12,25.0,0.0
SAL13792,Taylors Beach (NSW),England,9,164,176,5.113636363636364,SAL13792,51,742,1625,2.3,130,19,25.333333333333336,4.8
SAL12031,Jerseyville,England,9,162,176,5.113636363636364,SAL12031,50,509,1015,2.6,132,14,25.454545454545453,5.6
SAL13815,Terragon,England,9,123,135,6.666666666666667,SAL13815,44,637,2062,3.0,98,12,25.53191489361702,2.5
SAL13777,Tarbuck Bay,England,9,221,238,3.7815126050420167,SAL13777,48,510,1021,2.4,194,22,23.157894736842106,10.5
SAL13016,North Shore (NSW),England,9,483,504,1.7857142857142856,SAL13016,48,766,1478,2.4,371,65,28.26086956521739,4.9
SAL11573,Frog Rock,England,9,217,238,3.7815126050420167,SAL11573,44,734,1812,2.7,170,12,13.793103448275861,2.6
SAL11684,Glenthorne,England,9,285,297,3.0303030303030303,SAL11684,46,579,1158,2.5,234,19,13.66906474820144,5.5
SAL13166,Parma,England,8,201,209,3.827751196172249,SAL13166,53,785,1624,2.5,167,23,21.100917431192663,3.5
SAL13649,St Fillans,England,8,330,345,2.318840579710145,SAL13649,43,685,1775,2.7,259,9,7.142857142857142,4.7
SAL11449,Ettamogah,New_Zealand,8,105,116,6.896551724137931,SAL11449,39,942,2333,3.0,92,13,26.53061224489796,0.0
SAL12140,Killawarra (NSW),England,8,233,241,3.319502074688797,SAL12140,52,608,1575,2.8,178,21,25.0,5.3
SAL10550,Brays Creek,England,8,143,151,5.298013245033113,SAL10550,51,553,1149,2.3,119,21,31.818181818181817,2.3
SAL13938,Torryburn (Dungog - NSW),England,8,167,183,4.371584699453552,SAL13938,49,870,1875,2.5,131,15,22.058823529411764,1.5
SAL14436,Wooyung,England,8,149,166,4.819277108433735,SAL14436,49,655,1093,2.5,139,26,27.956989247311824,12.5
SAL11902,Hermitage Flat,England,8,394,428,1.8691588785046729,SAL11902,48,561,979,2.0,323,20,13.071895424836603,5.3
SAL13111,Oswald,New_Zealand,8,100,113,7.079646017699115,SAL13111,44,1174,2125,2.8,88,15,34.883720930232556,2.0
SAL13334,Ravenswood (NSW),New_Zealand,8,482,494,1.6194331983805668,SAL13334,57,520,930,2.0,444,31,17.032967032967033,12.2
SAL11462,Eungai Rail,England,8,276,300,2.666666666666667,SAL11462,45,554,979,2.6,208,14,17.72151898734177,12.0
SAL11085,Corunna,England,8,96,104,7.6923076923076925,SAL11085,60,537,974,2.4,83,18,30.0,0.0
SAL11752,Great Marlow,England,8,243,260,3.076923076923077,SAL11752,50,630,1399,2.5,184,29,32.95454545454545,1.1
SAL10920,Clarendon (NSW),New_Zealand,8,188,218,3.669724770642202,SAL10920,40,684,1625,3.6,147,12,24.489795918367346,7.0
SAL10958,Coffee Camp,New_Zealand,8,225,251,3.187250996015936,SAL10958,54,447,843,2.1,201,25,18.939393939393938,10.7
SAL11031,Coolgardie (NSW),England,8,164,172,4.651162790697675,SAL11031,44,745,2250,2.9,132,33,47.14285714285714,0.0
SAL12851,Mundongo,England,8,314,329,2.43161094224924,SAL12851,44,966,2295,2.9,246,34,26.984126984126984,1.6
SAL10735,Cabarita Beach,England,8,106,124,6.451612903225806,SAL10735,52,771,1875,2.2,101,19,33.33333333333333,8.9
SAL12889,Myola (NSW),England,8,109,126,6.349206349206349,SAL12889,65,628,979,1.9,94,22,41.509433962264154,6.9
SAL14042,Upper Duroby,England,8,126,152,5.263157894736842,SAL14042,54,599,1375,2.8,118,22,38.59649122807017,7.3
SAL10447,Bolong,New_Zealand,8,127,138,5.797101449275362,SAL10447,46,606,1625,2.6,94,12,23.52941176470588,4.0
SAL13028,North Woodburn,New_Zealand,8,180,188,4.25531914893617,SAL13028,39,684,1343,2.7,142,10,16.94915254237288,3.1
SAL14105,Waitui,New_Zealand,8,103,118,6.779661016949152,SAL14105,50,599,1274,2.4,89,23,46.93877551020408,2.7
SAL11781,Greigs Flat,England,8,278,296,2.702702702702702,SAL11781,47,655,1458,2.7,206,32,35.95505617977528,2.2
SAL12726,Moorong,England,8,236,247,3.238866396761133,SAL12726,37,1057,2949,3.5,175,32,42.66666666666667,2.2
SAL11048,Coopers Gully,England,8,232,243,3.292181069958848,SAL11048,49,850,1625,2.4,172,21,24.418604651162788,1.2
SAL11343,Dyrring,New_Zealand,7,126,133,5.263157894736842,SAL11343,37,939,2250,3.3,102,4,8.88888888888889,4.5
SAL12021,Jeremadra,England,7,241,254,2.755905511811024,SAL12021,47,620,1708,2.6,187,21,21.0,3.3
SAL13489,Sandgate (NSW),England,7,189,205,3.414634146341464,SAL13489,69,541,687,2.0,276,17,9.13978494623656,3.9
SAL11714,Goolmangar,England,7,209,222,3.153153153153153,SAL11714,43,683,1803,2.9,183,19,20.0,5.6
SAL10732,Byrrill Creek,England,7,114,128,5.46875,SAL10732,56,444,780,2.0,125,22,23.91304347826087,19.6
SAL10894,Cheero Point,England,7,124,134,5.223880597014925,SAL10894,41,1237,2428,2.2,100,29,43.28358208955223,3.0
SAL14300,Wiangaree,England,7,172,182,3.8461538461538463,SAL14300,48,486,966,2.6,161,7,10.44776119402985,8.1
SAL13144,Palm Grove (NSW),England,7,96,103,6.796116504854369,SAL13144,55,562,1416,2.4,87,27,45.76271186440678,0.0
SAL10035,Alison (Dungog - NSW),England,7,118,125,5.6000000000000005,SAL10035,53,792,1375,2.1,99,27,40.909090909090914,8.0
SAL11413,Elvina Bay,England,7,96,112,6.25,SAL11413,50,1020,1958,2.2,80,31,49.2063492063492,4.4
SAL10114,Avoca (NSW),New_Zealand,7,253,273,2.564102564102564,SAL10114,54,866,2250,2.7,208,37,28.90625,0.9
SAL11546,Forest Grove (NSW),England,7,151,162,4.320987654320987,SAL11546,48,1017,3166,2.9,115,28,38.88888888888889,1.5
SAL10751,Calga,England,7,162,175,4.0,SAL10751,43,812,2124,3.0,134,24,32.432432432432435,1.6
SAL12771,Mount Frome,England,7,160,181,3.867403314917127,SAL12771,39,1014,2399,2.8,120,25,35.714285714285715,0.0
SAL13526,Seahampton,England,7,399,406,1.7241379310344829,SAL13526,37,818,1625,2.7,292,27,17.419354838709676,0.7
SAL13791,Taylors Arm,New_Zealand,7,144,151,4.635761589403973,SAL13791,54,466,885,2.2,133,9,17.307692307692307,10.3
SAL11207,Dareton,England,7,477,494,1.417004048582996,SAL11207,49,470,823,2.2,456,27,13.366336633663368,15.4
SAL14271,West Wiangaree,England,6,151,157,3.821656050955414,SAL14271,47,671,1562,2.4,131,11,15.714285714285714,1.9
SAL12219,Kundle Kundle,England,6,281,287,2.0905923344947737,SAL12219,44,748,1609,2.9,204,23,28.04878048780488,2.1
SAL13674,Stewarts River,England,6,161,171,3.508771929824561,SAL13674,49,657,1406,2.5,126,22,28.205128205128204,11.9
SAL13662,Stanford Merthyr,England,6,779,796,0.7537688442211055,SAL13662,41,627,1337,2.5,575,28,11.29032258064516,5.1
SAL12091,Keerrong,England,6,197,203,2.955665024630542,SAL12091,37,762,2125,3.1,155,29,39.189189189189186,2.4
SAL10473,Booerie Creek,New_Zealand,6,161,170,3.5294117647058822,SAL10473,49,679,1458,2.6,130,19,26.38888888888889,1.4
SAL13763,Tanglewood,New_Zealand,6,131,141,4.25531914893617,SAL13763,43,850,1875,2.2,104,27,38.028169014084504,6.2
SAL10331,Bewong,England,6,113,119,5.042016806722689,SAL10331,41,662,1774,2.5,80,6,12.5,2.5
SAL12954,New Park,England,6,172,184,3.260869565217391,SAL12954,52,564,1020,2.2,142,15,24.59016393442623,6.0
SAL10727,Byangum,England,6,157,171,3.508771929824561,SAL10727,47,550,1187,2.5,153,23,25.274725274725274,5.5
SAL12821,Mowbray Park,England,6,104,114,5.263157894736842,SAL12821,46,942,2583,3.4,94,14,29.78723404255319,1.8
SAL10723,Butterwick,New_Zealand,6,228,241,2.489626556016597,SAL10723,42,841,2666,3.1,190,35,33.65384615384615,0.0
SAL13484,San Isidore,England,6,468,474,1.2658227848101269,SAL13484,41,921,2178,2.9,349,57,32.38636363636363,3.1
SAL11575,Frogs Hollow,England,6,145,151,3.9735099337748343,SAL11575,40,732,1292,2.6,117,21,32.8125,3.8
SAL13606,South Littleton,England,6,428,443,1.3544018058690743,SAL13606,39,721,1317,2.3,317,27,20.454545454545457,6.8
SAL11293,Drake Village,New_Zealand,6,112,121,4.958677685950414,SAL11293,54,454,687,2.1,95,0,0.0,20.7
SAL11305,Dulguigan,England,6,174,180,3.333333333333333,SAL11305,53,734,2150,2.9,143,21,26.582278481012654,4.0
SAL13219,Pimlico (NSW),England,6,491,504,1.1904761904761905,SAL13219,41,695,1625,2.9,358,31,18.34319526627219,5.6
SAL11410,Elrington,England,6,209,215,2.7906976744186047,SAL11410,51,784,1843,2.8,155,20,21.978021978021978,4.3
SAL13336,Rawdon Island,England,6,177,187,3.2085561497326207,SAL13336,38,675,2349,3.2,142,17,22.36842105263158,1.6
SAL13356,Reedy Swamp,New_Zealand,6,118,129,4.651162790697675,SAL13356,46,683,1416,2.6,97,21,38.18181818181819,2.1
SAL11164,Cunjurong Point,England,6,150,159,3.7735849056603774,SAL11164,60,721,1337,1.9,111,30,36.58536585365854,5.6
SAL13379,Rileys Hill,England,6,241,250,2.4,SAL13379,48,712,1337,2.6,181,24,26.08695652173913,2.3
SAL10226,Batar Creek,New_Zealand,6,122,131,4.580152671755725,SAL10226,51,660,2071,2.8,93,20,40.0,5.4
SAL10037,Allandale (NSW),England,6,99,105,5.714285714285714,SAL10037,49,1083,2124,2.3,68,8,20.51282051282051,0.0
SAL10131,Backmede,England,6,209,215,2.7906976744186047,SAL10131,46,665,1843,2.8,153,20,25.0,3.6
SAL10130,Back Forest,England,5,117,125,4.0,SAL10130,56,632,1374,2.9,91,26,42.62295081967213,2.1
SAL13149,Palmvale,India,5,120,125,4.0,SAL13149,39,850,1724,3.1,95,18,32.142857142857146,0.0
SAL10504,Booyong,England,5,105,110,4.545454545454546,SAL10504,43,682,1792,2.5,84,17,36.95652173913043,4.4
SAL12645,Mindaribba,England,5,138,143,3.4965034965034967,SAL12645,53,1125,2583,2.9,97,26,43.333333333333336,0.0
SAL13913,Tomewin,England,5,105,110,4.545454545454546,SAL13913,48,640,1687,2.6,98,16,21.91780821917808,0.0
SAL13966,Tuckurimba,England,5,151,156,3.205128205128205,SAL13966,40,758,1687,2.9,112,25,36.76470588235294,1.9
SAL14037,Upper Copmanhurst,England,5,132,137,3.64963503649635,SAL14037,53,568,1093,2.4,99,4,10.256410256410255,4.2
SAL10744,Caerleon,New_Zealand,5,234,245,2.0408163265306123,SAL10744,29,691,1937,2.9,184,13,20.0,2.4
SAL11486,Fairy Hill,England,5,562,577,0.8665511265164645,SAL11486,49,554,1348,2.6,407,30,18.29268292682927,3.4
SAL11945,Horse Station Creek,New_Zealand,5,201,212,2.358490566037736,SAL11945,48,621,1341,2.4,147,25,34.24657534246575,4.2
SAL14080,Utungun,England,5,242,255,1.96078431372549,SAL14080,49,529,1174,2.6,194,20,21.978021978021978,4.5
SAL11938,Homeleigh,New_Zealand,5,143,152,3.289473684210526,SAL11938,47,641,1083,2.4,120,20,31.746031746031743,4.8
SAL12074,Kanoona,England,5,178,186,2.6881720430107525,SAL12074,42,700,1937,3.0,147,16,22.535211267605636,2.9
SAL13124,Oyster Cove (NSW),New_Zealand,5,122,127,3.937007874015748,SAL13124,56,537,1187,2.4,91,15,36.58536585365854,12.2
SAL12092,Keinbah,England,4,143,147,2.7210884353741496,SAL12092,44,682,2042,2.8,109,10,17.857142857142858,0.0
SAL13636,Spring Terrace,England,4,162,166,2.409638554216868,SAL13636,50,693,1812,2.5,123,25,38.46153846153847,0.0
SAL11747,Grassy Head,England,4,100,104,3.8461538461538463,SAL11747,59,567,1124,2.2,85,27,45.0,10.8
SAL11680,Glenridding,England,4,340,350,1.1428571428571428,SAL11680,44,597,1142,2.2,259,7,5.6000000000000005,11.2
SAL10893,Chatsworth (NSW),England,4,214,221,1.809954751131222,SAL10893,57,615,1152,2.3,157,15,17.441860465116278,0.0
SAL12933,Nelsons Plains,England,4,420,428,0.9345794392523364,SAL12933,48,827,2250,3.0,326,48,28.915662650602407,1.3
SAL12419,Lower Pappinbarra,New_Zealand,4,171,175,2.2857142857142856,SAL12419,51,510,1125,2.5,136,15,21.428571428571427,9.3
SAL10444,Bohnock,New_Zealand,4,97,101,3.96039603960396,SAL10444,52,661,1625,2.8,83,9,20.0,5.4
SAL11545,Forest Glen (NSW),England,4,99,103,3.883495145631068,SAL11545,39,919,2583,3.5,71,13,41.935483870967744,0.0
SAL10379,Bishops Bridge,England,4,312,319,1.2539184952978055,SAL10379,43,762,1949,2.8,218,21,17.796610169491526,4.1
SAL10251,Beelbangera,India,4,474,485,0.8247422680412372,SAL10251,39,832,1786,2.6,358,36,24.324324324324326,1.1
SAL14473,Yallah,England,4,147,158,2.5316455696202533,SAL14473,48,814,2437,3.1,122,13,20.634920634920633,4.8
SAL12809,Mount View,England,4,140,144,2.7777777777777777,SAL12809,49,915,2187,2.5,114,19,29.230769230769234,0.0
SAL11157,Cumberland Reach,England,4,251,258,1.550387596899225,SAL11157,38,922,2386,3.1,208,6,5.714285714285714,1.9
SAL13296,Pyree,England,4,138,142,2.8169014084507045,SAL13296,46,990,1958,2.6,110,30,50.0,1.4
SAL13067,Oakhampton,England,4,210,214,1.8691588785046729,SAL13067,68,435,1125,2.0,165,27,32.926829268292686,6.3
SAL10401,Blakebrook,England,4,176,180,2.2222222222222223,SAL10401,47,885,1825,2.5,132,17,30.357142857142854,1.3
SAL10458,Bombowlee,England,4,390,397,1.0075566750629723,SAL10458,51,766,1800,2.6,291,42,29.166666666666668,3.1
SAL13755,Talofa,England,4,119,126,3.1746031746031744,SAL13755,47,777,3062,2.6,103,27,40.298507462686565,1.5
SAL10394,Blackmans Point,New_Zealand,4,229,236,1.694915254237288,SAL10394,58,580,737,1.9,178,24,23.52941176470588,10.8
SAL14330,Wimbledon,England,4,122,126,3.1746031746031744,SAL14330,44,933,2399,2.8,88,5,9.803921568627452,3.4
SAL12101,Kembla Heights,England,4,119,123,3.252032520325204,SAL12101,44,805,1265,2.2,88,7,16.666666666666664,2.4
SAL14014,Tygalgah,England,3,149,155,1.935483870967742,SAL14014,39,827,2299,3.0,116,9,15.789473684210526,3.2
SAL12290,Laughtondale,New_Zealand,3,128,131,2.2900763358778624,SAL12290,50,1019,1724,2.4,102,6,10.909090909090908,4.2
SAL10833,Carrs Creek,New_Zealand,3,205,208,1.4423076923076923,SAL10833,44,629,1375,2.7,186,13,14.942528735632186,5.5
SAL10431,Bocoble,England,3,183,189,1.5873015873015872,SAL10431,51,521,1359,2.5,132,7,11.666666666666666,6.3
SAL11786,Grevillia,England,3,100,103,2.912621359223301,SAL11786,55,415,819,2.1,79,6,16.666666666666664,0.0
SAL13827,The Angle,England,3,114,117,2.564102564102564,SAL13827,47,870,1875,2.8,86,34,62.96296296296296,6.0
SAL13350,Redbournberry,England,3,329,332,0.9036144578313252,SAL13350,41,886,2583,2.9,247,42,31.11111111111111,2.3
SAL14203,Waterview,England,3,129,132,2.272727272727273,SAL14203,57,667,767,1.6,90,4,11.76470588235294,7.1
SAL14517,Yelgun,England,3,101,104,2.8846153846153846,SAL14517,52,642,1343,2.7,88,23,46.0,4.5
SAL12323,Leycester,England,3,186,192,1.5625,SAL12323,46,697,1600,2.8,146,20,31.25,7.1
SAL12794,Mount Panorama,England,3,134,137,2.18978102189781,SAL12794,53,972,2083,2.6,101,21,35.59322033898305,0.0
SAL13572,Sleepy Hollow,England,3,161,164,1.829268292682927,SAL13572,47,664,1375,2.5,123,12,17.647058823529413,0.0
SAL12300,Leconfield,New_Zealand,3,206,209,1.4354066985645932,SAL12300,42,753,2583,3.1,145,17,23.61111111111111,2.8
SAL11774,Greenridge,England,3,221,224,1.3392857142857142,SAL11774,32,675,1485,3.4,156,8,15.686274509803921,0.0
SAL13529,Sedgefield,England,3,341,344,0.872093023255814,SAL13529,37,886,2656,3.3,254,26,20.8,2.4
SAL10838,Cartwrights Hill,Afghanistan,0,207,207,0.0,SAL10838,47,846,1833,2.6,169,15,16.853932584269664,4.7
SAL13953,Trenayr,Afghanistan,0,117,117,0.0,SAL13953,53,491,1062,2.5,71,5,19.230769230769234,10.8
SAL14067,Upsalls Creek,Afghanistan,0,138,138,0.0,SAL14067,49,612,1375,2.5,116,5,6.8493150684931505,0.0
SAL10758,Calliope (NSW),Afghanistan,0,116,116,0.0,SAL10758,46,665,1792,2.8,87,6,16.666666666666664,0.0
SAL12135,Kilgra,Afghanistan,0,106,106,0.0,SAL12135,51,537,1312,2.7,79,7,25.925925925925924,5.1
SAL13921,Toolijooa,Afghanistan,0,140,140,0.0,SAL13921,47,860,2250,2.7,103,27,40.298507462686565,10.5
SAL13915,Tomki,Afghanistan,0,101,101,0.0,SAL13915,44,624,1208,2.7,69,3,9.375,3.1
SAL13881,Tilba Tilba,Afghanistan,0,116,116,0.0,SAL13881,51,654,1125,2.4,102,19,30.158730158730158,3.5
SAL11963,Huntingdon,Afghanistan,0,111,111,0.0,SAL11963,51,678,2050,2.8,86,9,17.647058823529413,2.9
SAL11905,Hexham (NSW),Afghanistan,0,202,202,0.0,SAL11905,35,530,928,2.1,157,3,5.660377358490567,7.1
SAL13190,Pelton,Afghanistan,0,108,108,0.0,SAL13190,34,618,1562,2.5,82,3,7.142857142857142,9.8
SAL12848,Mundamia,Afghanistan,0,113,113,0.0,SAL12848,53,603,1406,2.4,85,10,23.25581395348837,0.0
SAL11620,Gidley,Afghanistan,0,130,130,0.0,SAL11620,43,489,949,3.0,91,3,10.344827586206897,0.0
SAL10427,Bobs Creek,Afghanistan,0,147,147,0.0,SAL10427,46,669,1531,2.9,119,9,13.23529411764706,5.4
SAL13721,Swan Creek (NSW),Afghanistan,0,141,141,0.0,SAL13721,37,533,900,2.8,106,0,0.0,4.4
SAL13704,Summer Island,Afghanistan,0,138,138,0.0,SAL13704,41,919,2100,3.1,93,14,26.41509433962264,0.0
SAL11643,Gladstone (NSW),Afghanistan,0,551,551,0.0,SAL11643,47,577,1281,2.5,437,41,20.812182741116754,6.7
SAL11658,Glen William,Afghanistan,0,203,203,0.0,SAL11658,49,780,1875,2.7,143,22,29.333333333333332,5.0
SAL12496,March,Afghanistan,0,157,157,0.0,SAL12496,42,1017,1937,2.7,118,16,30.18867924528302,3.6
SAL10691,Burnt Bridge,Afghanistan,0,131,131,0.0,SAL10691,30,437,1218,3.2,110,0,0.0,54.5
SAL13688,Strathcedar,Afghanistan,0,112,112,0.0,SAL13688,42,481,1354,2.9,88,7,17.5,7.5
SAL13676,Stockrington,Afghanistan,0,138,138,0.0,SAL13676,37,919,1958,3.2,92,13,31.70731707317073,2.1
SAL10761,Camberwell (NSW),Afghanistan,0,120,120,0.0,SAL10761,38,624,1281,2.7,102,0,0.0,5.6
SAL13439,Roughit,Afghanistan,0,145,145,0.0,SAL13439,47,769,1624,2.8,111,7,12.5,1.7
SAL12386,Long Flat (NSW),Afghanistan,0,164,164,0.0,SAL12386,47,525,974,2.4,112,3,7.6923076923076925,1.8
SAL13396,Rockley Mount,Afghanistan,0,110,110,0.0,SAL13396,43,1047,2791,3.1,78,15,34.090909090909086,0.0
SAL11210,Darkes Forest,Afghanistan,0,123,123,0.0,SAL11210,45,933,2624,3.2,95,17,30.357142857142854,0.0
SAL13030,North Yeoval,Afghanistan,0,126,126,0.0,SAL13030,43,469,1187,2.7,95,4,10.256410256410255,2.3
SAL13546,Sheedys Gully,Afghanistan,0,178,178,0.0,SAL13546,47,695,1625,2.5,136,19,26.027397260273972,3.5
SAL12819,Mountain View (NSW),Afghanistan,0,271,271,0.0,SAL12819,39,716,1399,2.7,208,12,13.333333333333334,4.1
SAL12988,North Arm (NSW),Afghanistan,0,165,165,0.0,SAL12988,42,758,1562,2.8,117,7,11.864406779661017,7.5
SAL10882,Charbon,Afghanistan,0,120,120,0.0,SAL10882,50,384,746,1.8,91,0,0.0,17.9
SAL13509,Saumarez,Afghanistan,0,111,111,0.0,SAL13509,60,680,1468,2.2,76,15,35.714285714285715,2.7
SAL12925,Naughtons Gap,Afghanistan,0,152,152,0.0,SAL12925,32,817,1792,2.9,137,10,14.492753623188406,0.0
SAL14106,Wakefield,Afghanistan,0,197,197,0.0,SAL14106,40,928,2281,3.2,144,26,37.68115942028986,1.4
SAL10957,Codrington (NSW),Afghanistan,0,118,118,0.0,SAL10957,42,532,1687,3.2,83,3,7.894736842105263,2.5
SAL13291,Putta Bucca,Afghanistan,0,268,268,0.0,SAL13291,52,919,2562,2.6,190,32,32.98969072164948,5.1
SAL13288,Purfleet,Afghanistan,0,116,116,0.0,SAL13288,32,313,574,2.9,107,0,0.0,33.3
SAL13252,Pomona (NSW),Afghanistan,0,189,189,0.0,SAL13252,50,667,1375,2.5,167,6,7.894736842105263,3.9
SAL13206,Phoenix Park,Afghanistan,0,110,110,0.0,SAL13206,50,840,1416,2.6,77,14,32.55813953488372,2.3
