SA1_CODE_2021,separate_house,semi_attached,flat_apartment,other_dwelling,total_dwellings,pct_separate,pct_semi_attached,pct_apartment,pct_other,pct_low_density,pct_medium_density,pct_high_density,median_age,pct_age_55_plus,total_population,median_personal_income,median_household_income,median_family_income,tertiary_qualified,total_qualified,pct_tertiary,urban_proximity_score,subdivision_potential_score,high_subdivision_potential,luxury_apartment_demand_score,high_luxury_demand,downsizing_wave_score,high_downsizing_potential,transform_prob_5yr,transform_prob_10yr,transform_prob_15yr,redevelopment_readiness_score,readiness_percentile,readiness_category
11501162204,131,23,0,0,165,79.39,13.94,0.0,0.0,79.39,13.94,0.0,42,38.23,633,1055,2899,3073,155,431,35.96,92.06,78.09,False,82.85,False,95.9,True,47.08,72.0,85.18,86.53,99.54,Very High
40106102201,129,34,3,0,172,75.0,19.77,1.74,0.0,75.0,19.77,1.74,61,55.87,596,792,2486,3166,191,349,54.73,88.56,76.62,False,87.91,True,95.42,True,47.39,72.33,85.44,86.53,99.54,Very High
80105105807,189,12,5,0,219,86.3,5.48,2.28,0.0,86.3,5.48,2.28,40,29.98,587,1319,3234,3924,270,368,73.37,87.53,76.19,False,95.94,True,88.72,False,47.48,72.42,85.52,86.53,99.54,Very High
50301103209,183,18,29,0,253,72.33,7.11,11.46,0.0,72.33,7.11,11.46,45,34.24,622,1401,3399,4687,274,403,67.99,91.16,77.71,False,86.55,True,93.35,True,47.16,72.08,85.25,86.52,99.54,Very High
20303148902,207,7,12,0,292,70.89,2.4,4.11,0.0,70.89,2.4,4.11,46,37.32,678,1010,2379,2833,205,386,53.11,94.81,79.28,False,83.49,True,91.55,True,46.83,71.73,84.97,86.51,99.54,Very High
12203169642,182,0,3,0,192,94.79,0.0,1.56,0.0,94.79,0.0,1.56,44,32.13,607,1128,3230,3416,167,322,51.86,89.77,77.12,False,90.78,True,90.86,True,47.27,72.2,85.34,86.5,99.54,Very High
10704114402,188,9,0,0,202,93.07,4.46,0.0,0.0,93.07,4.46,0.0,42,30.58,641,1037,2783,2963,173,340,50.88,92.64,78.34,False,90.1,True,87.75,True,47.02,71.93,85.13,86.49,99.53,Very High
20303105303,211,0,0,0,249,84.74,0.0,0.0,0.0,84.74,0.0,0.0,40,23.67,676,1092,2856,3045,220,367,59.95,94.7,79.23,False,93.97,True,81.16,False,46.83,71.73,84.97,86.49,99.53,Very High
21204156604,187,51,0,0,252,74.21,20.24,0.0,0.0,74.21,20.24,0.0,37,24.49,792,766,2479,2345,216,373,57.91,98.01,80.79,False,90.79,True,79.83,False,46.54,71.42,84.72,86.49,99.53,Very High
11303126715,197,0,0,0,202,97.52,0.0,0.0,0.0,97.52,0.0,0.0,40,26.96,649,1284,3401,3437,157,328,47.87,93.2,78.58,False,90.98,True,86.08,False,46.96,71.87,85.08,86.48,99.53,Very High
12101139919,175,12,3,0,195,89.74,6.15,1.54,0.0,89.74,6.15,1.54,41,29.04,582,1321,3750,4567,228,342,66.67,86.95,75.94,False,96.67,True,88.56,False,47.51,72.45,85.54,86.48,99.53,Very High
80109110004,220,20,6,0,257,85.6,7.78,2.33,0.0,85.6,7.78,2.33,38,26.39,667,1302,2694,3640,269,405,66.42,94.27,79.04,False,92.55,True,83.1,False,46.86,71.77,85.0,86.48,99.53,Very High
12103140845,178,0,0,0,186,95.7,0.0,0.0,0.0,95.7,0.0,0.0,45,30.41,559,1042,3931,4125,220,305,72.13,83.87,74.67,False,99.15,True,90.04,True,47.78,72.73,85.76,86.47,99.53,Very High
12103140933,184,5,4,0,194,94.85,2.58,2.06,0.0,94.85,2.58,2.06,43,32.86,560,1228,3461,4513,268,351,76.35,84.01,74.72,False,96.9,True,92.08,True,47.76,72.71,85.75,86.46,99.52,Very High
20903121522,194,5,0,0,206,94.17,2.43,0.0,0.0,94.17,2.43,0.0,43,30.73,641,917,3043,3214,148,323,45.82,92.64,78.34,False,88.85,True,88.88,True,47.0,71.91,85.11,86.46,99.52,Very High
30504113410,215,0,18,0,252,85.32,0.0,7.14,0.0,85.32,0.0,7.14,38,21.59,704,1542,3937,4538,302,405,74.57,95.88,79.76,False,92.2,True,81.22,False,46.71,71.6,84.87,86.46,99.52,Very High
30402108815,248,0,0,0,256,96.88,0.0,0.0,0.0,96.88,0.0,0.0,36,19.21,708,1310,2963,3289,273,417,65.47,96.04,79.83,False,96.05,True,77.11,False,46.69,71.58,84.85,86.45,99.52,Very High
30504113208,169,0,0,0,184,91.85,0.0,0.0,0.0,91.85,0.0,0.0,26,18.7,690,795,3480,3899,204,337,60.53,95.29,79.5,False,96.22,True,77.95,False,46.76,71.66,84.91,86.45,99.52,Very High
31401138419,182,0,0,0,188,96.81,0.0,0.0,0.0,96.81,0.0,0.0,47,35.2,625,846,2750,2708,164,365,44.93,91.43,77.82,False,87.06,True,92.2,True,47.1,72.02,85.2,86.45,99.52,Very High
12801160465,237,0,0,0,241,98.34,0.0,0.0,0.0,98.34,0.0,0.0,36,17.18,879,1286,4605,4601,219,453,48.34,98.89,81.31,False,92.06,True,77.03,False,46.44,71.31,84.64,86.44,99.51,Very High
80108109405,205,0,0,0,211,97.16,0.0,0.0,0.0,97.16,0.0,0.0,42,29.15,590,1424,3033,3432,223,335,66.57,87.89,76.34,False,96.54,True,87.25,False,47.4,72.34,85.45,86.43,99.51,Very High
21205132333,214,12,0,0,251,85.26,4.78,0.0,0.0,85.26,4.78,0.0,34,19.31,720,1002,2776,3033,285,404,70.54,96.43,80.01,False,96.08,True,76.45,False,46.65,71.53,84.81,86.42,99.51,Very High
30907125239,245,0,0,0,248,98.79,0.0,0.0,0.0,98.79,0.0,0.0,44,29.84,744,936,2625,2720,169,390,43.33,97.08,80.32,False,85.46,True,86.17,False,46.59,71.47,84.76,86.42,99.51,Very High
20801116819,170,16,0,0,195,87.18,8.21,0.0,0.0,87.18,8.21,0.0,47,35.8,567,1006,2946,3550,179,307,58.31,84.99,75.13,False,93.83,True,93.64,True,47.65,72.59,85.65,86.4,99.51,Very High
30101100219,251,0,0,0,249,100.8,0.0,0.0,0.0,100.8,0.0,0.0,36,20.19,748,1066,2849,3070,246,414,59.42,97.18,80.37,False,93.77,True,77.65,False,46.57,71.45,84.75,86.4,99.51,Very High
80109110005,200,0,0,0,212,94.34,0.0,0.0,0.0,94.34,0.0,0.0,46,33.95,542,1508,3643,4437,245,337,72.7,81.25,73.58,False,98.95,True,93.36,True,47.97,72.93,85.92,86.4,99.51,Very High
20801117106,212,47,0,0,270,78.52,17.41,0.0,0.0,78.52,17.41,0.0,40,21.0,743,1077,3018,3388,214,394,54.31,97.06,80.31,False,92.53,True,79.02,False,46.58,71.46,84.75,86.39,99.5,Very High
30203103930,133,6,0,0,149,89.26,4.03,0.0,0.0,89.26,4.03,0.0,50,44.08,583,806,3058,3512,147,359,40.95,87.07,75.99,False,86.4,False,98.21,True,47.45,72.38,85.49,86.36,99.5,Very High
21202129911,174,4,0,0,181,96.13,2.21,0.0,0.0,96.13,2.21,0.0,41,32.56,688,726,2647,2446,127,303,41.91,95.21,79.46,False,84.86,False,88.99,True,46.72,71.61,84.87,86.34,99.5,Very High
12802153414,183,3,0,0,191,95.81,1.57,0.0,0.0,95.81,1.57,0.0,43,34.46,592,1151,3208,3125,152,324,46.91,88.12,76.43,False,89.98,True,93.13,True,47.34,72.27,85.4,86.33,99.5,Very High
30503112307,182,39,0,0,233,78.11,16.74,0.0,0.0,78.11,16.74,0.0,38,19.23,676,1220,3291,3954,223,360,61.94,94.7,79.23,False,96.27,True,78.12,False,46.74,71.64,84.9,86.31,99.5,Very High
30402108809,213,0,0,0,223,95.52,0.0,0.0,0.0,95.52,0.0,0.0,39,31.02,606,1112,2519,2905,267,373,71.58,89.66,77.08,False,94.37,True,86.59,True,47.19,72.11,85.27,86.3,99.49,Very High
11501155601,200,4,0,0,208,96.15,1.92,0.0,0.0,96.15,1.92,0.0,44,36.83,600,1040,2476,2779,201,366,54.92,89.02,76.81,False,89.61,True,92.15,True,47.24,72.16,85.31,86.29,99.49,Very High
20801116930,146,94,0,0,269,54.28,34.94,0.0,0.0,54.28,34.94,0.0,47,38.02,647,1330,3159,4062,253,369,68.56,93.06,69.54,False,97.43,True,89.83,False,46.74,71.63,84.89,86.29,99.49,Very High
