SAL_CODE_2021,Suburb,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Median_mortgage_repay_monthly,Median_rent_weekly,Average_household_size,owned_outright,owned_mortgage,renting_total,renting_private,renting_social,total_dwellings,pct_owned_outright,pct_owned_mortgage,pct_renting,pct_renting_social,mortgage_stress_ratio,mortgage_stress_level,high_mortgage_count,rent_stress_ratio,rent_stress_level,high_rent_count,pct_apartments,pct_houses,pct_small_dwellings,Average_num_psns_per_bedroom,pct_low_income,pct_high_income,single_parent_families,total_households,pct_young_adults,pct_families_age,pct_retirees,total_population,homeownership_lockout_score,family_lockout_score,first_buyer_lockout_score,crisis_score,is_nsw,is_sydney_metro,income_quartile,apartment_category
SAL14082,SAL14082,39,569,995,1300,280,2.1,68,59,82,63,0,214,31.8,27.6,38.3,0.0,30.2,Moderate (30-40%),0,28.1,Manageable (<30%),6,1.9,80.8,4.2,0.7,64.0,6.1,59,214,26.0,23.9,31.8,465,35.8,23.9,36.0,32.9,True,True,Q1 (Lowest),Low (<10%)
SAL14083,SAL14083,46,904,2159,2096,490,2.7,1018,813,233,185,0,2086,48.8,39.0,11.2,0.0,22.4,Manageable (<30%),307,22.7,Manageable (<30%),283,0.6,88.2,0.7,0.7,31.4,36.6,440,2086,18.2,25.4,37.3,5773,20.0,14.7,22.1,19.3,True,True,Q3,Low (<10%)
SAL14085,SAL14085,48,674,1617,1950,310,2.7,161,161,36,16,0,365,44.1,44.1,9.9,0.0,27.8,Manageable (<30%),47,19.2,Manageable (<30%),10,0.0,100.5,5.5,0.9,48.2,21.9,43,365,17.5,24.4,41.4,1052,18.8,18.8,23.2,22.3,True,True,Q2,
SAL14086,SAL14086,55,597,1084,1600,400,2.1,358,156,106,80,3,635,56.4,24.6,16.7,0.5,34.1,Moderate (30-40%),26,36.9,Moderate (30-40%),66,0.9,92.8,2.4,0.7,68.0,13.1,105,635,15.8,20.1,50.7,1455,25.3,26.8,29.4,32.3,True,True,Q1 (Lowest),Low (<10%)
SAL14087,SAL14087,44,912,2144,2123,400,2.6,198,192,43,31,0,442,44.8,43.4,9.7,0.0,22.9,Manageable (<30%),84,18.7,Manageable (<30%),20,0.0,97.1,0.0,0.7,29.4,29.6,84,442,21.4,27.3,33.7,1188,19.3,12.9,22.0,17.8,True,True,Q3,
SAL14089,SAL14089,43,1393,3418,4200,700,2.7,1297,1063,801,615,5,3297,39.3,32.2,24.3,0.2,28.4,Manageable (<30%),1206,20.5,Manageable (<30%),1403,40.4,48.7,4.6,0.9,19.4,82.7,571,3297,21.0,28.6,31.6,9510,26.1,13.2,29.6,21.3,True,True,Q4 (Highest),High (30-50%)
SAL14090,SAL14090,46,626,1525,1600,255,2.9,45,37,6,0,0,101,44.6,36.6,5.9,0.0,24.2,Manageable (<30%),6,16.7,Manageable (<30%),0,0.0,96.0,3.0,0.8,27.7,15.8,12,101,18.8,25.8,36.6,298,16.7,13.0,21.5,16.8,True,True,Q2,
SAL14091,SAL14091,53,565,1156,1450,260,2.3,75,30,6,0,0,115,65.2,26.1,5.2,0.0,28.9,Manageable (<30%),10,22.5,Manageable (<30%),0,0.0,103.5,10.4,0.7,53.9,5.2,11,115,15.4,26.6,45.8,286,15.4,22.0,23.6,23.0,True,True,Q1 (Lowest),
SAL14092,SAL14092,34,435,951,2167,210,3.0,316,426,1156,251,777,2000,15.8,21.3,57.8,38.8,52.6,Extreme (>50%),146,22.1,Manageable (<30%),435,17.8,72.9,10.2,1.0,77.6,9.4,840,2000,30.4,25.4,23.6,7051,44.2,27.2,52.3,43.4,True,True,Q1 (Lowest),Medium (10-30%)
SAL14093,SAL14093,50,797,1550,2000,425,2.2,769,422,379,273,0,1592,48.3,26.5,23.8,0.0,29.8,Manageable (<30%),122,27.4,Manageable (<30%),324,4.6,91.5,1.1,0.6,43.8,20.2,267,1592,16.8,23.6,44.4,3870,26.3,18.5,29.8,26.5,True,True,Q2,Low (<10%)
SAL14094,SAL14094,50,640,1214,2167,450,2.4,223,71,102,54,0,419,53.2,16.9,24.3,0.0,41.2,Severe (40-50%),40,37.1,Moderate (30-40%),90,22.2,64.4,27.0,0.9,62.3,22.0,70,419,21.9,23.3,42.8,1143,29.9,33.5,36.5,35.1,True,True,Q1 (Lowest),Medium (10-30%)
SAL14097,SAL14097,37,1152,3205,2600,325,3.3,161,234,103,24,4,511,31.5,45.8,20.2,0.8,18.7,Manageable (<30%),190,10.1,Manageable (<30%),55,0.6,93.3,0.6,0.8,10.2,62.8,65,511,27.5,30.0,23.7,1678,23.5,6.8,24.5,14.0,True,True,Q4 (Highest),Low (<10%)
SAL14098,SAL14098,32,805,1942,2167,480,3.0,234,568,535,374,48,1360,17.2,41.8,39.3,3.5,25.8,Manageable (<30%),136,24.7,Manageable (<30%),627,0.0,94.3,5.3,0.8,36.9,17.1,483,1360,27.1,28.1,18.5,4204,36.8,18.0,33.4,27.2,True,True,Q3,
SAL14100,SAL14100,56,408,564,1120,175,2.0,60,10,3,0,0,83,72.3,12.0,3.6,0.0,45.8,Severe (40-50%),0,31.0,Moderate (30-40%),0,0.0,86.7,25.3,1.0,101.2,0.0,6,83,6.8,27.7,45.8,177,14.9,39.1,29.6,36.6,True,True,Q1 (Lowest),
SAL14101,SAL14101,38,819,1355,1517,295,1.9,902,573,1666,1225,145,3297,27.4,17.4,50.5,4.4,25.8,Manageable (<30%),107,21.8,Manageable (<30%),264,24.0,53.7,7.9,0.8,53.6,14.1,537,3297,32.3,21.5,33.9,7198,40.5,21.2,40.2,31.2,True,True,Q2,Medium (10-30%)
SAL14102,SAL14102,60,1038,1892,2167,410,2.1,65,27,14,9,0,107,60.7,25.2,13.1,0.0,26.4,Manageable (<30%),12,21.7,Manageable (<30%),10,0.0,98.1,4.7,0.7,32.7,40.2,4,107,10.8,17.5,60.8,240,17.8,15.9,24.1,20.6,True,True,Q3,
SAL14103,SAL14103,44,1042,2998,3467,600,2.9,2222,2292,1030,780,57,5785,38.4,39.6,17.8,1.0,26.7,Manageable (<30%),2525,20.0,Manageable (<30%),1537,19.6,74.5,3.9,0.8,24.2,72.0,1035,5785,19.6,27.8,34.0,17853,23.2,13.6,26.0,20.1,True,True,Q4 (Highest),Medium (10-30%)
SAL14104,SAL14104,36,1055,2106,2200,490,2.4,569,900,1545,1286,66,3088,18.4,29.1,50.0,2.1,24.1,Manageable (<30%),315,23.3,Manageable (<30%),2070,89.3,8.8,18.4,1.2,30.7,30.5,597,3088,22.5,35.9,20.1,7837,39.7,21.0,36.2,28.3,True,True,Q3,Very High (>50%)
SAL14107,SAL14107,41,502,1553,2058,450,3.2,596,459,353,210,31,1459,40.8,31.5,24.2,2.1,30.6,Moderate (30-40%),180,29.0,Manageable (<30%),350,1.3,85.7,0.3,0.9,46.2,18.0,507,1459,25.3,24.3,33.4,4893,29.4,19.8,31.4,28.0,True,True,Q2,Low (<10%)
SAL14108,SAL14108,49,476,888,500,150,2.1,68,23,10,4,0,110,61.8,20.9,9.1,0.0,13.0,Manageable (<30%),0,16.9,Manageable (<30%),0,0.0,100.0,4.5,0.7,84.5,7.3,12,110,17.9,22.9,43.1,262,16.1,24.7,19.4,23.0,True,True,Q1 (Lowest),
SAL14110,SAL14110,42,716,1375,795,210,2.7,28,15,7,3,0,58,48.3,25.9,12.1,0.0,13.3,Manageable (<30%),0,15.3,Manageable (<30%),0,0.0,100.0,0.0,0.9,34.5,0.0,8,58,16.0,26.9,35.9,156,17.8,13.3,19.6,16.1,True,True,Q2,
SAL14111,SAL14111,49,701,1220,1083,203,2.2,475,212,210,83,28,980,48.5,21.6,21.4,2.9,20.5,Manageable (<30%),34,16.6,Manageable (<30%),0,4.0,94.5,4.1,0.7,59.6,12.3,129,980,17.9,20.0,44.5,2475,22.3,19.5,26.0,23.5,True,True,Q1 (Lowest),Low (<10%)
SAL14114,SAL14114,35,823,1554,970,175,2.5,121,88,187,28,65,434,27.9,20.3,43.1,15.0,14.4,Manageable (<30%),15,11.3,Manageable (<30%),0,3.2,91.5,4.8,0.8,38.0,15.4,140,434,26.4,23.1,28.0,1824,33.1,14.0,31.9,21.9,True,True,Q2,Low (<10%)
SAL14115,SAL14115,44,605,1166,977,230,2.3,137,103,43,14,0,300,45.7,34.3,14.3,0.0,19.3,Manageable (<30%),0,19.7,Manageable (<30%),0,0.0,96.7,2.3,0.7,68.0,6.7,88,300,21.3,23.9,36.1,811,21.3,21.6,22.8,23.9,True,True,Q1 (Lowest),
SAL14116,SAL14116,56,572,1062,1094,240,2.2,99,33,19,4,0,159,62.3,20.8,11.9,0.0,23.8,Manageable (<30%),10,22.6,Manageable (<30%),0,0.0,98.1,5.0,0.7,58.5,6.3,13,159,13.6,20.7,52.6,382,18.0,21.4,23.7,23.8,True,True,Q1 (Lowest),
SAL14117,SAL14117,45,845,1763,1975,408,2.6,150,106,60,47,0,323,46.4,32.8,18.6,0.0,25.9,Manageable (<30%),26,23.1,Manageable (<30%),43,0.0,88.2,1.5,0.7,27.9,18.3,61,323,16.8,25.5,37.0,938,23.1,14.4,26.0,21.2,True,True,Q3,
SAL14119,SAL14119,38,849,2004,2500,400,2.9,208,220,111,81,0,564,36.9,39.0,19.7,0.0,28.8,Manageable (<30%),140,20.0,Manageable (<30%),113,8.9,85.3,6.9,0.8,35.6,33.3,127,564,24.1,25.5,30.4,1711,25.0,16.8,28.4,22.7,True,True,Q3,Low (<10%)
SAL14120,SAL14120,62,563,915,1127,320,2.0,191,45,34,14,0,277,69.0,16.2,12.3,0.0,28.4,Manageable (<30%),0,35.0,Moderate (30-40%),0,0.0,84.8,7.9,0.7,82.7,5.8,25,277,9.9,15.0,63.2,587,20.5,30.8,25.4,31.8,True,True,Q1 (Lowest),
SAL14121,SAL14121,48,758,1583,1733,370,2.5,101,93,17,9,0,218,46.3,42.7,7.8,0.0,25.3,Manageable (<30%),20,23.4,Manageable (<30%),8,0.0,100.0,3.2,0.8,40.4,15.1,40,218,12.2,27.0,39.0,597,18.0,17.7,20.6,21.0,True,True,Q2,
SAL14122,SAL14122,39,922,2547,2184,375,3.2,118,184,14,10,0,319,37.0,57.7,4.4,0.0,19.8,Manageable (<30%),85,14.7,Manageable (<30%),0,0.0,99.1,0.0,0.8,15.4,42.0,71,319,22.8,28.9,25.8,1049,17.0,9.1,18.0,13.0,True,True,Q4 (Highest),
SAL14127,SAL14127,42,670,1887,2275,525,3.2,37,37,22,17,0,100,37.0,37.0,22.0,0.0,27.8,Manageable (<30%),12,27.8,Manageable (<30%),7,0.0,87.0,5.0,0.8,31.0,12.0,19,100,24.4,23.0,32.3,344,28.3,17.6,28.9,24.2,True,True,Q3,
SAL14129,SAL14129,50,953,1781,1748,350,2.4,33,30,4,0,0,68,48.5,44.1,5.9,0.0,22.6,Manageable (<30%),8,19.7,Manageable (<30%),0,0.0,97.1,0.0,0.7,30.9,23.5,0,68,19.5,30.5,36.2,174,17.3,13.5,20.3,17.4,True,True,Q3,
SAL14130,SAL14130,43,1253,3107,2781,440,3.0,76,65,26,4,0,179,42.5,36.3,14.5,0.0,20.7,Manageable (<30%),60,14.2,Manageable (<30%),13,0.0,92.7,2.8,0.8,3.9,65.9,15,179,19.4,29.2,31.2,576,19.7,7.5,22.9,13.4,True,True,Q4 (Highest),
SAL14131,SAL14131,54,753,1416,1042,200,2.3,68,28,17,4,0,115,59.1,24.3,14.8,0.0,17.0,Manageable (<30%),0,14.1,Manageable (<30%),0,0.0,100.0,0.0,0.7,57.4,31.3,11,115,14.0,20.4,50.5,299,17.0,17.1,21.6,20.4,True,True,Q2,
SAL14132,SAL14132,39,666,1424,1517,275,2.6,260,278,189,94,57,744,34.9,37.4,25.4,7.7,24.6,Manageable (<30%),39,19.3,Manageable (<30%),16,0.5,94.0,1.6,0.8,55.9,14.2,214,744,22.9,23.2,32.0,2019,27.0,19.0,28.3,25.6,True,True,Q2,Low (<10%)
SAL14136,SAL14136,39,700,1401,1733,375,2.3,1542,1577,1929,1177,394,5255,29.3,30.0,36.7,7.5,28.5,Manageable (<30%),250,26.8,Manageable (<30%),847,4.8,77.7,5.5,0.8,52.7,11.5,1428,5255,29.0,23.0,32.5,13244,35.6,21.8,35.2,30.3,True,True,Q2,Low (<10%)
SAL14140,SAL14140,40,944,2407,2500,500,2.9,850,1000,394,286,0,2322,36.6,43.1,17.0,0.0,24.0,Manageable (<30%),689,20.8,Manageable (<30%),496,7.8,87.1,2.2,0.8,27.0,46.3,482,2322,21.6,27.9,30.0,6991,23.7,13.9,24.7,19.8,True,True,Q4 (Highest),Low (<10%)
SAL14141,SAL14141,46,1362,3461,2600,520,3.0,242,288,34,17,0,575,42.1,50.1,5.9,0.0,17.3,Manageable (<30%),234,15.0,Manageable (<30%),33,0.0,99.7,0.0,0.7,7.3,78.6,86,575,18.7,29.6,33.9,1805,16.4,7.4,17.4,11.4,True,True,Q4 (Highest),
SAL14145,SAL14145,45,739,1718,1749,410,2.7,59,51,6,4,0,122,48.4,41.8,4.9,0.0,23.5,Manageable (<30%),10,23.9,Manageable (<30%),0,0.0,100.0,9.0,0.8,34.4,21.3,18,122,17.5,29.0,37.0,359,17.8,18.4,20.2,19.2,True,True,Q3,
SAL14146,SAL14146,59,546,1104,913,260,2.2,41,9,4,0,0,60,68.3,15.0,6.7,0.0,19.1,Manageable (<30%),0,23.6,Manageable (<30%),0,0.0,91.7,25.0,1.1,76.7,0.0,5,60,14.2,13.5,56.7,141,15.8,32.1,21.0,25.2,True,True,Q1 (Lowest),
SAL14153,SAL14153,54,680,1339,1830,340,2.3,542,360,252,163,4,1199,45.2,30.0,21.0,0.3,31.5,Moderate (30-40%),120,25.4,Manageable (<30%),69,4.6,87.5,5.7,0.8,54.5,16.4,250,1199,16.0,21.3,48.8,2920,24.7,21.8,29.1,27.8,True,True,Q2,Low (<10%)
SAL14154,SAL14154,48,812,1468,1733,250,2.4,38,20,6,0,0,71,53.5,28.2,8.5,0.0,27.2,Manageable (<30%),0,17.0,Manageable (<30%),0,0.0,94.4,0.0,0.7,49.3,0.0,10,71,19.7,24.6,44.8,183,17.1,16.4,24.6,21.2,True,True,Q2,
SAL14158,SAL14158,45,747,1634,1790,375,2.4,274,198,245,140,45,734,37.3,27.0,33.4,6.1,25.3,Manageable (<30%),36,22.9,Manageable (<30%),90,4.0,69.9,4.6,0.7,41.8,16.9,183,734,24.6,21.8,38.9,1982,31.4,18.0,32.4,26.0,True,True,Q2,Low (<10%)
SAL14159,SAL14159,41,785,1511,1827,350,2.2,403,532,878,556,173,1894,21.3,28.1,46.4,9.1,27.9,Manageable (<30%),125,23.2,Manageable (<30%),412,17.4,62.5,12.7,0.8,52.0,14.6,513,1894,29.6,22.7,35.5,4927,39.3,22.8,38.2,31.1,True,True,Q2,Medium (10-30%)
SAL14160,SAL14160,31,686,1518,1853,390,2.4,296,335,526,342,91,1193,24.8,28.1,44.1,7.6,28.2,Manageable (<30%),44,25.7,Manageable (<30%),301,5.8,85.2,5.7,0.8,46.0,11.1,280,1193,41.9,21.0,23.9,3142,41.3,20.2,40.1,30.4,True,True,Q2,Low (<10%)
SAL14162,SAL14162,47,642,1254,1569,350,2.4,100,93,99,51,8,314,31.8,29.6,31.5,2.5,28.9,Manageable (<30%),16,27.9,Manageable (<30%),61,2.9,77.7,11.8,0.9,51.0,3.2,101,314,20.0,24.0,40.0,830,31.8,23.9,32.0,29.5,True,True,Q1 (Lowest),Low (<10%)
SAL14165,SAL14165,55,441,783,1465,270,2.1,38,16,15,15,0,74,51.4,21.6,20.3,0.0,43.2,Severe (40-50%),0,34.5,Moderate (30-40%),0,0.0,100.0,8.1,0.8,116.2,0.0,14,74,12.4,25.3,48.9,178,25.8,37.6,33.7,42.1,True,True,Q1 (Lowest),
SAL14166,SAL14166,43,1027,2294,3033,600,2.6,234,160,161,112,0,578,40.5,27.7,27.9,0.0,30.5,Moderate (30-40%),163,26.2,Manageable (<30%),256,31.8,55.4,1.7,0.9,26.5,54.3,125,578,20.4,28.6,32.9,1519,29.0,15.5,31.9,25.1,True,True,Q4 (Highest),High (30-50%)
SAL14167,SAL14167,51,515,964,1000,230,2.2,293,133,120,49,5,591,49.6,22.5,20.3,0.8,23.9,Manageable (<30%),16,23.9,Manageable (<30%),0,1.7,96.3,5.1,0.7,74.6,9.8,133,591,18.2,19.5,44.5,1480,24.0,25.0,27.0,28.2,True,True,Q1 (Lowest),Low (<10%)
SAL14168,SAL14168,41,463,949,934,223,2.4,35,14,10,0,0,65,53.8,21.5,15.4,0.0,22.7,Manageable (<30%),0,23.5,Manageable (<30%),0,0.0,100.0,4.6,0.7,50.8,0.0,11,65,14.8,30.2,31.3,182,20.8,20.0,24.5,23.3,True,True,Q1 (Lowest),
SAL14169,SAL14169,45,531,987,1733,300,2.3,869,533,1010,388,461,2501,34.7,21.3,40.4,18.4,40.5,Severe (40-50%),130,30.4,Moderate (30-40%),262,6.1,70.9,6.5,0.8,72.0,7.7,956,2501,22.1,22.6,38.5,6226,36.2,27.1,40.6,37.8,True,True,Q1 (Lowest),Low (<10%)
SAL14171,SAL14171,46,766,1494,2058,420,2.3,1515,1031,800,580,56,3393,44.7,30.4,23.6,1.7,31.8,Moderate (30-40%),349,28.1,Manageable (<30%),635,8.9,67.6,3.5,0.8,48.2,19.1,855,3393,20.5,25.5,38.2,8237,27.5,20.7,30.9,28.1,True,True,Q2,Low (<10%)
SAL14172,SAL14172,34,744,1929,2167,490,3.1,67,88,55,48,0,218,30.7,40.4,25.2,0.0,25.9,Manageable (<30%),22,25.4,Manageable (<30%),52,0.0,96.3,0.0,0.8,31.7,15.6,80,218,29.7,25.4,23.1,701,30.6,15.6,29.8,23.8,True,True,Q3,
SAL14176,SAL14176,34,866,1548,1784,380,2.5,135,233,95,66,0,466,29.0,50.0,20.4,0.0,26.6,Manageable (<30%),16,24.5,Manageable (<30%),24,0.0,97.4,0.6,0.8,34.8,12.4,167,466,30.4,24.1,25.0,1202,28.7,16.1,27.8,23.3,True,True,Q2,
SAL14181,SAL14181,46,824,2152,2015,263,2.9,69,57,13,0,0,138,50.0,41.3,9.4,0.0,21.6,Manageable (<30%),24,12.2,Manageable (<30%),0,0.0,100.0,0.0,0.8,23.2,29.0,23,138,20.4,25.8,37.5,445,16.5,9.9,21.4,15.0,True,True,Q3,
SAL14183,SAL14183,42,1153,3388,3500,650,2.9,423,408,197,169,0,1057,40.0,38.6,18.6,0.0,23.8,Manageable (<30%),453,19.2,Manageable (<30%),350,30.6,63.9,2.3,0.8,18.8,82.7,197,1057,22.2,28.6,30.9,3170,23.6,11.8,25.7,18.5,True,True,Q4 (Highest),High (30-50%)
SAL14185,SAL14185,41,481,908,1725,270,2.4,583,275,850,398,351,1789,32.6,15.4,47.5,19.6,43.8,Severe (40-50%),39,29.7,Manageable (<30%),163,19.8,65.2,8.1,0.8,82.0,5.2,668,1789,23.5,23.6,34.3,4659,39.4,29.3,44.9,41.4,True,True,Q1 (Lowest),Medium (10-30%)
SAL14188,SAL14188,52,579,1258,1455,350,2.5,50,36,7,4,0,94,53.2,38.3,7.4,0.0,26.7,Manageable (<30%),0,27.8,Manageable (<30%),0,0.0,100.0,0.0,0.8,35.1,6.4,14,94,17.0,18.9,49.1,265,19.4,17.0,22.5,21.6,True,True,Q1 (Lowest),
SAL14189,SAL14189,45,740,1267,1083,215,2.2,221,127,144,52,32,519,42.6,24.5,27.7,6.2,19.7,Manageable (<30%),14,17.0,Manageable (<30%),0,2.9,89.6,5.0,0.7,52.0,8.1,104,519,20.3,20.4,40.0,1272,26.0,18.4,27.8,23.6,True,True,Q2,Low (<10%)
SAL14191,SAL14191,41,1060,2598,3077,750,2.9,859,1252,486,366,0,2712,31.7,46.2,17.9,0.0,27.3,Manageable (<30%),1202,28.9,Manageable (<30%),813,22.2,52.3,3.4,0.9,24.3,52.2,682,2712,19.4,29.9,28.9,8379,26.5,16.4,25.5,22.6,True,True,Q4 (Highest),Medium (10-30%)
SAL14192,SAL14192,38,1018,2382,2167,400,2.8,290,431,116,79,0,842,34.4,51.2,13.8,0.0,21.0,Manageable (<30%),144,16.8,Manageable (<30%),84,0.4,98.8,1.8,0.8,24.3,35.9,169,842,23.1,29.5,26.0,2452,21.7,12.0,22.0,17.1,True,True,Q4 (Highest),Low (<10%)
SAL14195,SAL14195,35,601,1132,1577,327,2.3,270,391,1692,1079,463,2444,11.0,16.0,69.2,18.9,32.1,Moderate (30-40%),60,28.9,Manageable (<30%),403,74.5,19.7,14.4,1.1,61.3,5.0,706,2444,30.3,28.4,23.0,6135,51.3,27.4,48.1,39.9,True,True,Q1 (Lowest),Very High (>50%)
SAL14199,SAL14199,35,639,1315,1710,380,2.6,304,488,578,334,187,1404,21.7,34.8,41.2,13.3,30.0,Manageable (<30%),49,28.9,Manageable (<30%),250,3.3,86.8,3.4,0.8,50.5,8.5,627,1404,28.1,24.9,25.9,3980,38.6,21.4,36.5,31.7,True,True,Q2,Low (<10%)
SAL14200,SAL14200,41,828,2232,2383,515,3.0,62,79,24,26,0,172,36.0,45.9,14.0,0.0,24.6,Manageable (<30%),36,23.1,Manageable (<30%),32,3.5,94.2,0.0,0.8,25.6,27.3,42,172,22.8,30.7,26.2,522,23.5,13.6,24.0,19.8,True,True,Q4 (Highest),Low (<10%)
SAL14201,SAL14201,33,1172,2028,2500,530,1.8,495,1431,5846,3613,1717,8046,6.2,17.8,72.7,21.3,28.4,Manageable (<30%),939,26.1,Manageable (<30%),7376,91.1,0.5,30.9,1.1,46.9,33.6,871,8046,47.1,27.3,17.9,16379,55.7,28.7,50.8,36.8,True,True,Q3,Very High (>50%)
SAL14204,SAL14204,49,582,1485,1517,300,2.7,233,205,27,7,0,473,49.3,43.3,5.7,0.0,23.6,Manageable (<30%),16,20.2,Manageable (<30%),0,0.0,100.0,1.3,0.7,45.7,9.1,108,473,17.7,24.0,42.2,1364,17.0,17.0,20.4,20.0,True,True,Q2,
SAL14205,SAL14205,40,1225,2924,3384,674,2.4,114,63,77,36,6,270,42.2,23.3,28.5,2.2,26.7,Manageable (<30%),61,23.1,Manageable (<30%),108,30.0,45.2,9.6,0.8,20.4,73.0,34,270,31.6,22.8,30.1,883,30.4,15.5,33.2,22.4,True,True,Q4 (Highest),Medium (10-30%)
SAL14208,SAL14208,46,655,1402,1164,218,2.3,42,37,3,0,0,81,51.9,45.7,3.7,0.0,19.2,Manageable (<30%),0,15.5,Manageable (<30%),0,0.0,100.0,4.9,0.8,43.2,0.0,17,81,26.2,19.6,40.2,214,16.2,16.4,19.5,17.1,True,True,Q2,
SAL14209,SAL14209,51,602,1071,1300,215,2.2,55,34,10,0,0,110,50.0,30.9,9.1,0.0,28.0,Manageable (<30%),0,20.1,Manageable (<30%),0,0.0,98.2,6.4,0.8,62.7,9.1,13,110,18.9,24.4,43.7,270,18.4,22.1,24.6,24.4,True,True,Q1 (Lowest),
SAL14210,SAL14210,35,1010,2459,2200,500,3.1,740,1214,829,468,28,2818,26.3,43.1,29.4,1.0,20.6,Manageable (<30%),602,20.3,Manageable (<30%),960,0.2,97.5,0.3,0.9,20.8,34.4,721,2818,26.9,29.4,20.9,8886,30.6,12.1,28.1,20.6,True,True,Q4 (Highest),Low (<10%)
SAL14211,SAL14211,39,889,2775,2167,519,3.2,135,219,13,4,0,367,36.8,59.7,3.5,0.0,18.0,Manageable (<30%),95,18.7,Manageable (<30%),16,0.0,99.5,0.0,0.8,15.0,48.0,59,367,22.1,31.1,24.7,1193,17.8,10.2,16.7,13.3,True,True,Q4 (Highest),
SAL14214,SAL14214,43,585,1114,1517,350,2.4,916,714,816,484,168,2545,36.0,28.1,32.1,6.6,31.4,Moderate (30-40%),46,31.4,Moderate (30-40%),187,1.5,85.4,2.9,0.8,65.3,3.9,880,2545,22.8,21.2,37.0,6589,33.2,25.0,33.9,33.1,True,True,Q1 (Lowest),Low (<10%)
SAL14216,SAL14216,58,588,1089,1300,250,2.0,33,14,9,5,0,54,61.1,25.9,16.7,0.0,27.5,Manageable (<30%),0,23.0,Manageable (<30%),0,0.0,100.0,5.6,0.8,42.6,0.0,8,54,10.2,25.9,67.6,108,19.5,18.7,25.5,23.6,True,True,Q1 (Lowest),
SAL14217,SAL14217,38,1407,2873,3731,630,2.3,355,460,668,514,56,1571,22.6,29.3,42.5,3.6,30.0,Manageable (<30%),454,21.9,Manageable (<30%),1042,54.6,17.4,17.6,1.0,27.0,68.4,256,1571,25.8,29.7,27.2,4216,36.5,19.2,37.0,27.0,True,True,Q4 (Highest),Very High (>50%)
SAL14219,SAL14219,39,1528,2890,3053,600,2.1,438,237,623,524,13,1327,33.0,17.9,46.9,1.0,24.4,Manageable (<30%),207,20.8,Manageable (<30%),1056,49.9,17.7,9.9,0.9,20.3,68.7,163,1327,30.3,27.5,30.1,2981,37.8,15.1,38.1,25.1,True,True,Q4 (Highest),High (30-50%)
SAL14220,SAL14220,55,491,1375,1250,360,2.4,45,37,7,3,0,99,45.5,37.4,7.1,0.0,21.0,Manageable (<30%),0,26.2,Manageable (<30%),0,0.0,100.0,10.1,0.8,48.5,18.2,5,99,17.4,21.1,50.2,265,19.6,22.2,20.3,21.7,True,True,Q2,
SAL14226,SAL14226,39,781,2062,2524,420,3.4,86,68,20,5,0,179,48.0,38.0,11.2,0.0,28.2,Manageable (<30%),58,20.4,Manageable (<30%),9,0.0,98.3,1.7,0.8,21.2,36.9,50,179,26.5,23.5,31.6,665,21.1,12.5,26.1,18.8,True,True,Q3,
SAL14228,SAL14228,38,689,1286,1083,200,2.5,236,195,222,57,47,701,33.7,27.8,31.7,6.7,19.4,Manageable (<30%),10,15.6,Manageable (<30%),0,0.4,89.4,4.1,0.8,57.2,9.1,197,701,23.3,21.4,32.8,2034,28.6,19.0,29.2,24.9,True,True,Q2,Low (<10%)
SAL14232,SAL14232,44,582,956,550,130,2.2,59,16,11,0,0,99,59.6,16.2,11.1,0.0,13.3,Manageable (<30%),0,13.6,Manageable (<30%),0,0.0,102.0,8.1,0.7,64.6,0.0,31,99,22.4,25.4,35.8,268,17.0,20.8,21.5,19.7,True,True,Q1 (Lowest),
SAL14236,SAL14236,42,664,1357,1733,376,2.5,107,89,94,33,49,290,36.9,30.7,32.4,16.9,29.5,Manageable (<30%),28,27.7,Manageable (<30%),54,0.0,97.6,1.4,0.7,51.7,11.0,95,290,23.7,24.9,33.6,764,32.3,20.5,33.2,29.6,True,True,Q2,
SAL14238,SAL14238,41,552,975,936,230,2.3,536,363,553,317,120,1518,35.3,23.9,36.4,7.9,22.2,Manageable (<30%),14,23.6,Manageable (<30%),22,3.3,89.1,3.4,0.7,73.1,4.5,592,1518,23.6,19.9,36.2,4096,32.8,24.1,32.1,30.7,True,True,Q1 (Lowest),Low (<10%)
SAL14240,SAL14240,45,460,1016,1053,300,2.5,27,40,7,0,0,79,34.2,50.6,8.9,0.0,23.9,Manageable (<30%),0,29.5,Manageable (<30%),0,0.0,100.0,11.4,1.0,46.8,6.3,17,79,20.8,30.2,32.1,212,23.2,23.6,21.3,23.6,True,True,Q1 (Lowest),
SAL14241,SAL14241,46,982,2349,1625,363,2.4,18,34,4,0,0,56,32.1,60.7,7.1,0.0,16.0,Manageable (<30%),14,15.5,Manageable (<30%),0,0.0,100.0,5.4,0.9,0.0,30.4,13,56,20.6,32.8,32.1,131,18.4,8.1,16.6,10.6,True,True,Q4 (Highest),
SAL14242,SAL14242,56,496,952,878,200,2.1,292,136,130,67,17,614,47.6,22.1,21.2,2.8,21.3,Manageable (<30%),19,21.0,Manageable (<30%),0,3.3,89.1,3.7,0.7,73.0,4.2,119,614,16.2,18.5,51.9,1577,23.3,23.4,25.9,26.8,True,True,Q1 (Lowest),Low (<10%)
