SA1_CODE_2021,Median_rent_weekly,Median_tot_hhd_inc_weekly,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,rent_to_income_ratio,rental_stress,severe_rental_stress,stress_category,low_income_households,total_households,low_income_pct,high_low_income_concentration,public_housing_dwellings,total_rental_dwellings,total_dwellings,public_housing_rate,estimated_demand,public_housing_gap,supply_demand_ratio,critical_housing_gap,unemployment_rate,labour_force_participation,norm_rent_income_ratio,norm_low_income_pct,norm_public_housing_gap,norm_unemployment,norm_public_housing_rate,rental_stress_score,displacement_risk_score,stress_risk_category,displacement_risk_category,investment_priority_score,investment_priority,Median_rent_weekly_2016,Median_tot_hhd_inc_weekly_2016,public_housing_dwellings_2016,unemployment_rate_2016,rent_to_income_ratio_2016,rental_stress_2016,rent_change_5yr,income_change_5yr,unemployment_change_5yr,rent_pct_change,income_pct_change,affordability_deterioration,stress_transition,stress_trend,stress_acceleration,high_acceleration
31401138305,0,2150,884,48,2.9,0.0,0,0,No Data,6,70,8.571428571428571,0,0,0,0,0.0,0,0,0.0,0,3.6,67.9,0.0,0.0,0.5481335952848723,0.036,1.0,21.322671905697447,20.72,Low (0-25),Low (0-25),25.333076620825143,Moderate Priority,0.0,1919.6428571428569,0.0,3.595,0.0,0,0.0,230.35714285714312,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.322671905697447,1
21105127402,0,2660,908,48,3.0,0.0,0,0,No Data,32,127,25.196850393700785,0,0,0,0,0.0,0,0,0.0,0,3.5,67.2,0.0,0.0,0.5481335952848723,0.035,1.0,21.31267190569745,20.700000000000003,Low (0-25),Low (0-25),25.31907662082515,Moderate Priority,0.0,2375.0,0.0,3.495,0.0,0,0.0,285.0,0.004999999999999893,0.0,12.0,-12.0,0,Remained Affordable,21.31267190569745,1
31901149719,0,1916,781,52,2.8,0.0,0,0,No Data,18,77,23.37662337662337,0,0,0,0,0.0,0,0,0.0,0,3.5,60.8,0.0,0.0,0.5481335952848723,0.035,1.0,21.31267190569745,20.700000000000003,Low (0-25),Low (0-25),25.31907662082515,Moderate Priority,0.0,1710.7142857142856,0.0,3.495,0.0,0,0.0,205.28571428571445,0.004999999999999893,0.0,12.00000000000001,-12.00000000000001,0,Remained Affordable,21.31267190569745,1
11401127501,0,1166,828,55,2.3,0.0,0,0,No Data,10,23,43.47826086956522,0,0,0,0,0.0,0,0,0.0,0,3.4,56.9,0.0,0.0,0.5481335952848723,0.034,1.0,21.302671905697444,20.68,Low (0-25),Low (0-25),25.305076620825144,Moderate Priority,0.0,1041.0714285714284,0.0,3.395,0.0,0,0.0,124.92857142857156,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.302671905697444,1
21004154015,0,2868,888,37,3.5,0.0,0,0,No Data,11,161,6.832298136645963,0,0,0,0,0.0,0,0,0.0,0,3.4,73.4,0.0,0.0,0.5481335952848723,0.034,1.0,21.302671905697444,20.68,Low (0-25),Low (0-25),25.305076620825144,Moderate Priority,0.0,2560.7142857142853,0.0,3.395,0.0,0,0.0,307.2857142857147,0.004999999999999893,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,21.302671905697444,1
20103101502,0,1589,736,45,2.5,0.0,0,0,No Data,42,121,34.710743801652896,0,0,0,0,0.0,0,0,0.0,0,3.3,57.8,0.0,0.0,0.5481335952848723,0.033,1.0,21.292671905697446,20.66,Low (0-25),Low (0-25),25.291076620825145,Moderate Priority,0.0,1418.7499999999998,0.0,3.295,0.0,0,0.0,170.25000000000023,0.004999999999999893,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,21.292671905697446,1
21005124624,0,2291,819,45,3.2,0.0,0,0,No Data,30,92,32.608695652173914,0,0,0,0,0.0,0,0,0.0,0,3.3,55.7,0.0,0.0,0.5481335952848723,0.033,1.0,21.292671905697446,20.66,Low (0-25),Low (0-25),25.291076620825145,Moderate Priority,0.0,2045.535714285714,0.0,3.295,0.0,0,0.0,245.464285714286,0.004999999999999893,0.0,12.000000000000016,-12.000000000000016,0,Remained Affordable,21.292671905697446,1
60102100503,0,3062,1059,45,3.1,0.0,0,0,No Data,13,131,9.923664122137405,0,0,0,0,0.0,0,0,0.0,0,3.3,70.7,0.0,0.0,0.5481335952848723,0.033,1.0,21.292671905697446,20.66,Low (0-25),Low (0-25),25.291076620825145,Moderate Priority,0.0,2733.928571428571,0.0,3.295,0.0,0,0.0,328.0714285714289,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.292671905697446,1
10901117226,0,3250,1104,51,2.8,0.0,0,0,No Data,0,51,0.0,0,0,0,0,0.0,0,0,0.0,0,3.2,67.1,0.0,0.0,0.5481335952848723,0.032,1.0,21.28267190569745,20.64,Low (0-25),Low (0-25),25.27707662082515,Moderate Priority,0.0,2901.785714285714,0.0,3.1950000000000003,0.0,0,0.0,348.2142857142858,0.004999999999999893,0.0,12.000000000000002,-12.000000000000002,0,Remained Affordable,21.28267190569745,1
11004120508,0,1224,553,54,2.4,0.0,0,0,No Data,62,94,65.95744680851064,1,0,0,0,0.0,0,0,0.0,0,3.1,61.2,0.0,0.0,0.5481335952848723,0.031,1.0,21.27267190569745,20.62,Low (0-25),Low (0-25),25.26307662082515,Moderate Priority,0.0,1092.8571428571427,0.0,3.095,0.0,0,0.0,131.14285714285734,0.004999999999999893,0.0,12.00000000000002,-12.00000000000002,0,Remained Affordable,21.27267190569745,1
12301170025,0,3333,1081,36,3.8,0.0,0,0,No Data,0,85,0.0,0,0,0,0,0.0,0,0,0.0,0,2.9,76.3,0.0,0.0,0.5481335952848723,0.0289999999999999,1.0,21.252671905697447,20.58,Low (0-25),Low (0-25),25.235076620825147,Moderate Priority,0.0,2975.892857142857,0.0,2.895,0.0,0,0.0,357.1071428571431,0.004999999999999893,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,21.252671905697447,1
40703116423,0,1625,850,56,2.1,0.0,0,0,No Data,0,24,0.0,0,0,0,0,0.0,0,0,0.0,0,2.9,66.0,0.0,0.0,0.5481335952848723,0.0289999999999999,1.0,21.252671905697447,20.58,Low (0-25),Low (0-25),25.235076620825147,Moderate Priority,0.0,1450.892857142857,0.0,2.895,0.0,0,0.0,174.1071428571429,0.004999999999999893,0.0,12.000000000000002,-12.000000000000002,0,Remained Affordable,21.252671905697447,1
30605116632,0,1666,697,51,2.8,0.0,0,0,No Data,0,28,0.0,0,0,0,0,0.0,0,0,0.0,0,2.8,59.0,0.0,0.0,0.5481335952848723,0.0279999999999999,1.0,21.24267190569745,20.56,Low (0-25),Low (0-25),25.221076620825148,Moderate Priority,0.0,1487.4999999999998,0.0,2.795,0.0,0,0.0,178.50000000000023,0.004999999999999893,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,21.24267190569745,1
31401138327,0,3107,1034,45,3.4,0.0,0,0,No Data,8,96,8.333333333333332,0,0,0,0,0.0,0,0,0.0,0,2.8,77.0,0.0,0.0,0.5481335952848723,0.0279999999999999,1.0,21.24267190569745,20.56,Low (0-25),Low (0-25),25.221076620825148,Moderate Priority,0.0,2774.1071428571427,0.0,2.795,0.0,0,0.0,332.89285714285734,0.004999999999999893,0.0,12.000000000000007,-12.000000000000007,0,Remained Affordable,21.24267190569745,1
21005124553,0,2527,835,40,3.3,0.0,0,0,No Data,11,100,11.0,0,0,0,0,0.0,0,0,0.0,0,2.7,72.2,0.0,0.0,0.5481335952848723,0.027,1.0,21.232671905697448,20.54,Low (0-25),Low (0-25),25.207076620825145,Moderate Priority,0.0,2256.25,0.0,2.6950000000000003,0.0,0,0.0,270.75,0.004999999999999893,0.0,12.0,-12.0,0,Remained Affordable,21.232671905697448,1
21201154710,0,2575,888,36,3.3,0.0,0,0,No Data,30,116,25.86206896551724,0,0,0,0,0.0,0,0,0.0,0,2.7,73.9,0.0,0.0,0.5481335952848723,0.027,1.0,21.232671905697448,20.54,Low (0-25),Low (0-25),25.207076620825145,Moderate Priority,0.0,2299.1071428571427,0.0,2.6950000000000003,0.0,0,0.0,275.89285714285734,0.004999999999999893,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,21.232671905697448,1
40204104705,0,2902,939,41,3.3,0.0,0,0,No Data,21,187,11.229946524064172,0,0,5,5,0.0,0,0,0.0,0,2.7,74.5,0.0,0.0,0.5481335952848723,0.027,1.0,21.232671905697448,20.54,Low (0-25),Low (0-25),25.207076620825145,Moderate Priority,0.0,2591.0714285714284,0.0,2.6950000000000003,0.0,0,0.0,310.92857142857156,0.004999999999999893,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,21.232671905697448,1
20904152732,0,2867,943,41,3.5,0.0,0,0,No Data,26,122,21.311475409836063,0,0,0,0,0.0,0,0,0.0,0,2.6,74.2,0.0,0.0,0.5481335952848723,0.026,1.0,21.22267190569745,20.520000000000003,Low (0-25),Low (0-25),25.19307662082515,Moderate Priority,0.0,2559.8214285714284,0.0,2.595,0.0,0,0.0,307.17857142857156,0.004999999999999893,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,21.22267190569745,1
30801119122,15,3166,1224,37,2.7,0.0047378395451674,0,0,Affordable (<30%),0,41,0.0,0,0,54,28,0.0,0,0,0.0,0,7.0,86.6,0.0,0.0,0.5481335952848723,0.07,1.0,21.662671905697447,21.4,Low (0-25),Low (0-25),25.80907662082515,Moderate Priority,12.5,2826.785714285714,0.0,6.995,0.004421983575489577,0,2.5,339.2142857142858,0.004999999999999893,20.0,12.000000000000002,7.999999999999998,0,Remained Affordable,21.22047354814849,1
21102126217,0,3036,947,45,3.1,0.0,0,0,No Data,0,85,0.0,0,0,0,0,0.0,0,0,0.0,0,2.5,70.9,0.0,0.0,0.5481335952848723,0.025,1.0,21.212671905697448,20.5,Low (0-25),Low (0-25),25.17907662082515,Moderate Priority,0.0,2710.7142857142853,0.0,2.495,0.0,0,0.0,325.2857142857147,0.004999999999999893,0.0,12.000000000000016,-12.000000000000016,0,Remained Affordable,21.212671905697448,1
12403146323,0,4027,1169,34,4.0,0.0,0,0,No Data,0,140,0.0,0,0,0,0,0.0,0,0,0.0,0,2.4,77.6,0.0,0.0,0.5481335952848723,0.024,1.0,21.202671905697446,20.48,Low (0-25),Low (0-25),25.165076620825143,Moderate Priority,0.0,3595.5357142857138,0.0,2.395,0.0,0,0.0,431.46428571428623,0.004999999999999893,0.0,12.000000000000016,-12.000000000000016,0,Remained Affordable,21.202671905697446,1
70201105312,30,1333,370,29,3.6,0.0225056264066016,0,0,Affordable (<30%),13,59,22.033898305084744,0,6,46,23,26.08695652173913,0,-6,0.0,0,32.8,37.9,0.0,0.0,0.5442043222003929,0.3279999999999999,0.9130434782608696,23.29452122661656,24.820869565217397,Low (0-25),Low (0-25),28.92393815665841,Moderate Priority,25.0,1190.1785714285713,6.122448979591836,32.794999999999995,0.02100525131282821,0,5.0,142.82142857142867,0.005000000000002558,20.0,12.000000000000009,7.999999999999991,0,Remained Affordable,21.193996095333738,1
20903121303,0,3388,1087,47,3.2,0.0,0,0,No Data,0,66,0.0,0,0,0,0,0.0,0,0,0.0,0,2.3,67.0,0.0,0.0,0.5481335952848723,0.023,1.0,21.192671905697445,20.46,Low (0-25),Low (0-25),25.151076620825148,Moderate Priority,0.0,3024.9999999999995,0.0,2.295,0.0,0,0.0,363.00000000000045,0.004999999999999893,0.0,12.000000000000016,-12.000000000000016,0,Remained Affordable,21.192671905697445,1
21305159003,0,3062,1091,37,3.5,0.0,0,0,No Data,0,54,0.0,0,0,0,0,0.0,0,0,0.0,0,2.3,78.5,0.0,0.0,0.5481335952848723,0.023,1.0,21.192671905697445,20.46,Low (0-25),Low (0-25),25.151076620825148,Moderate Priority,0.0,2733.928571428571,0.0,2.295,0.0,0,0.0,328.0714285714289,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.192671905697445,1
12301169922,0,3678,1017,42,3.5,0.0,0,0,No Data,0,134,0.0,0,0,0,0,0.0,0,0,0.0,0,2.2,68.1,0.0,0.0,0.5481335952848723,0.022,1.0,21.182671905697447,20.44,Low (0-25),Low (0-25),25.137076620825148,Moderate Priority,0.0,3283.928571428571,0.0,2.1950000000000003,0.0,0,0.0,394.0714285714289,0.004999999999999893,0.0,12.00000000000001,-12.00000000000001,0,Remained Affordable,21.182671905697447,1
11401127743,0,3333,1343,35,3.9,0.0,0,0,No Data,0,24,0.0,0,0,0,0,0.0,0,0,0.0,0,2.0,81.7,0.0,0.0,0.5481335952848723,0.02,1.0,21.162671905697447,20.4,Low (0-25),Low (0-25),25.109076620825142,Moderate Priority,0.0,2975.892857142857,0.0,1.995,0.0,0,0.0,357.1071428571431,0.004999999999999893,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,21.162671905697447,1
31104156810,0,2883,1300,31,3.3,0.0,0,0,No Data,10,152,6.578947368421052,0,0,0,0,0.0,0,0,0.0,0,2.0,85.7,0.0,0.0,0.5481335952848723,0.02,1.0,21.162671905697447,20.4,Low (0-25),Low (0-25),25.109076620825142,Moderate Priority,0.0,2574.1071428571427,0.0,1.995,0.0,0,0.0,308.89285714285734,0.004999999999999893,0.0,12.000000000000007,-12.000000000000007,0,Remained Affordable,21.162671905697447,1
21201154635,0,3166,944,45,3.1,0.0,0,0,No Data,26,119,21.84873949579832,0,0,0,0,0.0,0,0,0.0,0,1.9,65.3,0.0,0.0,0.5481335952848723,0.019,1.0,21.15267190569745,20.380000000000003,Low (0-25),Low (0-25),25.09507662082515,Moderate Priority,0.0,2826.785714285714,0.0,1.895,0.0,0,0.0,339.2142857142858,0.004999999999999893,0.0,12.000000000000002,-12.000000000000002,0,Remained Affordable,21.15267190569745,1
30301105101,0,3541,1066,49,2.9,0.0,0,0,No Data,12,87,13.79310344827586,0,0,0,0,0.0,0,0,0.0,0,1.9,64.6,0.0,0.0,0.5481335952848723,0.019,1.0,21.15267190569745,20.380000000000003,Low (0-25),Low (0-25),25.09507662082515,Moderate Priority,0.0,3161.6071428571427,0.0,1.895,0.0,0,0.0,379.39285714285734,0.004999999999999893,0.0,12.000000000000007,-12.000000000000007,0,Remained Affordable,21.15267190569745,1
31401138611,0,3125,968,47,3.0,0.0,0,0,No Data,14,63,22.22222222222222,0,0,0,0,0.0,0,0,0.0,0,1.8,69.1,0.0,0.0,0.5481335952848723,0.018,1.0,21.142671905697448,20.36,Low (0-25),Low (0-25),25.081076620825147,Moderate Priority,0.0,2790.178571428571,0.0,1.7950000000000002,0.0,0,0.0,334.8214285714289,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.142671905697448,1
12503148132,0,1345,632,34,2.3,0.0,0,0,No Data,61,121,50.413223140495866,1,14,154,79,17.72151898734177,0,-14,0.0,0,9.5,51.7,0.0,0.0,0.5389652914210871,0.095,0.940928270042194,21.138588528843684,20.71856540084389,Low (0-25),Low (0-25),25.574394154170083,Moderate Priority,0.0,1200.892857142857,14.285714285714286,9.495,0.0,0,0.0,144.1071428571429,0.005000000000000782,0.0,12.000000000000004,-12.000000000000004,0,Remained Affordable,21.138588528843684,1
11401128319,0,1375,707,54,2.4,0.0,0,0,No Data,20,61,32.78688524590164,0,0,0,0,0.0,0,0,0.0,0,1.7,46.2,0.0,0.0,0.5481335952848723,0.017,1.0,21.13267190569745,20.340000000000003,Low (0-25),Low (0-25),25.067076620825148,Moderate Priority,0.0,1227.6785714285713,0.0,1.695,0.0,0,0.0,147.32142857142867,0.004999999999999893,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,21.13267190569745,1
31501139602,0,1160,1004,36,2.1,0.0,0,0,No Data,12,39,30.76923076923077,0,0,9,5,0.0,0,0,0.0,0,1.7,65.2,0.0,0.0,0.5481335952848723,0.017,1.0,21.13267190569745,20.340000000000003,Low (0-25),Low (0-25),25.067076620825148,Moderate Priority,0.0,1035.7142857142856,0.0,1.695,0.0,0,0.0,124.28571428571445,0.004999999999999893,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,21.13267190569745,1
12501158318,100,949,949,22,2.0,0.1053740779768177,0,0,Affordable (<30%),0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,100.0,50.0,0.0,0.0,0.5481335952848723,1.0,1.0,30.962671905697448,40.0,Moderate (25-50),Moderate (25-50),38.82907662082515,Moderate Priority,83.33333333333334,847.3214285714284,0.0,99.995,0.09834913944502988,0,16.666666666666657,101.67857142857156,0.0049999999999954525,19.999999999999986,12.000000000000018,7.999999999999968,0,Remained Affordable,21.12775796119446,1
11303126509,0,2542,979,36,3.2,0.0,0,0,No Data,0,38,0.0,0,0,0,0,0.0,0,0,0.0,0,1.5,7.4,0.0,0.0,0.5481335952848723,0.015,1.0,21.112671905697447,20.3,Low (0-25),Low (0-25),25.039076620825146,Moderate Priority,0.0,2269.642857142857,0.0,1.495,0.0,0,0.0,272.3571428571431,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.112671905697447,1
20502108207,0,1481,737,49,2.7,0.0,0,0,No Data,19,91,20.87912087912088,0,0,0,0,0.0,0,0,0.0,0,1.5,62.3,0.0,0.0,0.5481335952848723,0.015,1.0,21.112671905697447,20.3,Low (0-25),Low (0-25),25.039076620825146,Moderate Priority,0.0,1322.3214285714284,0.0,1.495,0.0,0,0.0,158.67857142857156,0.004999999999999893,0.0,12.00000000000001,-12.00000000000001,0,Remained Affordable,21.112671905697447,1
21402138118,0,2884,990,43,3.3,0.0,0,0,No Data,6,114,5.263157894736842,0,0,0,0,0.0,0,0,0.0,0,1.5,66.8,0.0,0.0,0.5481335952848723,0.015,1.0,21.112671905697447,20.3,Low (0-25),Low (0-25),25.039076620825146,Moderate Priority,0.0,2574.9999999999995,0.0,1.495,0.0,0,0.0,309.00000000000045,0.004999999999999893,0.0,12.00000000000002,-12.00000000000002,0,Remained Affordable,21.112671905697447,1
31503140903,0,1291,642,50,2.4,0.0,0,0,No Data,0,46,0.0,0,0,0,0,0.0,0,0,0.0,0,1.4,73.3,0.0,0.0,0.5481335952848723,0.0139999999999999,1.0,21.102671905697445,20.28,Low (0-25),Low (0-25),25.025076620825143,Moderate Priority,0.0,1152.6785714285713,0.0,1.395,0.0,0,0.0,138.32142857142867,0.004999999999999893,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,21.102671905697445,1
50606114415,0,3083,1390,34,3.3,0.0,0,0,No Data,0,33,0.0,0,0,0,0,0.0,0,0,0.0,0,1.4,85.9,0.0,0.0,0.5481335952848723,0.0139999999999999,1.0,21.102671905697445,20.28,Low (0-25),Low (0-25),25.025076620825143,Moderate Priority,0.0,2752.678571428571,0.0,1.395,0.0,0,0.0,330.3214285714289,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.102671905697445,1
50902124202,0,899,2236,42,1.8,0.0,0,0,No Data,6,20,30.0,0,0,0,0,0.0,0,0,0.0,0,1.4,58.2,0.0,0.0,0.5481335952848723,0.0139999999999999,1.0,21.102671905697445,20.28,Low (0-25),Low (0-25),25.025076620825143,Moderate Priority,0.0,802.6785714285713,0.0,1.395,0.0,0,0.0,96.32142857142867,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.102671905697445,1
30905124401,0,2937,843,41,3.4,0.0,0,0,No Data,5,41,12.195121951219512,0,0,0,0,0.0,0,0,0.0,0,1.3,61.8,0.0,0.0,0.5481335952848723,0.013,1.0,21.092671905697447,20.26,Low (0-25),Low (0-25),25.011076620825147,Moderate Priority,0.0,2622.3214285714284,0.0,1.2950000000000002,0.0,0,0.0,314.67857142857156,0.004999999999999893,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,21.092671905697447,1
21105127837,3,706,485,77,1.6,0.0042492917847025,0,0,Affordable (<30%),311,302,102.98013245033113,1,0,0,0,0.0,0,0,0.0,0,5.2,20.6,0.0,0.0,0.5481335952848723,0.052,1.0,21.482671905697448,21.04,Low (0-25),Low (0-25),25.557076620825143,Moderate Priority,2.5,630.3571428571428,0.0,5.195,0.00396600566572238,0,0.5,75.64285714285722,0.004999999999999893,20.0,12.000000000000014,7.999999999999986,0,Remained Affordable,21.08607133912521,1
20903121306,0,3125,1062,38,3.4,0.0,0,0,No Data,6,76,7.894736842105263,0,0,0,0,0.0,0,0,0.0,0,1.2,83.2,0.0,0.0,0.5481335952848723,0.012,1.0,21.08267190569745,20.24,Low (0-25),Low (0-25),24.99707662082515,Low Priority,0.0,2790.178571428571,0.0,1.195,0.0,0,0.0,334.8214285714289,0.004999999999999893,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.08267190569745,1
51103128306,0,1399,2076,38,2.5,0.0,0,0,No Data,0,7,0.0,0,0,0,0,0.0,0,0,0.0,0,1.2,41.0,0.0,0.0,0.5481335952848723,0.012,1.0,21.08267190569745,20.24,Low (0-25),Low (0-25),24.99707662082515,Low Priority,0.0,1249.1071428571427,0.0,1.195,0.0,0,0.0,149.89285714285734,0.004999999999999893,0.0,12.000000000000018,-12.000000000000018,0,Remained Affordable,21.08267190569745,1
59797979992,0,1999,2546,41,1.5,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1.1,49.9,0.0,0.0,0.5481335952848723,0.011,1.0,21.072671905697447,20.22,Low (0-25),Low (0-25),24.983076620825145,Low Priority,0.0,1784.8214285714284,0.0,1.0950000000000002,0.0,0,0.0,214.17857142857156,0.004999999999999893,0.0,12.000000000000007,-12.000000000000007,0,Remained Affordable,21.072671905697447,1
59797979993,0,4750,1281,38,2.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1.1,65.3,0.0,0.0,0.5481335952848723,0.011,1.0,21.072671905697447,20.22,Low (0-25),Low (0-25),24.983076620825145,Low Priority,0.0,4241.071428571428,0.0,1.0950000000000002,0.0,0,0.0,508.92857142857156,0.004999999999999893,0.0,12.000000000000004,-12.000000000000004,0,Remained Affordable,21.072671905697447,1
40602114308,0,1625,2212,36,1.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1.0,64.1,0.0,0.0,0.5481335952848723,0.01,1.0,21.06267190569745,20.200000000000003,Low (0-25),Low (0-25),24.96907662082515,Low Priority,0.0,1450.892857142857,0.0,0.995,0.0,0,0.0,174.1071428571429,0.0050000000000000044,0.0,12.000000000000002,-12.000000000000002,0,Remained Affordable,21.06267190569745,1
51104129101,0,1375,2119,42,1.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1.0,52.6,0.0,0.0,0.5481335952848723,0.01,1.0,21.06267190569745,20.200000000000003,Low (0-25),Low (0-25),24.96907662082515,Low Priority,0.0,1227.6785714285713,0.0,0.995,0.0,0,0.0,147.32142857142867,0.0050000000000000044,0.0,12.000000000000009,-12.000000000000009,0,Remained Affordable,21.06267190569745,1
10602161804,0,2916,1039,45,3.1,0.0,0,0,No Data,18,70,25.71428571428571,0,0,0,0,0.0,0,0,0.0,0,0.9,66.9,0.0,0.0,0.5481335952848723,0.009,1.0,21.052671905697444,20.18,Low (0-25),Low (0-25),24.955076620825142,Low Priority,0.0,2603.5714285714284,0.0,0.895,0.0,0,0.0,312.42857142857156,0.0050000000000000044,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,21.052671905697444,1
12802153422,0,3555,987,48,3.1,0.0,0,0,No Data,6,65,9.230769230769232,0,0,0,0,0.0,0,0,0.0,0,0.9,65.7,0.0,0.0,0.5481335952848723,0.009,1.0,21.052671905697444,20.18,Low (0-25),Low (0-25),24.955076620825142,Low Priority,0.0,3174.1071428571427,0.0,0.895,0.0,0,0.0,380.89285714285734,0.0050000000000000044,0.0,12.000000000000007,-12.000000000000007,0,Remained Affordable,21.052671905697444,1
30102101106,0,2583,923,47,3.4,0.0,0,0,No Data,10,62,16.129032258064516,0,0,0,0,0.0,0,0,0.0,0,0.9,62.8,0.0,0.0,0.5481335952848723,0.009,1.0,21.052671905697444,20.18,Low (0-25),Low (0-25),24.955076620825142,Low Priority,0.0,2306.25,0.0,0.895,0.0,0,0.0,276.75,0.0050000000000000044,0.0,12.0,-12.0,0,Remained Affordable,21.052671905697444,1
40201102717,0,2374,1173,27,3.0,0.0,0,0,No Data,6,173,3.4682080924855487,0,0,0,0,0.0,0,0,0.0,0,0.9,86.6,0.0,0.0,0.5481335952848723,0.009,1.0,21.052671905697444,20.18,Low (0-25),Low (0-25),24.955076620825142,Low Priority,0.0,2119.642857142857,0.0,0.895,0.0,0,0.0,254.35714285714312,0.0050000000000000044,0.0,12.000000000000014,-12.000000000000014,0,Remained Affordable,21.052671905697444,1
12303144509,0,2214,847,43,3.1,0.0,0,0,No Data,26,66,39.39393939393939,0,0,0,0,0.0,0,0,0.0,0,0.8,66.3,0.0,0.0,0.5481335952848723,0.008,1.0,21.042671905697446,20.16,Low (0-25),Low (0-25),24.941076620825143,Low Priority,0.0,1976.785714285714,0.0,0.795,0.0,0,0.0,237.214285714286,0.0050000000000000044,0.0,12.000000000000016,-12.000000000000016,0,Remained Affordable,21.042671905697446,1
70204106410,2,2874,1699,29,2.8,0.0006958942240779,0,0,Affordable (<30%),0,61,0.0,0,0,83,42,0.0,0,0,0.0,0,1.0,72.4,0.0,0.0,0.5481335952848723,0.01,1.0,21.06267190569745,20.200000000000003,Low (0-25),Low (0-25),24.96907662082515,Low Priority,1.6666666666666667,2566.0714285714284,0.0,0.995,0.0006495012758060775,0,0.33333333333333326,307.92857142857156,0.0050000000000000044,19.999999999999996,12.000000000000005,7.999999999999991,0,Remained Affordable,20.99772177811684,1
51002126712,1,1624,2210,39,1.6,0.000615763546798,0,0,Affordable (<30%),0,8,0.0,0,0,12,6,0.0,0,0,0.0,0,0.9,55.4,0.0,0.0,0.5481335952848723,0.009,1.0,21.052671905697444,20.18,Low (0-25),Low (0-25),24.955076620825142,Low Priority,0.8333333333333334,1449.9999999999998,0.0,0.895,0.000574712643678161,0,0.16666666666666663,174.00000000000023,0.0050000000000000044,19.999999999999996,12.000000000000018,7.999999999999979,0,Remained Affordable,20.995200641329628,1
10102101013,0,4749,2124,7,4.5,0.0,0,0,No Data,0,4,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,100.0,0.0,0.0,0.5481335952848723,0.0,1.0,20.962671905697448,20.0,Low (0-25),Low (0-25),24.82907662082515,Low Priority,0.0,4240.178571428571,0.0,-0.005,0.0,0,0.0,508.82142857142935,0.005,0.0,12.00000000000002,-12.00000000000002,0,Remained Affordable,20.962671905697448,1
10103101502,0,1625,1249,55,2.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,57.1,0.0,0.0,0.5481335952848723,0.0,1.0,20.962671905697448,20.0,Low (0-25),Low (0-25),24.82907662082515,Low Priority,0.0,1450.892857142857,0.0,-0.005,0.0,0,0.0,174.1071428571429,0.005,0.0,12.000000000000002,-12.000000000000002,0,Remained Affordable,20.962671905697448,1
10104101930,0,1125,874,36,2.0,0.0,0,0,No Data,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,25.0,0.0,0.0,0.5481335952848723,0.0,1.0,20.962671905697448,20.0,Low (0-25),Low (0-25),24.82907662082515,Low Priority,0.0,1004.4642857142857,0.0,-0.005,0.0,0,0.0,120.53571428571433,0.005,0.0,12.000000000000005,-12.000000000000005,0,Remained Affordable,20.962671905697448,1
