SA1_CODE_2021,England_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
50602131101,65,644,0.10093167701863354,True,375,1881,1812,1.5,0.20695364238410596,0.23955680081507896,Affordable,Affordable
30204104230,65,621,0.10466988727858294,True,460,2167,2365,3.0,0.1945031712473573,0.21144901610017888,Affordable,Affordable
50601111208,65,573,0.11343804537521815,True,280,1387,1166,2.5,0.24013722126929674,0.27450851035756696,Affordable,Affordable
10703113814,65,534,0.12172284644194757,True,420,1907,1161,1.9,0.36175710594315247,0.37904989067779765,Moderately_Affordable,Moderately_Affordable
40303106618,65,502,0.1294820717131474,True,375,1600,1775,2.7,0.2112676056338028,0.20801733477789816,Affordable,Affordable
11401128318,65,595,0.1092436974789916,True,250,2317,1452,2.5,0.1721763085399449,0.3682453909726637,Affordable,Moderately_Affordable
11401127614,65,403,0.16129032258064516,True,330,1979,1268,1.9,0.26025236593059936,0.36016743508857074,Affordable,Moderately_Affordable
31802148120,65,574,0.1132404181184669,True,235,1257,745,1.6,0.31543624161073824,0.3893649974186887,Moderately_Affordable,Moderately_Affordable
31401138307,65,521,0.12476007677543186,True,643,2167,2017,3.0,0.3187902825979177,0.24793104763357615,Moderately_Affordable,Affordable
12403145903,65,595,0.1092436974789916,True,550,2200,2312,2.8,0.2378892733564014,0.21959009848283204,Affordable,Affordable
50603112501,65,600,0.10833333333333334,True,450,2167,2352,2.9,0.1913265306122449,0.2126177394034537,Affordable,Affordable
50603112801,65,444,0.1463963963963964,True,320,1490,1607,2.4,0.19912881144990666,0.2139677373031449,Affordable,Affordable
50302103827,65,608,0.1069078947368421,True,470,2400,2843,2.6,0.16531832571227575,0.19481046565112692,Affordable,Affordable
30601114002,65,605,0.10743801652892562,True,330,1300,1333,1.8,0.24756189047261815,0.2250562640660165,Affordable,Affordable
50103102007,65,583,0.11149228130360206,True,188,909,1080,2.3,0.17407407407407408,0.19423076923076923,Affordable,Affordable
10704114820,65,639,0.10172143974960876,True,575,2700,2288,2.7,0.2513111888111888,0.2723238300161377,Affordable,Affordable
50705118701,65,565,0.11504424778761062,True,295,1586,1625,2.9,0.18153846153846154,0.22523076923076923,Affordable,Affordable
10701113432,65,590,0.11016949152542373,True,620,2084,2666,3.0,0.23255813953488372,0.1803912516590686,Affordable,Affordable
12503171305,65,640,0.1015625,True,498,2167,1949,3.0,0.25551564905079527,0.25658128428780047,Affordable,Affordable
12103140827,65,500,0.13,True,1775,4166,4681,3.5,0.3791924802392651,0.2053801784628531,Moderately_Affordable,Affordable
21401137120,65,606,0.10726072607260725,True,396,2140,2088,2.5,0.1896551724137931,0.23651635720601238,Affordable,Affordable
30103101511,65,399,0.16290726817042606,True,231,1300,1174,1.5,0.196763202725724,0.2555366269165247,Affordable,Affordable
50704117714,65,645,0.10077519379844961,True,390,1950,1542,2.3,0.2529182879377432,0.2918287937743191,Affordable,Affordable
11703164824,65,490,0.1326530612244898,True,583,2442,2125,1.9,0.2743529411764706,0.2651945701357466,Affordable,Affordable
10804162019,65,608,0.1069078947368421,True,460,1517,1708,2.6,0.2693208430913349,0.20496306971716807,Affordable,Affordable
11203125049,65,636,0.10220125786163523,True,780,2600,2791,3.4,0.2794697241132211,0.2149767108563239,Affordable,Affordable
40205105021,65,578,0.11245674740484429,True,316,1452,2016,2.5,0.15674603174603174,0.1662087912087912,Affordable,Affordable
40205105114,65,440,0.14772727272727273,True,310,1768,1978,2.9,0.15672396359959556,0.20626895854398383,Affordable,Affordable
10104101802,65,548,0.11861313868613138,True,430,1733,1375,2.2,0.31272727272727274,0.29085314685314684,Moderately_Affordable,Affordable
31301136344,65,282,0.23049645390070922,True,475,1975,1774,2.6,0.2677564825253664,0.2569161391032868,Affordable,Affordable
31104132224,65,629,0.10333863275039745,True,327,1861,1724,2.8,0.18967517401392112,0.24910762091736569,Affordable,Affordable
12103141152,65,459,0.14161220043572983,True,698,4550,2812,3.2,0.24822190611664297,0.37339971550497864,Affordable,Moderately_Affordable
50604113450,65,626,0.10383386581469649,True,270,1207,962,2.0,0.2806652806652807,0.2895410203102511,Affordable,Affordable
21402138304,65,638,0.10188087774294671,True,371,1896,1130,2.0,0.32831858407079645,0.38720217835262083,Moderately_Affordable,Moderately_Affordable
50604113701,65,559,0.11627906976744186,True,390,2000,2214,2.9,0.17615176151761516,0.20846362309776945,Affordable,Affordable
50604113626,65,632,0.10284810126582279,True,350,2809,2024,2.9,0.17292490118577075,0.3202721191851627,Affordable,Moderately_Affordable
50604113623,65,411,0.15815085158150852,True,350,2580,2083,2.9,0.16802688430148824,0.2858303482403338,Affordable,Affordable
10103101608,65,617,0.1053484602917342,True,370,1925,2299,2.6,0.16093953892996954,0.19322782480677217,Affordable,Affordable
70101100226,65,611,0.10638297872340426,True,700,3050,3031,2.2,0.23094688221709006,0.2322158211303708,Affordable,Affordable
10701113130,65,587,0.11073253833049404,True,440,1777,1666,2.5,0.26410564225690275,0.24614461169083018,Affordable,Affordable
50503109813,65,495,0.13131313131313133,True,200,1335,927,2.3,0.21574973031283712,0.3323375653472741,Affordable,Moderately_Affordable
31603142533,65,498,0.13052208835341367,True,800,3033,2708,3.2,0.29542097488921715,0.2584649471650949,Affordable,Affordable
51104129221,65,345,0.18840579710144928,True,189,955,1218,2.2,0.15517241379310345,0.18093974990526715,Affordable,Affordable
12202169116,65,604,0.1076158940397351,True,820,3250,3374,3.0,0.24303497332542975,0.22228808535862477,Affordable,Affordable
60104102214,65,573,0.11343804537521815,True,422,1625,2017,2.7,0.2092216162617749,0.18591968269707487,Affordable,Affordable
21203130821,65,554,0.11732851985559567,True,360,1733,1521,2.4,0.23668639053254437,0.2629343043544227,Affordable,Affordable
40304107714,65,583,0.11149228130360206,True,370,1519,1765,2.7,0.2096317280453258,0.1986053606450207,Affordable,Affordable
50607114623,65,625,0.104,True,380,2377,2349,2.7,0.16177096636866753,0.2335199921406818,Affordable,Affordable
11202124938,65,476,0.13655462184873948,True,330,1690,1212,2.1,0.2722772277227723,0.3217821782178218,Affordable,Moderately_Affordable
12102140628,65,621,0.10466988727858294,True,690,3500,3062,2.9,0.22534291312867408,0.26377932974928403,Affordable,Affordable
11802156917,64,425,0.15058823529411763,True,588,2600,3022,2.3,0.19457313037723362,0.1985440105890139,Affordable,Affordable
11501155842,64,444,0.14414414414414414,True,820,2938,2957,3.2,0.2773080825160636,0.22928643895840378,Affordable,Affordable
11502129716,64,490,0.1306122448979592,True,610,2300,2218,2.9,0.2750225428313796,0.23930082541444128,Affordable,Affordable
31403139314,64,630,0.10158730158730159,True,380,1650,1802,2.5,0.21087680355160932,0.21130367967215913,Affordable,Affordable
11802157005,64,560,0.11428571428571428,True,450,1791,1682,1.6,0.267538644470868,0.245723954998628,Affordable,Affordable
12203169619,64,563,0.11367673179396093,True,650,4000,3650,3.1,0.1780821917808219,0.2528977871443625,Affordable,Affordable
31904152006,64,506,0.12648221343873517,True,320,1140,985,2.4,0.3248730964467005,0.26708317063647014,Moderately_Affordable,Affordable
50103101803,64,595,0.10756302521008404,True,295,1300,1452,2.4,0.20316804407713498,0.2066115702479339,Affordable,Affordable
30501110904,64,634,0.10094637223974763,True,320,2850,1812,2.0,0.17660044150110377,0.36296484971981663,Affordable,Moderately_Affordable
30601113929,64,559,0.11449016100178891,True,360,1532,1652,2.5,0.2179176755447942,0.21400633265040045,Affordable,Affordable
50503130428,64,535,0.11962616822429907,True,470,2000,2225,3.1,0.21123595505617979,0.20743301642178047,Affordable,Affordable
50603112518,64,515,0.12427184466019417,True,475,2138,2600,3.3,0.18269230769230768,0.18976331360946747,Affordable,Affordable
50603112527,64,474,0.1350210970464135,True,490,2095,1928,2.7,0.254149377593361,0.25075805936801787,Affordable,Affordable
51101127406,64,600,0.10666666666666667,True,142,1500,531,1.5,0.2674199623352166,0.651890482398957,Affordable,Very_Expensive
50502108915,64,234,0.27350427350427353,True,250,3500,4249,2.9,0.058837373499646975,0.19008997592193638,Affordable,Affordable
20803118614,64,558,0.11469534050179211,True,374,2000,1854,2.6,0.2017259978425027,0.24894199651481205,Affordable,Affordable
50302103819,64,573,0.11169284467713787,True,443,2184,2849,3.0,0.15549315549315548,0.1769041769041769,Affordable,Affordable
30503112827,64,614,0.10423452768729642,True,690,2361,3205,1.8,0.21528861154446177,0.16999879995199807,Affordable,Affordable
60203106405,64,430,0.14883720930232558,True,253,997,1218,2.2,0.2077175697865353,0.18889730958696477,Affordable,Affordable
21105128644,64,609,0.10509031198686371,True,340,1517,1408,2.4,0.24147727272727273,0.24863417832167833,Affordable,Affordable
50102100709,64,627,0.10207336523125997,True,340,2167,2091,2.8,0.16260162601626016,0.23915682595739984,Affordable,Affordable
30908156009,64,505,0.12673267326732673,True,525,1734,1792,2.7,0.29296875,0.22330013736263737,Affordable,Affordable
11401127914,64,561,0.1140819964349376,True,360,1300,959,2.3,0.3753910323253389,0.31282586027111575,Moderately_Affordable,Moderately_Affordable
20605151225,64,557,0.11490125673249552,True,622,3052,3269,2.1,0.1902722545120832,0.21545050238840388,Affordable,Affordable
11702132745,64,617,0.10372771474878444,True,501,2817,2261,2.1,0.22158337019018134,0.2875174361242473,Affordable,Affordable
50704118023,64,429,0.14918414918414918,True,480,2412,2833,3.1,0.1694316978468055,0.196475603464661,Affordable,Affordable
50701116008,64,493,0.12981744421906694,True,400,1900,2036,2.6,0.19646365422396855,0.21535439020704247,Affordable,Affordable
40102100729,64,435,0.1471264367816092,True,330,1481,1390,2.4,0.23741007194244604,0.24587714443829553,Affordable,Affordable
30702117913,64,565,0.11327433628318584,True,173,605,749,2.2,0.23097463284379172,0.18640238266406492,Affordable,Affordable
20604111716,64,592,0.10810810810810811,True,722,1517,2687,2.4,0.2687011537030145,0.13028541982766023,Affordable,Affordable
10701113104,64,479,0.1336116910229645,True,455,1929,1416,2.4,0.3213276836158192,0.314374185136897,Moderately_Affordable,Moderately_Affordable
10701113108,64,573,0.11169284467713787,True,425,1787,1812,2.6,0.23454746136865343,0.22758532857870606,Affordable,Affordable
10701113446,64,604,0.10596026490066225,True,520,2167,2750,3.0,0.1890909090909091,0.18184615384615385,Affordable,Affordable
50901122507,64,568,0.11267605633802817,True,305,1387,1177,2.1,0.25913338997451146,0.2719430102607673,Affordable,Affordable
50902123932,64,381,0.1679790026246719,True,230,2000,900,1.7,0.25555555555555554,0.5128205128205128,Affordable,Very_Expensive
30402108802,64,422,0.15165876777251186,True,720,2184,3291,2.9,0.2187784867821331,0.15314494074749316,Affordable,Affordable
11801133941,64,495,0.1292929292929293,True,333,3627,1843,2.2,0.1806836679327184,0.45415084102007597,Affordable,Expensive
50102100516,64,572,0.11188811188811189,True,360,1509,1902,2.6,0.1892744479495268,0.1830866294588692,Affordable,Affordable
20606151617,64,604,0.10596026490066225,True,528,2650,2325,1.8,0.2270967741935484,0.2630272952853598,Affordable,Affordable
20607114005,64,584,0.1095890410958904,True,416,2167,2147,2.0,0.19375873311597577,0.23291892085557667,Affordable,Affordable
20202103011,64,580,0.1103448275862069,True,360,1257,1613,2.2,0.2231866088034718,0.1798369020935667,Affordable,Affordable
30601113916,64,511,0.12524461839530332,True,380,1500,1392,2.5,0.27298850574712646,0.2486737400530504,Affordable,Affordable
30909154119,64,547,0.1170018281535649,True,210,2934,2270,2.7,0.09251101321585903,0.2982717722805829,Affordable,Affordable
31902150414,64,586,0.10921501706484642,True,220,867,833,2.1,0.26410564225690275,0.2401883830455259,Affordable,Affordable
40201102618,64,467,0.13704496788008566,True,400,1487,1791,3.0,0.22333891680625348,0.19159902074474938,Affordable,Affordable
31602141713,64,561,0.1140819964349376,True,395,1799,1766,2.4,0.22366930917327293,0.2350814530882481,Affordable,Affordable
30901122408,64,622,0.10289389067524116,True,838,2300,2250,2.7,0.37244444444444447,0.2358974358974359,Moderately_Affordable,Affordable
20605151220,64,486,0.13168724279835392,True,451,2000,2018,1.5,0.22348860257680872,0.22871083326980254,Affordable,Affordable
40502111809,64,422,0.15165876777251186,True,120,395,716,2.0,0.16759776536312848,0.12730984099699183,Affordable,Affordable
60201105114,64,494,0.12955465587044535,True,250,1191,1312,1.9,0.19054878048780488,0.20948639774859287,Affordable,Affordable
50403130025,64,335,0.191044776119403,True,330,1613,1524,2.6,0.21653543307086615,0.24424591156874623,Affordable,Affordable
31302136602,64,558,0.11469534050179211,True,330,1233,1181,2.3,0.279424216765453,0.2409301113788836,Affordable,Affordable
12103141004,64,601,0.1064891846921797,True,1008,4000,2583,2.8,0.3902439024390244,0.35736621102474764,Moderately_Affordable,Moderately_Affordable
31602158016,64,632,0.10126582278481013,True,500,1950,2166,3.1,0.23084025854108955,0.2077562326869806,Affordable,Affordable
40102100738,64,499,0.1282565130260521,True,380,1600,1474,2.6,0.25780189959294436,0.25049577288383257,Affordable,Affordable
10106154209,64,600,0.10666666666666667,True,390,2817,2750,3.0,0.14181818181818182,0.2363916083916084,Affordable,Affordable
31105132325,64,288,0.2222222222222222,True,0,0,0,0.0,,,Unknown,Unknown
20503109111,64,612,0.10457516339869281,True,330,1600,1181,2.1,0.279424216765453,0.31264248029701036,Affordable,Moderately_Affordable
40701114830,64,526,0.12167300380228137,True,200,1100,808,2.0,0.24752475247524752,0.3141660319878142,Affordable,Moderately_Affordable
21402138530,64,554,0.11552346570397112,True,375,1644,1797,2.5,0.20868113522537562,0.2111210992680108,Affordable,Affordable
11203125456,64,451,0.1419068736141907,True,412,1581,960,1.8,0.42916666666666664,0.3800480769230769,Expensive,Moderately_Affordable
20403107002,64,454,0.14096916299559473,True,242,1213,1536,2.5,0.15755208333333334,0.18224158653846154,Affordable,Affordable
31103131146,64,217,0.29493087557603687,True,148,0,654,1.5,0.22629969418960244,0.0,Affordable,Affordable
12102157824,64,585,0.1094017094017094,True,600,2210,2457,3.2,0.2442002442002442,0.20757020757020758,Affordable,Affordable
60104102603,64,565,0.11327433628318584,True,450,1600,2166,2.6,0.2077562326869806,0.17046665246111228,Affordable,Affordable
60105103121,64,578,0.11072664359861592,True,400,2093,1562,2.1,0.2560819462227913,0.3092189500640205,Affordable,Moderately_Affordable
12103141112,64,516,0.12403100775193798,True,850,3250,2700,2.8,0.3148148148148148,0.2777777777777778,Moderately_Affordable,Affordable
70101100508,64,434,0.14746543778801843,True,466,2330,2198,2.1,0.21201091901728844,0.24462798348148668,Affordable,Affordable
80109111006,64,628,0.10191082802547771,True,540,2817,3711,3.0,0.14551333872271624,0.17517567315465457,Affordable,Affordable
80108109204,64,635,0.10078740157480315,True,545,2539,2549,2.8,0.21380933699489996,0.22986389836134835,Affordable,Affordable
40304108311,63,611,0.10310965630114566,True,230,2000,1699,2.6,0.1353737492642731,0.27165300855706975,Affordable,Affordable
11402128608,63,612,0.10294117647058823,True,380,1515,1095,1.8,0.3470319634703196,0.3192834562697576,Moderately_Affordable,Moderately_Affordable
21103126516,63,544,0.11580882352941177,True,521,2184,2356,2.9,0.22113752122241087,0.21392190152801357,Affordable,Affordable
30902123016,63,555,0.11351351351351352,True,435,2167,1468,1.6,0.2963215258855586,0.3406518549570321,Affordable,Moderately_Affordable
30402109013,63,509,0.1237721021611002,True,530,2000,2264,2.5,0.23409893992932862,0.2038597444957869,Affordable,Affordable
50502109701,63,529,0.11909262759924386,True,340,2500,1968,2.4,0.17276422764227642,0.29315196998123827,Affordable,Affordable
11103122819,63,591,0.1065989847715736,True,490,3000,2600,2.7,0.18846153846153846,0.26627218934911245,Affordable,Affordable
20103101409,63,537,0.11731843575418995,True,150,1300,1031,2.0,0.1454898157129001,0.2909796314258002,Affordable,Affordable
30602115203,63,598,0.10535117056856187,True,215,1040,823,1.6,0.26123936816524906,0.2916160388821385,Affordable,Affordable
11201123813,63,426,0.14788732394366197,True,400,3000,2113,3.0,0.18930430667297682,0.32764206924169065,Affordable,Moderately_Affordable
60401108418,63,586,0.1075085324232082,True,280,1517,1850,2.4,0.15135135135135136,0.18923076923076923,Affordable,Affordable
21203130804,63,616,0.10227272727272728,True,350,2167,2166,3.0,0.1615881809787627,0.23087577242701895,Affordable,Affordable
21402138526,63,575,0.10956521739130434,True,360,1517,1416,2.2,0.2542372881355932,0.24722946544980443,Affordable,Affordable
40501111203,63,411,0.15328467153284672,True,335,1733,1625,2.4,0.20615384615384616,0.24610650887573965,Affordable,Affordable
30101100322,63,581,0.10843373493975904,True,498,2020,2266,2.6,0.21977052074139453,0.2057166134836038,Affordable,Affordable
10104102704,63,553,0.11392405063291139,True,250,1159,814,1.9,0.3071253071253071,0.3285768285768286,Moderately_Affordable,Moderately_Affordable
80101100506,63,397,0.15869017632241814,True,500,1884,2017,2.0,0.2478929102627665,0.21555241981617787,Affordable,Affordable
11702132736,63,563,0.11190053285968028,True,440,2817,2333,2.4,0.18859837119588513,0.27864420191895545,Affordable,Affordable
50102100904,63,552,0.11413043478260869,True,225,867,956,2.3,0.23535564853556484,0.2092854843900869,Affordable,Affordable
40402109929,63,539,0.11688311688311688,True,350,1408,1490,2.0,0.2348993288590604,0.21806917914300464,Affordable,Affordable
40501111209,63,460,0.13695652173913042,True,375,1500,1983,2.7,0.18910741301059,0.17456068893285231,Affordable,Affordable
31401138223,63,579,0.10880829015544041,True,655,2424,2910,3.1,0.22508591065292097,0.1922283901665345,Affordable,Affordable
40104101644,63,596,0.10570469798657718,True,300,1733,1319,2.3,0.22744503411675512,0.3032017262494897,Affordable,Moderately_Affordable
51001126602,63,617,0.10210696920583469,True,135,2167,1267,2.1,0.10655090765588003,0.39469370408596927,Affordable,Moderately_Affordable
51003127238,63,466,0.1351931330472103,True,136,1775,4633,3.0,0.029354629829484134,0.0884125587341646,Affordable,Affordable
50702116627,63,316,0.19936708860759494,True,290,1863,1843,2.1,0.15735214324470972,0.2332735089110564,Affordable,Affordable
50901122808,63,516,0.12209302325581395,True,205,1430,900,2.2,0.22777777777777777,0.36666666666666664,Affordable,Moderately_Affordable
21105128418,63,469,0.13432835820895522,True,412,2100,1899,2.7,0.21695629278567669,0.2551950419248997,Affordable,Affordable
31606144406,63,579,0.10880829015544041,True,330,1733,1699,2.9,0.19423190111830488,0.23538733191470096,Affordable,Affordable
40205105110,63,594,0.10606060606060606,True,388,1733,2312,2.9,0.16782006920415224,0.17297710939579453,Affordable,Affordable
80107108240,63,459,0.13725490196078433,True,590,2654,3299,3.0,0.1788420733555623,0.18565066337118474,Affordable,Affordable
50403106503,63,619,0.10177705977382875,True,390,1842,1575,2.6,0.24761904761904763,0.26989010989010986,Affordable,Affordable
20605112805,63,629,0.10015898251192369,True,752,3684,3312,2.5,0.22705314009661837,0.25668896321070234,Affordable,Affordable
21105128221,63,359,0.17548746518105848,True,296,2000,2214,2.8,0.13369467028003612,0.20846362309776945,Affordable,Affordable
11203125038,63,522,0.1206896551724138,True,580,1950,1222,2.4,0.4746317512274959,0.36824877250409166,Expensive,Moderately_Affordable
50607114731,63,470,0.13404255319148936,True,365,2992,3833,3.2,0.09522567179754761,0.18013606534347468,Affordable,Affordable
30907155328,63,514,0.122568093385214,True,500,2167,2392,2.8,0.20903010033444816,0.20906225881142268,Affordable,Affordable
40302106010,63,521,0.12092130518234165,True,423,2300,1569,2.3,0.2695984703632887,0.33828504191792913,Affordable,Moderately_Affordable
10804116219,63,555,0.11351351351351352,True,315,1300,1513,2.6,0.20819563780568406,0.1982815598149372,Affordable,Affordable
31801146024,63,540,0.11666666666666667,True,182,1235,995,1.8,0.1829145728643216,0.2864321608040201,Affordable,Affordable
50101100313,63,556,0.11330935251798561,True,410,1424,1375,2.3,0.29818181818181816,0.238993006993007,Affordable,Affordable
12202169015,63,543,0.11602209944751381,True,590,3300,2750,3.1,0.21454545454545454,0.27692307692307694,Affordable,Affordable
30910126719,63,598,0.10535117056856187,True,743,2550,2523,3.0,0.29449068569163694,0.23323881825665416,Affordable,Affordable
40102100801,63,516,0.12209302325581395,True,300,1925,1542,2.7,0.19455252918287938,0.2880873989823406,Affordable,Affordable
21401137329,63,440,0.1431818181818182,True,451,1947,2750,3.0,0.164,0.16338461538461538,Affordable,Affordable
11703132928,63,626,0.10063897763578275,True,465,2331,1895,1.6,0.24538258575197888,0.28386442053988226,Affordable,Affordable
11702132715,63,613,0.10277324632952692,True,650,3683,2575,2.3,0.2524271844660194,0.330067214339059,Affordable,Moderately_Affordable
11502129810,63,555,0.11351351351351352,True,310,2819,2285,2.7,0.13566739606126915,0.28469954553105536,Affordable,Affordable
40601113635,63,505,0.12475247524752475,True,155,693,855,2.0,0.18128654970760233,0.18704453441295546,Affordable,Affordable
12101168609,63,603,0.1044776119402985,True,214,3900,3374,3.0,0.06342620035566093,0.26674570243034973,Affordable,Affordable
20202102720,63,573,0.1099476439790576,True,320,1517,892,1.9,0.35874439461883406,0.3924629182476716,Moderately_Affordable,Moderately_Affordable
20903121007,62,425,0.14588235294117646,True,596,2334,2833,3.3,0.21037769149311683,0.1901219147954058,Affordable,Affordable
10104102703,62,423,0.14657210401891252,True,275,1517,1352,2.3,0.20340236686390534,0.25893263541192535,Affordable,Affordable
10104101809,62,619,0.10016155088852989,True,405,1582,1375,1.9,0.29454545454545455,0.2655104895104895,Affordable,Affordable
31302157313,62,529,0.11720226843100189,True,299,1387,1100,2.4,0.2718181818181818,0.29097902097902095,Affordable,Affordable
21402138449,62,556,0.11151079136690648,True,380,1780,1300,2.5,0.2923076923076923,0.31597633136094677,Affordable,Moderately_Affordable
80104104031,62,472,0.13135593220338984,True,560,1647,2111,2.0,0.26527711984841307,0.18004591334766606,Affordable,Affordable
31106133238,62,558,0.1111111111111111,True,403,1800,2216,2.7,0.1818592057761733,0.1874479311302416,Affordable,Affordable
50403129810,62,595,0.10420168067226891,True,365,1800,1764,2.4,0.20691609977324263,0.23547880690737832,Affordable,Affordable
40402110014,62,539,0.1150278293135436,True,346,1408,1687,2.4,0.2050978067575578,0.19260407642150382,Affordable,Affordable
12104168830,62,488,0.12704918032786885,True,875,6550,4791,2.6,0.18263410561469423,0.31549540002890036,Affordable,Moderately_Affordable
30101100203,62,491,0.12627291242362526,True,328,2400,2550,3.3,0.12862745098039216,0.2171945701357466,Affordable,Affordable
10104102507,62,555,0.11171171171171171,True,380,1717,1699,2.4,0.22366097704532079,0.23321410784624438,Affordable,Affordable
70103103515,62,521,0.11900191938579655,True,228,1846,1220,2.1,0.18688524590163935,0.34918032786885245,Affordable,Moderately_Affordable
12203169202,62,565,0.10973451327433628,True,650,3675,2949,3.1,0.2204136995591726,0.2875811878863761,Affordable,Affordable
20802117413,62,607,0.10214168039538715,True,750,2500,3295,3.0,0.2276176024279211,0.17509046340609316,Affordable,Affordable
40105101929,62,613,0.10114192495921696,True,275,2700,1916,2.6,0.14352818371607515,0.32519672394411436,Affordable,Moderately_Affordable
10303107109,62,531,0.1167608286252354,True,380,1733,1724,2.6,0.22041763341067286,0.23197394253078707,Affordable,Affordable
50901123303,62,566,0.10954063604240283,True,360,2030,2071,2.9,0.17382906808305165,0.2262006462875608,Affordable,Affordable
30504113422,62,617,0.10048622366288493,True,475,3017,3928,3.1,0.12092668024439919,0.17724815917280276,Affordable,Affordable
40105101724,62,537,0.1154562383612663,True,420,2170,2031,2.1,0.206794682422452,0.24656289058061584,Affordable,Affordable
21103145004,62,506,0.1225296442687747,True,360,1600,1287,2.0,0.27972027972027974,0.2868925945849023,Affordable,Affordable
20303104827,62,582,0.10652920962199312,True,346,1625,1355,2.3,0.25535055350553504,0.2767527675276753,Affordable,Affordable
50604113237,62,615,0.1008130081300813,True,300,1620,1625,2.7,0.18461538461538463,0.23005917159763314,Affordable,Affordable
20606151501,62,573,0.1082024432809773,True,426,2550,2390,1.9,0.17824267782426778,0.246218216929514,Affordable,Affordable
20606151609,62,580,0.10689655172413794,True,430,1600,2379,1.7,0.1807482135350988,0.15520419051314385,Affordable,Affordable
12102140614,62,558,0.1111111111111111,True,822,3033,2916,3.0,0.28189300411522633,0.24002849002849003,Affordable,Affordable
30903124009,62,538,0.11524163568773234,True,1018,3200,1906,2.6,0.534102833158447,0.38744047138590687,Very_Expensive,Moderately_Affordable
12101168513,62,576,0.1076388888888889,True,1100,5000,4625,3.2,0.23783783783783785,0.2494802494802495,Affordable,Affordable
50403106611,62,544,0.11397058823529412,True,345,2167,2324,2.5,0.14845094664371772,0.21517939891433868,Affordable,Affordable
12802153418,62,517,0.11992263056092843,True,655,3250,2204,3.0,0.2971869328493648,0.34029038112522686,Affordable,Moderately_Affordable
60102101201,62,566,0.10954063604240283,True,300,1469,1347,2.4,0.22271714922049,0.2516703786191537,Affordable,Affordable
60103101801,62,550,0.11272727272727273,True,350,1213,1171,2.4,0.29888983774551664,0.23904618012218354,Affordable,Affordable
40202102837,62,388,0.15979381443298968,True,280,1187,1524,2.9,0.1837270341207349,0.17973955178679588,Affordable,Affordable
20903121501,62,450,0.13777777777777778,True,573,2000,2531,3.2,0.22639273014618727,0.18235419262681216,Affordable,Affordable
60105103214,62,446,0.13901345291479822,True,400,1950,2555,2.9,0.15655577299412915,0.1761252446183953,Affordable,Affordable
50902123709,62,591,0.10490693739424704,True,160,650,1014,2.0,0.15779092702169625,0.14792899408284024,Affordable,Affordable
10701113218,62,526,0.11787072243346007,True,480,2167,1985,2.8,0.24181360201511334,0.25192792094555316,Affordable,Affordable
11402128802,62,604,0.10264900662251655,True,430,2044,1713,2.7,0.2510215995329831,0.2753603664286677,Affordable,Affordable
21202129345,62,341,0.18181818181818182,True,318,1517,811,1.5,0.3921085080147966,0.4316608176040975,Moderately_Affordable,Expensive
12801160434,62,603,0.10281923714759536,True,460,2343,2012,1.8,0.2286282306163022,0.2687337513381251,Affordable,Affordable
20701114933,62,361,0.17174515235457063,True,725,3050,4250,2.9,0.17058823529411765,0.16561085972850678,Affordable,Affordable
21202129305,62,489,0.12678936605316973,True,410,1949,2068,2.7,0.19825918762088976,0.21748995685165898,Affordable,Affordable
21105128508,62,575,0.10782608695652174,True,390,2012,2077,2.9,0.18777082330284064,0.22354727602681382,Affordable,Affordable
40601113646,62,569,0.10896309314586995,True,214,1603,2078,2.2,0.10298363811357074,0.17801880506404086,Affordable,Affordable
50604113419,62,432,0.14351851851851852,True,340,1445,1259,2.2,0.27005559968228754,0.26486222276532045,Affordable,Affordable
30402108621,62,452,0.13716814159292035,True,410,1700,1983,2.5,0.20675743822491174,0.19783544745723264,Affordable,Affordable
50901123409,62,523,0.11854684512428298,True,250,1322,1625,2.5,0.15384615384615385,0.1877396449704142,Affordable,Affordable
40202103027,62,389,0.15938303341902313,True,301,1083,1016,2.8,0.296259842519685,0.24598728043609933,Affordable,Affordable
40701114406,62,466,0.13304721030042918,True,350,1300,1413,2.6,0.24769992922859166,0.21231422505307856,Affordable,Affordable
51104128617,62,592,0.10472972972972973,True,215,863,861,2.4,0.2497096399535424,0.2313052800857679,Affordable,Affordable
20801116827,62,602,0.10299003322259136,True,651,3250,2666,2.7,0.2441860465116279,0.2813203300825206,Affordable,Affordable
30907155704,62,564,0.1099290780141844,True,445,1733,1895,3.0,0.23482849604221637,0.2110412015425208,Affordable,Affordable
31701145919,62,483,0.12836438923395446,True,286,778,607,1.3,0.471169686985173,0.295780002534533,Expensive,Affordable
60202105310,62,511,0.12133072407045009,True,248,867,971,2.2,0.2554067971163749,0.20605244395151706,Affordable,Affordable
30901122503,62,590,0.10508474576271186,True,650,3033,2399,2.9,0.27094622759483117,0.29175618045980695,Affordable,Affordable
12102140305,62,431,0.14385150812064965,True,700,2695,2963,2.9,0.2362470469119136,0.209896414756354,Affordable,Affordable
21401137345,62,366,0.16939890710382513,True,434,2167,1937,2.6,0.2240578213732576,0.2581708430959851,Affordable,Affordable
