SA1_CODE_2021,India_population,total_population,concentration_ratio,is_cluster
21305136830,300,814,0.36855036855036855,True
11602156344,300,554,0.5415162454873647,True
21301133503,300,1265,0.23715415019762845,True
21204156307,299,1077,0.2776230269266481,True
40105101914,299,1113,0.26864330637915546,True
50703116943,299,982,0.3044806517311609,True
11602156306,299,891,0.33557800224466894,True
11602156353,299,685,0.4364963503649635,True
30305107347,299,1221,0.24488124488124488,True
12501158238,299,1605,0.18629283489096574,True
21305146628,298,690,0.4318840579710145,True
11904137806,298,955,0.31204188481675393,True
11602130914,298,1157,0.2575626620570441,True
20904143519,298,1463,0.20369104579630895,True
50604113340,298,1185,0.2514767932489452,True
21305157907,297,775,0.3832258064516129,True
21203130611,297,651,0.45622119815668205,True
50604113345,297,956,0.3106694560669456,True
40204117101,297,956,0.3106694560669456,True
21202145602,297,1980,0.15,True
11301125603,297,647,0.45904173106646057,True
11601156134,296,948,0.31223628691983124,True
21305146841,296,808,0.36633663366336633,True
21204131002,296,934,0.3169164882226981,True
21305146866,296,677,0.43722304283604135,True
21305158505,296,720,0.4111111111111111,True
31402157809,296,1160,0.25517241379310346,True
12403170825,296,1797,0.16471897607122982,True
20604151011,296,1729,0.17119722382880279,True
40205105226,296,892,0.33183856502242154,True
21204131225,296,1118,0.26475849731663686,True
11601130305,296,815,0.36319018404907977,True
31106133502,296,966,0.3064182194616977,True
40204117117,295,2085,0.14148681055155876,True
11602162817,295,909,0.32453245324532454,True
20604150931,295,953,0.3095487932843652,True
11602130903,295,718,0.41086350974930363,True
31402157816,295,963,0.3063343717549325,True
12302170424,295,1471,0.20054384772263767,True
11501129048,295,914,0.3227571115973742,True
12504148910,295,890,0.33146067415730335,True
11601130406,295,1050,0.28095238095238095,True
11602162927,295,736,0.4008152173913043,True
21204156334,295,856,0.3446261682242991,True
21205156813,295,1062,0.2777777777777778,True
12403170824,295,1031,0.28612997090203685,True
12602150324,294,1494,0.19678714859437751,True
21304135357,294,1187,0.2476832350463353,True
11602162832,294,1156,0.25432525951557095,True
40203117622,294,1131,0.259946949602122,True
21005144547,293,843,0.3475682087781732,True
21204131001,293,939,0.31203407880724177,True
21305158918,293,655,0.44732824427480916,True
11501129134,293,1025,0.28585365853658534,True
50601130827,293,772,0.3795336787564767,True
21304146204,293,1107,0.2646793134598013,True
12102140356,293,1522,0.19250985545335086,True
40203103608,293,1238,0.23667205169628433,True
21203155738,292,1177,0.24808836023789294,True
12302170303,292,1396,0.20916905444126074,True
30204104521,292,1178,0.24787775891341257,True
20904153211,292,1115,0.26188340807174887,True
20302148501,292,1894,0.15417106652587118,True
30305107622,292,1262,0.23137876386687797,True
21203155611,292,698,0.4183381088825215,True
21204131028,292,566,0.5159010600706714,True
21203155601,292,684,0.4269005847953216,True
21204156315,292,954,0.3060796645702306,True
11603131402,292,1024,0.28515625,True
11602130907,291,763,0.381389252948886,True
21203130423,291,1657,0.1756185878092939,True
21305159012,291,812,0.3583743842364532,True
40403110737,291,1403,0.2074126870990734,True
11902157306,291,1037,0.2806171648987464,True
20802117625,291,1438,0.2023643949930459,True
50604113325,291,1234,0.23581847649918963,True
11501129028,291,1401,0.20770877944325483,True
11602163231,291,669,0.4349775784753363,True
12504171814,291,356,0.8174157303370787,True
21005144539,291,576,0.5052083333333334,True
12003139630,291,601,0.4841930116472546,True
21003153615,290,1122,0.25846702317290554,True
12703152419,290,1265,0.22924901185770752,True
11501162207,290,1354,0.21418020679468242,True
30204104520,290,464,0.625,True
80104103408,290,1886,0.1537645811240721,True
21304136014,290,1695,0.1710914454277286,True
11602163019,290,1198,0.24207011686143573,True
30907155406,289,1336,0.21631736526946108,True
40203103622,289,1298,0.2226502311248074,True
12101168218,289,765,0.37777777777777777,True
21304157806,289,1292,0.2236842105263158,True
21305159008,289,1011,0.2858555885262117,True
20904143731,289,1205,0.23983402489626557,True
21203130620,289,884,0.3269230769230769,True
21304146209,289,1160,0.24913793103448276,True
21203155722,289,1681,0.1719214753123141,True
11601156025,289,933,0.3097534833869239,True
21005144209,289,1324,0.21827794561933533,True
40203103605,288,1456,0.1978021978021978,True
31001127445,288,779,0.36970474967907574,True
11504162426,288,1814,0.1587651598676957,True
21005144213,288,946,0.3044397463002114,True
40203103641,288,1112,0.2589928057553957,True
50502109032,287,944,0.3040254237288136,True
21203155627,287,658,0.43617021276595747,True
21203155721,287,1256,0.2285031847133758,True
21203130456,287,1809,0.15865118850193477,True
12503171517,287,842,0.34085510688836107,True
40106102134,287,1082,0.26524953789279115,True
21304146205,287,872,0.3291284403669725,True
12504149343,286,554,0.516245487364621,True
80104104632,286,1201,0.23813488759367193,True
21203155619,286,760,0.3763157894736842,True
50601130823,286,859,0.3329452852153667,True
20802118007,286,1485,0.1925925925925926,True
21005154314,286,1074,0.26629422718808193,True
21203130643,286,708,0.403954802259887,True
50603112742,286,710,0.4028169014084507,True
31701144614,286,1550,0.18451612903225806,True
21201154622,286,882,0.3242630385487528,True
80109110917,285,1783,0.15984296130117778,True
12403146257,285,960,0.296875,True
20904153218,285,871,0.32721010332950634,True
80101101516,285,1485,0.1919191919191919,True
21305146864,285,1040,0.27403846153846156,True
21301133505,285,768,0.37109375,True
12403170815,285,1238,0.23021001615508885,True
31103131139,285,1877,0.15183803942461374,True
21201154610,285,1390,0.20503597122302158,True
31004130432,285,1305,0.21839080459770116,True
31004130443,285,974,0.2926078028747433,True
11602130925,285,984,0.2896341463414634,True
12003168004,285,1303,0.21872601688411358,True
80104103501,284,764,0.3717277486910995,True
21203130041,284,1313,0.2162985529322163,True
40203103810,284,1093,0.2598353156450137,True
31004156616,284,1300,0.21846153846153846,True
12003139638,284,1030,0.2757281553398058,True
21203155725,284,874,0.32494279176201374,True
20904143718,284,912,0.31140350877192985,True
12601172126,283,526,0.5380228136882129,True
11504162418,283,1064,0.26597744360902253,True
40401109712,283,1250,0.2264,True
21003153613,283,1626,0.17404674046740468,True
20904122460,283,1171,0.24167378309137488,True
11102121746,283,1843,0.15355398806294085,True
21202155312,283,1009,0.2804757185332012,True
11504162417,283,964,0.29356846473029047,True
11601162632,283,475,0.5957894736842105,True
21203155731,283,1172,0.24146757679180889,True
21205156720,283,2154,0.13138347260909936,True
21305146427,283,948,0.29852320675105487,True
50502109022,282,1930,0.1461139896373057,True
50403129812,282,1605,0.17570093457943925,True
11602163305,282,735,0.3836734693877551,True
10402109143,282,1645,0.17142857142857143,True
31001127201,282,959,0.2940563086548488,True
12701172928,282,1227,0.22982885085574573,True
20604150801,282,934,0.3019271948608137,True
40203103615,282,1061,0.26578699340245054,True
21305136323,282,750,0.376,True
21203130607,282,1145,0.2462882096069869,True
12102140361,282,628,0.44904458598726116,True
12302143759,281,1275,0.2203921568627451,True
21201155226,281,1300,0.21615384615384614,True
30303106017,281,838,0.3353221957040573,True
11602163210,281,850,0.3305882352941176,True
80104103908,281,492,0.5711382113821138,True
12504158816,281,985,0.28527918781725886,True
21104127105,281,1593,0.17639673571876963,True
12504158810,281,813,0.3456334563345633,True
50601130802,281,825,0.3406060606060606,True
21203155910,280,816,0.3431372549019608,True
11602162803,280,714,0.39215686274509803,True
21305158016,280,919,0.30467899891186073,True
21305136838,280,779,0.3594351732991014,True
12504171811,280,543,0.5156537753222836,True
21304135927,280,703,0.39829302987197723,True
40403110608,280,1278,0.2190923317683881,True
21203155606,279,722,0.3864265927977839,True
21204145919,279,1091,0.25572868927589365,True
12504149114,279,1434,0.19456066945606695,True
20604111743,279,1902,0.14668769716088328,True
12602150004,279,588,0.4744897959183674,True
50601111216,279,1641,0.170018281535649,True
21203130454,279,919,0.30359085963003263,True
12501158306,279,1349,0.20681986656782803,True
40104101510,279,963,0.2897196261682243,True
21305146622,279,924,0.30194805194805197,True
11601156011,279,563,0.4955595026642984,True
12602150013,279,1458,0.19135802469135801,True
21203155630,279,602,0.4634551495016611,True
50604113360,279,1015,0.2748768472906404,True
21201155205,279,962,0.29002079002079,True
30403109426,279,1202,0.23211314475873543,True
21305158827,279,787,0.3545108005082592,True
11601130430,278,897,0.30992196209587514,True
50603113120,278,1219,0.2280557834290402,True
11601156106,278,1272,0.21855345911949686,True
21005144227,278,718,0.3871866295264624,True
12503171428,278,1373,0.202476329206118,True
80104112108,278,761,0.36530880420499345,True
20604150804,278,566,0.4911660777385159,True
50603112924,278,889,0.312710911136108,True
11601130306,278,1148,0.2421602787456446,True
21305158913,278,661,0.4205748865355522,True
12504149123,278,1499,0.18545697131420946,True
11601156012,278,1165,0.23862660944206007,True
50603112754,278,1072,0.2593283582089552,True
21205156802,277,848,0.3266509433962264,True
21203156125,277,1465,0.18907849829351536,True
21204146018,277,1245,0.22248995983935743,True
50603112727,277,999,0.2772772772772773,True
31103131608,277,2195,0.12619589977220957,True
12101168429,277,1953,0.14183307731694828,True
50503130404,277,1350,0.2051851851851852,True
21305157908,277,776,0.35695876288659795,True
12504149149,277,475,0.5831578947368421,True
50604113436,277,1383,0.2002892263195951,True
40403110735,277,1132,0.24469964664310953,True
21305136215,277,742,0.37331536388140163,True
20604150505,277,1161,0.23858742463393626,True
21301157016,277,1473,0.18805159538357094,True
50601130714,276,1208,0.22847682119205298,True
20904143752,276,700,0.3942857142857143,True
21204156608,276,1085,0.2543778801843318,True
21305159020,276,947,0.2914466737064414,True
11601130428,276,847,0.32585596221959856,True
50601130713,276,1188,0.23232323232323232,True
11501155823,276,814,0.33906633906633904,True
21005124212,276,1849,0.149269875608437,True
11602156355,276,990,0.2787878787878788,True
21305146412,276,1257,0.21957040572792363,True
12504171801,276,819,0.336996336996337,True
40203103611,276,1303,0.21181887950882577,True
50604113205,275,1362,0.20190895741556533,True
21203130346,275,586,0.46928327645051193,True
30204104522,275,769,0.3576072821846554,True
21203130046,275,1282,0.21450858034321374,True
50604113633,275,1090,0.25229357798165136,True
80104112011,274,653,0.41960183767228176,True
12504158911,274,738,0.3712737127371274,True
30303106302,274,1462,0.18741450068399454,True
21203155615,274,658,0.41641337386018235,True
21203156204,274,1246,0.21990369181380418,True
12602150314,274,1196,0.22909698996655517,True
12302170632,274,1146,0.23909249563699825,True
21304157417,274,1586,0.17276166456494324,True
50503130401,274,1128,0.2429078014184397,True
50601130835,274,776,0.35309278350515466,True
12003139606,274,860,0.3186046511627907,True
40203117601,274,1132,0.2420494699646643,True
21305158905,274,1117,0.24529991047448524,True
21205156715,273,1056,0.2585227272727273,True
30204104543,273,659,0.4142640364188164,True
21205132419,273,1454,0.18775790921595598,True
12003168036,273,1403,0.1945830363506771,True
40203103829,273,1308,0.20871559633027523,True
11501155813,273,1144,0.23863636363636365,True
21205131929,272,1161,0.23428079242032732,True
12703173004,272,1633,0.16656460502143294,True
21305159014,272,980,0.27755102040816326,True
21203155633,272,788,0.34517766497461927,True
21003153712,272,1256,0.21656050955414013,True
40403110736,272,1501,0.18121252498334445,True
50502108524,272,1723,0.1578641903656413,True
50603112913,272,1540,0.17662337662337663,True
11602156205,272,884,0.3076923076923077,True
12504149345,272,1464,0.18579234972677597,True
21305158314,272,775,0.35096774193548386,True
50604113504,272,1725,0.15768115942028985,True
21203155520,271,810,0.3345679012345679,True
50601130831,271,892,0.3038116591928251,True
21305136330,271,728,0.37225274725274726,True
50502109023,271,1793,0.15114333519241493,True
12003139643,271,952,0.2846638655462185,True
11602163205,271,810,0.3345679012345679,True
40103101303,270,1439,0.18763029881862406,True
12501158234,270,1358,0.19882179675994108,True
21204156316,270,1170,0.23076923076923078,True
21005144319,270,802,0.33665835411471323,True
11902157326,270,651,0.4147465437788018,True
20904143501,270,1441,0.1873698820263706,True
11501129018,270,1190,0.226890756302521,True
21205132212,270,937,0.288153681963714,True
70201104914,270,868,0.31105990783410137,True
30201102324,270,980,0.2755102040816326,True
11504162312,270,1205,0.22406639004149378,True
21003153605,269,1225,0.21959183673469387,True
11602162818,269,966,0.2784679089026915,True
21304135919,269,765,0.3516339869281046,True
21203155703,269,611,0.4402618657937807,True
40203103627,268,901,0.2974472807991121,True
21305158214,268,477,0.5618448637316562,True
21205156826,268,885,0.30282485875706217,True
20604111734,268,852,0.3145539906103286,True
21204130904,268,1085,0.24700460829493087,True
21305136303,268,735,0.36462585034013606,True
21204156605,268,1140,0.23508771929824562,True
21005154312,268,1113,0.2407906558849955,True
21204145904,268,762,0.35170603674540685,True
11601130322,267,969,0.2755417956656347,True
12504149310,267,753,0.3545816733067729,True
21205156807,267,577,0.462738301559792,True
21204156305,267,1103,0.24206708975521304,True
31402157823,267,801,0.3333333333333333,True
31106133510,267,1616,0.16522277227722773,True
21201154616,267,1053,0.2535612535612536,True
30306107709,267,1093,0.2442817932296432,True
31004130433,266,1230,0.216260162601626,True
21304157814,266,1305,0.20383141762452106,True
11303126953,266,1863,0.14278046162104133,True
21005144206,266,1200,0.22166666666666668,True
20604150507,266,1159,0.22950819672131148,True
40203117517,266,900,0.29555555555555557,True
40204104102,266,1049,0.25357483317445184,True
80109110605,266,1098,0.24225865209471767,True
21202155424,266,1271,0.20928402832415421,True
20904153209,266,1203,0.22111388196176227,True
21204131741,266,1351,0.19689119170984457,True
12504171819,266,1212,0.21947194719471946,True
12504171905,266,422,0.6303317535545023,True
20703116503,266,1647,0.16150576806314512,True
30305107420,266,1390,0.19136690647482013,True
20804119516,265,1144,0.23164335664335664,True
21304157416,265,1196,0.22157190635451504,True
21005154219,265,871,0.30424799081515497,True
20802117641,265,692,0.3829479768786127,True
30204104608,265,1387,0.1910598413842826,True
80101100203,265,1414,0.18741159830268742,True
20904143509,265,1141,0.2322524101665206,True
21305158806,265,1119,0.23681858802502234,True
80105105711,264,1888,0.13983050847457626,True
12504148912,264,697,0.3787661406025825,True
11602163303,264,858,0.3076923076923077,True
31004130437,264,1125,0.23466666666666666,True
31001156308,264,1282,0.2059282371294852,True
80104104633,264,1004,0.26294820717131473,True
10102101015,264,1256,0.21019108280254778,True
21305158116,264,994,0.2655935613682093,True
80101100308,264,2052,0.1286549707602339,True
21304135921,264,876,0.3013698630136986,True
20904122333,264,1088,0.2426470588235294,True
50502109021,263,1278,0.20579029733959311,True
21305146848,263,735,0.3578231292517007,True
40204117215,263,1515,0.1735973597359736,True
11501155830,263,916,0.287117903930131,True
50403129825,263,1158,0.22711571675302245,True
12504149138,263,1128,0.23315602836879432,True
21202155414,263,1328,0.1980421686746988,True
21204131020,263,1180,0.2228813559322034,True
21203155925,263,878,0.29954441913439633,True
21304135923,263,909,0.2893289328932893,True
30201102321,263,1245,0.21124497991967872,True
40203103624,263,1066,0.24671669793621012,True
21201154634,263,846,0.3108747044917258,True
50701114839,263,1204,0.21843853820598005,True
21203130628,263,1073,0.2451071761416589,True
80104103512,263,1179,0.22307039864291772,True
80101101805,262,1281,0.20452771272443404,True
11501129111,262,1041,0.2516810758885687,True
11602162813,262,794,0.32997481108312343,True
20902142911,262,1271,0.20613690007867821,True
40402110207,262,1479,0.17714672075726842,True
50403129908,262,1050,0.24952380952380954,True
11504162316,262,1103,0.23753399818676338,True
21202155326,262,1442,0.18169209431345354,True
12504171917,262,348,0.7528735632183908,True
12302170405,262,1088,0.24080882352941177,True
12501158320,261,1273,0.20502749410840534,True
50502109507,261,979,0.2665985699693565,True
11601130436,261,843,0.3096085409252669,True
21005144119,261,944,0.2764830508474576,True
12703152438,261,2515,0.10377733598409543,True
20904143750,261,726,0.359504132231405,True
40104101508,261,785,0.332484076433121,True
12602150052,261,816,0.31985294117647056,True
21205132240,261,713,0.36605890603085556,True
11603131407,261,906,0.28807947019867547,True
30305107422,261,686,0.380466472303207,True
30305107345,261,843,0.3096085409252669,True
50502109723,260,1492,0.1742627345844504,True
21204131223,260,1091,0.2383134738771769,True
11504162311,260,1288,0.20186335403726707,True
12504148909,260,536,0.48507462686567165,True
11601162615,260,650,0.4,True
40203103637,260,1061,0.24505183788878418,True
31001156307,260,1391,0.18691588785046728,True
21301133502,260,1225,0.21224489795918366,True
80104112003,260,1049,0.24785510009532888,True
20904122307,260,855,0.30409356725146197,True
12003139619,260,623,0.4173354735152488,True
20904152811,260,1275,0.20392156862745098,True
21304135928,259,736,0.35190217391304346,True
12703152418,259,1295,0.2,True
21203155503,259,951,0.2723449001051525,True
21302134511,259,1408,0.18394886363636365,True
21203130463,259,1005,0.25771144278606967,True
20604151004,259,684,0.3786549707602339,True
11504162310,259,1083,0.23915050784856878,True
31402157803,259,781,0.33162612035851474,True
31402138953,259,1421,0.18226600985221675,True
40402110216,259,1016,0.2549212598425197,True
11602163025,259,1251,0.2070343725019984,True
30303106429,259,1113,0.23270440251572327,True
20604111719,259,860,0.30116279069767443,True
40302106236,259,1305,0.19846743295019156,True
20604150802,259,532,0.4868421052631579,True
21203155906,258,971,0.26570545829042225,True
11602163021,258,862,0.29930394431554525,True
20904143308,258,1114,0.23159784560143626,True
30305107340,258,1668,0.15467625899280577,True
21203156124,258,1439,0.17929117442668518,True
11601130611,258,907,0.2844542447629548,True
12003139629,258,1016,0.25393700787401574,True
12302143748,258,1100,0.23454545454545456,True
12703173023,258,984,0.2621951219512195,True
21205156825,257,676,0.3801775147928994,True
12302170305,257,1271,0.2022029897718332,True
12102140371,257,1119,0.22966934763181412,True
12703173025,257,834,0.30815347721822545,True
20904143213,257,969,0.26522187822497423,True
11602156330,257,1091,0.23556370302474794,True
21204130916,257,1040,0.24711538461538463,True
30501111103,257,1350,0.19037037037037038,True
11602163112,257,1183,0.2172442941673711,True
50502109028,256,1556,0.16452442159383032,True
50604113342,256,920,0.2782608695652174,True
11504162423,256,839,0.30512514898688914,True
21203130633,256,902,0.2838137472283814,True
20904153213,256,575,0.44521739130434784,True
11601130715,256,717,0.35704323570432356,True
12504148940,256,552,0.463768115942029,True
21303134748,256,956,0.26778242677824265,True
50601130814,256,495,0.5171717171717172,True
12302170329,256,1196,0.2140468227424749,True
11601130717,256,1273,0.20109976433621368,True
21203155625,255,1027,0.24829600778967867,True
21204131743,255,1093,0.23330283623055809,True
10901117229,255,1153,0.22116218560277537,True
11501129148,255,804,0.31716417910447764,True
30305107312,255,1341,0.19015659955257272,True
40203103617,255,1249,0.20416333066453163,True
11601156009,255,952,0.26785714285714285,True
21202155417,255,1131,0.22546419098143236,True
50603112704,255,1355,0.1881918819188192,True
21203155907,255,850,0.3,True
21304157207,255,657,0.3881278538812785,True
11602163201,255,828,0.3079710144927536,True
21203130446,255,834,0.3057553956834532,True
21005144223,255,932,0.27360515021459225,True
31004156607,255,1729,0.1474840948525159,True
30203104033,255,1322,0.1928895612708018,True
21204146025,254,1136,0.22359154929577466,True
11601130336,254,682,0.3724340175953079,True
21203155813,254,1130,0.2247787610619469,True
21304157830,254,1059,0.23984891406987724,True
30204104517,254,1049,0.24213536701620592,True
12504158821,254,530,0.47924528301886793,True
12504171703,254,926,0.27429805615550756,True
40203117508,254,931,0.2728249194414608,True
20904143301,254,1130,0.2247787610619469,True
11601130720,254,1146,0.22164048865619546,True
21204156345,254,1093,0.232387923147301,True
21304135914,253,747,0.3386880856760375,True
21204145903,253,916,0.2762008733624454,True
20904143523,253,1124,0.22508896797153025,True
20604150905,253,657,0.3850837138508371,True
11602163245,253,2111,0.11984841307437233,True
21203156208,253,1029,0.24586977648202138,True
80104112204,253,860,0.2941860465116279,True
11602163028,252,779,0.32349165596919127,True
20904122451,252,969,0.26006191950464397,True
21005144228,252,539,0.4675324675324675,True
21003153518,252,999,0.25225225225225223,True
50603112724,252,1454,0.1733149931224209,True
31402138955,252,843,0.298932384341637,True
21203155507,252,910,0.27692307692307694,True
40403110603,252,912,0.27631578947368424,True
50703116940,252,1041,0.2420749279538905,True
31402157822,252,816,0.3088235294117647,True
12504149311,252,800,0.315,True
50606114216,251,1723,0.1456761462565293,True
11504162430,251,1573,0.15956770502225048,True
20604150811,251,861,0.29152148664343785,True
21204156303,251,934,0.26873661670235544,True
11904137826,251,1319,0.19029567854435178,True
21203130408,251,1319,0.19029567854435178,True
40203117603,251,979,0.25638406537282943,True
21301133514,251,933,0.2690246516613076,True
40205105231,251,988,0.2540485829959514,True
11504162413,251,1151,0.21807124239791487,True
21005144208,251,947,0.26504751847940866,True
40402110223,251,1130,0.22212389380530972,True
12501171006,251,1992,0.12600401606425704,True
20605112830,251,1273,0.197172034564022,True
31402157824,251,899,0.27919911012235815,True
20604150922,250,806,0.31017369727047145,True
21202155418,250,1153,0.2168256721595837,True
20902152605,250,1072,0.2332089552238806,True
11602163219,250,843,0.29655990510083036,True
30201102227,250,917,0.27262813522355506,True
21204156406,250,1042,0.2399232245681382,True
50601111723,250,1064,0.2349624060150376,True
50603112714,250,1215,0.205761316872428,True
21205132435,250,1481,0.1688048615800135,True
21305136829,250,855,0.29239766081871343,True
40203117615,249,1011,0.24629080118694363,True
11602156339,249,1027,0.24245374878286272,True
11601130630,249,1039,0.23965351299326276,True
20302104247,249,997,0.24974924774322968,True
12403146328,249,1586,0.15699873896595207,True
11602130908,249,754,0.3302387267904509,True
12504149347,249,991,0.2512613521695257,True
50603113119,249,986,0.2525354969574036,True
40403110610,249,995,0.25025125628140704,True
21305136247,249,885,0.28135593220338984,True
11501162211,249,1256,0.1982484076433121,True
20101100132,248,1909,0.12991094814038764,True
50604113354,248,911,0.2722283205268935,True
21304157528,248,1216,0.20394736842105263,True
12003167817,248,1297,0.19121048573631458,True
30303106413,248,1198,0.20701168614357263,True
11501129002,248,1557,0.15928066795118817,True
20902120508,248,938,0.26439232409381663,True
11504162427,248,1021,0.24289911851126347,True
20604150522,248,1078,0.2300556586270872,True
30306107710,248,1513,0.16391275611368142,True
12504149314,248,817,0.30354957160342716,True
20902120509,248,1250,0.1984,True
50603113107,248,779,0.31835686777920413,True
20802118117,247,965,0.2559585492227979,True
10901117611,247,930,0.26559139784946234,True
12503171611,247,1231,0.20064987814784727,True
30306107826,247,862,0.2865429234338747,True
21204131030,247,1128,0.21897163120567376,True
12601172007,247,461,0.5357917570498916,True
11504162411,247,1606,0.15379825653798257,True
12003168035,247,1438,0.1717663421418637,True
11602163208,247,792,0.31186868686868685,True
80104104001,246,1290,0.19069767441860466,True
12003139611,246,712,0.3455056179775281,True
21305146413,246,965,0.2549222797927461,True
21205132253,246,1861,0.1321869962385814,True
12403170809,246,735,0.3346938775510204,True
12302170523,246,978,0.25153374233128833,True
30204104529,246,944,0.2605932203389831,True
21203130051,246,267,0.9213483146067416,True
12403170803,246,755,0.3258278145695364,True
40203103820,246,1174,0.20954003407155025,True
50601130834,246,1259,0.1953931691818904,True
12302170326,246,1104,0.22282608695652173,True
20802117631,246,963,0.2554517133956386,True
11601130432,246,1096,0.22445255474452555,True
11703164614,246,671,0.36661698956780925,True
40203117620,246,728,0.33791208791208793,True
21205156818,246,710,0.3464788732394366,True
21305158013,245,1352,0.1812130177514793,True
21203156215,245,1214,0.20181219110378912,True
21304136006,245,1772,0.13826185101580135,True
11103122642,245,1461,0.1676933607118412,True
11601156016,245,1139,0.2151009657594381,True
30204104536,245,636,0.38522012578616355,True
21305146705,245,1392,0.17600574712643677,True
11602162823,245,826,0.2966101694915254,True
20802117454,245,1552,0.15786082474226804,True
21205132416,245,1386,0.17676767676767677,True
21203130427,245,842,0.29097387173396677,True
20904153205,245,878,0.27904328018223234,True
21304157804,244,1237,0.19725141471301536,True
21305158106,244,789,0.30925221799746516,True
50403129921,244,1126,0.216696269982238,True
31105132301,244,480,0.5083333333333333,True
21304157113,244,1140,0.21403508771929824,True
20403149127,244,922,0.2646420824295011,True
50502109019,244,1077,0.2265552460538533,True
11501162104,244,1236,0.19741100323624594,True
40403110810,244,998,0.24448897795591182,True
80104112009,244,864,0.2824074074074074,True
12504171817,244,613,0.39804241435562804,True
20101100130,244,679,0.3593519882179676,True
11602162839,244,582,0.41924398625429554,True
21203130616,244,1156,0.21107266435986158,True
11504162422,244,1106,0.2206148282097649,True
21305158336,244,683,0.35724743777452417,True
21205156806,244,892,0.273542600896861,True
50502109004,244,1589,0.15355569540591568,True
40204104002,244,1126,0.216696269982238,True
11904138126,244,775,0.31483870967741934,True
80104104418,244,982,0.2484725050916497,True
21203155607,244,708,0.3446327683615819,True
21003153523,244,1366,0.17862371888726208,True
12504149309,244,1010,0.24158415841584158,True
11601162612,244,735,0.33197278911564626,True
30306107827,243,968,0.2510330578512397,True
30306107820,243,820,0.29634146341463413,True
21203130352,243,592,0.41047297297297297,True
12602172504,243,1211,0.20066061106523533,True
60201104112,243,1501,0.16189207195203198,True
21304136010,243,1353,0.17960088691796008,True
21203155708,243,1225,0.1983673469387755,True
21005144550,243,1193,0.20368818105616093,True
11602162910,243,559,0.4347048300536673,True
21205156714,243,681,0.3568281938325991,True
21301133913,243,1027,0.23661148977604674,True
11603131945,243,1298,0.187211093990755,True
40401109718,243,1982,0.12260343087790111,True
21304136017,243,1630,0.149079754601227,True
20804119419,243,1061,0.2290292177191329,True
12101168439,243,1264,0.19224683544303797,True
11904137822,243,1299,0.18706697459584296,True
20802117612,243,1092,0.22252747252747251,True
12501158204,243,2033,0.11952779144121987,True
11902157318,243,1284,0.18925233644859812,True
10402109126,243,1058,0.22967863894139887,True
20802118205,242,932,0.259656652360515,True
40402110239,242,795,0.30440251572327043,True
21204131703,242,1445,0.1674740484429066,True
21203155826,242,944,0.2563559322033898,True
40204104022,242,1070,0.2261682242990654,True
21005144535,242,601,0.40266222961730447,True
21201155110,242,762,0.31758530183727035,True
20703116524,242,1384,0.17485549132947978,True
30907155518,242,1185,0.2042194092827004,True
11603131401,242,956,0.25313807531380755,True
21305158025,242,952,0.2542016806722689,True
11902157329,242,840,0.28809523809523807,True
60105103003,242,1547,0.15643180349062702,True
40205105213,242,1179,0.20525869380831213,True
11601130435,242,962,0.2515592515592516,True
40203103635,241,1045,0.23062200956937798,True
30204104530,241,944,0.2552966101694915,True
20904143723,241,799,0.3016270337922403,True
11504162414,241,1323,0.18216175359032502,True
11501129108,241,960,0.25104166666666666,True
40203117612,241,1120,0.21517857142857144,True
20604150904,241,1268,0.19006309148264985,True
50502108507,241,1228,0.1962540716612378,True
11602163316,241,822,0.29318734793187345,True
12601172106,241,1147,0.2101133391455972,True
50603113102,241,1144,0.21066433566433568,True
21204130903,240,1223,0.19623875715453803,True
21305159005,240,858,0.27972027972027974,True
11602162801,240,1341,0.1789709172259508,True
50604113255,240,960,0.25,True
21205132333,240,1446,0.16597510373443983,True
21204156323,240,1117,0.21486123545210384,True
12003139610,240,979,0.24514811031664965,True
11602162819,240,770,0.3116883116883117,True
12602172404,240,2375,0.10105263157894737,True
20802118219,240,1267,0.1894238358326756,True
11501129038,240,1284,0.18691588785046728,True
12602150313,239,1587,0.15059861373660996,True
21204131736,239,1134,0.21075837742504408,True
11601130425,239,889,0.2688413948256468,True
11501162219,239,1177,0.20305862361937127,True
12403170814,239,1152,0.2074652777777778,True
40205105225,239,1345,0.17769516728624535,True
11501129001,239,1508,0.15848806366047746,True
12501158206,239,1321,0.1809235427706283,True
30201102425,239,830,0.28795180722891567,True
11601130440,239,799,0.29912390488110135,True
11602163302,239,704,0.33948863636363635,True
12504158910,238,848,0.2806603773584906,True
30305107430,238,703,0.3385490753911807,True
20604150321,238,1218,0.19540229885057472,True
11902157330,238,865,0.2751445086705202,True
40402110201,238,1176,0.20238095238095238,True
11103122636,238,1279,0.1860828772478499,True
21201154646,238,1039,0.22906641000962463,True
11601162719,238,1086,0.21915285451197053,True
12602150106,238,1524,0.15616797900262466,True
12302170618,238,1444,0.16481994459833796,True
12601172127,238,748,0.3181818181818182,True
21201155017,238,1663,0.14311485267588694,True
21305158318,238,887,0.26832018038331457,True
21305146851,237,570,0.41578947368421054,True
21202155325,237,759,0.31225296442687744,True
21004153909,237,668,0.35479041916167664,True
21304135848,237,1135,0.20881057268722467,True
21201155003,237,1087,0.21803127874885003,True
40402110245,237,1286,0.18429237947122862,True
11501155623,237,1023,0.2316715542521994,True
