SA1_CODE_2021,Philippines_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21301133801,91,564,0.16134751773049646,True,325,1600,1215,2.4,0.2674897119341564,0.30389363722697055,Affordable,Moderately_Affordable
21301156932,90,870,0.10344827586206896,True,315,1600,1218,2.4,0.25862068965517243,0.30314513073133764,Affordable,Moderately_Affordable
21301133324,90,880,0.10227272727272728,True,323,1613,1312,2.8,0.2461890243902439,0.2837124765478424,Affordable,Affordable
31302157214,90,685,0.13138686131386862,True,290,1100,988,2.0,0.2935222672064777,0.2569293055123015,Affordable,Affordable
11603131748,90,653,0.13782542113323124,True,415,1943,1476,3.2,0.28116531165311653,0.3037836147592245,Affordable,Moderately_Affordable
20505110208,90,562,0.1601423487544484,True,250,1105,1625,2.4,0.15384615384615385,0.15692307692307692,Affordable,Affordable
11602162824,90,753,0.11952191235059761,True,498,2187,2205,2.8,0.22585034013605443,0.22888540031397175,Affordable,Affordable
21203130453,90,857,0.10501750291715285,True,421,2000,2399,3.3,0.17548978741142143,0.1923878539134896,Affordable,Affordable
70102102205,90,713,0.12622720897615708,True,330,2000,2091,3.2,0.15781922525107603,0.2207261891623441,Affordable,Affordable
11603131758,90,561,0.16042780748663102,True,338,1509,1328,2.8,0.2545180722891566,0.2622219647822057,Affordable,Affordable
21301133920,90,483,0.18633540372670807,True,350,1700,1461,2.6,0.23956194387405885,0.2685199810456484,Affordable,Affordable
20604150506,90,649,0.1386748844375963,True,331,1430,1399,1.5,0.2365975696926376,0.23588277340957828,Affordable,Affordable
21301157007,90,852,0.1056338028169014,True,400,1730,1971,3.5,0.20294266869609334,0.20255239433321626,Affordable,Affordable
11504162534,90,679,0.1325478645066274,True,600,3200,2711,3.4,0.2213205459240133,0.27239451806032405,Affordable,Affordable
11903137306,90,754,0.11936339522546419,True,450,2427,1958,3.0,0.22982635342185903,0.28604541525889843,Affordable,Affordable
11601156020,89,711,0.12517580872011252,True,430,2543,1786,3.1,0.24076147816349383,0.32858127315014213,Affordable,Moderately_Affordable
12701172714,89,525,0.16952380952380952,True,516,2330,2542,3.1,0.20298977183320221,0.21152333111420443,Affordable,Affordable
12403146217,89,702,0.1267806267806268,True,380,1733,1590,2.4,0.2389937106918239,0.25152394775036285,Affordable,Affordable
21302134219,89,885,0.10056497175141244,True,340,1500,1397,2.3,0.24337866857551896,0.24778371235064148,Affordable,Affordable
21304146328,89,694,0.1282420749279539,True,380,1625,2250,3.2,0.1688888888888889,0.16666666666666666,Affordable,Affordable
10201103235,89,724,0.12292817679558012,True,365,1670,953,1.9,0.3830010493179433,0.4043909920090403,Moderately_Affordable,Expensive
11601130341,89,706,0.12606232294617564,True,400,2167,1531,2.7,0.2612671456564337,0.3266341757523991,Affordable,Moderately_Affordable
21501139218,89,670,0.1328358208955224,True,213,904,1068,2.2,0.199438202247191,0.19533275713050993,Affordable,Affordable
11603131925,89,873,0.10194730813287514,True,370,2000,2017,3.4,0.1834407535944472,0.2288242248579383,Affordable,Affordable
50403129922,89,878,0.10136674259681093,True,415,1800,1986,2.6,0.20896273917421954,0.20915640250987683,Affordable,Affordable
21203130348,89,275,0.3236363636363636,True,431,1969,2285,3.0,0.1886214442013129,0.19885541154687764,Affordable,Affordable
50503110136,89,771,0.11543450064850844,True,360,1848,1906,2.8,0.1888772298006296,0.22374687222536122,Affordable,Affordable
11602156342,89,865,0.10289017341040463,True,510,2392,2656,3.3,0.19201807228915663,0.20783132530120482,Affordable,Affordable
11602163323,89,717,0.12412831241283125,True,580,2706,3152,3.1,0.18401015228426396,0.19811597032409214,Affordable,Affordable
21304146105,89,662,0.13444108761329304,True,401,1668,2010,3.2,0.19950248756218905,0.19150401836969,Affordable,Affordable
11902166002,89,729,0.12208504801097393,True,390,3700,1492,2.9,0.2613941018766756,0.5722829449371004,Affordable,Very_Expensive
11603131539,89,824,0.10800970873786407,True,395,1950,1828,3.0,0.21608315098468273,0.2461706783369803,Affordable,Affordable
11603131415,89,819,0.10866910866910867,True,400,2167,2022,3.1,0.19782393669634027,0.2473179639351746,Affordable,Affordable
11602163314,88,715,0.12307692307692308,True,590,2778,2700,3.2,0.21851851851851853,0.23743589743589744,Affordable,Affordable
40204104009,88,520,0.16923076923076924,True,318,1495,1375,2.5,0.23127272727272727,0.2509090909090909,Affordable,Affordable
11504162322,88,632,0.13924050632911392,True,570,3000,2874,3.2,0.19832985386221294,0.24088646218082543,Affordable,Affordable
31004129931,88,516,0.17054263565891473,True,380,1717,2345,3.7,0.16204690831556504,0.16896834508774808,Affordable,Affordable
12001167322,88,673,0.13075780089153047,True,575,2492,2360,3.0,0.24364406779661016,0.24367666232073013,Affordable,Affordable
12504149310,88,753,0.11686586985391766,True,450,2325,2166,3.0,0.2077562326869806,0.2477093543575538,Affordable,Affordable
11602130916,88,581,0.1514629948364888,True,575,2205,3528,3.4,0.16298185941043083,0.14423076923076922,Affordable,Affordable
21203155606,88,722,0.12188365650969529,True,413,2000,2184,3.4,0.1891025641025641,0.21132713440405748,Affordable,Affordable
12403170819,88,608,0.14473684210526316,True,530,2666,2609,3.3,0.20314296665389037,0.2358109502609311,Affordable,Affordable
11601130320,88,812,0.10837438423645321,True,330,1330,1460,2.4,0.22602739726027396,0.2102212855637513,Affordable,Affordable
12302144348,88,873,0.10080183276059565,True,390,2000,1547,3.0,0.25210084033613445,0.2983441897469047,Affordable,Affordable
11601130329,88,811,0.10850801479654747,True,353,1300,1228,2.3,0.28745928338762217,0.24429967426710097,Affordable,Affordable
11601130415,88,559,0.15742397137745975,True,418,2392,1687,2.7,0.24777711914641376,0.3272080616478957,Affordable,Moderately_Affordable
21304146103,88,467,0.18843683083511778,True,335,1733,1625,2.8,0.20615384615384616,0.24610650887573965,Affordable,Affordable
30305107338,87,865,0.10057803468208093,True,430,1767,2015,3.0,0.21339950372208435,0.20236686390532543,Affordable,Affordable
11601130305,87,815,0.1067484662576687,True,430,2000,1645,2.9,0.2613981762917933,0.2805704933364508,Affordable,Affordable
21203155713,87,694,0.12536023054755044,True,386,1800,1859,2.9,0.20763851533082303,0.22344519385939504,Affordable,Affordable
80107107504,87,825,0.10545454545454545,True,190,1812,1730,2.1,0.10982658959537572,0.24170742552245442,Affordable,Affordable
21301132918,87,650,0.13384615384615384,True,420,1338,2202,3.5,0.1907356948228883,0.14022217564451897,Affordable,Affordable
31402157943,87,644,0.13509316770186336,True,455,2000,2270,3.1,0.20044052863436124,0.20332090816672316,Affordable,Affordable
21305158114,87,834,0.10431654676258993,True,371,2000,2263,3.1,0.16394167034909413,0.2039498283422278,Affordable,Affordable
30702118393,87,648,0.13425925925925927,True,220,1526,1625,2.6,0.13538461538461538,0.21671005917159764,Affordable,Affordable
21005144547,87,843,0.10320284697508897,True,390,1950,1862,3.1,0.20945220193340494,0.24167561761546724,Affordable,Affordable
70104104213,87,764,0.11387434554973822,True,400,2253,2353,2.8,0.16999575010624735,0.2209617836477165,Affordable,Affordable
21305158832,87,860,0.10116279069767442,True,390,2100,2299,3.3,0.16963897346672466,0.2107939906982969,Affordable,Affordable
21304146102,87,745,0.11677852348993288,True,400,1586,1711,3.0,0.23378141437755698,0.21390999415546463,Affordable,Affordable
11701132117,87,831,0.10469314079422383,True,520,2461,2210,2.4,0.23529411764705882,0.2569787678384963,Affordable,Affordable
11602156337,86,752,0.11436170212765957,True,480,2250,2163,3.1,0.22191400832177532,0.24005121092499734,Affordable,Affordable
11504162510,86,758,0.11345646437994723,True,655,2817,3536,3.4,0.18523755656108598,0.1838452836756004,Affordable,Affordable
11004120302,86,750,0.11466666666666667,True,288,1300,1259,1.8,0.22875297855440826,0.23828435266084194,Affordable,Affordable
12003139636,86,803,0.10709838107098381,True,435,1700,2023,2.8,0.21502718734552645,0.19392372333548805,Affordable,Affordable
21301156920,86,748,0.11497326203208556,True,341,1717,1078,3.1,0.3163265306122449,0.36756101041815326,Moderately_Affordable,Moderately_Affordable
21005154415,86,851,0.10105757931844889,True,384,1530,1792,3.3,0.21428571428571427,0.19702953296703296,Affordable,Affordable
21304146329,86,833,0.10324129651860744,True,381,1733,1730,3.0,0.22023121387283237,0.23116940862605603,Affordable,Affordable
50601111057,86,852,0.10093896713615023,True,375,1950,2250,2.8,0.16666666666666666,0.2,Affordable,Affordable
21305158502,85,786,0.10814249363867684,True,350,1795,1771,3.4,0.1976284584980237,0.23389653824436432,Affordable,Affordable
12602150350,85,830,0.10240963855421686,True,480,2440,2143,2.1,0.22398506766215587,0.2627517139882982,Affordable,Affordable
12405146919,85,833,0.10204081632653061,True,420,2102,2180,3.1,0.1926605504587156,0.22251235003528583,Affordable,Affordable
11602162805,85,737,0.11533242876526459,True,670,3000,3140,3.7,0.21337579617834396,0.22048015678588928,Affordable,Affordable
12504171926,85,727,0.11691884456671252,True,500,2000,2326,3.2,0.21496130696474636,0.198425821813612,Affordable,Affordable
12501158649,85,570,0.14912280701754385,True,390,2297,1666,2.5,0.234093637454982,0.31817342321544,Affordable,Moderately_Affordable
50701114848,85,561,0.15151515151515152,True,440,2026,2812,3.0,0.15647226173541964,0.16626545573913995,Affordable,Affordable
50701115907,85,839,0.10131108462455304,True,318,1591,1304,2.4,0.24386503067484663,0.28155969797074093,Affordable,Affordable
11601162619,85,635,0.13385826771653545,True,416,2383,1924,3.0,0.21621621621621623,0.28582280505357427,Affordable,Affordable
21304135920,85,198,0.4292929292929293,True,380,1729,1800,2.4,0.2111111111111111,0.22166666666666668,Affordable,Affordable
11504162519,84,727,0.1155433287482806,True,600,2500,3083,3.4,0.19461563412260785,0.18713041742558448,Affordable,Affordable
50901123115,84,832,0.10096153846153846,True,200,1038,1104,2.0,0.18115942028985507,0.21697324414715718,Affordable,Affordable
30204104525,84,508,0.16535433070866143,True,440,1757,2295,2.9,0.19172113289760348,0.17667169431875315,Affordable,Affordable
11603131939,84,815,0.10306748466257669,True,450,2090,2166,3.2,0.2077562326869806,0.22267206477732793,Affordable,Affordable
12501158711,84,719,0.1168289290681502,True,350,1374,1230,2.3,0.2845528455284553,0.2577861163227017,Affordable,Affordable
50602130911,84,772,0.10880829015544041,True,305,2100,1604,2.8,0.1901496259351621,0.3021292921542298,Affordable,Moderately_Affordable
11602156324,84,731,0.11491108071135431,True,465,2167,2446,3.1,0.1901062959934587,0.20444682055475188,Affordable,Affordable
11601156123,84,723,0.11618257261410789,True,400,2207,1906,2.9,0.2098635886673662,0.2672128501089676,Affordable,Affordable
12102157716,84,479,0.17536534446764093,True,415,1875,1604,2.2,0.2587281795511222,0.2697582965662766,Affordable,Affordable
50604113611,84,823,0.10206561360874848,True,300,1268,1281,2.7,0.234192037470726,0.22842731039452352,Affordable,Affordable
11603131727,84,547,0.15356489945155394,True,328,1789,1142,3.1,0.287215411558669,0.3615115182540752,Affordable,Moderately_Affordable
31202135813,84,658,0.1276595744680851,True,320,1439,1487,1.9,0.21519838601210492,0.22332005586881176,Affordable,Affordable
21203155810,84,567,0.14814814814814814,True,420,1931,2250,3.6,0.18666666666666668,0.19805128205128206,Affordable,Affordable
21301132907,84,720,0.11666666666666667,True,410,1717,2083,3.4,0.19683149303888622,0.190221204623509,Affordable,Affordable
11601130632,83,750,0.11066666666666666,True,328,1733,1093,2.7,0.3000914913083257,0.3658948553733549,Moderately_Affordable,Moderately_Affordable
12102157921,83,761,0.10906701708278581,True,500,2168,2394,2.5,0.20885547201336674,0.20898399845768267,Affordable,Affordable
30702117922,83,809,0.10259579728059333,True,170,1250,1262,2.6,0.1347068145800317,0.22857491161770085,Affordable,Affordable
21304146203,83,798,0.10401002506265664,True,440,2000,2440,4.0,0.18032786885245902,0.18915510718789408,Affordable,Affordable
12405147009,83,810,0.10246913580246914,True,450,2167,1946,2.9,0.2312435765673176,0.2569768361135268,Affordable,Affordable
21305146866,83,677,0.12259970457902511,True,391,2243,2750,3.5,0.1421818181818182,0.18822377622377623,Affordable,Affordable
21304157516,83,788,0.10532994923857868,True,371,1798,2022,2.8,0.1834817012858556,0.20520429125770373,Affordable,Affordable
11603131905,83,718,0.11559888579387187,True,443,2450,2197,3.2,0.20163859808830223,0.25734393053464516,Affordable,Affordable
11601130440,83,799,0.10387984981226533,True,390,2000,1737,3.2,0.22452504317789293,0.26571011026969577,Affordable,Affordable
12403170816,83,769,0.10793237971391417,True,530,2478,2423,3.1,0.21873710276516714,0.2360074923013429,Affordable,Affordable
12602172405,83,634,0.1309148264984227,True,420,1975,1821,2.2,0.23064250411861614,0.2502851349638829,Affordable,Affordable
12503171601,83,822,0.10097323600973236,True,440,2383,1636,2.9,0.26894865525672373,0.3361388000752304,Affordable,Moderately_Affordable
30204104542,83,705,0.11773049645390071,True,470,1997,2336,3.1,0.2011986301369863,0.1972800316122234,Affordable,Affordable
11602130904,83,805,0.1031055900621118,True,595,2817,3028,3.6,0.19649933949801848,0.2146885479117976,Affordable,Affordable
11603131534,82,549,0.1493624772313297,True,413,2000,1800,3.3,0.22944444444444445,0.2564102564102564,Affordable,Affordable
12405147001,82,719,0.11404728789986092,True,430,2392,2016,3.0,0.21329365079365079,0.27380952380952384,Affordable,Affordable
21304146331,82,539,0.15213358070500926,True,416,1820,2125,3.0,0.19576470588235295,0.1976470588235294,Affordable,Affordable
11603131508,82,623,0.13162118780096307,True,430,2000,1852,3.2,0.23218142548596113,0.2492108323641801,Affordable,Affordable
21304146334,82,559,0.14669051878354203,True,390,1550,1875,3.0,0.208,0.19076923076923077,Affordable,Affordable
11602156344,82,554,0.148014440433213,True,430,2237,2042,3.2,0.21057786483839372,0.252806449182551,Affordable,Affordable
21203130352,82,592,0.13851351351351351,True,431,2200,2226,3.1,0.19362084456424078,0.22807381297947335,Affordable,Affordable
11602163313,82,682,0.12023460410557185,True,700,2800,3750,3.7,0.18666666666666668,0.1723076923076923,Affordable,Affordable
30602115103,82,770,0.10649350649350649,True,280,833,1020,1.7,0.27450980392156865,0.18846153846153846,Affordable,Affordable
21301156901,82,541,0.15157116451016636,True,333,1517,1221,2.5,0.2727272727272727,0.2867132867132867,Affordable,Affordable
11602156341,82,565,0.14513274336283186,True,535,2500,3042,3.4,0.17587113740959895,0.18965255651646185,Affordable,Affordable
11904137913,81,809,0.10012360939431397,True,430,2000,1783,2.4,0.2411665731912507,0.2588549980585875,Affordable,Affordable
70102101905,81,706,0.11473087818696884,True,200,1690,1358,2.9,0.14727540500736377,0.28718703976435933,Affordable,Affordable
12302170328,81,728,0.11126373626373626,True,575,3099,2770,3.8,0.2075812274368231,0.25817828381005276,Affordable,Affordable
21304157204,81,678,0.11946902654867257,True,371,1602,1875,2.9,0.19786666666666666,0.19716923076923076,Affordable,Affordable
50604113202,81,805,0.10062111801242236,True,398,1975,2196,3.6,0.18123861566484517,0.20754518705338376,Affordable,Affordable
21204130922,81,653,0.12404287901990811,True,374,1950,1687,2.5,0.22169531713100177,0.26674570243034973,Affordable,Affordable
12602150302,81,615,0.13170731707317074,True,350,1797,1529,1.6,0.2289077828646174,0.27121799064245106,Affordable,Affordable
70104103602,81,638,0.12695924764890282,True,360,1865,2012,2.5,0.17892644135188868,0.21390885456491818,Affordable,Affordable
51002126803,81,488,0.16598360655737704,True,120,1733,3107,2.3,0.03862246540070808,0.12871679334505212,Affordable,Affordable
20904143752,81,700,0.11571428571428571,True,401,1800,2048,2.8,0.19580078125,0.20282451923076922,Affordable,Affordable
11603131940,81,721,0.11234396671289876,True,435,2167,2388,3.2,0.18216080402010051,0.20941244684963278,Affordable,Affordable
40204104314,81,677,0.11964549483013294,True,300,1387,1545,3.1,0.1941747572815534,0.20716952949962658,Affordable,Affordable
12701159314,80,538,0.14869888475836432,True,500,1842,2356,3.4,0.21222410865874364,0.18042314222280267,Affordable,Affordable
50402105431,80,462,0.17316017316017315,True,186,1517,837,2.1,0.2222222222222222,0.4182519988971602,Affordable,Expensive
11903137012,80,747,0.107095046854083,True,335,1975,1416,2.6,0.2365819209039548,0.321870925684485,Affordable,Moderately_Affordable
12503171411,80,479,0.16701461377870563,True,375,1500,1328,2.4,0.28237951807228917,0.2606580166821131,Affordable,Affordable
30204104612,80,578,0.1384083044982699,True,381,1733,1416,2.3,0.2690677966101695,0.2824315514993481,Affordable,Affordable
70201104601,80,717,0.11157601115760112,True,420,1860,2117,2.9,0.19839395370807747,0.20275426038298028,Affordable,Affordable
12503148130,80,737,0.10854816824966079,True,335,1950,1292,2.4,0.2592879256965944,0.34829721362229105,Affordable,Moderately_Affordable
59797979993,79,271,0.2915129151291513,True,0,1733,4750,2.0,0.0,0.08419433198380567,Affordable,Affordable
30103102139,79,546,0.1446886446886447,True,360,2167,1552,2.5,0.23195876288659795,0.3222145122918319,Affordable,Moderately_Affordable
31902150813,79,647,0.12210200927357033,True,150,1200,1442,2.5,0.10402219140083217,0.19204096873999787,Affordable,Affordable
70102101004,79,764,0.10340314136125654,True,390,1767,2236,3.0,0.1744186046511628,0.18236548782165957,Affordable,Affordable
21005154525,79,578,0.13667820069204153,True,395,1625,1850,3.8,0.21351351351351353,0.20270270270270271,Affordable,Affordable
30903123531,79,752,0.10505319148936171,True,600,2300,2463,3.0,0.243605359317905,0.2154970486273775,Affordable,Affordable
31102131019,79,738,0.1070460704607046,True,450,1950,2410,2.9,0.18672199170124482,0.18672199170124482,Affordable,Affordable
51103127909,79,578,0.13667820069204153,True,280,1441,1687,2.1,0.16597510373443983,0.1971182344626328,Affordable,Affordable
21301133408,79,781,0.10115236875800256,True,345,1300,1399,2.7,0.24660471765546818,0.21443888491779842,Affordable,Affordable
12302170620,79,771,0.10246433203631647,True,373,1400,1593,2.9,0.23414940364092907,0.20281037230189772,Affordable,Affordable
20403107108,79,733,0.1077762619372442,True,280,1300,1107,2.1,0.2529358626919603,0.27100271002710025,Affordable,Affordable
50703116905,79,524,0.15076335877862596,True,350,1600,1649,2.2,0.21224984839296543,0.2239119279749965,Affordable,Affordable
70205106706,78,641,0.12168486739469579,True,248,1350,1375,2.9,0.18036363636363636,0.22657342657342658,Affordable,Affordable
21203130349,78,755,0.10331125827814569,True,411,2148,2553,3.1,0.1609870740305523,0.19416071589984635,Affordable,Affordable
30306107920,78,698,0.11174785100286533,True,450,2600,2083,3.0,0.2160345655304849,0.28804608737397985,Affordable,Affordable
50403129811,78,473,0.1649048625792812,True,330,1506,1260,2.0,0.2619047619047619,0.27582417582417584,Affordable,Affordable
11601130607,78,549,0.14207650273224043,True,410,2167,1924,2.9,0.2130977130977131,0.25991524068447147,Affordable,Affordable
11601130442,78,740,0.10540540540540541,True,358,2167,1645,2.8,0.217629179331307,0.3039981295300444,Affordable,Moderately_Affordable
31202135615,78,628,0.12420382165605096,True,300,1415,1287,2.3,0.2331002331002331,0.25372063833602293,Affordable,Affordable
50601111716,78,694,0.11239193083573487,True,320,1408,1687,2.9,0.1896858328393598,0.19260407642150382,Affordable,Affordable
11701132333,78,738,0.10569105691056911,True,400,2600,1343,2.3,0.29784065524944153,0.4467609828741623,Affordable,Expensive
11602156349,77,487,0.15811088295687886,True,645,2600,3949,3.8,0.1633324892377817,0.15193719929095972,Affordable,Affordable
70102101914,77,658,0.11702127659574468,True,425,1900,2031,3.1,0.20925652387986213,0.21588455857288943,Affordable,Affordable
11802156504,77,672,0.11458333333333333,True,463,2400,1578,2.1,0.29340937896070973,0.35097981866042705,Affordable,Moderately_Affordable
21301133323,77,735,0.10476190476190476,True,321,1300,1125,2.7,0.2853333333333333,0.26666666666666666,Affordable,Affordable
12101139926,77,726,0.10606060606060606,True,475,2318,1930,2.1,0.24611398963730569,0.27716221602231966,Affordable,Affordable
50604113753,77,623,0.12359550561797752,True,320,1750,1569,2.8,0.20395156150414276,0.2573907927636417,Affordable,Affordable
50701116018,77,740,0.10405405405405406,True,320,1350,1142,2.1,0.28021015761821366,0.27280075441196283,Affordable,Affordable
31202135616,77,679,0.1134020618556701,True,260,1363,1416,2.3,0.18361581920903955,0.2221316818774446,Affordable,Affordable
12504148939,77,496,0.15524193548387097,True,350,2000,1625,1.9,0.2153846153846154,0.28402366863905326,Affordable,Affordable
12501158707,77,560,0.1375,True,400,1517,1520,3.4,0.2631578947368421,0.23031376518218624,Affordable,Affordable
80109110907,76,672,0.1130952380952381,True,400,1330,2077,2.2,0.19258545979778527,0.14777230472945446,Affordable,Affordable
11504162317,76,675,0.11259259259259259,True,630,3390,3455,3.5,0.18234442836468887,0.2264276967605477,Affordable,Affordable
31701145844,76,590,0.1288135593220339,True,330,1830,1460,2.4,0.22602739726027396,0.2892518440463646,Affordable,Affordable
12504149118,76,727,0.10453920220082531,True,360,1743,1694,2.1,0.21251475796930341,0.23744437380801017,Affordable,Affordable
21304157835,76,540,0.14074074074074075,True,360,1850,2236,3.2,0.16100178890876565,0.19093160864180542,Affordable,Affordable
21301156944,76,433,0.17551963048498845,True,323,1690,1275,2.6,0.25333333333333335,0.3058823529411765,Affordable,Moderately_Affordable
50604113714,76,643,0.1181959564541213,True,340,1595,1604,3.0,0.2119700748129676,0.22947439094571265,Affordable,Affordable
40203117623,76,740,0.10270270270270271,True,290,1587,1375,2.7,0.2109090909090909,0.26634965034965036,Affordable,Affordable
39797979993,76,356,0.21348314606741572,True,0,0,1749,1.5,0.0,0.0,Affordable,Affordable
11603131761,76,523,0.14531548757170173,True,290,1433,1153,2.2,0.2515177797051171,0.28681032757355396,Affordable,Affordable
30305107414,76,501,0.15169660678642716,True,393,1663,2324,2.9,0.16910499139414803,0.16513305971137296,Affordable,Affordable
11602163237,76,518,0.14671814671814673,True,450,2283,2086,2.2,0.21572387344199426,0.2525628733682425,Affordable,Affordable
12404146724,75,723,0.1037344398340249,True,403,2000,1778,2.4,0.2266591676040495,0.2595829367482911,Affordable,Affordable
50603112743,75,692,0.10838150289017341,True,345,1733,1609,2.7,0.2144188937228092,0.24855380790744372,Affordable,Affordable
11602130909,75,670,0.11194029850746269,True,555,2493,2604,3.3,0.21313364055299538,0.22093229351293867,Affordable,Affordable
21305158212,75,505,0.1485148514851485,True,350,1850,2125,2.8,0.16470588235294117,0.20090497737556562,Affordable,Affordable
12701172707,75,574,0.13066202090592335,True,525,2704,2750,3.1,0.19090909090909092,0.22690909090909092,Affordable,Affordable
11601156103,75,682,0.10997067448680352,True,440,2167,1922,3.3,0.22892819979188345,0.2601857039942368,Affordable,Affordable
30301104813,75,338,0.22189349112426035,True,160,704,620,1.3,0.25806451612903225,0.2620347394540943,Affordable,Affordable
31001127202,75,745,0.10067114093959731,True,398,1517,2157,2.9,0.18451553082985628,0.16229806354980209,Affordable,Affordable
31004130315,75,709,0.10578279266572638,True,410,1907,2347,3.3,0.17469109501491265,0.18750614532463702,Affordable,Affordable
21301133912,75,728,0.10302197802197802,True,336,1387,1758,2.4,0.19112627986348124,0.18206878445786295,Affordable,Affordable
12405146917,75,363,0.2066115702479339,True,425,2000,2374,3.4,0.17902274641954508,0.19441384226556932,Affordable,Affordable
70104104211,74,370,0.2,True,605,2223,2750,2.9,0.22,0.18654545454545454,Affordable,Affordable
12302143701,74,675,0.10962962962962963,True,360,1867,1583,3.0,0.22741629816803538,0.27217065941007823,Affordable,Affordable
50501107130,74,622,0.1189710610932476,True,395,1784,2025,2.8,0.19506172839506172,0.2033048433048433,Affordable,Affordable
12504148924,74,634,0.1167192429022082,True,310,2500,1292,2.7,0.23993808049535603,0.4465348892593475,Affordable,Expensive
11603131531,74,556,0.13309352517985612,True,425,2301,2178,3.5,0.19513314967860423,0.24380165289256198,Affordable,Affordable
21304146344,74,406,0.18226600985221675,True,360,1785,2250,3.5,0.16,0.18307692307692308,Affordable,Affordable
21304157207,74,657,0.1126331811263318,True,341,1700,1708,3.1,0.1996487119437939,0.2296883444424428,Affordable,Affordable
21301133106,74,680,0.10882352941176471,True,358,1500,1412,3.0,0.2535410764872521,0.2451514491174548,Affordable,Affordable
21205156824,74,639,0.11580594679186229,True,371,1578,1631,1.9,0.22746781115879827,0.22327029193981984,Affordable,Affordable
31202134911,74,604,0.12251655629139073,True,340,1602,2196,2.7,0.15482695810564662,0.16834804539722573,Affordable,Affordable
11602163311,73,612,0.119281045751634,True,560,2500,2473,3.4,0.22644561261625556,0.2332887492612523,Affordable,Affordable
40601113628,73,706,0.10339943342776203,True,150,1017,758,2.1,0.19788918205804748,0.30962045869697585,Affordable,Moderately_Affordable
11601130302,73,655,0.11145038167938931,True,400,2059,1833,2.8,0.2182214948172395,0.25922195643963236,Affordable,Affordable
12302170527,73,574,0.12717770034843207,True,360,1589,1300,2.5,0.27692307692307694,0.2820710059171598,Affordable,Affordable
20703116511,73,701,0.10413694721825963,True,380,2300,1224,2.5,0.3104575163398693,0.4336349924585219,Moderately_Affordable,Expensive
21305136224,73,647,0.11282843894899536,True,339,1517,1825,2.7,0.18575342465753425,0.19182297154899894,Affordable,Affordable
21304135942,73,596,0.12248322147651007,True,403,2000,2111,3.4,0.19090478446234013,0.21863498888605473,Affordable,Affordable
70104103813,73,682,0.10703812316715543,True,520,2205,2553,2.8,0.2036819428123776,0.1993130253999819,Affordable,Affordable
21301133537,73,601,0.12146422628951747,True,325,867,1303,2.8,0.24942440521872603,0.15355097703524412,Affordable,Affordable
12203169521,73,599,0.12186978297161936,True,523,2000,1787,2.4,0.2926692781197538,0.2582755800439068,Affordable,Affordable
11603131315,73,502,0.1454183266932271,True,295,1563,1474,3.1,0.20013568521031208,0.24470305813589396,Affordable,Affordable
12703173117,73,691,0.10564399421128799,True,310,1300,1152,2.2,0.2690972222222222,0.2604166666666667,Affordable,Affordable
50604113754,72,615,0.11707317073170732,True,403,1917,2171,3.3,0.18562874251497005,0.203769974843213,Affordable,Affordable
11602163221,72,684,0.10526315789473684,True,605,3236,3333,3.9,0.18151815181518152,0.22405317454822404,Affordable,Affordable
40402110203,72,651,0.11059907834101383,True,260,1416,1343,2.6,0.193596425912137,0.24331290451915918,Affordable,Affordable
50403129810,72,595,0.12100840336134454,True,365,1800,1764,2.4,0.20691609977324263,0.23547880690737832,Affordable,Affordable
80101101918,72,558,0.12903225806451613,True,555,2167,2968,3.1,0.18699460916442048,0.16848952933858594,Affordable,Affordable
30204104536,72,636,0.11320754716981132,True,450,1826,2366,3.1,0.19019442096365174,0.17810000650237337,Affordable,Affordable
12701159505,72,711,0.10126582278481013,True,505,1733,2176,3.8,0.23207720588235295,0.1837881787330317,Affordable,Affordable
50902124102,72,318,0.22641509433962265,True,100,780,1687,2.5,0.05927682276229994,0.10669828097213989,Affordable,Affordable
12102157731,72,698,0.10315186246418338,True,465,1920,2071,2.3,0.2245292129406084,0.21394346840990974,Affordable,Affordable
12102140370,72,595,0.12100840336134454,True,465,2500,2104,2.4,0.22100760456273763,0.2742029833284586,Affordable,Affordable
21304135927,72,703,0.10241820768136557,True,385,2000,1990,3.1,0.1934673366834171,0.23192887514495555,Affordable,Affordable
21304157813,72,614,0.11726384364820847,True,365,1800,1983,2.9,0.18406454866364094,0.20947282671942277,Affordable,Affordable
21304135929,71,598,0.11872909698996656,True,421,2438,3027,3.5,0.13908159894284772,0.1858656705039262,Affordable,Affordable
30204104519,71,303,0.23432343234323433,True,398,1694,1680,2.5,0.2369047619047619,0.2326923076923077,Affordable,Affordable
12701172706,71,622,0.11414790996784566,True,515,2644,2763,2.9,0.18639160332971408,0.22083020128622735,Affordable,Affordable
40303107013,71,636,0.11163522012578617,True,270,1400,1583,2.3,0.17056222362602652,0.20409154963798046,Affordable,Affordable
21305157915,71,671,0.10581222056631892,True,351,1800,2154,3.3,0.16295264623955433,0.19284336833083351,Affordable,Affordable
12501158613,71,545,0.13027522935779817,True,460,2343,1821,3.1,0.25260845689181766,0.29692054239006466,Affordable,Affordable
