SA1_CODE_2021,Lebanon_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
12701150426,91,725,0.12551724137931033,True,350,2011,1142,3.1,0.3064798598949212,0.40637208675737574,Moderately_Affordable,Expensive
11901135426,91,761,0.11957950065703023,True,550,2400,1408,3.2,0.390625,0.39335664335664333,Moderately_Affordable,Moderately_Affordable
21003144008,90,825,0.10909090909090909,True,333,1800,1476,2.7,0.22560975609756098,0.28142589118198874,Affordable,Affordable
12504158940,90,610,0.14754098360655737,True,400,2517,1550,2.4,0.25806451612903225,0.3747394540942928,Affordable,Moderately_Affordable
11901157133,90,587,0.15332197614991483,True,380,1517,953,2.6,0.3987408184679958,0.3673419969327629,Moderately_Affordable,Moderately_Affordable
11901157117,90,559,0.16100178890876565,True,400,1601,1125,2.6,0.35555555555555557,0.3284102564102564,Moderately_Affordable,Moderately_Affordable
11901135431,90,775,0.11612903225806452,True,540,2385,1974,3.6,0.2735562310030395,0.27881692775309797,Affordable,Affordable
12504171921,90,858,0.1048951048951049,True,375,2000,1704,2.6,0.22007042253521128,0.27085590465872156,Affordable,Affordable
20601149722,89,645,0.13798449612403102,True,386,2300,2115,2.5,0.18250591016548465,0.2509547190398254,Affordable,Affordable
12503147933,89,498,0.178714859437751,True,338,2435,1410,3.2,0.2397163120567376,0.3985270049099836,Affordable,Moderately_Affordable
21302134314,89,691,0.1287988422575977,True,391,2200,1666,2.6,0.23469387755102042,0.3047372795271955,Affordable,Moderately_Affordable
21302134319,89,851,0.1045828437132785,True,410,2550,1617,2.6,0.2535559678416821,0.36392179249322104,Affordable,Moderately_Affordable
11902136614,88,640,0.1375,True,350,1584,1205,2.8,0.29045643153526973,0.3033514203638685,Affordable,Moderately_Affordable
11901135417,88,813,0.10824108241082411,True,540,2600,1836,3.3,0.29411764705882354,0.32679738562091504,Affordable,Moderately_Affordable
11902136214,88,819,0.10744810744810745,True,372,2400,1555,2.5,0.23922829581993568,0.3561711600296809,Affordable,Moderately_Affordable
12003139409,88,679,0.12960235640648013,True,445,2268,1711,2.3,0.26008182349503217,0.3058939891201726,Affordable,Moderately_Affordable
12503171319,88,775,0.1135483870967742,True,479,3033,2159,3.1,0.221861973135711,0.32418854882958636,Affordable,Moderately_Affordable
12503171337,88,686,0.1282798833819242,True,478,2600,1985,3.1,0.24080604534005037,0.3022670025188917,Affordable,Moderately_Affordable
11902165901,88,713,0.12342215988779803,True,380,2622,1437,3.0,0.26443980514961724,0.42106953589208285,Affordable,Expensive
12003139408,88,711,0.12376933895921238,True,475,2167,2299,2.7,0.2066115702479339,0.21751932278248068,Affordable,Affordable
12503171302,87,749,0.11615487316421896,True,500,2196,2059,3.0,0.24283632831471588,0.24612395860574587,Affordable,Affordable
12501158412,87,588,0.14795918367346939,True,200,2400,1055,3.1,0.1895734597156398,0.5249726576740795,Affordable,Very_Expensive
12701150513,87,845,0.10295857988165681,True,490,1800,1825,3.2,0.2684931506849315,0.22760800842992623,Affordable,Affordable
11902136210,86,765,0.11241830065359477,True,480,2500,1696,2.7,0.2830188679245283,0.340166908563135,Affordable,Moderately_Affordable
21005124301,86,832,0.10336538461538461,True,335,1300,1108,3.2,0.30234657039711194,0.27075812274368233,Moderately_Affordable,Affordable
11904166918,86,593,0.14502529510961215,True,540,2550,1687,3.1,0.32009484291641965,0.34882130317814963,Moderately_Affordable,Moderately_Affordable
11502129718,85,723,0.11756569847856155,True,400,3000,2187,3.1,0.18289894833104708,0.31655587211142766,Affordable,Moderately_Affordable
12503171501,85,729,0.11659807956104253,True,488,2770,2017,3.2,0.24194348041646008,0.3169215514282445,Affordable,Moderately_Affordable
21005124344,85,616,0.137987012987013,True,317,1300,1053,3.0,0.3010446343779677,0.2849002849002849,Moderately_Affordable,Affordable
11902136646,85,679,0.1251840942562592,True,220,2461,1147,2.9,0.1918047079337402,0.4951378177184629,Affordable,Expensive
20902152411,84,703,0.11948790896159317,True,396,2761,1471,2.8,0.26920462270564244,0.43314333525074517,Affordable,Expensive
12504171926,83,727,0.11416781292984869,True,500,2000,2326,3.2,0.21496130696474636,0.198425821813612,Affordable,Affordable
11904138021,83,634,0.1309148264984227,True,179,2081,881,2.2,0.20317820658342792,0.5450973544049594,Affordable,Very_Expensive
12503148328,83,682,0.1217008797653959,True,395,2167,1278,3.4,0.30907668231611896,0.3912964969302997,Moderately_Affordable,Moderately_Affordable
11901157123,82,672,0.12202380952380952,True,400,1733,1360,2.9,0.29411764705882354,0.2940610859728507,Affordable,Affordable
11901135405,82,709,0.1156558533145275,True,550,2314,1895,3.1,0.29023746701846964,0.28179419525065963,Affordable,Affordable
12703152216,81,685,0.11824817518248175,True,480,1788,1946,3.2,0.24665981500513876,0.21203257174480197,Affordable,Affordable
11901157240,81,634,0.1277602523659306,True,400,2040,1125,2.7,0.35555555555555557,0.41846153846153844,Moderately_Affordable,Expensive
21003144009,80,691,0.11577424023154848,True,399,1734,1197,2.5,0.3333333333333333,0.3342972816657027,Moderately_Affordable,Moderately_Affordable
12503171414,80,564,0.14184397163120568,True,453,2600,1770,3.2,0.2559322033898305,0.3389830508474576,Affordable,Moderately_Affordable
12701150440,80,715,0.11188811188811189,True,195,1733,900,2.9,0.21666666666666667,0.44435897435897437,Affordable,Expensive
11903137004,80,786,0.10178117048346055,True,200,2817,1215,2.7,0.1646090534979424,0.535042735042735,Affordable,Very_Expensive
10701154536,80,511,0.15655577299412915,True,350,1528,991,2.7,0.35317860746720486,0.35581774431421254,Moderately_Affordable,Moderately_Affordable
11904166922,80,750,0.10666666666666667,True,625,3000,2324,3.2,0.2689328743545611,0.2978948762081292,Affordable,Affordable
11904166814,79,663,0.1191553544494721,True,565,2396,2535,3.0,0.22287968441814596,0.21811561219845244,Affordable,Affordable
11901157129,79,650,0.12153846153846154,True,445,2500,1402,3.1,0.3174037089871612,0.41150005486667396,Moderately_Affordable,Expensive
12703152323,79,692,0.11416184971098266,True,505,2217,1843,3.1,0.27400976668475313,0.2775992320213698,Affordable,Affordable
12501158406,79,653,0.12098009188361408,True,450,2073,1531,3.5,0.29392553886348793,0.3124654574687233,Affordable,Moderately_Affordable
12502147811,79,769,0.10273081924577374,True,640,3602,2421,3.1,0.26435357290375877,0.3433419121151463,Affordable,Moderately_Affordable
12302170311,78,761,0.10249671484888305,True,590,3467,2714,3.8,0.21739130434782608,0.2947962133665892,Affordable,Affordable
12701150402,78,680,0.11470588235294117,True,343,2059,1375,3.6,0.24945454545454546,0.3455664335664336,Affordable,Moderately_Affordable
12503171314,78,571,0.13660245183887915,True,515,2600,1562,3.1,0.32970550576184376,0.38412291933418696,Moderately_Affordable,Moderately_Affordable
11902136710,78,740,0.10540540540540541,True,223,2600,1374,2.5,0.16229985443959244,0.4366812227074236,Affordable,Expensive
11902136248,78,652,0.1196319018404908,True,415,2167,1375,2.7,0.3018181818181818,0.3636923076923077,Moderately_Affordable,Moderately_Affordable
11901157203,78,458,0.1703056768558952,True,475,1835,1458,3.3,0.32578875171467764,0.2904400126622349,Moderately_Affordable,Affordable
20904153016,77,688,0.1119186046511628,True,354,1600,1093,2.9,0.32387923147301007,0.33781406151031035,Moderately_Affordable,Moderately_Affordable
21005124338,77,495,0.15555555555555556,True,245,2000,1278,3.1,0.19170579029733958,0.36114120621162876,Affordable,Moderately_Affordable
12003167919,77,542,0.14206642066420663,True,635,2922,2154,2.7,0.29480037140204274,0.3130490679237197,Affordable,Moderately_Affordable
11901136143,77,558,0.13799283154121864,True,367,1250,1031,2.4,0.3559650824442289,0.2797881071401925,Moderately_Affordable,Affordable
12003139305,77,768,0.10026041666666667,True,550,3000,2531,3.1,0.21730541288028446,0.2735312889402182,Affordable,Affordable
11902166233,77,618,0.12459546925566344,True,615,3000,2139,3.0,0.28751753155680226,0.32365951019527456,Affordable,Moderately_Affordable
12503147905,77,566,0.13604240282685512,True,460,1900,1145,2.8,0.4017467248908297,0.3829358414511253,Expensive,Moderately_Affordable
11903137308,77,522,0.1475095785440613,True,255,1500,919,2.7,0.27747551686615884,0.37666359755587175,Affordable,Moderately_Affordable
12501158709,77,609,0.12643678160919541,True,229,2167,1231,3.2,0.18602761982128352,0.40623633068799603,Affordable,Expensive
12701150412,76,760,0.1,True,230,1600,1187,3.2,0.1937657961246841,0.3110621476249109,Affordable,Moderately_Affordable
11901135440,75,616,0.12175324675324675,True,580,2728,1471,3.1,0.39428959891230453,0.42796632327563666,Moderately_Affordable,Expensive
11901157136,75,669,0.11210762331838565,True,373,1327,1183,2.7,0.3153000845308538,0.2588594837115547,Moderately_Affordable,Affordable
21005124331,75,513,0.14619883040935672,True,400,1509,1266,3.2,0.315955766192733,0.2750637987604812,Moderately_Affordable,Affordable
12503171609,75,590,0.1271186440677966,True,430,2331,1937,2.6,0.2219927723283428,0.27770938405940987,Affordable,Affordable
12503171320,74,690,0.1072463768115942,True,500,3000,1718,3.1,0.2910360884749709,0.40297304558072894,Affordable,Expensive
11603131313,74,488,0.15163934426229508,True,360,1712,1542,3.0,0.23346303501945526,0.2562107153546842,Affordable,Affordable
11902136234,74,717,0.10320781032078104,True,355,2000,1239,2.6,0.28652138821630346,0.3725088470851183,Affordable,Moderately_Affordable
11904167011,73,659,0.11077389984825493,True,550,2568,2113,3.0,0.26029342167534314,0.2804616112708872,Affordable,Affordable
11904138143,73,500,0.146,True,620,3663,2042,3.3,0.3036238981390793,0.41396067204098547,Moderately_Affordable,Expensive
11902166241,71,583,0.12178387650085763,True,325,3000,1600,3.1,0.203125,0.4326923076923077,Affordable,Expensive
12003168110,69,634,0.10883280757097792,True,760,4333,3583,3.5,0.21211275467485347,0.2790742609330385,Affordable,Affordable
11901136012,69,631,0.10935023771790808,True,520,1950,1875,3.3,0.2773333333333333,0.24,Affordable,Affordable
12701172824,69,365,0.18904109589041096,True,425,4276,959,2.8,0.443169968717414,1.0289564450148392,Expensive,Very_Expensive
11901157135,69,576,0.11979166666666667,True,345,1625,1180,2.6,0.2923728813559322,0.3177966101694915,Affordable,Moderately_Affordable
12503171602,68,635,0.10708661417322834,True,455,2167,1468,3.0,0.30994550408719346,0.3406518549570321,Moderately_Affordable,Moderately_Affordable
12701150410,68,674,0.10089020771513353,True,250,1733,939,3.0,0.26624068157614483,0.425903170312116,Affordable,Expensive
12701150405,68,624,0.10897435897435898,True,350,2167,1303,3.6,0.2686108979278588,0.38378888954483736,Affordable,Moderately_Affordable
21005124308,68,485,0.1402061855670103,True,300,1376,1025,2.3,0.2926829268292683,0.30979362101313324,Affordable,Moderately_Affordable
12503147932,67,546,0.1227106227106227,True,350,2167,1375,3.0,0.2545454545454545,0.3636923076923077,Affordable,Moderately_Affordable
11901157140,67,527,0.127134724857685,True,320,1300,940,2.3,0.3404255319148936,0.3191489361702128,Moderately_Affordable,Moderately_Affordable
12504148943,67,655,0.10229007633587786,True,515,2246,2416,3.1,0.21316225165562913,0.21453132959755478,Affordable,Affordable
12502147709,66,606,0.10891089108910891,True,300,2659,1428,2.7,0.21008403361344538,0.4297026502908856,Affordable,Expensive
12503171315,66,626,0.10543130990415335,True,520,2167,1963,3.1,0.26490066225165565,0.25475136173047536,Affordable,Affordable
12701150435,64,434,0.14746543778801843,True,209,1600,1050,2.9,0.19904761904761906,0.3516483516483517,Affordable,Moderately_Affordable
21005124307,63,423,0.14893617021276595,True,369,1875,1325,3.6,0.27849056603773586,0.3265602322206096,Affordable,Moderately_Affordable
11901135430,61,404,0.15099009900990099,True,450,3000,1541,2.8,0.2920181700194679,0.44925872310687365,Affordable,Expensive
12003139223,61,569,0.10720562390158173,True,660,3575,3050,2.9,0.21639344262295082,0.27049180327868855,Affordable,Affordable
11904138106,61,473,0.12896405919661733,True,500,1875,1875,2.8,0.26666666666666666,0.23076923076923078,Affordable,Affordable
11902136241,60,481,0.12474012474012475,True,390,1817,1555,2.1,0.2508038585209003,0.26965124907247096,Affordable,Affordable
21005124217,59,575,0.10260869565217391,True,325,1127,1052,2.6,0.30893536121673004,0.24722140976893828,Moderately_Affordable,Affordable
11601156027,59,532,0.11090225563909774,True,208,0,691,2.7,0.30101302460202606,0.0,Moderately_Affordable,Affordable
11901157120,58,466,0.12446351931330472,True,370,1001,1031,2.6,0.3588748787584869,0.22405431619786614,Moderately_Affordable,Affordable
21005154509,57,551,0.10344827586206896,True,381,1790,1520,3.8,0.2506578947368421,0.2717611336032389,Affordable,Affordable
11902136237,56,493,0.11359026369168357,True,470,2600,1481,2.9,0.3173531397704254,0.4051316677920324,Moderately_Affordable,Expensive
12503147929,56,423,0.13238770685579196,True,510,2167,2031,4.0,0.2511078286558346,0.24622202022497444,Affordable,Affordable
12504171917,56,348,0.16091954022988506,True,350,2083,1687,2.5,0.2074688796680498,0.2849391272627787,Affordable,Affordable
11902136244,55,453,0.12141280353200883,True,390,2167,1224,2.4,0.31862745098039214,0.40855957767722473,Moderately_Affordable,Expensive
21005124332,54,424,0.12735849056603774,True,300,1600,1062,2.8,0.2824858757062147,0.3476749239461104,Affordable,Moderately_Affordable
11902157418,54,537,0.1005586592178771,True,345,1083,900,2.5,0.38333333333333336,0.2776923076923077,Moderately_Affordable,Affordable
11901136020,51,454,0.11233480176211454,True,260,3200,1281,2.6,0.2029664324746292,0.5764727076202486,Affordable,Very_Expensive
11902166021,50,471,0.10615711252653928,True,350,2000,817,2.2,0.4283965728274174,0.5649185575746163,Expensive,Very_Expensive
