SA1_CODE_2021,Nepal_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
20604111744,151,525,0.2876190476190476,True,250,704,906,1.6,0.27593818984547464,0.1793173713703515,Affordable,Affordable
60103102109,151,887,0.17023675310033823,True,300,1471,1566,2.6,0.19157088122605365,0.21676982021809607,Affordable,Affordable
12003167924,151,682,0.22140762463343108,True,360,1270,1325,2.8,0.27169811320754716,0.2211901306240929,Affordable,Affordable
20902142818,151,1191,0.12678421494542402,True,375,1517,1696,2.0,0.22110849056603774,0.2064132801161103,Affordable,Affordable
11601130638,150,1378,0.10885341074020319,True,400,2167,2031,3.2,0.19694731659281142,0.24622202022497444,Affordable,Affordable
12302143748,150,1100,0.13636363636363635,True,520,2993,2514,3.3,0.20684168655529037,0.27473838810354323,Affordable,Affordable
21305136301,149,839,0.17759237187127533,True,330,1822,1899,2.6,0.17377567140600317,0.22141207923198444,Affordable,Affordable
12504171805,149,1477,0.1008801624915369,True,550,2347,3548,3.0,0.15501691093573844,0.15265371606972508,Affordable,Affordable
12101168221,148,939,0.15761448349307774,True,540,2175,2394,2.3,0.22556390977443608,0.20965876229034125,Affordable,Affordable
70102101607,148,809,0.18294190358467244,True,250,1680,861,1.9,0.29036004645760743,0.450281425891182,Affordable,Expensive
12003139640,147,1265,0.11620553359683794,True,450,2167,2134,2.6,0.21087160262417995,0.23433782712133228,Affordable,Affordable
50602111939,147,623,0.23595505617977527,True,260,1281,1278,1.8,0.20344287949921752,0.2313109425785482,Affordable,Affordable
20904143710,147,1201,0.12239800166527894,True,401,2167,1920,3.3,0.20885416666666667,0.26045673076923076,Affordable,Affordable
60102101122,146,1179,0.12383375742154368,True,460,1550,2108,2.5,0.21821631878557876,0.16968325791855204,Affordable,Affordable
60103101612,146,1242,0.11755233494363929,True,200,1200,1010,2.3,0.19801980198019803,0.2741812642802742,Affordable,Affordable
12703173020,146,972,0.15020576131687244,True,568,3000,2691,3.5,0.211073950204385,0.2572678157962439,Affordable,Affordable
70101100219,146,737,0.19810040705563092,True,423,1343,2098,2.0,0.20162059103908483,0.14772310625504143,Affordable,Affordable
60103101719,145,670,0.21641791044776118,True,355,1300,1350,2.5,0.26296296296296295,0.2222222222222222,Affordable,Affordable
80110113513,145,1131,0.1282051282051282,True,576,2000,2920,3.1,0.19726027397260273,0.15806111696522657,Affordable,Affordable
10102100910,145,1093,0.13266239707227814,True,310,1213,1382,1.8,0.22431259044862517,0.20254925971279084,Affordable,Affordable
10503110135,145,790,0.18354430379746836,True,270,1433,1399,2.0,0.19299499642601858,0.2363776323747732,Affordable,Affordable
12501158622,144,1091,0.13198900091659027,True,490,2000,1687,3.1,0.29045643153526973,0.27358533582599975,Affordable,Affordable
11904137907,144,1219,0.11812961443806398,True,500,2432,1775,2.7,0.28169014084507044,0.3161863488624052,Affordable,Moderately_Affordable
50603112740,143,1421,0.10063335679099226,True,350,1663,1841,2.9,0.19011406844106463,0.20845694229724648,Affordable,Affordable
30203104004,143,1220,0.11721311475409836,True,310,1504,1314,1.7,0.2359208523592085,0.26413768879522304,Affordable,Affordable
12503148124,143,1271,0.1125098347757671,True,330,2000,1190,3.1,0.2773109243697479,0.3878474466709761,Affordable,Moderately_Affordable
80101101302,142,1161,0.1223083548664944,True,340,1192,1375,2.0,0.24727272727272728,0.20005594405594407,Affordable,Affordable
21003153513,142,913,0.15553121577217963,True,346,1800,1426,2.4,0.2426367461430575,0.2912935591757471,Affordable,Affordable
11904137915,141,1026,0.13742690058479531,True,430,2000,2037,2.4,0.2110947471772214,0.22657754616517503,Affordable,Affordable
60201104105,141,1219,0.11566858080393766,True,325,1300,1540,2.6,0.21103896103896103,0.19480519480519481,Affordable,Affordable
12302170532,141,1113,0.12668463611859837,True,400,1936,1569,3.0,0.25493945188017847,0.28474775702309163,Affordable,Affordable
60103102107,141,905,0.1558011049723757,True,360,1264,1271,2.5,0.2832415420928403,0.2294982751316347,Affordable,Affordable
12003139606,140,860,0.16279069767441862,True,480,2342,2062,2.8,0.23278370514064015,0.26210549876893235,Affordable,Affordable
21005154301,140,1378,0.10159651669085631,True,421,1950,1943,3.2,0.2166752444673186,0.23160061760164694,Affordable,Affordable
12003167620,140,669,0.20926756352765322,True,400,2000,1638,2.3,0.2442002442002442,0.2817695125387433,Affordable,Affordable
20904122308,139,965,0.14404145077720207,True,300,1300,1277,2.4,0.23492560689115113,0.23492560689115113,Affordable,Affordable
20802118203,139,1318,0.1054628224582701,True,356,1800,1564,1.8,0.22762148337595908,0.26559118630729883,Affordable,Affordable
11904137805,139,1032,0.13468992248062014,True,485,2352,2062,2.9,0.23520853540252182,0.2632246511974931,Affordable,Affordable
60105103217,138,789,0.17490494296577946,True,388,1652,1633,2.0,0.23759951010410288,0.23345423712845637,Affordable,Affordable
12003139636,138,803,0.1718555417185554,True,435,1700,2023,2.8,0.21502718734552645,0.19392372333548805,Affordable,Affordable
12003167605,137,866,0.1581986143187067,True,430,2167,2101,2.2,0.20466444550214183,0.23801852597664117,Affordable,Affordable
40403110725,137,1002,0.13672654690618763,True,304,1394,1412,2.1,0.21529745042492918,0.22782741337982132,Affordable,Affordable
12504171717,136,1218,0.1116584564860427,True,460,1975,2511,2.6,0.18319394663480684,0.1815090524767944,Affordable,Affordable
60103101705,136,746,0.18230563002680966,True,350,1300,1674,2.7,0.20908004778972522,0.17921146953405018,Affordable,Affordable
12504149112,136,711,0.19127988748241911,True,390,1600,2062,2.6,0.18913676042677013,0.1790643885697232,Affordable,Affordable
12003168001,136,980,0.13877551020408163,True,300,2687,1912,2.4,0.15690376569037656,0.3243080141615706,Affordable,Moderately_Affordable
12503171431,136,881,0.1543700340522134,True,430,1803,1529,2.6,0.2812295618051014,0.2721235598933441,Affordable,Affordable
40202103018,136,674,0.20178041543026706,True,245,1164,1052,2.6,0.23288973384030418,0.2553378180754607,Affordable,Affordable
12102157719,136,897,0.1516164994425864,True,400,2225,1463,2.0,0.2734107997265892,0.35096482464903517,Affordable,Moderately_Affordable
70102102504,136,806,0.1687344913151365,True,350,1517,2042,2.3,0.1714005876591577,0.17143825811798388,Affordable,Affordable
21003153612,135,971,0.13903192584963955,True,395,2000,1735,2.5,0.2276657060518732,0.2660164043449346,Affordable,Affordable
12504149164,135,1191,0.11335012594458438,True,433,2128,2704,2.9,0.16013313609467456,0.18161128812016386,Affordable,Affordable
60103101707,135,596,0.22651006711409397,True,400,1420,1452,2.6,0.27548209366391185,0.22568340750158933,Affordable,Affordable
30602115207,135,1037,0.13018322082931533,True,260,758,1103,2.0,0.2357207615593835,0.15858846502545507,Affordable,Affordable
12203169531,135,983,0.1373346897253306,True,630,2540,2201,2.2,0.2862335302135393,0.2663125152902527,Affordable,Affordable
11902166110,135,1151,0.11728931364031277,True,400,2000,1587,2.7,0.2520478890989288,0.2908244874218409,Affordable,Affordable
12302170540,134,946,0.1416490486257928,True,400,2080,1642,2.9,0.243605359317905,0.292326431181486,Affordable,Affordable
12102157731,134,698,0.19197707736389685,True,465,1920,2071,2.3,0.2245292129406084,0.21394346840990974,Affordable,Affordable
30503112213,134,941,0.14240170031880978,True,330,2000,1723,2.0,0.1915264074289031,0.26786910129916514,Affordable,Affordable
21301133619,134,1147,0.11682650392327812,True,340,1900,1462,2.5,0.23255813953488372,0.2999052930653478,Affordable,Affordable
11001118643,133,1003,0.13260219341974078,True,270,1310,1534,2.1,0.1760104302477184,0.197071507371377,Affordable,Affordable
20904153120,133,1194,0.11139028475711893,True,421,2100,2200,3.2,0.19136363636363637,0.2202797202797203,Affordable,Affordable
70101100224,132,551,0.2395644283121597,True,400,1679,2016,2.1,0.1984126984126984,0.19219322344322345,Affordable,Affordable
20904153027,132,1274,0.10361067503924647,True,345,1588,1333,2.4,0.25881470367591897,0.2749148825667955,Affordable,Affordable
11904167117,132,757,0.17437252311756934,True,520,2255,2033,2.5,0.2557796360059026,0.25596882212720873,Affordable,Affordable
11603131952,132,1135,0.11629955947136564,True,450,2000,2219,3.2,0.20279405137449302,0.20799389884563385,Affordable,Affordable
80109110008,132,1305,0.10114942528735632,True,380,2167,2303,2.4,0.16500217108119844,0.21714152109288887,Affordable,Affordable
80101100202,131,725,0.18068965517241378,True,369,1407,1575,2.2,0.2342857142857143,0.20615384615384616,Affordable,Affordable
40403110754,131,569,0.23022847100175747,True,270,1950,1419,2.2,0.19027484143763213,0.3171247357293869,Affordable,Moderately_Affordable
80104104025,131,748,0.1751336898395722,True,530,1997,2396,3.0,0.22120200333889817,0.19233979709772697,Affordable,Affordable
40302105818,131,1213,0.1079967023907667,True,315,1419,1273,2.0,0.2474469756480754,0.25723608677261467,Affordable,Affordable
12302170501,131,1145,0.11441048034934498,True,380,1670,1467,2.5,0.25903203817314246,0.26270253264118293,Affordable,Affordable
12501158233,130,1157,0.11235955056179775,True,463,2392,1416,3.7,0.3269774011299435,0.3898305084745763,Moderately_Affordable,Moderately_Affordable
12203169539,130,1044,0.12452107279693486,True,555,2253,1875,2.2,0.296,0.27729230769230767,Affordable,Affordable
40403110724,130,1117,0.11638316920322292,True,300,1500,1489,2.2,0.20147750167897918,0.23247404039882213,Affordable,Affordable
60103101725,130,920,0.14130434782608695,True,303,1614,1412,2.4,0.21458923512747877,0.26378295925038137,Affordable,Affordable
50302129506,130,878,0.1480637813211845,True,320,1532,1586,1.8,0.201765447667087,0.22291201862450286,Affordable,Affordable
11904138121,130,788,0.1649746192893401,True,500,2500,1989,3.0,0.2513826043237808,0.290056851142824,Affordable,Affordable
80104104029,130,739,0.17591339648173207,True,460,1564,2101,2.1,0.21894336030461684,0.17178632885439168,Affordable,Affordable
21301133601,130,724,0.17955801104972377,True,341,1440,1384,2.5,0.24638728323699421,0.2401067140951534,Affordable,Affordable
60201104001,129,949,0.13593256059009484,True,303,1000,1269,2.7,0.23877068557919623,0.18185124568103292,Affordable,Affordable
11402128431,129,1274,0.10125588697017268,True,450,1330,1086,1.7,0.4143646408839779,0.2826179345516362,Expensive,Affordable
11902165904,129,811,0.15906288532675708,True,406,2090,1487,2.8,0.2730329522528581,0.3243494904557447,Affordable,Moderately_Affordable
50302104305,129,751,0.17177097203728361,True,280,1196,1118,1.8,0.2504472271914132,0.24686940966010734,Affordable,Affordable
12302170422,128,1100,0.11636363636363636,True,360,1777,1406,2.6,0.25604551920341395,0.2916621074515811,Affordable,Affordable
60103101710,128,798,0.16040100250626566,True,293,1200,877,2.2,0.33409350057012543,0.3157617752828699,Moderately_Affordable,Moderately_Affordable
11902166119,128,801,0.15980024968789014,True,500,2300,1945,2.4,0.2570694087403599,0.2728890646628436,Affordable,Affordable
21005154321,128,1248,0.10256410256410256,True,421,2200,2133,3.7,0.19737458977965308,0.23801795953694688,Affordable,Affordable
12003167609,128,1132,0.11307420494699646,True,430,2167,1987,2.3,0.21640664318067437,0.2516743447795285,Affordable,Affordable
60102100417,128,1107,0.11562782294489611,True,320,1517,1255,1.9,0.2549800796812749,0.27894575543977934,Affordable,Affordable
21303134827,127,965,0.1316062176165803,True,303,2167,1575,2.1,0.19238095238095237,0.31750915750915754,Affordable,Moderately_Affordable
40302105816,127,870,0.14597701149425288,True,310,1411,1340,2.0,0.23134328358208955,0.24299655568312284,Affordable,Affordable
21005124315,127,631,0.20126782884310618,True,330,1520,1187,3.5,0.2780117944397641,0.29550904024366537,Affordable,Affordable
12602150310,126,755,0.16688741721854305,True,330,1778,1406,1.6,0.23470839260312945,0.2918262391946602,Affordable,Affordable
11904137914,126,609,0.20689655172413793,True,430,2000,1607,2.2,0.26757934038581205,0.2872050165142884,Affordable,Affordable
11903166418,125,1004,0.12450199203187251,True,490,2200,1807,3.2,0.2711676812396237,0.2809586650206462,Affordable,Affordable
60105103015,125,694,0.18011527377521613,True,310,1636,1981,2.4,0.15648662291771834,0.1905797382829185,Affordable,Affordable
30203104001,125,786,0.15903307888040713,True,350,1546,1722,1.9,0.2032520325203252,0.20718306084159743,Affordable,Affordable
80110113509,125,1099,0.11373976342129208,True,530,1938,2737,2.6,0.1936426744610888,0.1634018155757286,Affordable,Affordable
12302144348,125,873,0.143184421534937,True,390,2000,1547,3.0,0.25210084033613445,0.2983441897469047,Affordable,Affordable
31701144604,125,1053,0.11870845204178537,True,335,1300,1625,3.0,0.20615384615384616,0.18461538461538463,Affordable,Affordable
12302144338,125,1077,0.11606313834726091,True,400,2000,1781,3.0,0.22459292532285233,0.2591456830648296,Affordable,Affordable
11602163019,124,1198,0.10350584307178631,True,550,2800,2554,3.2,0.2153484729835552,0.2529968074212397,Affordable,Affordable
30203104013,124,864,0.14351851851851852,True,370,1398,1485,2.0,0.24915824915824916,0.21724941724941724,Affordable,Affordable
12102157806,124,991,0.12512613521695257,True,400,2019,1321,1.8,0.3028009084027252,0.35270482734525127,Moderately_Affordable,Moderately_Affordable
50602112328,124,1048,0.1183206106870229,True,265,1410,1310,1.8,0.20229007633587787,0.24838520258367586,Affordable,Affordable
12501158209,123,812,0.15147783251231528,True,365,1794,1183,3.0,0.30853761622992393,0.3499577345731192,Moderately_Affordable,Moderately_Affordable
12302170632,123,1146,0.10732984293193717,True,370,1767,1666,3.1,0.22208883553421369,0.24475944223843382,Affordable,Affordable
30503112214,123,1148,0.10714285714285714,True,335,1634,1593,1.9,0.21029504080351538,0.2367086773866435,Affordable,Affordable
11903166408,123,1110,0.11081081081081082,True,489,2167,1656,2.5,0.29528985507246375,0.3019788182831661,Affordable,Moderately_Affordable
