SA1_CODE_2021,China_population,total_population,concentration_ratio,is_cluster
12502147726,97,921,0.10532030401737243,True
50704117910,97,788,0.12309644670050761,True
12102140626,97,618,0.156957928802589,True
21205132412,97,718,0.13509749303621169,True
21101125617,97,475,0.20421052631578948,True
21102126139,97,773,0.12548512289780078,True
12101139905,97,905,0.10718232044198896,True
21203145828,97,700,0.13857142857142857,True
20605151215,97,701,0.1383737517831669,True
21305136829,97,855,0.11345029239766082,True
21303134817,97,703,0.1379800853485064,True
40303106823,97,744,0.1303763440860215,True
11904138107,97,468,0.20726495726495728,True
11902136237,97,493,0.19675456389452334,True
12003139329,97,805,0.12049689440993788,True
12602150318,97,620,0.15645161290322582,True
40105101805,97,850,0.11411764705882353,True
50401104708,97,967,0.10031023784901758,True
30909126515,97,802,0.12094763092269327,True
20904121613,97,786,0.12340966921119594,True
50302104241,97,753,0.12881806108897742,True
30804152910,97,684,0.14181286549707603,True
30305107223,97,736,0.13179347826086957,True
40104101627,97,943,0.10286320254506894,True
11501162221,97,905,0.10718232044198896,True
21305146426,97,720,0.13472222222222222,True
12701172813,97,689,0.14078374455732948,True
12602150121,97,768,0.12630208333333334,True
11601156020,97,711,0.13642756680731363,True
20904121717,97,586,0.16552901023890784,True
21101125126,97,516,0.187984496124031,True
20802117637,97,653,0.14854517611026033,True
12501170917,97,591,0.16412859560067683,True
20801116922,97,718,0.13509749303621169,True
11904166814,97,663,0.14630467571644043,True
21205132731,97,898,0.10801781737193764,True
21104127003,97,594,0.1632996632996633,True
21101125810,96,780,0.12307692307692308,True
11701163535,96,572,0.16783216783216784,True
11501129627,96,797,0.12045169385194479,True
11501129615,96,782,0.12276214833759591,True
70102102115,96,931,0.10311493018259936,True
20604150430,96,773,0.12419146183699871,True
20604150606,96,824,0.11650485436893204,True
20701152027,96,870,0.1103448275862069,True
21103126613,96,719,0.13351877607788595,True
12503148007,96,927,0.10355987055016182,True
12103140843,96,684,0.14035087719298245,True
20703116339,96,509,0.18860510805500982,True
12501171007,96,591,0.16243654822335024,True
30305107531,96,603,0.15920398009950248,True
21104127022,96,643,0.14930015552099535,True
20302104248,96,710,0.1352112676056338,True
20701114922,96,456,0.21052631578947367,True
12003139516,96,925,0.10378378378378378,True
12102157909,96,460,0.20869565217391303,True
21202129916,96,544,0.17647058823529413,True
12101168715,96,662,0.14501510574018128,True
70101100231,96,722,0.1329639889196676,True
21101125706,96,816,0.11764705882352941,True
21205156726,96,370,0.2594594594594595,True
20703116718,96,676,0.14201183431952663,True
12102140602,96,735,0.1306122448979592,True
50603112921,96,906,0.10596026490066225,True
50603112920,96,955,0.10052356020942409,True
40205105120,96,741,0.12955465587044535,True
50603112914,96,885,0.10847457627118644,True
21205132610,96,826,0.1162227602905569,True
11501155852,96,709,0.13540197461212977,True
12504158915,96,727,0.13204951856946354,True
12003168014,96,520,0.18461538461538463,True
21305158111,96,928,0.10344827586206896,True
80101101618,96,753,0.12749003984063745,True
40101100108,96,657,0.1461187214611872,True
11904137818,96,513,0.1871345029239766,True
12602172213,96,852,0.11267605633802817,True
12602149820,96,940,0.10212765957446808,True
12602150108,96,612,0.1568627450980392,True
11701132133,96,675,0.14222222222222222,True
30303106604,96,793,0.1210592686002522,True
11703163914,96,719,0.13351877607788595,True
11501162126,96,860,0.11162790697674418,True
30501111041,96,851,0.1128084606345476,True
11501155625,96,607,0.15815485996705106,True
21205156718,96,663,0.14479638009049775,True
31106133508,96,909,0.10561056105610561,True
11504162536,96,737,0.13025780189959293,True
12103140729,95,742,0.1280323450134771,True
10105153931,95,736,0.12907608695652173,True
30303106036,95,877,0.10832383124287344,True
11701163425,95,940,0.10106382978723404,True
11801134626,95,836,0.11363636363636363,True
20701115014,95,667,0.1424287856071964,True
20701114949,95,821,0.11571254567600488,True
20802118120,95,723,0.1313969571230982,True
21204156625,95,608,0.15625,True
11501155834,95,455,0.2087912087912088,True
11801134114,95,940,0.10106382978723404,True
30501110620,95,823,0.11543134872417983,True
12504148939,95,496,0.19153225806451613,True
20703116108,95,682,0.13929618768328444,True
21402138123,95,744,0.12768817204301075,True
40103101108,95,704,0.13494318181818182,True
21103126640,95,931,0.10204081632653061,True
21305146631,95,800,0.11875,True
12504158943,95,741,0.1282051282051282,True
30403109416,95,544,0.17463235294117646,True
20802117456,95,773,0.12289780077619664,True
20604150323,95,744,0.12768817204301075,True
20702142434,95,587,0.16183986371379896,True
50603113114,95,878,0.1082004555808656,True
12702151104,95,755,0.12582781456953643,True
20901119602,95,722,0.13157894736842105,True
12602150118,95,724,0.13121546961325967,True
12601172114,95,362,0.26243093922651933,True
12203142717,95,668,0.14221556886227546,True
21101125102,95,838,0.11336515513126491,True
40104101617,95,796,0.11934673366834171,True
20702115919,95,831,0.11432009626955475,True
40203117534,95,628,0.15127388535031847,True
11703163824,95,642,0.14797507788161993,True
12702151510,95,699,0.13590844062947066,True
20904121611,95,807,0.11771995043370508,True
20902152522,95,915,0.10382513661202186,True
50401104504,95,943,0.1007423117709438,True
12504149163,95,924,0.10281385281385282,True
40104101643,95,712,0.13342696629213482,True
21101125425,94,818,0.11491442542787286,True
21101125932,94,555,0.16936936936936936,True
11904137709,94,573,0.16404886561954624,True
21305146446,94,689,0.13642960812772134,True
40101100139,94,579,0.16234887737478412,True
11904137711,94,490,0.19183673469387755,True
21205132603,94,559,0.16815742397137745,True
21202145318,94,833,0.11284513805522209,True
12502147719,94,930,0.1010752688172043,True
30403109616,94,846,0.1111111111111111,True
40104101518,94,889,0.10573678290213723,True
12702151127,94,900,0.10444444444444445,True
12701150513,94,845,0.11124260355029586,True
12504158901,94,936,0.10042735042735043,True
40203117510,94,715,0.13146853146853146,True
30303106042,94,926,0.10151187904967603,True
11703164401,94,662,0.1419939577039275,True
20801116921,94,656,0.14329268292682926,True
50302129511,94,836,0.11244019138755981,True
21103126648,94,748,0.12566844919786097,True
11902136236,94,596,0.15771812080536912,True
20701115533,94,747,0.12583668005354753,True
12001167230,94,927,0.10140237324703344,True
11904167021,94,590,0.15932203389830507,True
12501170916,94,806,0.11662531017369727,True
21305158117,94,806,0.11662531017369727,True
11501155317,94,498,0.18875502008032127,True
21202145415,94,852,0.11032863849765258,True
11501129155,94,869,0.10817031070195628,True
12102140370,94,595,0.15798319327731092,True
11501155409,94,585,0.1606837606837607,True
20607114205,94,680,0.13823529411764707,True
20604150608,93,884,0.10520361990950226,True
20605151420,93,793,0.11727616645649433,True
20802117441,93,779,0.11938382541720154,True
12501158210,93,865,0.10751445086705202,True
12404146608,93,548,0.16970802919708028,True
12602150035,93,453,0.2052980132450331,True
20702116027,93,893,0.10414333706606943,True
20604150815,93,823,0.11300121506682867,True
60201103607,93,636,0.14622641509433962,True
21204156610,93,725,0.12827586206896552,True
12003168110,93,634,0.14668769716088328,True
21103126517,93,756,0.12301587301587301,True
11501162125,93,870,0.10689655172413794,True
30501111106,93,916,0.10152838427947598,True
30502111516,93,637,0.14599686028257458,True
12103140731,93,492,0.18902439024390244,True
30403109622,93,863,0.10776361529548088,True
12003139304,93,786,0.1183206106870229,True
21101125424,93,816,0.11397058823529412,True
11703164229,93,712,0.1306179775280899,True
30903123527,93,746,0.12466487935656836,True
12504171722,93,552,0.16847826086956522,True
30305107411,93,872,0.10665137614678899,True
12504148908,93,591,0.15736040609137056,True
50603113116,93,722,0.12880886426592797,True
21305136844,93,929,0.10010764262648009,True
12103141110,93,641,0.14508580343213728,True
12003139211,93,786,0.1183206106870229,True
11802156529,93,800,0.11625,True
12502147822,93,622,0.1495176848874598,True
30501110538,93,833,0.11164465786314526,True
50502130209,93,836,0.11124401913875598,True
21103126633,93,601,0.15474209650582363,True
20701115537,93,646,0.14396284829721362,True
50602112334,93,716,0.12988826815642457,True
11703163807,93,533,0.17448405253283303,True
12502147732,93,792,0.11742424242424243,True
10704114441,93,712,0.1306179775280899,True
20701114917,92,771,0.11932555123216602,True
12003167603,92,835,0.11017964071856287,True
80104103924,92,808,0.11386138613861387,True
12102140646,92,715,0.12867132867132866,True
40203117505,92,854,0.10772833723653395,True
30402108816,92,680,0.13529411764705881,True
11903137448,92,774,0.11886304909560723,True
80104103706,92,612,0.1503267973856209,True
12101140128,92,708,0.12994350282485875,True
11501129007,92,519,0.17726396917148363,True
30501111234,92,910,0.1010989010989011,True
30903123518,92,902,0.10199556541019955,True
20804119444,92,801,0.11485642946317104,True
80104104413,92,763,0.12057667103538663,True
20604111729,92,600,0.15333333333333332,True
11501129611,92,823,0.1117861482381531,True
11802165226,92,835,0.11017964071856287,True
20602149901,92,622,0.14790996784565916,True
40203103826,92,804,0.11442786069651742,True
11504162408,92,918,0.10021786492374728,True
21305136319,92,901,0.10210876803551609,True
11904167007,92,650,0.14153846153846153,True
11703164417,92,815,0.11288343558282209,True
20701152125,92,841,0.10939357907253269,True
11902136243,92,839,0.10965435041716329,True
40203103802,92,830,0.1108433734939759,True
30501111029,92,771,0.11932555123216602,True
11501155847,92,623,0.1476725521669342,True
20701115531,92,619,0.14862681744749595,True
30304106907,92,691,0.13314037626628075,True
20901120324,92,798,0.11528822055137844,True
40203117516,92,786,0.11704834605597965,True
20801117013,91,557,0.16337522441651706,True
21305158710,91,823,0.11057108140947752,True
21101125707,91,751,0.12117177097203728,True
21305158832,91,860,0.1058139534883721,True
20604111744,91,525,0.17333333333333334,True
12503148338,91,809,0.11248454882571075,True
12102140351,91,714,0.12745098039215685,True
12501158618,91,745,0.1221476510067114,True
12001167208,91,777,0.11711711711711711,True
21104126901,91,881,0.10329171396140749,True
30501111014,91,834,0.1091127098321343,True
11801134105,91,866,0.10508083140877598,True
11801164928,91,814,0.11179361179361179,True
40303106603,91,566,0.1607773851590106,True
40204104033,91,707,0.12871287128712872,True
12801153035,91,707,0.12871287128712872,True
20701152207,91,707,0.12871287128712872,True
11902136210,91,765,0.11895424836601307,True
30305107518,91,681,0.13362701908957417,True
12003139315,91,771,0.11802853437094682,True
11703163801,91,568,0.1602112676056338,True
40104101629,91,633,0.14375987361769352,True
40203117536,91,854,0.10655737704918032,True
11902166314,91,794,0.11460957178841309,True
11703164116,91,749,0.12149532710280374,True
30403109711,91,717,0.12691771269177127,True
11903137220,91,891,0.10213243546576879,True
11501155521,91,814,0.11179361179361179,True
20701114943,91,861,0.10569105691056911,True
11802156807,90,675,0.13333333333333333,True
60105102703,90,675,0.13333333333333333,True
20701115005,90,722,0.12465373961218837,True
12003139514,90,780,0.11538461538461539,True
20604111726,90,582,0.15463917525773196,True
60104102310,90,770,0.11688311688311688,True
12103140852,90,664,0.1355421686746988,True
30403109434,90,707,0.1272984441301273,True
50604113329,90,654,0.13761467889908258,True
11501155506,90,548,0.16423357664233576,True
20803118323,90,498,0.18072289156626506,True
30501110614,90,796,0.11306532663316583,True
20702115622,90,629,0.14308426073131955,True
12103141137,90,675,0.13333333333333333,True
20701152206,90,557,0.1615798922800718,True
11901136145,90,882,0.10204081632653061,True
30403109718,90,746,0.12064343163538874,True
80104103925,90,829,0.10856453558504221,True
30501111230,90,892,0.10089686098654709,True
30501111235,90,890,0.10112359550561797,True
12503148132,90,594,0.15151515151515152,True
20901119606,90,874,0.10297482837528604,True
70201104605,90,828,0.10869565217391304,True
12101168330,90,768,0.1171875,True
11602163205,90,810,0.1111111111111111,True
11904137911,90,624,0.14423076923076922,True
21103126729,90,636,0.14150943396226415,True
20701115218,89,776,0.11469072164948453,True
12003167620,89,669,0.13303437967115098,True
20701152008,89,768,0.11588541666666667,True
20802117450,89,801,0.1111111111111111,True
20701114904,89,815,0.10920245398773006,True
12501170922,89,461,0.19305856832971802,True
50604113341,89,492,0.18089430894308944,True
50302129705,89,671,0.13263785394932937,True
20701152213,89,849,0.10482921083627797,True
21101144629,89,572,0.1555944055944056,True
40203103836,89,661,0.1346444780635401,True
11904137920,89,886,0.10045146726862303,True
12602172523,89,853,0.10433763188745604,True
40105101820,89,578,0.15397923875432526,True
20702116005,89,482,0.18464730290456433,True
12504158942,89,750,0.11866666666666667,True
20703116110,89,564,0.15780141843971632,True
11703163918,89,825,0.10787878787878788,True
20901120417,89,877,0.10148232611174458,True
40103101211,89,715,0.12447552447552447,True
12104141412,89,780,0.1141025641025641,True
30501110519,89,631,0.1410459587955626,True
80104104710,89,831,0.10709987966305656,True
80104104417,89,683,0.13030746705710103,True
80104104002,89,643,0.13841368584758942,True
12101168328,89,681,0.13069016152716592,True
12504149154,89,779,0.11424903722721438,True
80104104419,88,679,0.12960235640648013,True
80104112209,88,808,0.10891089108910891,True
21204130925,88,619,0.1421647819063005,True
80104104704,88,445,0.19775280898876405,True
60104102221,88,617,0.1426256077795786,True
20804119416,88,788,0.1116751269035533,True
11701132137,88,850,0.10352941176470588,True
12203169205,88,874,0.10068649885583524,True
20701115203,88,694,0.12680115273775217,True
21205132614,88,820,0.1073170731707317,True
30401108108,88,866,0.10161662817551963,True
12003139519,88,741,0.11875843454790823,True
21101125636,88,561,0.1568627450980392,True
12602150023,88,783,0.1123882503192848,True
40402110113,88,767,0.11473272490221642,True
21205156709,88,557,0.15798922800718132,True
40302106414,88,778,0.11311053984575835,True
21305146441,88,754,0.11671087533156499,True
11904138131,88,869,0.10126582278481013,True
12601172034,88,707,0.12446958981612447,True
40104101513,88,563,0.15630550621669628,True
12302170423,88,727,0.12104539202200826,True
20703116220,88,693,0.12698412698412698,True
12601149656,88,437,0.20137299771167047,True
30907155747,88,789,0.11153358681875793,True
11703164104,88,637,0.13814756671899528,True
12203142736,88,849,0.10365135453474676,True
12203143035,88,744,0.11827956989247312,True
21103126806,88,844,0.10426540284360189,True
20802118010,88,814,0.10810810810810811,True
21101126028,88,750,0.11733333333333333,True
11703164120,88,736,0.11956521739130435,True
21305136838,88,779,0.11296534017971759,True
20902120521,87,755,0.1152317880794702,True
12601149636,87,570,0.15263157894736842,True
30909126516,87,639,0.13615023474178403,True
20701152015,87,714,0.12184873949579832,True
20604150928,87,467,0.18629550321199143,True
20902152304,87,664,0.13102409638554216,True
12504149329,87,815,0.1067484662576687,True
21303134910,87,615,0.14146341463414633,True
12703160115,87,530,0.1641509433962264,True
20802142610,87,803,0.10834371108343711,True
12602150326,87,746,0.11662198391420911,True
40105101927,87,817,0.10648714810281518,True
11503130020,87,492,0.17682926829268292,True
20703116707,87,862,0.10092807424593968,True
11901157127,87,846,0.10283687943262411,True
20703116721,87,447,0.19463087248322147,True
21204145910,87,757,0.11492734478203434,True
12501158619,87,786,0.11068702290076336,True
40105101804,87,714,0.12184873949579832,True
11504162539,87,808,0.10767326732673267,True
20802142727,87,434,0.20046082949308755,True
11703164827,87,552,0.15760869565217392,True
21205132617,86,787,0.10927573062261753,True
10704154917,86,729,0.11796982167352538,True
11601130339,86,787,0.10927573062261753,True
20804119519,86,787,0.10927573062261753,True
11703163915,86,354,0.24293785310734464,True
20607151818,86,829,0.1037394451145959,True
11501129049,86,591,0.1455160744500846,True
70102102802,86,834,0.10311750599520383,True
80101100209,86,545,0.1577981651376147,True
12101168634,86,326,0.26380368098159507,True
21003153709,86,638,0.13479623824451412,True
70101100209,86,692,0.12427745664739884,True
20802117444,86,760,0.11315789473684211,True
21205132531,86,469,0.18336886993603413,True
50701116144,86,678,0.12684365781710916,True
11901157141,86,530,0.16226415094339622,True
12102140628,86,621,0.13848631239935588,True
21104127029,86,843,0.10201660735468565,True
11901135813,86,708,0.12146892655367232,True
50604113242,86,793,0.10844892812105927,True
11501155529,86,426,0.20187793427230047,True
12103141107,86,627,0.1371610845295056,True
21305146437,86,783,0.10983397190293742,True
12203142715,86,584,0.14726027397260275,True
40101100144,86,785,0.10955414012738854,True
12504171914,86,575,0.14956521739130435,True
30303106624,86,848,0.10141509433962265,True
21103126636,86,813,0.1057810578105781,True
40702115410,86,503,0.1709741550695825,True
30907125334,86,628,0.13694267515923567,True
20701152122,85,697,0.12195121951219512,True
21205156723,85,491,0.17311608961303462,True
21103145204,85,641,0.13260530421216848,True
20802142625,85,727,0.11691884456671252,True
40101100203,85,738,0.11517615176151762,True
21101125917,85,393,0.21628498727735368,True
50603112429,85,486,0.1748971193415638,True
20701114912,85,657,0.1293759512937595,True
80101101605,85,776,0.1095360824742268,True
20701114821,85,555,0.15315315315315314,True
20604150506,85,649,0.13097072419106318,True
20802117623,85,783,0.10855683269476372,True
80105106013,85,300,0.2833333333333333,True
40103101329,85,703,0.12091038406827881,True
12003139302,85,756,0.11243386243386243,True
20801117009,85,706,0.12039660056657224,True
21205132526,85,669,0.12705530642750373,True
12501158632,85,600,0.14166666666666666,True
12003167902,85,449,0.18930957683741648,True
21205132426,85,787,0.10800508259212198,True
11501155618,85,594,0.14309764309764308,True
21104127122,85,840,0.10119047619047619,True
12103141015,85,773,0.10996119016817593,True
30305107217,85,713,0.11921458625525946,True
30501111019,85,605,0.14049586776859505,True
30501111030,85,521,0.16314779270633398,True
12602172405,85,634,0.13406940063091483,True
20703116433,85,688,0.12354651162790697,True
21101125902,85,534,0.15917602996254682,True
21101125934,85,415,0.20481927710843373,True
40103101204,85,740,0.11486486486486487,True
11501129122,85,548,0.1551094890510949,True
12103141215,85,527,0.16129032258064516,True
21202155409,84,643,0.13063763608087092,True
21104127327,84,458,0.18340611353711792,True
80104103918,84,380,0.22105263157894736,True
21204156533,84,752,0.11170212765957446,True
20604111736,84,413,0.2033898305084746,True
21205132337,84,519,0.16184971098265896,True
12003139228,84,316,0.26582278481012656,True
12103141151,84,264,0.3181818181818182,True
12701150521,84,611,0.13747954173486088,True
20701115518,84,739,0.11366711772665765,True
11904167019,84,641,0.1310452418096724,True
12501158412,84,588,0.14285714285714285,True
20701152230,84,805,0.10434782608695652,True
11904167009,84,832,0.10096153846153846,True
50602111829,84,794,0.10579345088161209,True
21101126037,84,423,0.19858156028368795,True
12504171808,84,660,0.12727272727272726,True
11703164516,84,187,0.44919786096256686,True
40103101202,84,676,0.1242603550295858,True
12602150008,84,502,0.16733067729083664,True
11902136710,84,740,0.11351351351351352,True
30906124637,84,807,0.10408921933085502,True
80104103928,83,560,0.14821428571428572,True
20703116205,83,663,0.12518853695324283,True
70102101005,83,684,0.12134502923976608,True
12103140922,83,699,0.11874105865522175,True
11501155612,83,673,0.12332838038632987,True
20401105913,83,723,0.11479944674965421,True
20703116322,83,702,0.11823361823361823,True
30304106709,83,795,0.10440251572327044,True
11703164416,83,479,0.1732776617954071,True
30804152907,83,444,0.18693693693693694,True
20801117031,83,798,0.10401002506265664,True
20904121606,83,502,0.16533864541832669,True
11703164129,83,570,0.1456140350877193,True
20701115413,83,779,0.10654685494223363,True
12504158929,83,830,0.1,True
30501110531,83,645,0.12868217054263567,True
21101125709,83,681,0.12187958883994127,True
11904137914,83,609,0.13628899835796388,True
40104101637,83,805,0.1031055900621118,True
21205131942,83,706,0.11756373937677053,True
40103101136,83,669,0.12406576980568013,True
12601149629,83,735,0.11292517006802721,True
20802118202,83,766,0.10835509138381201,True
11902136247,83,637,0.130298273155416,True
12502147728,83,672,0.12351190476190477,True
11703133619,83,789,0.10519645120405577,True
11903137431,83,521,0.15930902111324377,True
12602172428,83,659,0.125948406676783,True
12602172417,83,706,0.11756373937677053,True
40403110710,83,736,0.11277173913043478,True
11601130723,83,736,0.11277173913043478,True
21101125618,83,651,0.12749615975422426,True
80104104415,83,714,0.11624649859943978,True
20604150924,83,778,0.10668380462724936,True
12104141739,83,810,0.10246913580246914,True
21103126820,82,747,0.10977242302543508,True
40106102215,82,811,0.10110974106041924,True
11802156520,82,764,0.10732984293193717,True
20701152010,82,666,0.12312312312312312,True
21302134508,82,657,0.1248097412480974,True
12103141109,82,499,0.16432865731462926,True
21103126601,82,566,0.14487632508833923,True
20904121608,82,703,0.1166429587482219,True
11501155842,82,444,0.18468468468468469,True
50603112805,82,674,0.12166172106824925,True
50603112916,82,554,0.148014440433213,True
21302134512,82,601,0.13643926788685523,True
21205132321,82,623,0.13162118780096307,True
21204131018,82,418,0.19617224880382775,True
20902120510,82,616,0.1331168831168831,True
12003139628,82,454,0.18061674008810572,True
11902166108,82,803,0.10211706102117062,True
20604150313,82,678,0.12094395280235988,True
20703116704,82,802,0.10224438902743142,True
12102157828,82,304,0.26973684210526316,True
21105127507,82,782,0.10485933503836317,True
21305146433,82,702,0.1168091168091168,True
12101139914,82,596,0.13758389261744966,True
11703133607,82,722,0.11357340720221606,True
21103126803,82,761,0.10775295663600526,True
21101125111,82,766,0.10704960835509138,True
30303106035,82,466,0.1759656652360515,True
11501155711,82,556,0.1474820143884892,True
20801116915,82,789,0.10392902408111533,True
50603113122,81,602,0.1345514950166113,True
12103140809,81,534,0.15168539325842698,True
30908155936,81,771,0.10505836575875487,True
12503148343,81,791,0.10240202275600506,True
11703133013,81,618,0.13106796116504854,True
30305107207,81,798,0.10150375939849623,True
21303135112,81,786,0.10305343511450382,True
21103126615,81,669,0.1210762331838565,True
12503148303,81,728,0.11126373626373626,True
50604113303,81,682,0.1187683284457478,True
11703164715,81,500,0.162,True
30301105107,81,700,0.11571428571428571,True
12602172520,81,564,0.14361702127659576,True
21101125606,81,712,0.11376404494382023,True
11501129402,81,680,0.11911764705882352,True
20606113808,81,774,0.10465116279069768,True
12101168202,81,708,0.11440677966101695,True
11904137734,81,657,0.1232876712328767,True
30501111033,81,265,0.30566037735849055,True
20606113826,81,640,0.1265625,True
12503171438,81,741,0.10931174089068826,True
20802142634,81,759,0.1067193675889328,True
20606113828,81,606,0.13366336633663367,True
21101125108,81,543,0.14917127071823205,True
11903137249,81,778,0.10411311053984576,True
30306107813,81,545,0.14862385321100918,True
12702151145,81,571,0.14185639229422067,True
20702115617,81,680,0.11911764705882352,True
21303134923,81,634,0.1277602523659306,True
11903166614,80,671,0.11922503725782414,True
40303106820,80,789,0.10139416983523447,True
11703164621,80,454,0.1762114537444934,True
20702116033,80,401,0.19950124688279303,True
12801153030,80,657,0.121765601217656,True
80101100812,80,799,0.10012515644555695,True
21202155313,80,590,0.13559322033898305,True
20901120115,80,772,0.10362694300518134,True
20701115041,80,649,0.12326656394453005,True
80104103920,80,373,0.21447721179624665,True
20605151207,80,635,0.12598425196850394,True
20803119030,80,662,0.12084592145015106,True
12504149406,80,568,0.14084507042253522,True
31106133505,80,485,0.16494845360824742,True
12001138652,80,718,0.11142061281337047,True
11501155516,80,692,0.11560693641618497,True
80104103912,80,702,0.11396011396011396,True
12503148116,80,567,0.14109347442680775,True
20802142605,80,780,0.10256410256410256,True
12003139225,80,715,0.11188811188811189,True
12504171807,80,682,0.11730205278592376,True
30403109613,80,715,0.11188811188811189,True
21103126639,80,648,0.12345679012345678,True
20803119201,80,42,1.9047619047619047,True
20904122127,80,531,0.15065913370998116,True
11501162214,80,729,0.10973936899862825,True
12602150301,79,284,0.27816901408450706,True
12101168635,79,560,0.14107142857142857,True
21101125933,79,768,0.10286458333333333,True
12403146441,79,653,0.12098009188361408,True
12302170404,79,699,0.11301859799713877,True
12504148938,79,575,0.1373913043478261,True
11501155310,79,597,0.1323283082077052,True
20605151202,79,559,0.1413237924865832,True
12504149011,79,707,0.11173974540311174,True
20604111806,79,533,0.14821763602251406,True
21204131725,79,591,0.13367174280879865,True
11902136703,79,660,0.11969696969696969,True
12503147905,79,566,0.13957597173144876,True
21305136232,79,593,0.13322091062394603,True
12702151116,79,748,0.10561497326203209,True
12602172401,79,713,0.11079943899018233,True
12104168908,79,595,0.13277310924369748,True
40103101110,79,711,0.1111111111111111,True
11904137807,79,669,0.11808669656203288,True
12702151305,79,516,0.15310077519379844,True
20701115516,79,506,0.15612648221343872,True
11903137240,79,626,0.12619808306709265,True
11303126401,78,737,0.10583446404341927,True
11901136025,78,540,0.14444444444444443,True
50604113352,78,468,0.16666666666666666,True
20606151523,78,481,0.16216216216216217,True
11501129006,78,742,0.10512129380053908,True
12101168729,78,682,0.11436950146627566,True
20604111742,78,463,0.16846652267818574,True
30909126416,78,779,0.10012836970474968,True
20703116720,78,425,0.18352941176470589,True
50603113107,78,779,0.10012836970474968,True
21104127127,78,621,0.12560386473429952,True
50603112734,78,499,0.156312625250501,True
50603112524,78,503,0.1550695825049702,True
12101168622,78,592,0.13175675675675674,True
21305158015,78,508,0.15354330708661418,True
12602150117,78,727,0.10729023383768914,True
12104141403,78,679,0.11487481590574374,True
30301105135,78,724,0.10773480662983426,True
21704148007,78,717,0.1087866108786611,True
40302106116,78,743,0.10497981157469717,True
20701115401,78,632,0.12341772151898735,True
20802118210,78,608,0.12828947368421054,True
20702115607,78,464,0.16810344827586207,True
12801153106,78,754,0.10344827586206896,True
50302129520,78,724,0.10773480662983426,True
21205132632,78,755,0.10331125827814569,True
20701115512,78,699,0.11158798283261803,True
40302105830,78,725,0.10758620689655173,True
12702151317,78,493,0.15821501014198783,True
12503171411,78,479,0.162839248434238,True
11501155806,78,455,0.17142857142857143,True
50604113237,78,615,0.12682926829268293,True
20601149809,78,766,0.10182767624020887,True
20606151611,78,685,0.11386861313868613,True
21101126032,78,609,0.12807881773399016,True
12103140906,78,704,0.11079545454545454,True
30401108510,77,702,0.10968660968660969,True
21204131738,77,724,0.106353591160221,True
60104102207,77,728,0.10576923076923077,True
11902166111,77,760,0.1013157894736842,True
20802117601,77,669,0.11509715994020926,True
12504149118,77,727,0.10591471801925723,True
20701114921,77,490,0.15714285714285714,True
12103140846,77,704,0.109375,True
11901136006,77,764,0.10078534031413612,True
11904137731,77,403,0.19106699751861042,True
12103141229,77,667,0.11544227886056972,True
60105102713,77,680,0.11323529411764706,True
30301105131,77,680,0.11323529411764706,True
20802118005,77,703,0.10953058321479374,True
11904138101,77,713,0.10799438990182328,True
11904138113,77,644,0.11956521739130435,True
12503148117,77,719,0.1070931849791377,True
20904122303,77,602,0.12790697674418605,True
20904122101,77,749,0.102803738317757,True
12103140839,77,463,0.16630669546436286,True
11701163518,77,668,0.11526946107784432,True
20803119125,77,678,0.11356932153392331,True
12503171602,76,635,0.11968503937007874,True
12504148924,76,634,0.11987381703470032,True
11802165323,76,650,0.11692307692307692,True
11703164205,76,698,0.10888252148997135,True
30910126720,76,603,0.12603648424543948,True
30909126513,76,689,0.11030478955007257,True
21204130920,76,475,0.16,True
21103126708,76,580,0.1310344827586207,True
50602111940,76,753,0.10092961487383798,True
12203142425,76,649,0.11710323574730354,True
20701152023,76,737,0.10312075983717775,True
30503112417,76,522,0.14559386973180077,True
21301156905,76,695,0.1093525179856115,True
11903137244,76,621,0.12238325281803543,True
20803118521,76,590,0.1288135593220339,True
40105101825,76,699,0.10872675250357654,True
12103141153,76,600,0.12666666666666668,True
12102140353,76,504,0.15079365079365079,True
70101100207,76,570,0.13333333333333333,True
20604150604,75,517,0.1450676982591876,True
12602150322,75,707,0.10608203677510608,True
12103140802,75,516,0.14534883720930233,True
21104127033,75,576,0.13020833333333334,True
30305107317,75,359,0.20891364902506965,True
12101140126,75,641,0.11700468018720749,True
12502147814,75,668,0.1122754491017964,True
11902136245,75,492,0.1524390243902439,True
20702115903,75,512,0.146484375,True
12002138711,75,594,0.12626262626262627,True
20703116216,75,478,0.15690376569037656,True
20703116149,75,544,0.13786764705882354,True
20701114937,75,487,0.1540041067761807,True
12203169628,75,577,0.12998266897746968,True
12503171413,75,599,0.12520868113522537,True
21205156716,75,591,0.12690355329949238,True
11801134608,75,704,0.10653409090909091,True
20701152003,75,578,0.12975778546712802,True
12502147733,75,669,0.11210762331838565,True
50302129708,75,727,0.1031636863823934,True
70101100219,75,737,0.10176390773405698,True
20701114925,75,534,0.1404494382022472,True
11902166105,75,741,0.10121457489878542,True
21101125628,74,429,0.17249417249417248,True
11902136622,74,700,0.10571428571428572,True
30301105136,74,484,0.15289256198347106,True
50603112822,74,735,0.10068027210884353,True
30302105524,74,259,0.2857142857142857,True
80104104412,74,565,0.13097345132743363,True
80104104708,74,658,0.11246200607902736,True
