SA1_CODE_2021,India_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
11601130332,817,1291,0.632842757552285,True,450,2000,2116,2.5,0.21266540642722118,0.2181183655663807,Affordable,Affordable
11602162911,814,1249,0.6517213771016813,True,550,3000,2971,3.3,0.18512285425782565,0.23302177459027004,Affordable,Affordable
12504149115,812,1090,0.744954128440367,True,375,1500,1875,2.4,0.2,0.18461538461538463,Affordable,Affordable
21305158825,812,1224,0.6633986928104575,True,400,1900,2223,3.7,0.1799370220422852,0.19723865877712032,Affordable,Affordable
40204104338,810,1716,0.47202797202797203,True,339,1700,2209,3.5,0.15346310547759168,0.17759515269700873,Affordable,Affordable
21305157905,810,919,0.8813928182807399,True,371,1946,2307,3.3,0.16081491114000868,0.1946583975192558,Affordable,Affordable
31103131920,806,3817,0.2111605973277443,True,420,1842,2167,3.7,0.19381633594831565,0.19615917077846012,Affordable,Affordable
21305158702,805,1286,0.6259720062208398,True,402,2000,2444,3.4,0.16448445171849427,0.18884552436107263,Affordable,Affordable
21305157920,803,1354,0.5930576070901034,True,352,1800,2263,3.2,0.15554573574900574,0.18355484550800502,Affordable,Affordable
21305159033,801,1885,0.4249336870026525,True,361,1794,2222,4.0,0.16246624662466247,0.1863186318631863,Affordable,Affordable
21305158328,801,1461,0.5482546201232033,True,360,1824,2021,3.5,0.1781296387926769,0.20827465458836067,Affordable,Affordable
21305158822,799,1444,0.5533240997229917,True,384,1831,2169,3.4,0.17704011065006917,0.19480795829343547,Affordable,Affordable
12003139646,797,1815,0.4391184573002755,True,500,2200,2250,2.4,0.2222222222222222,0.22564102564102564,Affordable,Affordable
12504158824,796,1013,0.7857847976307996,True,425,2470,2399,3.0,0.177157148812005,0.23759899958315964,Affordable,Affordable
21305158405,796,808,0.9851485148514851,True,400,2100,2307,3.5,0.17338534893801474,0.2100630189056717,Affordable,Affordable
21304157205,795,1169,0.6800684345594525,True,378,2000,1948,3.4,0.19404517453798767,0.236929395040278,Affordable,Affordable
20604111817,789,1863,0.42351046698872785,True,396,1650,1804,1.9,0.21951219512195122,0.21106941838649157,Affordable,Affordable
21305158831,788,1838,0.42872687704026113,True,389,1863,2057,3.7,0.18911035488575595,0.20900489884447104,Affordable,Affordable
21304157212,785,1474,0.5325644504748982,True,390,2000,2356,3.4,0.16553480475382004,0.19589917722345565,Affordable,Affordable
12504148954,784,1552,0.5051546391752577,True,460,2167,2160,2.3,0.21296296296296297,0.23151709401709403,Affordable,Affordable
11601130334,783,1066,0.7345215759849906,True,380,1692,1952,2.6,0.19467213114754098,0.200031525851198,Affordable,Affordable
30501111102,783,1400,0.5592857142857143,True,440,1430,2353,2.3,0.18699532511687209,0.14024649383765406,Affordable,Affordable
12003139632,781,2252,0.34680284191829486,True,505,2000,2029,2.6,0.24889107934943322,0.22747090268036546,Affordable,Affordable
20604111815,780,1327,0.587792012057272,True,400,1944,2069,2.0,0.1933301111648139,0.21682715544484515,Affordable,Affordable
21203155613,780,1837,0.42460533478497553,True,420,2029,2022,3.4,0.20771513353115728,0.23156813512896599,Affordable,Affordable
12602150002,779,6164,0.1263789746917586,True,528,2600,1888,2.0,0.2796610169491525,0.3177966101694915,Affordable,Moderately_Affordable
21305146635,778,1011,0.7695351137487636,True,450,2661,2821,3.8,0.15951790145338532,0.21768058244485045,Affordable,Affordable
11602130929,778,1637,0.4752596212583995,True,648,2994,3662,3.6,0.17695248498088476,0.18867369659286645,Affordable,Affordable
12504171908,774,945,0.819047619047619,True,348,1625,1458,2.3,0.23868312757201646,0.257201646090535,Affordable,Affordable
11602163109,774,1453,0.5326909841706814,True,560,2849,3023,3.3,0.185246443929871,0.21748645003689662,Affordable,Affordable
21305158613,772,1613,0.4786112833230006,True,403,2045,2391,3.5,0.1685487243831033,0.19737477077502172,Affordable,Affordable
11602163209,769,1482,0.5188933873144399,True,550,2708,2965,3.5,0.18549747048903878,0.21076663639901413,Affordable,Affordable
21305158346,766,1527,0.501637197118533,True,385,1733,2206,3.5,0.17452402538531278,0.18128879280284538,Affordable,Affordable
21305158904,764,1461,0.5229295003422314,True,351,1908,2054,3.0,0.17088607594936708,0.21436596509624747,Affordable,Affordable
50601130824,763,1384,0.5513005780346821,True,400,2000,2389,3.6,0.1674340728338217,0.19319316096210193,Affordable,Affordable
12504171724,762,997,0.7642928786359077,True,430,1797,2250,2.4,0.19111111111111112,0.1843076923076923,Affordable,Affordable
11601162722,759,1558,0.4871630295250321,True,420,2167,2195,3.0,0.19134396355353075,0.22782547748379184,Affordable,Affordable
12504171907,759,891,0.8518518518518519,True,420,1975,1865,2.5,0.225201072386059,0.2443802845947618,Affordable,Affordable
12504171925,757,682,1.1099706744868034,True,350,1603,1861,2.4,0.18807092960773777,0.19877650560079363,Affordable,Affordable
21305158216,754,1254,0.6012759170653907,True,380,1998,1933,3.4,0.1965856182100362,0.23852918938278483,Affordable,Affordable
12504158903,748,1229,0.6086248982912937,True,400,2600,1913,2.9,0.20909566126502874,0.31364349189754315,Affordable,Moderately_Affordable
21305158612,746,830,0.8987951807228916,True,420,2200,2714,3.7,0.15475313190862197,0.18706422538404852,Affordable,Affordable
20904143735,745,1347,0.5530809205642168,True,400,2000,2166,3.2,0.18467220683287167,0.21308331557639038,Affordable,Affordable
12504158936,745,1106,0.6735985533453888,True,430,2142,2008,2.8,0.21414342629482072,0.2461691694759424,Affordable,Affordable
50604113528,745,3928,0.18966395112016293,True,463,2300,2714,3.7,0.17059690493736182,0.19556714471968709,Affordable,Affordable
12504158822,744,772,0.9637305699481865,True,415,1923,2113,3.0,0.19640321817321343,0.2100185663839237,Affordable,Affordable
12504171710,743,1217,0.610517666392769,True,480,2000,2045,2.1,0.23471882640586797,0.22569117923641152,Affordable,Affordable
21305158329,743,802,0.92643391521197,True,401,2000,2363,3.4,0.169699534490055,0.19531885803574336,Affordable,Affordable
21305158834,742,1085,0.6838709677419355,True,371,1733,1625,3.5,0.2283076923076923,0.24610650887573965,Affordable,Affordable
21305158222,739,737,1.0027137042062415,True,396,2200,2542,3.4,0.15578284815106216,0.19972160019366944,Affordable,Affordable
12504149340,739,1294,0.5710973724884081,True,400,1834,2038,2.5,0.19627085377821393,0.20766966105533327,Affordable,Affordable
21005144525,738,1296,0.5694444444444444,True,401,2121,2119,3.3,0.18924020764511562,0.23098704033107054,Affordable,Affordable
50603112735,735,1350,0.5444444444444444,True,360,1517,1794,2.7,0.20066889632107024,0.195137638281451,Affordable,Affordable
11602163217,731,1095,0.6675799086757991,True,530,2327,2471,3.3,0.21448806151355726,0.21732092270335895,Affordable,Affordable
21305157912,731,1061,0.6889726672950047,True,376,1991,2383,3.3,0.15778430549727235,0.19280803124697377,Affordable,Affordable
11602162918,730,1534,0.4758800521512386,True,600,3033,3291,3.6,0.18231540565177756,0.21267793282378514,Affordable,Affordable
21203130422,730,1718,0.42491268917345754,True,383,1800,2014,3.4,0.19016881827209534,0.20624856771827974,Affordable,Affordable
21203155702,729,1079,0.6756255792400371,True,421,2190,2189,3.9,0.19232526267702146,0.23087465298520574,Affordable,Affordable
21305158716,727,1068,0.6807116104868914,True,381,2000,2141,3.1,0.1779542269967305,0.21557144396938885,Affordable,Affordable
11601130426,726,1467,0.4948875255623722,True,400,2249,1768,3.2,0.22624434389140272,0.29355203619909503,Affordable,Affordable
11602162903,726,1135,0.639647577092511,True,605,2840,2968,3.3,0.2038409703504043,0.22081691893012648,Affordable,Affordable
20904122526,726,1517,0.47857613711272246,True,401,2092,2261,2.9,0.17735515258735074,0.21352022590412684,Affordable,Affordable
21305158345,725,995,0.7286432160804021,True,381,1842,2226,3.5,0.1711590296495957,0.1909599834128136,Affordable,Affordable
21305146627,724,917,0.7895310796074155,True,431,2600,3014,3.7,0.14299933642999335,0.19907100199071,Affordable,Affordable
21203130615,722,1570,0.45987261146496816,True,416,2000,2444,3.9,0.1702127659574468,0.18884552436107263,Affordable,Affordable
21305158520,721,1297,0.5558982266769468,True,376,1842,1958,4.1,0.1920326864147089,0.2170975092323407,Affordable,Affordable
21305158818,721,1201,0.6003330557868443,True,401,2000,2419,3.8,0.16577097974369573,0.19079721436067035,Affordable,Affordable
12504149163,718,924,0.7770562770562771,True,400,1875,1633,2.2,0.2449479485609308,0.2649677328183146,Affordable,Affordable
21305158220,718,1245,0.576706827309237,True,381,2050,2221,3.6,0.1715443493921657,0.21300176635611123,Affordable,Affordable
20802118207,717,1055,0.6796208530805687,True,296,1777,1540,1.8,0.19220779220779222,0.2662837162837163,Affordable,Affordable
12504171701,717,1112,0.6447841726618705,True,390,1500,2038,2.4,0.19136408243375858,0.16984977730806974,Affordable,Affordable
11602163308,714,1949,0.366341713699333,True,695,3437,3769,3.7,0.18439904483947997,0.2104414555993224,Affordable,Affordable
21305146636,712,1163,0.6122098022355976,True,446,2100,2794,3.6,0.15962777380100215,0.17344859864544904,Affordable,Affordable
11602163239,712,967,0.7362978283350569,True,660,3000,3531,3.8,0.18691588785046728,0.1960656166263643,Affordable,Affordable
21305158611,707,953,0.7418677859391396,True,421,1997,2408,3.6,0.17483388704318936,0.19138129312547916,Affordable,Affordable
21305157910,706,748,0.9438502673796791,True,381,2200,3321,3.3,0.11472448057813911,0.15287332360503092,Affordable,Affordable
11601130319,705,1024,0.6884765625,True,330,1560,1437,2.4,0.22964509394572025,0.25052192066805845,Affordable,Affordable
11602163218,704,1444,0.48753462603878117,True,593,2600,2849,3.6,0.20814320814320814,0.2106002106002106,Affordable,Affordable
12504171719,702,1627,0.43146896127842654,True,500,2169,2120,1.9,0.2358490566037736,0.23610304789550074,Affordable,Affordable
21301133921,700,1245,0.5622489959839357,True,372,1500,2098,2.9,0.1773117254528122,0.16499230035931656,Affordable,Affordable
20604150527,699,1614,0.43308550185873607,True,380,1925,1712,1.8,0.2219626168224299,0.259480589503954,Affordable,Affordable
12504149162,698,700,0.9971428571428571,True,420,1883,2178,2.6,0.1928374655647383,0.1995126086035177,Affordable,Affordable
11601162726,697,749,0.9305740987983978,True,450,1940,2160,2.8,0.20833333333333334,0.20726495726495728,Affordable,Affordable
21005144510,696,896,0.7767857142857143,True,400,1993,2009,3.5,0.1991040318566451,0.22893134739824636,Affordable,Affordable
20904143744,692,1472,0.4701086956521739,True,411,2168,2238,3.3,0.1836461126005362,0.223551247679934,Affordable,Affordable
12003139640,691,1265,0.5462450592885375,True,450,2167,2134,2.6,0.21087160262417995,0.23433782712133228,Affordable,Affordable
12504149312,691,1372,0.5036443148688047,True,450,2313,2284,2.9,0.19702276707530647,0.23369931294624816,Affordable,Affordable
21305146612,690,1583,0.43588123815540114,True,462,2167,3160,3.6,0.14620253164556962,0.15825219084712755,Affordable,Affordable
11602163235,688,1075,0.64,True,580,3033,3140,3.7,0.18471337579617833,0.22290543851053404,Affordable,Affordable
11602163214,686,1431,0.47938504542278126,True,580,3017,2860,3.4,0.20279720279720279,0.24343733189887037,Affordable,Affordable
21203155735,684,1244,0.5498392282958199,True,400,1904,2143,3.8,0.18665422305179655,0.2050324850138196,Affordable,Affordable
21005144527,679,1032,0.6579457364341085,True,400,2000,2141,3.6,0.18682858477347034,0.21557144396938885,Affordable,Affordable
21305158820,678,1293,0.5243619489559165,True,410,2000,2267,3.5,0.18085575650639613,0.20358996980082114,Affordable,Affordable
11602162920,678,1103,0.614687216681777,True,600,3038,3274,3.8,0.1832620647525962,0.21413467412245665,Affordable,Affordable
12504158904,677,1449,0.46721877156659763,True,374,2550,1933,2.8,0.19348163476461458,0.3044291456086593,Affordable,Moderately_Affordable
21305146401,675,1857,0.36348949919224555,True,410,2194,2641,3.6,0.1552442256720939,0.1917105991320304,Affordable,Affordable
12302170421,674,1809,0.37258153676064126,True,550,2200,2924,3.4,0.1880984952120383,0.17362938019572766,Affordable,Affordable
21305159025,674,1554,0.4337194337194337,True,352,1820,2098,3.4,0.16777883698760723,0.2001906577693041,Affordable,Affordable
21005144231,674,1411,0.47767540751240256,True,400,2000,2117,3.5,0.1889466225791214,0.21801533374514007,Affordable,Affordable
21305158327,674,1145,0.588646288209607,True,418,2000,2374,3.7,0.17607413647851727,0.19441384226556932,Affordable,Affordable
12504149157,674,816,0.8259803921568627,True,390,1722,2162,2.4,0.18038852913968548,0.18380416992812923,Affordable,Affordable
21305158711,674,1052,0.6406844106463878,True,390,1941,2195,3.6,0.1776765375854214,0.20406518310846328,Affordable,Affordable
21203155806,673,1518,0.44334650856389984,True,400,2037,2128,3.7,0.18796992481203006,0.2209008097165992,Affordable,Affordable
21305158704,671,1267,0.5295974743488555,True,391,2167,2416,3.2,0.16183774834437087,0.2069854814060112,Affordable,Affordable
40203103806,671,1184,0.566722972972973,True,280,1517,1611,2.3,0.17380509000620734,0.21730411115885975,Affordable,Affordable
21305158347,670,829,0.8082026537997588,True,360,1879,1985,3.3,0.181360201511335,0.21844603758961442,Affordable,Affordable
20604111835,667,1677,0.3977340488968396,True,392,1850,1732,1.8,0.22632794457274827,0.24649138390477882,Affordable,Affordable
11602162904,667,1249,0.5340272217774219,True,580,2817,2796,3.7,0.20743919885550788,0.23250247606470784,Affordable,Affordable
21305158316,665,1371,0.4850474106491612,True,357,1733,1890,3.5,0.18888888888888888,0.2115995115995116,Affordable,Affordable
11601130417,665,1530,0.434640522875817,True,382,2167,1583,2.8,0.24131396083385975,0.3159045629039312,Affordable,Moderately_Affordable
11602156340,665,1240,0.5362903225806451,True,490,2400,2489,3.3,0.19686621132985135,0.22251753870878016,Affordable,Affordable
21305158339,664,1038,0.6396917148362236,True,356,1773,1961,3.1,0.18154003059663437,0.20864551053230299,Affordable,Affordable
21305146607,664,1572,0.4223918575063613,True,415,2025,2370,3.2,0.1751054852320675,0.19717624148003896,Affordable,Affordable
21305158301,662,1226,0.5399673735725938,True,360,1896,1875,3.7,0.192,0.23335384615384616,Affordable,Affordable
21005144526,661,1686,0.39205219454329776,True,401,2000,1758,3.3,0.22810011376564276,0.26253609871357314,Affordable,Affordable
12504171904,661,770,0.8584415584415584,True,350,1750,1562,2.3,0.22407170294494239,0.25854427262877966,Affordable,Affordable
12003139614,661,1120,0.5901785714285714,True,400,2184,1769,2.3,0.22611644997173544,0.2849067269643867,Affordable,Affordable
11602163116,661,1127,0.5865128660159716,True,540,3000,3460,3.2,0.15606936416184972,0.20008892841262785,Affordable,Affordable
12003139602,661,1329,0.49736644093303234,True,430,2139,2216,2.6,0.194043321299639,0.2227506248264371,Affordable,Affordable
50604113525,660,3677,0.17949415284199075,True,400,2100,2359,3.3,0.1695633743111488,0.2054325496461995,Affordable,Affordable
12504148942,659,1002,0.6576846307385229,True,440,2084,2139,2.6,0.20570359981299674,0.2248354730823174,Affordable,Affordable
12504171813,658,1366,0.4816983894582723,True,385,1702,1797,2.8,0.2142459654980523,0.21856941055605497,Affordable,Affordable
21305158349,657,1142,0.5753064798598949,True,371,1800,2095,3.3,0.17708830548926013,0.19827427941986414,Affordable,Affordable
12504158809,657,1040,0.6317307692307692,True,350,1629,1333,2.4,0.2625656414103526,0.28201281089503144,Affordable,Affordable
12504171706,655,889,0.7367829021372329,True,380,2167,2055,2.5,0.18491484184914841,0.2433464345873105,Affordable,Affordable
50601130821,655,1521,0.43063773833004604,True,430,2055,2369,3.5,0.18151118615449557,0.20018183589310648,Affordable,Affordable
12504171713,654,870,0.7517241379310344,True,415,2184,2032,2.4,0.20423228346456693,0.24803149606299213,Affordable,Affordable
11602162908,654,1357,0.4819454679439941,True,600,3000,2899,3.7,0.20696791997240427,0.23880913842969725,Affordable,Affordable
20604111829,654,1458,0.448559670781893,True,400,1669,2003,1.8,0.19970044932601097,0.19228849034141096,Affordable,Affordable
21305158302,651,1239,0.5254237288135594,True,386,2020,2261,3.6,0.17072091994692615,0.2061715374408873,Affordable,Affordable
20904122524,650,1443,0.45045045045045046,True,396,2000,2118,3.0,0.18696883852691218,0.21791239921551536,Affordable,Affordable
21305157911,648,1382,0.46888567293777134,True,370,1806,2182,3.3,0.1695692025664528,0.1910033138264119,Affordable,Affordable
20904143714,648,1472,0.44021739130434784,True,400,2167,2023,3.4,0.1977261492832427,0.24719571086353093,Affordable,Affordable
21203155512,646,1186,0.5446880269814502,True,416,2270,2166,3.3,0.19205909510618652,0.24184956317920306,Affordable,Affordable
21305146620,646,1338,0.4828101644245142,True,440,2167,2583,3.6,0.17034456058846303,0.19360314482265703,Affordable,Affordable
12504158942,646,750,0.8613333333333333,True,430,2203,2059,2.5,0.20883924235065565,0.24690850674337805,Affordable,Affordable
21005154323,645,1747,0.3692043503148254,True,427,2000,2186,4.1,0.19533394327538883,0.21113378844394398,Affordable,Affordable
12601172012,645,1031,0.6256062075654704,True,445,2175,2045,2.6,0.2176039119804401,0.24543915741959751,Affordable,Affordable
12601172032,643,2081,0.3089860643921192,True,480,2500,2072,2.3,0.23166023166023167,0.27843777843777845,Affordable,Affordable
12504149105,643,896,0.7176339285714286,True,450,1914,2318,3.2,0.19413287316652286,0.19054888166191014,Affordable,Affordable
21205156820,641,1311,0.4889397406559878,True,405,2000,1887,2.8,0.21462639109697934,0.24458847988259752,Affordable,Affordable
21305158513,640,1365,0.46886446886446886,True,371,1890,1836,3.7,0.20206971677559912,0.23755656108597284,Affordable,Affordable
12102157903,640,1090,0.5871559633027523,True,500,2400,2611,2.6,0.19149751053236308,0.21212031935892525,Affordable,Affordable
12504149112,640,711,0.90014064697609,True,390,1600,2062,2.6,0.18913676042677013,0.1790643885697232,Affordable,Affordable
40203103814,639,1810,0.35303867403314915,True,373,1757,1710,2.9,0.21812865497076023,0.23711201079622132,Affordable,Affordable
21203155812,637,1663,0.3830426939266386,True,400,2000,1927,3.4,0.2075765438505449,0.2395113967506287,Affordable,Affordable
40203117519,637,1384,0.4602601156069364,True,344,1560,1382,2.6,0.24891461649782923,0.26049204052098407,Affordable,Affordable
12504149111,632,863,0.7323290845886443,True,350,1733,1634,2.3,0.2141982864137087,0.24475096506920252,Affordable,Affordable
40401109739,632,4989,0.12667869312487473,True,360,1752,1913,2.3,0.18818609513852588,0.21134746069403676,Affordable,Affordable
12504171806,632,1240,0.5096774193548387,True,400,1499,1821,2.7,0.21965952773201539,0.18996324927132177,Affordable,Affordable
20604111828,631,1799,0.3507504168982768,True,400,1859,2074,1.7,0.19286403085824494,0.2068466730954677,Affordable,Affordable
12504171718,629,652,0.9647239263803681,True,520,2000,2795,2.5,0.18604651162790697,0.1651300399064263,Affordable,Affordable
20604150518,629,2943,0.21372748895684676,True,437,1898,1413,1.8,0.30927105449398445,0.3099787685774947,Moderately_Affordable,Moderately_Affordable
11602162830,628,1417,0.44318983768525055,True,610,3100,3380,3.6,0.1804733727810651,0.21165225307237143,Affordable,Affordable
12504158937,626,1189,0.5264928511354079,True,435,2345,2312,2.8,0.18814878892733564,0.23406308224647324,Affordable,Affordable
21305158819,626,1029,0.608357628765792,True,418,1939,2317,3.7,0.18040569702201123,0.19312107831745293,Affordable,Affordable
21305158351,623,1031,0.6042677012609118,True,381,1960,2466,3.9,0.15450121654501217,0.1834175556803294,Affordable,Affordable
30306107812,623,1153,0.5403295750216826,True,400,1400,1922,3.1,0.2081165452653486,0.16809413271432003,Affordable,Affordable
31106133501,623,4160,0.14975961538461538,True,415,2340,2240,3.3,0.18526785714285715,0.24107142857142858,Affordable,Affordable
11601156105,623,1623,0.3838570548367221,True,420,2327,1792,2.9,0.234375,0.29966517857142855,Affordable,Affordable
21005144348,623,1569,0.397068196303378,True,371,2000,1993,3.6,0.18615153035624687,0.23157975992898222,Affordable,Affordable
50605113846,622,2157,0.28836346777932315,True,430,1950,2353,3.6,0.1827454313642159,0.19124521886952825,Affordable,Affordable
21305158203,622,1069,0.5818521983161834,True,390,1890,1913,3.3,0.20386826973340302,0.2279946921870602,Affordable,Affordable
21203155517,621,1202,0.5166389351081531,True,425,2383,2379,3.7,0.17864649012189995,0.23115724124551362,Affordable,Affordable
20904122529,621,947,0.6557550158394931,True,404,2200,2261,3.2,0.17868199911543564,0.22454325859898616,Affordable,Affordable
21005154205,620,1384,0.4479768786127168,True,415,2000,2008,3.4,0.20667330677290838,0.22984983144345694,Affordable,Affordable
21005144330,620,1879,0.3299627461415647,True,400,1972,1836,3.6,0.2178649237472767,0.24786324786324787,Affordable,Affordable
11601156111,618,1364,0.4530791788856305,True,390,1800,1656,2.4,0.23550724637681159,0.2508361204013378,Affordable,Affordable
11602163243,617,796,0.7751256281407035,True,660,3300,3159,3.5,0.20892687559354226,0.24106947183870261,Affordable,Affordable
21203130622,616,1372,0.4489795918367347,True,410,1950,2291,3.6,0.1789611523352248,0.19642077695329552,Affordable,Affordable
21305158310,614,941,0.6524973432518597,True,360,1850,2392,3.7,0.1505016722408027,0.1784795472086442,Affordable,Affordable
21305146603,614,1791,0.3428252372975991,True,401,2167,2548,3.5,0.15737833594976453,0.1962625286801111,Affordable,Affordable
21305146615,614,1220,0.5032786885245901,True,405,2167,2562,3.4,0.15807962529274006,0.19519005584579355,Affordable,Affordable
12504171707,613,801,0.7652933832709113,True,395,1571,1928,2.6,0.20487551867219916,0.18803862112990744,Affordable,Affordable
20603111523,613,2288,0.2679195804195804,True,351,1387,1580,1.8,0.2221518987341772,0.2025803310613437,Affordable,Affordable
21304157819,612,1528,0.4005235602094241,True,360,1733,1891,3.8,0.19037546271813854,0.211487613391368,Affordable,Affordable
21204131012,611,1094,0.5585009140767825,True,331,1519,1364,2.6,0.24266862170087977,0.256993006993007,Affordable,Affordable
50601130816,610,1678,0.3635280095351609,True,450,2175,2783,3.4,0.16169601149838303,0.18035324359435032,Affordable,Affordable
11602163241,609,1174,0.5187393526405452,True,675,3000,3143,3.6,0.2147629653197582,0.22026970802026483,Affordable,Affordable
21305158325,609,1427,0.42676944639103015,True,381,1733,2116,3.3,0.18005671077504726,0.18899956376326887,Affordable,Affordable
12504158947,608,921,0.6601520086862106,True,430,2400,2052,2.7,0.20955165692007796,0.2699055330634278,Affordable,Affordable
21203155740,608,1402,0.43366619115549215,True,411,2000,2144,4.0,0.19169776119402984,0.21526980482204364,Affordable,Affordable
21203155736,607,1998,0.3038038038038038,True,401,2100,2232,3.9,0.1796594982078853,0.21712158808933002,Affordable,Affordable
11602130906,607,1110,0.5468468468468468,True,520,2499,2771,3.3,0.18765788523998556,0.20811703633789524,Affordable,Affordable
80110113901,607,878,0.6913439635535308,True,540,3200,3672,3.4,0.14705882352941177,0.20110608345902464,Affordable,Affordable
20904143745,606,1367,0.44330651060716897,True,351,2000,1631,2.9,0.21520539546290618,0.28297882375135597,Affordable,Affordable
12102157907,606,1637,0.37018937080024433,True,510,2167,2205,2.5,0.23129251700680273,0.22679225536368394,Affordable,Affordable
21202155407,605,1900,0.31842105263157894,True,451,2400,2468,3.4,0.18273905996758508,0.2244109213315048,Affordable,Affordable
21203130637,605,1165,0.51931330472103,True,425,2334,2678,3.5,0.1587005227781927,0.20112598379962085,Affordable,Affordable
12504158901,605,936,0.6463675213675214,True,420,2200,2055,3.0,0.20437956204379562,0.24705221785513756,Affordable,Affordable
21005144552,604,1250,0.4832,True,407,2167,2095,3.5,0.19427207637231503,0.23870020194602534,Affordable,Affordable
12003139607,604,906,0.6666666666666666,True,460,2140,2150,2.7,0.21395348837209302,0.229695885509839,Affordable,Affordable
21304146113,604,2743,0.22019686474662778,True,500,2500,2801,3.7,0.1785076758300607,0.20597039518853158,Affordable,Affordable
21304157215,604,1274,0.4740973312401884,True,370,1800,1941,3.3,0.190623390005152,0.21400546902865294,Affordable,Affordable
21305146626,603,1214,0.49670510708401977,True,385,1900,2250,3.1,0.1711111111111111,0.19487179487179487,Affordable,Affordable
11602162912,603,1616,0.37314356435643564,True,575,2817,2555,3.3,0.22504892367906065,0.2544332379948818,Affordable,Affordable
21203155637,602,1350,0.44592592592592595,True,401,2100,2119,3.5,0.18924020764511562,0.228700039931753,Affordable,Affordable
11601130614,602,1403,0.42908054169636495,True,500,2509,2141,3.0,0.23353573096683794,0.27043437645959834,Affordable,Affordable
21305158333,602,907,0.6637265711135611,True,391,2000,2625,4.0,0.14895238095238095,0.17582417582417584,Affordable,Affordable
11602163242,602,1150,0.5234782608695652,True,590,3154,3193,3.6,0.18477920450986532,0.22795056493772434,Affordable,Affordable
21305158208,602,1001,0.6013986013986014,True,391,2000,2110,3.5,0.1853080568720379,0.21873860736419978,Affordable,Affordable
12504171918,601,665,0.9037593984962407,True,340,1670,1424,2.4,0.23876404494382023,0.2706352636127917,Affordable,Affordable
21305146601,599,1322,0.45310136157337366,True,415,2078,2750,3.5,0.1509090909090909,0.1743776223776224,Affordable,Affordable
21305146617,599,1164,0.5146048109965635,True,400,2167,2625,3.4,0.1523809523809524,0.1905054945054945,Affordable,Affordable
21005144518,598,1480,0.40405405405405403,True,401,1941,1963,2.7,0.2042791645440652,0.22818292252831224,Affordable,Affordable
31103131113,598,2324,0.2573149741824441,True,380,1820,1860,3.0,0.20430107526881722,0.22580645161290322,Affordable,Affordable
12504171913,598,743,0.8048452220726783,True,400,1950,1724,2.7,0.23201856148491878,0.26102088167053367,Affordable,Affordable
12504171920,597,731,0.8166894664842681,True,350,1830,1833,2.7,0.19094380796508456,0.23039153972050863,Affordable,Affordable
50601130703,597,1030,0.579611650485437,True,425,2112,2397,3.6,0.1773049645390071,0.20333108693559257,Affordable,Affordable
12504171808,597,660,0.9045454545454545,True,393,1800,1699,2.9,0.23131253678634492,0.2444877077013628,Affordable,Affordable
21305158808,596,1012,0.5889328063241107,True,361,1778,1639,3.6,0.2202562538133008,0.25034026376308255,Affordable,Affordable
21305146631,596,800,0.745,True,420,2459,2659,3.5,0.15795411808950732,0.21341163537477942,Affordable,Affordable
12504158827,596,957,0.6227795193312434,True,450,2197,2119,3.1,0.21236432279377065,0.2392638036809816,Affordable,Affordable
