SA1_CODE_2021,China_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
11501129612,112,622,0.18006430868167203,True,700,2400,2916,3.0,0.24005486968449932,0.1899335232668566,Affordable,Affordable
20606113616,111,943,0.11770943796394485,True,150,2084,720,1.4,0.20833333333333334,0.6679487179487179,Affordable,Very_Expensive
80105105115,111,944,0.11758474576271187,True,591,2425,2703,2.2,0.21864594894561598,0.20703491846666097,Affordable,Affordable
20701152102,111,657,0.1689497716894977,True,552,3033,2624,2.8,0.21036585365853658,0.26673897748592873,Affordable,Affordable
21104127206,111,850,0.13058823529411764,True,411,2167,1656,2.6,0.24818840579710144,0.3019788182831661,Affordable,Moderately_Affordable
20802118112,111,915,0.12131147540983607,True,403,2167,2266,2.6,0.17784642541924095,0.2206870799103809,Affordable,Affordable
50302129523,111,1028,0.10797665369649806,True,231,728,938,1.4,0.2462686567164179,0.1791044776119403,Affordable,Affordable
20604150809,111,918,0.12091503267973856,True,475,2090,2250,2.2,0.2111111111111111,0.21435897435897436,Affordable,Affordable
21305146629,111,1085,0.10230414746543778,True,381,2177,2304,2.9,0.16536458333333334,0.2180488782051282,Affordable,Affordable
12602150344,111,685,0.16204379562043797,True,360,2000,1536,1.7,0.234375,0.3004807692307692,Affordable,Moderately_Affordable
70102101301,111,901,0.12319644839067703,True,330,2167,2463,2.6,0.13398294762484775,0.20303569755457698,Affordable,Affordable
11904138148,111,515,0.21553398058252426,True,490,2367,2250,2.7,0.21777777777777776,0.24276923076923076,Affordable,Affordable
12003139630,111,601,0.18469217970049917,True,381,1950,1930,2.7,0.19740932642487047,0.23316062176165803,Affordable,Affordable
12502147720,111,1070,0.10373831775700934,True,555,2817,2616,3.1,0.2121559633027523,0.24850035285815103,Affordable,Affordable
11801134613,111,809,0.13720642768850433,True,1600,5000,4681,3.0,0.34180730613116855,0.24649565345997732,Moderately_Affordable,Affordable
20901119614,111,626,0.17731629392971246,True,396,1789,1767,2.9,0.22410865874363328,0.23364241870184146,Affordable,Affordable
20604111721,111,462,0.24025974025974026,True,181,900,505,1.3,0.3584158415841584,0.4112718964204113,Moderately_Affordable,Expensive
60104102228,111,837,0.13261648745519714,True,388,1500,1559,2.4,0.24887748556767159,0.22203582177924705,Affordable,Affordable
11801134409,111,809,0.13720642768850433,True,525,4790,2281,2.4,0.23016220955721176,0.4846052675951843,Affordable,Expensive
30303106619,111,703,0.15789473684210525,True,505,2000,2788,3.1,0.18113342898134863,0.16554464187175807,Affordable,Affordable
11903137251,111,411,0.27007299270072993,True,185,2100,969,2.0,0.19091847265221878,0.5001190759704691,Affordable,Very_Expensive
12203169505,111,977,0.11361310133060389,True,560,2383,2239,2.1,0.25011165698972754,0.24561102140378602,Affordable,Affordable
12203169632,111,930,0.11935483870967742,True,925,3800,3949,3.4,0.23423651557356293,0.22206206050217192,Affordable,Affordable
12702151132,111,685,0.16204379562043797,True,320,1000,1023,2.4,0.3128054740957967,0.22558087074216107,Moderately_Affordable,Affordable
12503148118,111,665,0.16691729323308271,True,430,2250,1454,3.7,0.29573590096286106,0.35710506824674637,Affordable,Moderately_Affordable
40204117121,111,1083,0.10249307479224377,True,425,1700,2073,2.8,0.2050168837433671,0.18924635422464656,Affordable,Affordable
20604111748,111,291,0.38144329896907214,True,440,1300,2250,1.8,0.19555555555555557,0.13333333333333333,Affordable,Affordable
11903137102,111,669,0.16591928251121077,True,720,3677,3272,3.0,0.2200488997555012,0.2593332706413391,Affordable,Affordable
50604113211,111,1090,0.1018348623853211,True,330,1517,1523,2.7,0.21667760998030203,0.2298600939441386,Affordable,Affordable
11903137444,111,648,0.1712962962962963,True,555,3017,1825,2.9,0.3041095890410959,0.3814963119072708,Moderately_Affordable,Moderately_Affordable
21101125626,111,916,0.12117903930131005,True,510,2106,2421,3.1,0.21065675340768278,0.20074349442379183,Affordable,Affordable
40101100118,111,546,0.2032967032967033,True,325,1400,1303,1.8,0.24942440521872603,0.24794852116417734,Affordable,Affordable
12504171707,111,801,0.13857677902621723,True,395,1571,1928,2.6,0.20487551867219916,0.18803862112990744,Affordable,Affordable
11904137827,111,701,0.15834522111269614,True,450,2379,2095,2.5,0.21479713603818615,0.26205250596658713,Affordable,Affordable
80104103907,111,476,0.23319327731092437,True,551,2600,3107,3.1,0.17734148696491792,0.1931123270035404,Affordable,Affordable
20604150812,110,593,0.18549747048903878,True,466,2000,2195,2.0,0.2123006833712984,0.21026809181706677,Affordable,Affordable
12702151324,110,791,0.1390644753476612,True,190,1116,664,2.3,0.286144578313253,0.38785912882298423,Affordable,Moderately_Affordable
40103101143,110,1091,0.1008249312557287,True,455,2167,2521,2.8,0.18048393494644982,0.1983645073688707,Affordable,Affordable
12602172509,110,633,0.17377567140600317,True,390,2184,1924,2.5,0.20270270270270271,0.26195426195426197,Affordable,Affordable
20701115023,110,879,0.12514220705346984,True,577,3250,2594,2.8,0.22243639167309176,0.2891287586738628,Affordable,Affordable
11904137704,110,784,0.14030612244897958,True,365,2659,1375,2.4,0.26545454545454544,0.4462657342657343,Affordable,Expensive
12003168007,110,596,0.18456375838926176,True,445,2600,2150,2.7,0.2069767441860465,0.27906976744186046,Affordable,Affordable
12001138635,110,980,0.11224489795918367,True,396,2800,1210,2.0,0.32727272727272727,0.5340114431023522,Moderately_Affordable,Very_Expensive
20702115902,110,468,0.23504273504273504,True,552,2625,1812,2.7,0.304635761589404,0.33430973000509423,Moderately_Affordable,Moderately_Affordable
11703164518,110,424,0.25943396226415094,True,585,2253,1875,2.3,0.312,0.27729230769230767,Moderately_Affordable,Affordable
30909154115,110,908,0.1211453744493392,True,440,1587,1663,2.6,0.26458208057727,0.220222952032934,Affordable,Affordable
50603112911,110,878,0.1252847380410023,True,405,2000,1728,3.0,0.234375,0.2670940170940171,Affordable,Affordable
21104127104,110,577,0.19064124783362218,True,364,2000,1531,2.0,0.23775310254735468,0.30146209114203887,Affordable,Moderately_Affordable
50604113732,110,951,0.1156677181913775,True,300,1500,1375,2.5,0.21818181818181817,0.2517482517482518,Affordable,Affordable
12003139303,110,927,0.1186623516720604,True,600,3000,2020,3.0,0.297029702970297,0.3427265803503427,Affordable,Moderately_Affordable
20904122118,110,867,0.12687427912341406,True,390,1717,1394,2.6,0.2797704447632712,0.28424015009380865,Affordable,Affordable
20803118322,110,958,0.11482254697286012,True,700,2170,3353,3.3,0.20876826722338204,0.14934960655211177,Affordable,Affordable
21205132540,110,571,0.19264448336252188,True,431,2312,1963,2.8,0.2195618950585838,0.2717974842274384,Affordable,Affordable
12503148141,110,771,0.14267185473411154,True,480,2200,1471,3.4,0.3263086335825969,0.34513413167390056,Moderately_Affordable,Moderately_Affordable
12102157825,110,516,0.2131782945736434,True,590,3225,2549,3.0,0.2314633189486073,0.29196970154208285,Affordable,Affordable
30403109717,110,994,0.11066398390342053,True,365,1785,1547,1.9,0.2359405300581771,0.26627218934911245,Affordable,Affordable
11904137821,110,767,0.14341590612777053,True,475,2145,1713,2.7,0.2772913018096906,0.28896672504378285,Affordable,Affordable
40103101332,110,534,0.20599250936329588,True,360,1876,2250,2.7,0.16,0.19241025641025641,Affordable,Affordable
30303106013,110,725,0.15172413793103448,True,420,1487,2144,3.0,0.1958955223880597,0.16005309988518943,Affordable,Affordable
21101125415,110,864,0.12731481481481483,True,411,1800,1899,2.9,0.21642969984202212,0.21873860736419978,Affordable,Affordable
11903137330,110,391,0.2813299232736573,True,175,0,472,1.9,0.3707627118644068,0.0,Moderately_Affordable,Affordable
11501129607,110,544,0.20220588235294118,True,780,4500,2860,3.3,0.2727272727272727,0.3630984400215169,Affordable,Moderately_Affordable
21205131910,110,667,0.16491754122938532,True,401,2733,1854,2.5,0.2162891046386192,0.3401792382374907,Affordable,Moderately_Affordable
21204131724,110,954,0.11530398322851153,True,369,1624,1542,3.4,0.23929961089494164,0.24304100568692008,Affordable,Affordable
80104104025,109,748,0.14572192513368984,True,530,1997,2396,3.0,0.22120200333889817,0.19233979709772697,Affordable,Affordable
40101100154,109,454,0.24008810572687225,True,430,1517,1292,1.7,0.3328173374613003,0.27095737080257204,Moderately_Affordable,Affordable
11903166608,109,700,0.15571428571428572,True,400,1733,1605,2.2,0.24922118380062305,0.24917325664989218,Affordable,Affordable
11901135820,109,1077,0.10120705663881151,True,620,2974,2235,3.1,0.27740492170022374,0.3070727929788332,Affordable,Moderately_Affordable
40103101134,109,981,0.1111111111111111,True,340,1975,1587,2.1,0.2142407057340895,0.2871891813290679,Affordable,Affordable
30306108037,109,565,0.1929203539823009,True,500,1668,1839,3.3,0.27188689505165853,0.2093110804366922,Affordable,Affordable
12102157733,109,639,0.1705790297339593,True,460,2050,2210,2.5,0.2081447963800905,0.21406195614340412,Affordable,Affordable
11901157144,109,723,0.1507607192254495,True,450,1950,1888,2.7,0.23834745762711865,0.23834745762711865,Affordable,Affordable
12504149404,109,982,0.1109979633401222,True,500,2835,2265,3.0,0.22075055187637968,0.2888436067244014,Affordable,Affordable
21205156805,109,637,0.17111459968602827,True,400,1770,1786,2.5,0.22396416573348266,0.22870186923938324,Affordable,Affordable
30909126407,109,952,0.11449579831932773,True,560,1933,1958,3.1,0.28600612870275793,0.2278227390586941,Affordable,Affordable
20701114618,109,817,0.13341493268053856,True,460,3000,3027,2.9,0.15196564255037992,0.22871083326980254,Affordable,Affordable
11901157223,109,1071,0.10177404295051354,True,340,1517,900,2.4,0.37777777777777777,0.38897435897435895,Moderately_Affordable,Moderately_Affordable
20801117025,109,1035,0.10531400966183575,True,900,3325,3066,2.7,0.29354207436399216,0.25026343519494204,Affordable,Affordable
12003168107,109,764,0.14267015706806283,True,640,4333,3181,3.0,0.20119459289531594,0.3143423693565158,Affordable,Moderately_Affordable
12101139947,109,1008,0.10813492063492064,True,550,2600,2588,2.0,0.2125193199381762,0.23183925811437403,Affordable,Affordable
11501129136,109,456,0.23903508771929824,True,638,3375,3468,3.7,0.1839677047289504,0.22458078253926006,Affordable,Affordable
12101168220,109,798,0.13659147869674185,True,520,2975,2330,2.1,0.22317596566523606,0.2946517002310994,Affordable,Affordable
11501162210,109,1011,0.10781404549950543,True,585,2800,2926,3.1,0.19993164730006835,0.2208317997791682,Affordable,Affordable
20802117447,109,871,0.1251435132032147,True,602,3000,2839,3.1,0.2120464952448045,0.24385617904462567,Affordable,Affordable
11802156806,109,821,0.13276492082825822,True,475,2234,1770,2.5,0.268361581920904,0.29126466753585395,Affordable,Affordable
12602150122,109,858,0.12703962703962704,True,626,3700,3071,2.9,0.20384239661348094,0.27803521779425394,Affordable,Affordable
50604113345,109,956,0.11401673640167365,True,445,1975,2269,3.5,0.19612163948876157,0.20086788486964777,Affordable,Affordable
12504148961,109,575,0.18956521739130436,True,441,1900,2154,2.4,0.20473537604456823,0.2035568887936576,Affordable,Affordable
20603111319,109,1088,0.10018382352941177,True,401,2126,2200,2.0,0.18227272727272728,0.223006993006993,Affordable,Affordable
12502147710,109,713,0.15287517531556802,True,320,3467,1604,2.8,0.19950124688279303,0.4988010742374832,Affordable,Expensive
12103140737,109,622,0.1752411575562701,True,1500,4900,4639,3.4,0.3233455486096141,0.2437527981826322,Moderately_Affordable,Affordable
12101168703,109,931,0.11707841031149302,True,650,3857,2381,2.9,0.2729945401091978,0.37382483119568377,Affordable,Moderately_Affordable
12103140930,109,496,0.21975806451612903,True,650,4498,3463,3.1,0.1876985272884782,0.2997401097314467,Affordable,Affordable
12001167322,109,673,0.16196136701337296,True,575,2492,2360,3.0,0.24364406779661016,0.24367666232073013,Affordable,Affordable
20702115916,109,578,0.18858131487889274,True,899,4167,2892,3.2,0.3108575380359613,0.3325087775295244,Moderately_Affordable,Moderately_Affordable
20401105910,109,651,0.1674347158218126,True,230,1409,791,1.9,0.29077117572692796,0.4110668092968978,Affordable,Expensive
40302105828,109,1013,0.10760118460019744,True,335,1939,1699,2.5,0.19717480871100648,0.26336759179607916,Affordable,Affordable
20702115609,109,829,0.13148371531966224,True,462,2167,1587,2.5,0.29111531190926276,0.31510833212156464,Affordable,Moderately_Affordable
11501129621,109,718,0.15181058495821728,True,850,3000,2928,3.2,0.29030054644808745,0.2364438839848676,Affordable,Affordable
50602131109,109,802,0.13591022443890274,True,320,1668,1635,2.1,0.19571865443425077,0.2354269583627382,Affordable,Affordable
11504162518,109,884,0.12330316742081449,True,675,2800,3089,3.4,0.21851731952088055,0.20917897253280873,Affordable,Affordable
12503148147,109,935,0.11657754010695187,True,380,1675,1262,2.9,0.3011093502377179,0.30629038156771915,Moderately_Affordable,Moderately_Affordable
20703116349,109,730,0.14931506849315068,True,418,3055,2304,2.7,0.1814236111111111,0.3059895833333333,Affordable,Moderately_Affordable
20703116722,109,785,0.13885350318471337,True,469,2442,2531,2.6,0.18530225207427894,0.22265446919733764,Affordable,Affordable
21103126508,109,916,0.11899563318777293,True,527,2167,2916,3.2,0.1807270233196159,0.17149414371636593,Affordable,Affordable
60105102706,109,724,0.1505524861878453,True,420,2034,1666,2.2,0.25210084033613445,0.28174346661741617,Affordable,Affordable
50603112901,109,1086,0.1003683241252302,True,360,2000,1770,2.7,0.2033898305084746,0.2607561929595828,Affordable,Affordable
40107102436,109,1013,0.10760118460019744,True,475,2800,2625,2.7,0.18095238095238095,0.24615384615384617,Affordable,Affordable
11501155835,108,515,0.20970873786407768,True,790,3000,3550,3.7,0.22253521126760564,0.19501625135427952,Affordable,Affordable
11701163523,108,667,0.1619190404797601,True,550,2268,2183,2.1,0.25194686211635364,0.2397547482293245,Affordable,Affordable
20802117443,108,788,0.13705583756345177,True,529,3550,2613,3.1,0.2024492920015308,0.3135211516382584,Affordable,Moderately_Affordable
21101144806,108,1013,0.10661401776900296,True,418,1733,1970,2.6,0.21218274111675126,0.20300663803201874,Affordable,Affordable
12504171926,108,727,0.1485557083906465,True,500,2000,2326,3.2,0.21496130696474636,0.198425821813612,Affordable,Affordable
11703164408,108,1072,0.10074626865671642,True,860,4333,4405,1.7,0.1952326901248581,0.22699729328560203,Affordable,Affordable
12102140369,108,583,0.18524871355060035,True,520,2977,2214,2.9,0.23486901535682023,0.31029810298102983,Affordable,Moderately_Affordable
11501162101,108,937,0.1152614727854856,True,675,2500,2545,3.1,0.26522593320235754,0.2266888317968868,Affordable,Affordable
21302134507,108,808,0.13366336633663367,True,415,2000,2654,3.1,0.15636774679728713,0.1739029621471219,Affordable,Affordable
30401108423,108,964,0.11203319502074689,True,790,2626,4587,3.3,0.1722258556790931,0.13211249182472204,Affordable,Affordable
11902166211,108,915,0.1180327868852459,True,650,2200,1974,3.2,0.3292806484295846,0.2571896188917466,Moderately_Affordable,Affordable
12602149829,108,1015,0.10640394088669951,True,692,3896,3714,3.1,0.18632202477113624,0.24207779296632284,Affordable,Affordable
20702142531,108,598,0.1806020066889632,True,421,2708,1395,2.6,0.3017921146953405,0.44797353184449956,Moderately_Affordable,Expensive
12501171035,108,761,0.14191852825229961,True,495,2200,2176,2.1,0.22748161764705882,0.23331447963800905,Affordable,Affordable
12501158323,108,429,0.2517482517482518,True,350,1350,1292,2.8,0.2708978328173375,0.24112884020004763,Affordable,Affordable
30501111038,108,546,0.1978021978021978,True,580,2062,2229,1.7,0.2602063705697622,0.2134796562791179,Affordable,Affordable
20604111750,108,772,0.13989637305699482,True,333,1343,1211,1.7,0.2749793559042114,0.2559232674839611,Affordable,Affordable
20703116517,108,1034,0.10444874274661509,True,419,2600,2208,2.7,0.1897644927536232,0.2717391304347826,Affordable,Affordable
40103101305,108,1060,0.1018867924528302,True,350,2058,2483,2.6,0.1409585179218687,0.19126986585705877,Affordable,Affordable
30503112619,108,624,0.17307692307692307,True,335,0,588,1.4,0.5697278911564626,0.0,Very_Expensive,Affordable
12101140134,108,715,0.15104895104895105,True,640,2800,2493,1.8,0.2567188126754914,0.2591872627973711,Affordable,Affordable
50603113101,108,771,0.14007782101167315,True,405,2655,2088,3.0,0.1939655172413793,0.29343501326259946,Affordable,Affordable
20701115036,108,758,0.1424802110817942,True,555,3033,2718,2.7,0.2041942604856512,0.2575140091696383,Affordable,Affordable
20701115226,108,1075,0.10046511627906977,True,584,3600,3402,2.9,0.17166372721928277,0.2442002442002442,Affordable,Affordable
12602172431,108,1001,0.10789210789210789,True,560,3125,2843,3.1,0.1969750263805839,0.2536594604832382,Affordable,Affordable
20703116122,108,809,0.1334981458590853,True,401,2253,2172,2.6,0.18462246777163904,0.23937526561835953,Affordable,Affordable
50603112522,108,1044,0.10344827586206896,True,425,2141,2515,3.2,0.16898608349900596,0.19645205688943262,Affordable,Affordable
11902136240,108,883,0.12231030577576443,True,495,2400,2048,2.6,0.24169921875,0.2704326923076923,Affordable,Affordable
12502171102,108,666,0.16216216216216217,True,660,3350,3068,3.1,0.2151238591916558,0.2519807441580584,Affordable,Affordable
12001167237,108,691,0.15629522431259044,True,400,2384,1671,2.5,0.23937761819269898,0.3292362933296506,Affordable,Moderately_Affordable
21305158027,108,772,0.13989637305699482,True,386,1670,2140,3.2,0.18037383177570093,0.1800862688713156,Affordable,Affordable
21205132545,108,834,0.12949640287769784,True,500,2000,2384,2.9,0.20973154362416108,0.19359834796076406,Affordable,Affordable
40302106125,108,769,0.14044213263979194,True,230,1619,778,2.1,0.29562982005141386,0.4802254300968954,Affordable,Expensive
21205132649,108,791,0.13653603034134007,True,535,2139,1763,2.7,0.3034600113442995,0.27998603778524367,Moderately_Affordable,Affordable
21101125905,108,718,0.15041782729805014,True,436,2271,2105,3.1,0.20712589073634205,0.24896765941896584,Affordable,Affordable
12003168109,107,921,0.11617806731813246,True,680,3650,3269,3.3,0.20801468338941573,0.2576652469586088,Affordable,Affordable
12501158657,107,905,0.11823204419889503,True,450,2000,2166,2.9,0.2077562326869806,0.21308331557639038,Affordable,Affordable
80104103914,107,907,0.11797133406835722,True,580,2557,3033,3.3,0.19122980547312893,0.1945522331279008,Affordable,Affordable
20803119104,107,804,0.13308457711442787,True,577,2500,2730,3.0,0.21135531135531135,0.21132713440405748,Affordable,Affordable
20607114108,107,556,0.19244604316546762,True,120,0,435,1.6,0.27586206896551724,0.0,Affordable,Affordable
12101168421,107,507,0.21104536489151873,True,600,3750,2363,2.8,0.25391451544646637,0.36622285881701877,Affordable,Moderately_Affordable
30304106908,107,415,0.25783132530120484,True,510,2167,1825,3.0,0.27945205479452057,0.27401475237091677,Affordable,Affordable
12501158214,107,738,0.14498644986449866,True,365,2084,1292,3.2,0.2825077399380805,0.37223148368659204,Affordable,Moderately_Affordable
40203117524,107,692,0.1546242774566474,True,375,1500,1887,2.4,0.1987281399046105,0.18344135991194815,Affordable,Affordable
50602131003,107,1053,0.10161443494776828,True,395,2000,2055,2.8,0.1922141119221411,0.22459292532285233,Affordable,Affordable
11501155315,107,489,0.21881390593047034,True,716,2800,2625,3.0,0.27276190476190476,0.24615384615384617,Affordable,Affordable
11904138139,107,547,0.1956124314442413,True,450,2200,2092,2.2,0.21510516252390058,0.2426827474628622,Affordable,Affordable
21305146622,107,924,0.11580086580086581,True,431,2100,2884,3.5,0.14944521497919555,0.16803584764749813,Affordable,Affordable
40104101625,107,882,0.12131519274376418,True,420,1800,1516,2.4,0.2770448548812665,0.2740004059265273,Affordable,Affordable
50604113337,107,754,0.1419098143236074,True,395,2100,2517,3.3,0.15693285657528805,0.1925369029063904,Affordable,Affordable
40403110714,107,787,0.13595933926302414,True,280,1825,1875,2.4,0.14933333333333335,0.2246153846153846,Affordable,Affordable
20804119536,107,675,0.15851851851851853,True,437,2165,1761,2.4,0.24815445769449176,0.2837111780893723,Affordable,Affordable
40101100117,107,764,0.1400523560209424,True,330,1487,1196,1.7,0.27591973244147155,0.286917931566761,Affordable,Affordable
11601156007,107,1036,0.10328185328185328,True,420,2000,1797,2.9,0.2337228714524207,0.2568383202773854,Affordable,Affordable
21104127310,107,688,0.1555232558139535,True,526,2040,2225,3.0,0.23640449438202246,0.21158167675021608,Affordable,Affordable
21305158713,107,856,0.125,True,395,1900,2217,3.2,0.17816869643662608,0.19777245758301237,Affordable,Affordable
12601172001,107,817,0.13096695226438188,True,645,2780,2824,3.1,0.22839943342776203,0.22717367618217477,Affordable,Affordable
20904121704,107,587,0.18228279386712096,True,391,2600,1350,2.5,0.2896296296296296,0.4444444444444444,Affordable,Expensive
20904121703,107,572,0.18706293706293706,True,401,1900,1357,2.6,0.2955047899778924,0.3231109347542656,Affordable,Moderately_Affordable
11701163412,107,985,0.10862944162436548,True,650,2529,1976,2.9,0.32894736842105265,0.29535191529118654,Moderately_Affordable,Affordable
11701163409,107,579,0.1848013816925734,True,675,3000,2321,3.1,0.29082292115467473,0.2982799191329997,Affordable,Affordable
12302170314,107,781,0.13700384122919335,True,570,2754,2156,3.4,0.26437847866419295,0.2947766519195091,Affordable,Affordable
12001138311,107,748,0.14304812834224598,True,440,2800,2333,2.8,0.18859837119588513,0.2769626430149362,Affordable,Affordable
11501155709,107,752,0.1422872340425532,True,650,2800,2840,3.4,0.22887323943661972,0.2275189599133261,Affordable,Affordable
21103126650,107,810,0.13209876543209875,True,371,1649,1269,1.8,0.2923561859732072,0.2998727041280233,Affordable,Affordable
12103141201,107,810,0.13209876543209875,True,898,3650,3805,3.2,0.23600525624178711,0.22136864449610835,Affordable,Affordable
21101125926,107,686,0.15597667638483964,True,400,2383,1432,2.5,0.27932960893854747,0.3840244950580146,Affordable,Moderately_Affordable
30303106011,107,973,0.10996916752312436,True,515,2167,2368,3.1,0.21748310810810811,0.21118113305613306,Affordable,Affordable
20904122117,107,790,0.13544303797468354,True,386,1653,1600,2.6,0.24125,0.23841346153846155,Affordable,Affordable
20802117427,107,879,0.1217292377701934,True,750,3207,2604,2.6,0.2880184331797235,0.28420772775611486,Affordable,Affordable
80101101808,107,741,0.14439946018893388,True,450,2076,2387,2.7,0.18852115626309174,0.20070252328316845,Affordable,Affordable
20802117458,107,703,0.15220483641536273,True,443,1919,1916,2.5,0.23121085594989563,0.231130560462502,Affordable,Affordable
11501129115,107,908,0.11784140969162996,True,540,2700,2922,3.2,0.18480492813141683,0.2132364555362502,Affordable,Affordable
21203145730,107,876,0.12214611872146118,True,441,2028,2519,3.6,0.17506947201270345,0.18578801111552204,Affordable,Affordable
12003167619,107,567,0.18871252204585537,True,393,2300,1795,1.9,0.218941504178273,0.2956931647739447,Affordable,Affordable
30301105128,107,940,0.11382978723404255,True,445,2000,2416,2.8,0.18418874172185432,0.19103413143148243,Affordable,Affordable
20702142430,107,445,0.24044943820224718,True,570,2225,1781,2.9,0.32004491858506456,0.28829957240962295,Moderately_Affordable,Affordable
30303106010,107,718,0.149025069637883,True,505,2292,2133,2.9,0.236755743084857,0.24797143784485556,Affordable,Affordable
11501129609,106,733,0.1446111869031378,True,724,3275,3437,3.2,0.210648821646785,0.21989212416910991,Affordable,Affordable
40103101214,106,586,0.18088737201365188,True,450,2650,1825,2.4,0.2465753424657534,0.3350895679662803,Affordable,Moderately_Affordable
40103101111,106,827,0.12817412333736397,True,363,2392,2212,2.6,0.16410488245931285,0.24954792043399637,Affordable,Affordable
21305158004,106,742,0.14285714285714285,True,430,1968,2422,3.2,0.17753922378199835,0.18751191005526266,Affordable,Affordable
12102157721,106,370,0.2864864864864865,True,575,3291,2437,3.0,0.23594583504308575,0.3116378902181118,Affordable,Moderately_Affordable
12003167901,106,550,0.19272727272727272,True,142,3000,1699,2.9,0.08357857563272514,0.40747951283560463,Affordable,Expensive
12101140122,106,858,0.12354312354312354,True,640,3409,3116,2.1,0.20539152759948653,0.25246864816826303,Affordable,Affordable
12101139948,106,704,0.15056818181818182,True,540,2512,2733,2.0,0.19758507135016465,0.21210841847504855,Affordable,Affordable
11904167026,106,893,0.1187010078387458,True,400,1975,1625,2.5,0.24615384615384617,0.2804733727810651,Affordable,Affordable
21204156341,106,873,0.12142038946162657,True,331,1700,1383,2.9,0.2393347794649313,0.2836642749874854,Affordable,Affordable
50603112731,106,948,0.11181434599156118,True,370,1517,1512,2.8,0.2447089947089947,0.23153235653235654,Affordable,Affordable
11903137419,106,705,0.150354609929078,True,550,2817,2321,3.0,0.23696682464454977,0.28008484406588674,Affordable,Affordable
50502130225,106,1000,0.106,True,350,1800,1550,2.2,0.22580645161290322,0.2679900744416873,Affordable,Affordable
12103140931,106,999,0.1061061061061061,True,692,3500,3374,3.2,0.2050978067575578,0.23938716884774977,Affordable,Affordable
12802153838,106,1036,0.10231660231660232,True,650,2300,2260,2.9,0.28761061946902655,0.23485364193328795,Affordable,Affordable
12802153646,106,777,0.1364221364221364,True,700,3067,2812,2.9,0.24893314366998578,0.2516960280118175,Affordable,Affordable
20901120346,106,586,0.18088737201365188,True,581,2200,2374,3.0,0.2447346251053075,0.21385522649212624,Affordable,Affordable
20701152117,106,541,0.19593345656192238,True,875,3923,3562,2.5,0.24564851207186975,0.2541571286658316,Affordable,Affordable
20701152204,106,1043,0.10162991371045062,True,800,3363,3666,3.0,0.2182214948172395,0.21169583280876242,Affordable,Affordable
12504149105,106,896,0.11830357142857142,True,450,1914,2318,3.2,0.19413287316652286,0.19054888166191014,Affordable,Affordable
21305146413,106,965,0.10984455958549223,True,421,2342,2666,3.3,0.1579144786196549,0.20272375786254257,Affordable,Affordable
12102140317,106,954,0.1111111111111111,True,579,2500,2315,3.0,0.2501079913606911,0.2492108323641801,Affordable,Affordable
60105102705,106,710,0.14929577464788732,True,450,1617,2079,2.3,0.21645021645021645,0.1794871794871795,Affordable,Affordable
20803118508,106,864,0.12268518518518519,True,625,2380,2750,3.0,0.22727272727272727,0.19972027972027973,Affordable,Affordable
12503148123,106,850,0.12470588235294118,True,380,2000,1470,2.9,0.2585034013605442,0.3139717425431711,Affordable,Moderately_Affordable
30306107805,106,630,0.16825396825396827,True,380,1666,1920,2.8,0.19791666666666666,0.20024038461538463,Affordable,Affordable
11902166313,106,912,0.1162280701754386,True,383,2978,1474,3.0,0.2598371777476255,0.4662352572800334,Affordable,Expensive
12602150343,106,593,0.178752107925801,True,400,2184,1899,2.3,0.210637177461822,0.26540284360189575,Affordable,Affordable
40105101715,106,1010,0.10495049504950495,True,350,1733,1493,2.1,0.23442732752846618,0.26786542325725177,Affordable,Affordable
20101100843,106,754,0.14058355437665782,True,255,1096,924,2.2,0.275974025974026,0.27372627372627373,Affordable,Affordable
20401105912,106,855,0.1239766081871345,True,250,986,958,2.2,0.2609603340292276,0.23751405171029388,Affordable,Affordable
12801153111,105,806,0.13027295285359802,True,650,3150,1726,2.6,0.3765932792584009,0.42116053124164365,Moderately_Affordable,Expensive
11904167017,105,758,0.13852242744063326,True,390,1980,1762,2.5,0.2213393870601589,0.2593207019994761,Affordable,Affordable
21205132729,105,715,0.14685314685314685,True,500,2500,1726,2.9,0.28968713789107764,0.3342543898743203,Affordable,Moderately_Affordable
20701115033,105,710,0.14788732394366197,True,649,3676,3100,3.0,0.20935483870967742,0.27364764267990077,Affordable,Affordable
11802156524,105,541,0.19408502772643252,True,400,1733,1218,2.0,0.3284072249589491,0.3283440697233801,Moderately_Affordable,Moderately_Affordable
12501158503,105,408,0.25735294117647056,True,320,1413,1325,2.2,0.24150943396226415,0.24609579100145137,Affordable,Affordable
11501155517,105,603,0.17412935323383086,True,560,3250,2200,3.1,0.2545454545454545,0.3409090909090909,Affordable,Moderately_Affordable
11703164611,105,271,0.3874538745387454,True,408,0,399,1.0,1.0225563909774436,0.0,Very_Expensive,Affordable
11703164101,105,873,0.12027491408934708,True,600,2528,2517,1.6,0.23837902264600716,0.23177775740350234,Affordable,Affordable
12602172410,105,780,0.1346153846153846,True,280,3669,1478,2.7,0.18944519621109607,0.5728635370042677,Affordable,Very_Expensive
