SA1_CODE_2021,Vietnam_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
20902152520,96,589,0.16298811544991512,True,331,2010,1292,2.6,0.2561919504643963,0.3590140509645154,Affordable,Moderately_Affordable
30303106040,96,943,0.10180275715800637,True,418,1700,2025,3.1,0.20641975308641974,0.19373219373219372,Affordable,Affordable
11901157102,96,539,0.17810760667903525,True,403,1651,1171,2.8,0.3441502988898377,0.32536293766011953,Moderately_Affordable,Moderately_Affordable
11702163721,96,778,0.12339331619537275,True,550,3250,2476,2.5,0.22213247172859452,0.30290791599353795,Affordable,Moderately_Affordable
21303134932,96,610,0.15737704918032788,True,402,1900,1963,2.1,0.20478858889454915,0.22336298444296407,Affordable,Affordable
31001156415,96,778,0.12339331619537275,True,373,1625,2062,2.9,0.18089233753637246,0.18186226964112512,Affordable,Affordable
11901165726,96,873,0.10996563573883161,True,426,2685,2073,3.2,0.20549927641099855,0.29889791829010354,Affordable,Affordable
50502130123,96,930,0.1032258064516129,True,200,2290,970,2.2,0.20618556701030927,0.5448057097541633,Affordable,Very_Expensive
21204156619,96,749,0.12817089452603472,True,541,2285,2650,3.4,0.20415094339622641,0.19898403483309143,Affordable,Affordable
11901135453,96,573,0.16753926701570682,True,171,1992,731,2.9,0.23392612859097128,0.6288540460907082,Affordable,Very_Expensive
12701159505,95,711,0.13361462728551335,True,505,1733,2176,3.8,0.23207720588235295,0.1837881787330317,Affordable,Affordable
50503110406,95,570,0.16666666666666666,True,321,1498,1068,2.2,0.300561797752809,0.3236819360414866,Moderately_Affordable,Moderately_Affordable
50503110212,95,844,0.11255924170616113,True,290,1202,993,2.6,0.29204431017119836,0.27933999535207993,Affordable,Affordable
30305107322,95,931,0.10204081632653061,True,395,1463,1494,2.7,0.2643908969210174,0.22598084646277417,Affordable,Affordable
31001127610,95,939,0.10117145899893504,True,225,1211,1042,2.9,0.21593090211132437,0.2681972538018603,Affordable,Affordable
12703152317,95,569,0.16695957820738136,True,535,2600,1718,3.0,0.31140861466821884,0.3492433061699651,Moderately_Affordable,Moderately_Affordable
40401109344,95,893,0.10638297872340426,True,130,1788,1025,2.0,0.12682926829268293,0.4025515947467167,Affordable,Expensive
12703152331,95,821,0.11571254567600488,True,560,2400,1981,3.2,0.2826855123674912,0.2795790781656506,Affordable,Affordable
12503148328,95,682,0.13929618768328444,True,395,2167,1278,3.4,0.30907668231611896,0.3912964969302997,Moderately_Affordable,Moderately_Affordable
20902152522,95,915,0.10382513661202186,True,331,2117,1591,2.6,0.20804525455688247,0.30706377218005126,Affordable,Moderately_Affordable
21301133122,95,741,0.1282051282051282,True,350,1550,1676,3.0,0.20883054892601433,0.21342023131999266,Affordable,Affordable
21301133112,95,458,0.2074235807860262,True,340,1500,1031,2.6,0.3297769156159069,0.335745728568231,Moderately_Affordable,Moderately_Affordable
40204104317,95,734,0.12942779291553133,True,335,1250,1355,3.2,0.24723247232472326,0.21288674425205792,Affordable,Affordable
11901136023,94,772,0.12176165803108809,True,450,2666,1875,2.9,0.24,0.3281230769230769,Affordable,Moderately_Affordable
50403105633,94,777,0.12097812097812098,True,150,1925,1575,2.7,0.09523809523809523,0.28205128205128205,Affordable,Affordable
21204131210,94,807,0.11648079306071871,True,300,1300,1083,2.2,0.2770083102493075,0.2770083102493075,Affordable,Affordable
21302134219,94,885,0.10621468926553672,True,340,1500,1397,2.3,0.24337866857551896,0.24778371235064148,Affordable,Affordable
50503109817,94,694,0.13544668587896252,True,365,1733,1819,3.2,0.20065970313358988,0.2198587558675519,Affordable,Affordable
20604111750,94,772,0.12176165803108809,True,333,1343,1211,1.7,0.2749793559042114,0.2559232674839611,Affordable,Affordable
20603111320,94,712,0.13202247191011235,True,150,3000,964,2.4,0.15560165975103735,0.7181615065432493,Affordable,Very_Expensive
12503148159,94,836,0.11244019138755981,True,475,2143,2017,3.4,0.23549826474962815,0.24518515693528087,Affordable,Affordable
11702163629,94,535,0.17570093457943925,True,600,3200,2312,2.9,0.25951557093425603,0.31940377961139205,Affordable,Moderately_Affordable
11902136630,94,780,0.12051282051282051,True,585,2167,1562,3.6,0.37451984635083224,0.32015167930660887,Moderately_Affordable,Moderately_Affordable
21204145904,94,762,0.12335958005249344,True,318,1800,1298,2.5,0.24499229583975346,0.32001896408676067,Affordable,Moderately_Affordable
40101100149,94,866,0.10854503464203233,True,382,1952,1195,1.9,0.3196652719665272,0.37695526231091087,Moderately_Affordable,Moderately_Affordable
20904152915,94,906,0.10375275938189846,True,350,1509,1178,2.7,0.29711375212224106,0.2956118584301946,Affordable,Affordable
21204156614,94,872,0.10779816513761468,True,462,2300,2240,3.3,0.20625,0.23695054945054944,Affordable,Affordable
12703152330,94,495,0.1898989898989899,True,525,2383,2441,3.3,0.2150757886112249,0.2252859798947468,Affordable,Affordable
21205132512,94,705,0.13333333333333333,True,438,2184,1847,2.8,0.23714131023280996,0.27287493232268545,Affordable,Affordable
12003168019,93,723,0.12863070539419086,True,550,3316,2963,3.1,0.18562267971650354,0.25826215633843036,Affordable,Affordable
50401104803,93,846,0.1099290780141844,True,330,1879,1600,2.5,0.20625,0.2710096153846154,Affordable,Affordable
50502130133,93,482,0.19294605809128632,True,500,2167,2571,3.0,0.19447685725398678,0.1945067767704874,Affordable,Affordable
31103131620,93,709,0.1311706629055007,True,500,2383,2821,3.5,0.1772421127259837,0.19493905598123962,Affordable,Affordable
21001153324,93,771,0.12062256809338522,True,371,2288,1604,2.6,0.23129675810473815,0.32917705735660846,Affordable,Moderately_Affordable
40204117216,93,858,0.10839160839160839,True,270,1300,966,2.1,0.2795031055900621,0.3105590062111801,Affordable,Moderately_Affordable
21303134937,93,928,0.10021551724137931,True,396,1733,1908,1.8,0.20754716981132076,0.20960328979196904,Affordable,Affordable
12501158609,93,753,0.12350597609561753,True,511,2167,1974,3.0,0.25886524822695034,0.25333177460837036,Affordable,Affordable
31001156428,92,833,0.11044417767106843,True,400,1750,2107,3.2,0.18984337921214997,0.19166879631995912,Affordable,Affordable
12501158502,92,766,0.12010443864229765,True,470,2069,1859,3.5,0.2528240989779451,0.2568378367194935,Affordable,Affordable
20904152916,92,765,0.12026143790849673,True,360,1733,1144,2.8,0.3146853146853147,0.34958310919849384,Moderately_Affordable,Moderately_Affordable
80104104614,92,601,0.15307820299500832,True,500,2029,3200,3.5,0.15625,0.1463221153846154,Affordable,Affordable
12501158602,92,770,0.11948051948051948,True,695,2945,3027,3.4,0.229600264288074,0.22451780132652283,Affordable,Affordable
80104103915,92,636,0.14465408805031446,True,620,2079,2974,3.5,0.20847343644922664,0.16132119393719932,Affordable,Affordable
21204156512,92,797,0.11543287327478043,True,381,1863,1402,2.8,0.2717546362339515,0.30664984088664543,Affordable,Moderately_Affordable
40204104312,92,788,0.116751269035533,True,300,1200,1309,3.0,0.22918258212375858,0.21155315272962333,Affordable,Affordable
31004130009,92,681,0.13509544787077826,True,340,1398,1825,2.8,0.1863013698630137,0.1767755532139094,Affordable,Affordable
31001156439,92,781,0.117797695262484,True,400,1634,1708,2.9,0.234192037470726,0.2207710322464421,Affordable,Affordable
11702132818,92,608,0.1513157894736842,True,410,2730,2116,2.8,0.1937618147448015,0.29773156899810965,Affordable,Affordable
11703164203,92,895,0.10279329608938548,True,335,2550,1843,2.3,0.18176885512750948,0.3192954630827664,Affordable,Moderately_Affordable
11902136244,91,453,0.20088300220750552,True,390,2167,1224,2.4,0.31862745098039214,0.40855957767722473,Moderately_Affordable,Expensive
50403105739,91,883,0.10305775764439411,True,420,1791,2022,3.4,0.20771513353115728,0.2044053868979685,Affordable,Affordable
20803118326,91,880,0.10340909090909091,True,672,2500,3166,3.7,0.2122552116234997,0.182224597891054,Affordable,Affordable
40203103614,91,872,0.10435779816513761,True,320,1484,1452,2.7,0.22038567493112948,0.2358550540368722,Affordable,Affordable
21204131602,91,670,0.13582089552238805,True,316,1800,1266,2.8,0.24960505529225907,0.32810791104629966,Affordable,Moderately_Affordable
11702163725,91,854,0.10655737704918032,True,480,2167,2156,2.4,0.22263450834879406,0.23194662480376765,Affordable,Affordable
12501158501,91,564,0.16134751773049646,True,300,2550,1800,3.2,0.16666666666666666,0.3269230769230769,Affordable,Moderately_Affordable
30503112606,91,803,0.1133250311332503,True,400,1720,2159,2.7,0.18527095877721167,0.1838457975558485,Affordable,Affordable
20904152906,91,777,0.11711711711711711,True,360,1667,1305,2.9,0.27586206896551724,0.29478337754199824,Affordable,Affordable
50401104547,91,886,0.10270880361173815,True,400,1827,2040,2.5,0.19607843137254902,0.20667420814479637,Affordable,Affordable
50403105616,91,784,0.11607142857142858,True,350,1842,2038,2.9,0.1717369970559372,0.20857552653430966,Affordable,Affordable
31001127513,91,520,0.175,True,460,1975,2159,3.0,0.21306160259379342,0.21110200591441908,Affordable,Affordable
31001156452,91,725,0.12551724137931033,True,430,1733,2312,3.3,0.18598615916955016,0.17297710939579453,Affordable,Affordable
50502130131,90,534,0.16853932584269662,True,350,2500,2963,3.2,0.1181235234559568,0.194709104597731,Affordable,Affordable
12701159513,90,823,0.10935601458080195,True,500,1733,1968,3.4,0.2540650406504065,0.20321294559099437,Affordable,Affordable
30401108107,90,847,0.10625737898465171,True,600,2600,2874,3.0,0.20876826722338204,0.20876826722338204,Affordable,Affordable
30306107902,90,829,0.10856453558504221,True,405,1517,1542,2.9,0.26264591439688717,0.22702783597725232,Affordable,Affordable
40204104414,90,730,0.1232876712328767,True,313,1300,1687,2.9,0.18553645524599882,0.17783046828689983,Affordable,Affordable
20904122330,90,668,0.1347305389221557,True,395,1800,1318,2.9,0.29969650986342944,0.3151628341309677,Affordable,Moderately_Affordable
80101100801,90,725,0.12413793103448276,True,195,2167,1531,2.6,0.12736773350751143,0.3266341757523991,Affordable,Moderately_Affordable
11703164711,90,736,0.12228260869565218,True,168,2817,687,2.1,0.2445414847161572,0.9462546187437018,Affordable,Very_Expensive
21301133809,90,554,0.1624548736462094,True,324,1600,1156,2.7,0.28027681660899656,0.31940377961139205,Affordable,Moderately_Affordable
12703152236,89,889,0.10011248593925759,True,445,2550,1509,3.2,0.29489728296885354,0.38996788499770607,Affordable,Moderately_Affordable
50502108515,89,886,0.10045146726862303,True,211,1300,927,2.0,0.22761596548004315,0.32362459546925565,Affordable,Moderately_Affordable
21303134834,89,496,0.17943548387096775,True,279,1215,1275,1.9,0.2188235294117647,0.21990950226244343,Affordable,Affordable
11901136103,89,623,0.14285714285714285,True,490,2084,1696,3.5,0.28891509433962265,0.2835631349782293,Affordable,Affordable
50302129608,89,800,0.11125,True,450,2167,1954,2.1,0.23029682702149437,0.255924730336194,Affordable,Affordable
11902157415,89,726,0.12258953168044077,True,380,1722,1312,3.5,0.2896341463414634,0.30288461538461536,Affordable,Moderately_Affordable
21303134801,89,786,0.11323155216284987,True,351,2200,1958,2.2,0.17926455566905006,0.25929127052722556,Affordable,Affordable
11901135408,89,809,0.1100123609394314,True,420,1950,1536,3.6,0.2734375,0.29296875,Affordable,Affordable
20603111318,89,552,0.161231884057971,True,125,0,468,1.9,0.2670940170940171,0.0,Affordable,Affordable
31001156429,89,797,0.11166875784190715,True,380,1603,1829,2.6,0.2077638053581192,0.20225427934558607,Affordable,Affordable
21302134329,89,562,0.1583629893238434,True,401,2166,2107,2.6,0.19031798766018035,0.2372312073308751,Affordable,Affordable
12003168031,89,750,0.11866666666666667,True,765,2300,2750,3.2,0.2781818181818182,0.193006993006993,Affordable,Affordable
50401104731,88,584,0.1506849315068493,True,300,1625,1362,2.6,0.22026431718061673,0.2753303964757709,Affordable,Affordable
21204156342,88,615,0.14308943089430895,True,308,1459,1181,2.9,0.26079593564775616,0.2850908617208363,Affordable,Affordable
12501158515,88,629,0.13990461049284578,True,470,2341,2015,3.2,0.23325062034739455,0.2681046001145257,Affordable,Affordable
20904152917,88,879,0.10011376564277588,True,346,1476,1365,2.8,0.25347985347985347,0.24953508030431107,Affordable,Affordable
21204156627,88,511,0.17221135029354206,True,525,2442,2805,3.4,0.18716577540106952,0.20090497737556562,Affordable,Affordable
11902157329,88,840,0.10476190476190476,True,340,1821,1010,2.8,0.33663366336633666,0.4160700685453161,Moderately_Affordable,Expensive
50502108530,88,761,0.11563731931668857,True,323,1582,1414,2.4,0.22842998585572843,0.25818735719725816,Affordable,Affordable
12703152339,87,726,0.11983471074380166,True,580,2342,2437,3.3,0.23799753795650389,0.2217733026103974,Affordable,Affordable
50403105722,87,747,0.11646586345381527,True,350,1723,1597,3.0,0.21916092673763307,0.2489764462212803,Affordable,Affordable
21303135108,87,849,0.10247349823321555,True,288,1590,1418,1.9,0.20310296191819463,0.2587609851361614,Affordable,Affordable
12501158517,87,734,0.11852861035422343,True,455,2303,1666,3.0,0.27310924369747897,0.3190045248868778,Affordable,Moderately_Affordable
11903137333,87,826,0.1053268765133172,True,520,2178,1839,3.1,0.28276237085372485,0.2733090726565441,Affordable,Affordable
20604112113,87,852,0.10211267605633803,True,265,1993,1271,1.9,0.2084972462627852,0.36185922653271196,Affordable,Moderately_Affordable
12703173101,87,777,0.11196911196911197,True,380,2167,1145,2.8,0.3318777292576419,0.43674840443399393,Moderately_Affordable,Expensive
80101100810,87,697,0.12482065997130559,True,463,2080,2190,2.5,0.21141552511415526,0.2191780821917808,Affordable,Affordable
21001153306,87,727,0.11966987620357634,True,401,2167,1843,2.5,0.21758003255561584,0.2713385366668058,Affordable,Affordable
50503110215,86,689,0.12481857764876633,True,266,1318,1048,2.2,0.2538167938931298,0.29022313564298297,Affordable,Affordable
21301133105,86,814,0.10565110565110565,True,390,1780,1988,3.1,0.19617706237424548,0.206624361553939,Affordable,Affordable
12701159422,86,592,0.14527027027027026,True,450,2000,1231,3.2,0.3655564581640942,0.3749297006811223,Moderately_Affordable,Moderately_Affordable
12701150403,86,808,0.10643564356435643,True,250,1313,972,2.7,0.257201646090535,0.3117283950617284,Affordable,Moderately_Affordable
21301133119,86,690,0.1246376811594203,True,175,1497,558,1.7,0.31362007168458783,0.6191066997518611,Moderately_Affordable,Very_Expensive
50503130405,86,824,0.10436893203883495,True,425,2042,2395,3.4,0.17745302713987474,0.1967560623092982,Affordable,Affordable
50403105647,86,661,0.13010590015128592,True,192,1517,1267,2.8,0.1515390686661405,0.27630380669054705,Affordable,Affordable
20904122328,86,745,0.11543624161073826,True,360,1500,1513,3.0,0.23793787177792466,0.2287864151710814,Affordable,Affordable
21204156504,86,490,0.17551020408163265,True,391,1575,1531,3.1,0.25538863487916397,0.23740139677435562,Affordable,Affordable
20904122317,86,573,0.15008726003490402,True,371,1850,1105,2.5,0.3357466063348416,0.3863557257222416,Moderately_Affordable,Moderately_Affordable
12703152229,85,781,0.1088348271446863,True,405,1733,1509,3.2,0.268389662027833,0.26502523321608806,Affordable,Affordable
50502130104,85,582,0.14604810996563575,True,320,2000,2107,2.9,0.15187470336971998,0.21905005293709612,Affordable,Affordable
11901135436,85,689,0.12336719883889695,True,550,2298,1375,2.8,0.4,0.38567832167832167,Expensive,Moderately_Affordable
12501158630,85,455,0.18681318681318682,True,555,2100,2183,3.0,0.2542372881355932,0.22199513724937453,Affordable,Affordable
20604150629,85,468,0.18162393162393162,True,170,0,702,2.4,0.24216524216524216,0.0,Affordable,Affordable
20604150422,85,718,0.11838440111420613,True,316,1300,1269,1.7,0.24901497241922774,0.2364066193853428,Affordable,Affordable
40204104421,85,847,0.10035419126328217,True,323,1207,1303,2.6,0.2478894858019954,0.21376704646083003,Affordable,Affordable
21303135124,85,694,0.12247838616714697,True,416,2184,2716,2.8,0.15316642120765833,0.18556701030927836,Affordable,Affordable
21204130910,84,811,0.10357583230579531,True,418,1767,1775,2.8,0.23549295774647888,0.2297291440953413,Affordable,Affordable
21204156612,84,834,0.10071942446043165,True,531,2167,2471,3.6,0.21489275596924323,0.2023783581857236,Affordable,Affordable
12702151404,84,516,0.16279069767441862,True,520,2167,1875,3.4,0.2773333333333333,0.2667076923076923,Affordable,Affordable
21301133230,84,550,0.15272727272727274,True,320,1430,2036,3.1,0.15717092337917485,0.16208251473477406,Affordable,Affordable
12702151026,84,698,0.12034383954154727,True,480,2180,1531,3.3,0.31352057478772044,0.32859367934482236,Moderately_Affordable,Moderately_Affordable
20701151906,84,726,0.11570247933884298,True,321,2066,1524,2.0,0.2106299212598425,0.31284070260448216,Affordable,Moderately_Affordable
21204131211,83,703,0.11806543385490754,True,341,1733,1281,2.7,0.26619828259172523,0.3121960007205909,Affordable,Moderately_Affordable
11901135812,83,742,0.11185983827493262,True,550,1733,2183,3.2,0.25194686211635364,0.18319884421579335,Affordable,Affordable
12501158649,83,570,0.1456140350877193,True,390,2297,1666,2.5,0.234093637454982,0.31817342321544,Affordable,Moderately_Affordable
21103126648,83,748,0.11096256684491979,True,461,2115,2104,2.8,0.219106463878327,0.23197572389587598,Affordable,Affordable
12701159308,83,482,0.17219917012448133,True,550,2100,2681,3.9,0.2051473330846699,0.18075918859208676,Affordable,Affordable
40401109727,83,589,0.14091680814940577,True,300,1408,1512,2.5,0.1984126984126984,0.2148962148962149,Affordable,Affordable
11902166018,83,782,0.10613810741687979,True,380,2000,1713,2.7,0.22183304144775248,0.269432843863667,Affordable,Affordable
40204104332,83,813,0.10209102091020911,True,350,1300,1708,2.8,0.20491803278688525,0.1756440281030445,Affordable,Affordable
20904122311,83,642,0.1292834890965732,True,379,1642,1267,2.5,0.2991318074191002,0.2990710946512051,Affordable,Affordable
40401109334,83,725,0.11448275862068966,True,356,1906,1843,2.7,0.19316332067281605,0.23865770691598145,Affordable,Affordable
12702151531,82,792,0.10353535353535354,True,335,1280,895,2.3,0.3743016759776536,0.3300386764073915,Moderately_Affordable,Moderately_Affordable
12702151420,82,805,0.10186335403726708,True,500,2148,2017,3.5,0.2478929102627665,0.24575721749742574,Affordable,Affordable
12701159419,82,810,0.10123456790123457,True,500,2167,2038,3.4,0.24533856722276742,0.24537631161772477,Affordable,Affordable
21205132511,82,718,0.11420612813370473,True,417,2342,2083,2.8,0.20019203072491598,0.25946305254994645,Affordable,Affordable
21503140309,82,542,0.15129151291512916,True,200,726,1187,2.7,0.16849199663016007,0.1411444494848033,Affordable,Affordable
21503140310,82,613,0.13376835236541598,True,250,1350,1487,3.2,0.16812373907195696,0.20950804407428483,Affordable,Affordable
12503147929,82,423,0.1938534278959811,True,510,2167,2031,4.0,0.2511078286558346,0.24622202022497444,Affordable,Affordable
11703164124,82,819,0.10012210012210013,True,550,2875,2103,2.0,0.26153114598193056,0.31548337539778337,Affordable,Moderately_Affordable
40204104314,82,677,0.12112259970457903,True,300,1387,1545,3.1,0.1941747572815534,0.20716952949962658,Affordable,Affordable
11702163615,82,748,0.10962566844919786,True,550,2167,1990,1.9,0.27638190954773867,0.25129493621955934,Affordable,Affordable
12703152344,82,631,0.12995245641838352,True,390,1750,1604,2.1,0.243142144638404,0.25177441012852486,Affordable,Affordable
11901135440,82,616,0.1331168831168831,True,580,2728,1471,3.1,0.39428959891230453,0.42796632327563666,Moderately_Affordable,Expensive
50503110417,81,792,0.10227272727272728,True,380,1733,1812,3.1,0.2097130242825607,0.22070809984717268,Affordable,Affordable
20603111321,81,680,0.11911764705882352,True,129,0,473,2.0,0.2727272727272727,0.0,Affordable,Affordable
40401109722,81,702,0.11538461538461539,True,260,1517,1275,2.5,0.20392156862745098,0.2745701357466063,Affordable,Affordable
11702163630,81,528,0.1534090909090909,True,580,2150,2104,2.3,0.27566539923954375,0.2358145656624744,Affordable,Affordable
21301132803,81,595,0.1361344537815126,True,351,1733,1649,2.5,0.21285627653123104,0.24252460698791808,Affordable,Affordable
11702163603,80,777,0.10296010296010295,True,440,2600,1968,2.2,0.22357723577235772,0.3048780487804878,Affordable,Moderately_Affordable
21301133221,80,672,0.11904761904761904,True,360,1650,1537,2.8,0.2342225113858165,0.2477353485811521,Affordable,Affordable
21301133820,80,628,0.12738853503184713,True,306,1842,1474,2.8,0.20759837177747625,0.2883832585325123,Affordable,Affordable
21204156502,80,396,0.20202020202020202,True,414,1900,1437,3.1,0.2881002087682672,0.3051228520957122,Affordable,Moderately_Affordable
21001153304,80,667,0.1199400299850075,True,369,2000,2321,2.9,0.15898319689788884,0.1988532794219998,Affordable,Affordable
12501158709,80,609,0.13136288998357964,True,229,2167,1231,3.2,0.18602761982128352,0.40623633068799603,Affordable,Expensive
12703159919,80,687,0.11644832605531295,True,350,1950,974,3.2,0.3593429158110883,0.4620123203285421,Moderately_Affordable,Expensive
50503130430,80,683,0.1171303074670571,True,450,1965,2931,3.5,0.1535312180143296,0.15471222738367058,Affordable,Affordable
20701114848,80,610,0.13114754098360656,True,695,3950,2285,3.3,0.3041575492341357,0.39892274027941427,Moderately_Affordable,Moderately_Affordable
20604150430,80,773,0.1034928848641656,True,322,1850,1553,1.7,0.20734063103670317,0.27490217445143394,Affordable,Affordable
31001156318,79,541,0.14602587800369685,True,450,1766,2299,3.4,0.19573727707698999,0.17726770836818684,Affordable,Affordable
20904122322,79,661,0.11951588502269289,True,341,1435,1187,2.6,0.2872788542544229,0.27898386365109196,Affordable,Affordable
40204104839,79,773,0.10219922380336352,True,353,1650,1937,3.5,0.18224057821373257,0.19657678408323737,Affordable,Affordable
11901165831,79,737,0.10719131614654002,True,280,2800,1850,2.8,0.15135135135135136,0.3492723492723493,Affordable,Moderately_Affordable
21204130906,79,741,0.10661268556005399,True,476,2000,2018,3.0,0.2358771060455897,0.22871083326980254,Affordable,Affordable
12003168006,79,765,0.10326797385620914,True,825,4333,4922,3.7,0.1676147907354734,0.20315381489700873,Affordable,Affordable
11901136125,79,761,0.1038107752956636,True,490,2167,1625,3.7,0.30153846153846153,0.30773964497041423,Moderately_Affordable,Moderately_Affordable
21204156517,78,715,0.10909090909090909,True,170,1600,1442,2.7,0.11789181692094314,0.2560546249866638,Affordable,Affordable
11902166009,78,638,0.12225705329153605,True,390,1733,1531,2.7,0.25473546701502287,0.2612169019745767,Affordable,Affordable
21302134311,78,680,0.11470588235294117,True,386,1650,1792,3.1,0.21540178571428573,0.21248282967032966,Affordable,Affordable
31001156402,78,630,0.12380952380952381,True,378,1530,1600,2.8,0.23625,0.22067307692307692,Affordable,Affordable
12701159421,78,423,0.18439716312056736,True,470,2124,2027,3.7,0.23186975826344353,0.24181245493529657,Affordable,Affordable
50503130521,78,725,0.10758620689655173,True,500,2000,2143,3.3,0.2333177788147457,0.21537025736745755,Affordable,Affordable
11901136012,78,631,0.12361331220285261,True,520,1950,1875,3.3,0.2773333333333333,0.24,Affordable,Affordable
12702151931,78,595,0.13109243697478992,True,390,2383,1333,2.9,0.29257314328582146,0.412545444053321,Affordable,Expensive
12702151720,78,521,0.14971209213051823,True,600,2500,2250,4.0,0.26666666666666666,0.2564102564102564,Affordable,Affordable
40204104438,78,771,0.10116731517509728,True,300,1200,1553,2.8,0.1931745009658725,0.17831492396849769,Affordable,Affordable
12702151508,77,520,0.14807692307692308,True,300,1300,719,2.1,0.4172461752433936,0.4172461752433936,Expensive,Expensive
11901135822,77,634,0.12145110410094637,True,345,2200,1354,2.4,0.2548005908419498,0.37495739120554483,Affordable,Moderately_Affordable
12003139220,77,768,0.10026041666666667,True,440,2600,1825,2.1,0.2410958904109589,0.3287671232876712,Affordable,Moderately_Affordable
21304146102,77,745,0.10335570469798658,True,400,1586,1711,3.0,0.23378141437755698,0.21390999415546463,Affordable,Affordable
20902142828,77,719,0.1070931849791377,True,370,1993,1470,2.3,0.25170068027210885,0.31287284144427,Affordable,Moderately_Affordable
40202103205,77,519,0.14836223506743737,True,375,2000,1562,3.1,0.24007682458386684,0.29547916871860536,Affordable,Affordable
40101100135,77,754,0.10212201591511937,True,420,2037,1093,2.0,0.38426349496797807,0.4300795270603139,Moderately_Affordable,Expensive
30403109310,77,618,0.12459546925566344,True,460,2131,2208,2.8,0.20833333333333334,0.22272157190635453,Affordable,Affordable
12702151501,77,432,0.17824074074074073,True,420,2167,1531,3.4,0.27433050293925537,0.3266341757523991,Affordable,Moderately_Affordable
21302134211,77,581,0.13253012048192772,True,340,1142,1212,2.3,0.28052805280528054,0.21744097486671743,Affordable,Affordable
12701159432,77,513,0.15009746588693956,True,465,2167,1525,3.4,0.30491803278688523,0.32791929382093316,Moderately_Affordable,Moderately_Affordable
40303107017,76,733,0.10368349249658936,True,253,1593,1256,2.2,0.2014331210191083,0.292687408133268,Affordable,Affordable
30401108113,76,745,0.10201342281879194,True,480,2100,2187,2.9,0.2194787379972565,0.22158911047799937,Affordable,Affordable
50503110209,76,555,0.13693693693693693,True,323,1430,1447,2.6,0.22322045611610228,0.22805805114029026,Affordable,Affordable
12003168012,76,707,0.1074964639321075,True,540,2860,2449,2.7,0.22049816251531237,0.2694977541853818,Affordable,Affordable
21301132810,76,652,0.1165644171779141,True,321,1519,1350,2.4,0.23777777777777778,0.25965811965811963,Affordable,Affordable
50502109703,76,598,0.12709030100334448,True,320,1733,1589,2.1,0.2013845185651353,0.25168223846637944,Affordable,Affordable
11902136242,75,462,0.16233766233766234,True,340,1619,1264,2.2,0.2689873417721519,0.29558179162609544,Affordable,Affordable
40204104327,75,716,0.10474860335195531,True,270,1407,1239,2.4,0.2179176755447942,0.2620599739243807,Affordable,Affordable
21301133209,75,636,0.1179245283018868,True,395,2038,1649,2.8,0.23953911461491814,0.2852078182581518,Affordable,Affordable
21301133208,75,686,0.10932944606413994,True,341,1517,1266,2.7,0.2693522906793049,0.2765220561429092,Affordable,Affordable
21303134840,75,597,0.12562814070351758,True,421,2000,2053,2.0,0.20506575742815392,0.22481172018434561,Affordable,Affordable
12701159604,75,691,0.1085383502170767,True,485,2000,2068,3.8,0.23452611218568664,0.22318107424490402,Affordable,Affordable
31004130010,75,619,0.12116316639741519,True,315,1257,1383,2.6,0.227765726681128,0.20974470215251126,Affordable,Affordable
50403105735,75,687,0.1091703056768559,True,400,1779,2068,3.5,0.19342359767891681,0.19851956554084213,Affordable,Affordable
21301133109,75,715,0.1048951048951049,True,378,1465,1553,2.7,0.24339987121699935,0.21769280301154093,Affordable,Affordable
11901165725,74,690,0.1072463768115942,True,210,2249,1399,2.4,0.1501072194424589,0.37097927090779126,Affordable,Moderately_Affordable
20902142811,74,720,0.10277777777777777,True,468,2050,2250,2.5,0.208,0.21025641025641026,Affordable,Affordable
12501158513,74,630,0.11746031746031746,True,450,2950,1275,2.9,0.35294117647058826,0.5339366515837104,Moderately_Affordable,Very_Expensive
21301132817,74,698,0.10601719197707736,True,346,1733,1488,2.4,0.2325268817204301,0.26876550868486354,Affordable,Affordable
11902136234,74,717,0.10320781032078104,True,355,2000,1239,2.6,0.28652138821630346,0.3725088470851183,Affordable,Moderately_Affordable
50403105634,74,629,0.11764705882352941,True,390,2050,2326,3.0,0.16766981943250214,0.2033864673589523,Affordable,Affordable
21204130915,74,690,0.1072463768115942,True,206,1980,1149,2.6,0.17928633594429938,0.39767021490259086,Affordable,Moderately_Affordable
31001156450,74,561,0.1319073083778966,True,385,1700,1542,2.8,0.2496757457846952,0.25441484585453455,Affordable,Affordable
31002128111,74,610,0.12131147540983607,True,250,1482,1343,2.7,0.18615040953090098,0.2546537602382725,Affordable,Affordable
50502108532,73,530,0.13773584905660377,True,300,1560,1611,3.0,0.186219739292365,0.22346368715083798,Affordable,Affordable
21302134301,73,596,0.12248322147651007,True,441,2000,1889,2.5,0.23345685547908945,0.24432951907806327,Affordable,Affordable
21204131209,73,490,0.1489795918367347,True,290,1800,1350,2.8,0.21481481481481482,0.3076923076923077,Affordable,Moderately_Affordable
12702151714,73,621,0.11755233494363929,True,455,2167,1542,2.9,0.29507133592736706,0.324304100568692,Affordable,Moderately_Affordable
